Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
MINI_ORE__0150,6.66,178.17,29.84,5489.42,1437.64
MINI_ORE__0151,7.45,132.33,23.54,8724.71,1326.69
MINI_ORE__0152,6.83,134.94,44.44,8977.1,2768.0
MINI_ORE__0153,6.52,179.14,23.05,11376.59,1815.6
MINI_ORE__0154,8.5,136.4,16.0,11805.42,1003.01
MINI_ORE__0155,7.36,224.04,46.37,8878.86,2975.05
MINI_ORE__0156,6.68,203.41,32.71,10356.99,1980.72
MINI_ORE__0157,7.52,127.99,11.07,10724.39,2103.21
MINI_ORE__0158,8.32,221.74,11.31,11694.01,1393.07
MINI_ORE__0159,8.33,295.31,17.08,13686.97,2267.29
MINI_ORE__0160,7.25,229.84,21.64,8847.86,1758.58
MINI_ORE__0161,6.16,257.13,30.34,8840.92,2099.44
MINI_ORE__0162,6.24,180.4,28.65,6076.09,1437.6
MINI_ORE__0163,6.29,172.9,24.78,12517.49,2290.61
MINI_ORE__0164,7.76,288.08,25.14,5026.53,2240.88
MINI_ORE__0165,6.09,230.77,44.23,12355.2,2836.24
MINI_ORE__0166,8.15,164.18,30.84,10238.69,2311.6
MINI_ORE__0167,7.27,246.9,45.29,12645.12,1665.41
MINI_ORE__0168,7.33,147.77,44.09,5786.27,2613.04
MINI_ORE__0169,7.98,212.5,44.45,7633.55,2639.21
MINI_ORE__0170,6.92,268.68,29.4,7476.28,1039.93
MINI_ORE__0171,6.74,135.1,16.2,9758.64,2079.95
MINI_ORE__0172,7.81,232.78,19.4,6447.99,1717.78
MINI_ORE__0173,7.82,266.18,25.01,12954.16,1558.96
MINI_ORE__0174,6.27,148.24,45.98,14937.41,1091.36
MINI_ORE__0175,8.21,135.21,11.64,6121.71,2021.28
MINI_ORE__0176,7.62,206.17,16.8,8257.22,2925.62
MINI_ORE__0177,6.36,113.54,36.02,14480.08,2537.09
MINI_ORE__0178,7.8,238.05,26.52,13321.64,1561.63
MINI_ORE__0179,8.45,254.12,24.23,13750.99,2117.04
MINI_ORE__0180,6.04,275.68,22.22,13233.04,2129.67
MINI_ORE__0181,7.38,155.8,26.0,10651.56,1057.26
MINI_ORE__0182,6.85,186.23,46.55,14697.45,1349.91
MINI_ORE__0183,7.42,149.58,16.22,8302.81,1996.31
MINI_ORE__0184,7.16,264.65,32.24,6811.72,2205.72
MINI_ORE__0185,8.08,133.43,40.42,5576.74,1209.87
MINI_ORE__0186,7.37,210.28,14.45,5579.16,1245.4
MINI_ORE__0187,6.86,294.84,15.52,10771.05,1109.34
MINI_ORE__0188,8.12,197.34,36.26,9993.77,1515.25
MINI_ORE__0189,7.04,187.27,17.93,5700.76,2758.68
MINI_ORE__0190,6.12,115.08,46.84,11384.04,2657.49
MINI_ORE__0191,7.55,232.08,10.4,10263.15,2595.95
MINI_ORE__0192,8.35,184.65,35.6,5246.11,1523.02
MINI_ORE__0193,7.91,183.7,39.42,10320.58,1013.36
MINI_ORE__0194,8.44,267.92,40.14,13047.54,2726.55
MINI_ORE__0195,8.46,274.29,22.56,11808.1,1648.57
MINI_ORE__0196,8.1,131.66,33.05,5324.33,2625.29
MINI_ORE__0197,6.97,179.2,23.38,6461.28,2889.4
MINI_ORE__0198,7.34,129.81,29.93,6395.44,2174.75
MINI_ORE__0199,7.83,222.29,36.89,13272.34,1996.86
MINI_ORE__0200,6.69,171.72,25.18,9598.85,1526.89
MINI_ORE__0201,8.27,164.26,16.39,7166.61,1045.89
MINI_ORE__0202,6.44,129.69,18.33,13884.73,2611.64
MINI_ORE__0203,6.86,165.7,10.79,13082.41,1785.18
MINI_ORE__0204,8.44,133.87,10.05,14490.64,2777.21
MINI_ORE__0205,8.19,194.66,41.22,10763.78,1694.4
MINI_ORE__0206,8.18,110.78,10.91,8760.82,2772.76
MINI_ORE__0207,8.32,115.8,24.09,6322.61,2134.9
MINI_ORE__0208,8.43,204.07,10.79,7712.87,1098.33
MINI_ORE__0209,7.77,269.5,36.48,5194.96,2232.58
MINI_ORE__0210,7.35,168.96,23.96,9165.77,2597.9
MINI_ORE__0211,6.13,117.4,16.26,14726.32,1476.03
MINI_ORE__0212,8.49,107.96,30.93,8201.1,1860.18
MINI_ORE__0213,8.43,227.07,28.18,9335.49,2762.92
MINI_ORE__0214,6.97,161.4,31.43,9597.89,1279.25
MINI_ORE__0215,6.73,102.97,46.17,5829.02,1455.97
MINI_ORE__0216,6.04,190.18,20.8,7856.88,1399.07
MINI_ORE__0217,6.18,251.19,12.72,6212.48,2534.05
MINI_ORE__0218,8.4,187.81,43.43,13596.81,1189.5
MINI_ORE__0219,6.25,113.9,19.52,6561.56,1122.05
MINI_ORE__0220,8.42,184.62,39.71,11283.64,1533.69
MINI_ORE__0221,6.03,141.48,30.7,11306.55,2642.29
MINI_ORE__0222,7.04,109.79,37.1,11827.21,1762.16
MINI_ORE__0223,6.31,100.69,47.66,5605.91,1632.25
MINI_ORE__0224,6.1,217.03,34.45,9881.39,1372.52
MINI_ORE__0225,6.75,188.85,18.94,8911.91,1312.85
MINI_ORE__0226,6.13,205.79,43.31,12020.71,1117.24
MINI_ORE__0227,7.99,251.59,11.18,11846.25,1385.03
MINI_ORE__0228,6.58,242.23,37.44,5066.32,1343.13
MINI_ORE__0229,6.64,202.77,33.67,14105.37,1745.66
MINI_ORE__0230,6.07,178.83,32.58,10792.32,2369.35
MINI_ORE__0231,7.79,245.79,35.82,9545.35,1790.6
MINI_ORE__0232,7.7,220.03,42.41,12891.77,2369.62
MINI_ORE__0233,7.26,223.21,40.43,5088.44,2010.22
MINI_ORE__0234,6.11,263.16,28.78,10006.29,1197.86
MINI_ORE__0235,6.62,176.28,37.28,5602.94,1899.92
MINI_ORE__0236,6.31,141.99,15.08,5666.77,1537.78
MINI_ORE__0237,8.5,279.47,33.6,13217.25,1199.9
MINI_ORE__0238,6.54,160.6,21.42,8495.4,1720.85
MINI_ORE__0239,6.28,229.61,38.63,13292.0,2343.89
MINI_ORE__0240,6.55,183.64,12.62,7843.32,2312.74
MINI_ORE__0241,6.97,236.16,37.81,5710.43,1555.44
MINI_ORE__0242,6.49,196.13,12.43,6359.38,2766.92
MINI_ORE__0243,6.06,209.54,26.96,9181.93,2557.27
MINI_ORE__0244,7.75,174.12,15.9,8917.44,1945.61
MINI_ORE__0245,8.49,267.27,24.64,6694.39,2373.71
MINI_ORE__0246,7.9,195.67,29.16,5380.2,2154.34
MINI_ORE__0247,6.76,191.19,36.52,14205.74,2349.08
MINI_ORE__0248,6.07,185.2,23.64,12427.74,2204.9
MINI_ORE__0249,7.07,212.61,41.81,6716.46,2951.16
MINI_ORE__0250,7.18,299.56,30.62,13570.62,2650.1
MINI_ORE__0251,7.82,219.78,37.28,8033.13,2797.73
MINI_ORE__0252,8.21,294.52,19.3,10803.44,1090.92
MINI_ORE__0253,7.06,268.48,24.49,9340.53,2486.06
MINI_ORE__0254,6.68,224.62,50.0,5896.98,1572.44
MINI_ORE__0255,7.88,219.07,45.34,12928.98,1504.83
MINI_ORE__0256,6.7,225.63,23.26,10506.59,1056.24
MINI_ORE__0257,6.08,222.2,38.77,9170.8,1172.9
MINI_ORE__0258,7.67,216.95,16.46,14814.26,2801.4
MINI_ORE__0259,7.34,132.19,16.56,5590.37,2999.03
MINI_ORE__0260,6.89,197.4,33.89,6994.58,2650.3
MINI_ORE__0261,6.62,265.78,31.05,5612.88,2861.34
MINI_ORE__0262,8.26,131.94,38.97,6538.87,2028.44
MINI_ORE__0263,6.18,227.24,48.89,8062.32,2345.67
MINI_ORE__0264,7.73,141.63,43.4,13515.4,2672.24
MINI_ORE__0265,6.06,141.08,11.3,8744.48,1849.77
MINI_ORE__0266,7.79,192.18,40.04,7558.98,1891.72
MINI_ORE__0267,6.14,243.16,34.82,13015.6,2130.39
MINI_ORE__0268,7.04,178.41,49.78,10107.96,2688.2
MINI_ORE__0269,7.37,267.42,32.05,9308.32,2646.48
MINI_ORE__0270,6.29,284.44,28.56,11464.7,2579.35
MINI_ORE__0271,7.93,203.89,35.41,5410.8,2048.18
MINI_ORE__0272,6.62,122.68,33.57,10984.99,1685.35
MINI_ORE__0273,8.21,297.08,20.99,11025.41,2456.18
MINI_ORE__0274,7.02,224.42,34.2,6598.82,2006.51
MINI_ORE__0275,7.68,166.39,11.73,10470.58,2259.36
MINI_ORE__0276,8.18,229.39,45.51,9017.29,2993.16
MINI_ORE__0277,6.14,257.42,44.24,14275.62,1072.2
MINI_ORE__0278,6.18,273.0,34.26,6272.99,1764.84
MINI_ORE__0279,6.73,273.31,36.96,8265.57,2500.25
MINI_ORE__0280,6.09,134.91,12.49,12455.59,1200.73
MINI_ORE__0281,6.23,248.84,47.45,6774.96,1132.15
MINI_ORE__0282,7.96,161.75,18.07,13299.82,2406.37
MINI_ORE__0283,7.09,252.48,44.37,6597.94,1543.75
MINI_ORE__0284,7.98,124.78,29.02,12802.69,2568.03
MINI_ORE__0285,6.53,183.41,14.14,6045.55,1173.16
MINI_ORE__0286,7.57,294.21,20.14,8522.74,1610.36
MINI_ORE__0287,8.33,200.0,44.13,13245.4,1967.42
MINI_ORE__0288,7.93,116.01,48.4,7795.5,2952.45
MINI_ORE__0289,6.56,110.54,11.02,8214.74,1239.12
MINI_ORE__0290,7.71,288.58,44.7,10094.87,1517.25
MINI_ORE__0291,7.32,269.06,26.26,7742.9,1716.47
MINI_ORE__0292,7.1,193.86,32.86,11137.06,1491.35
MINI_ORE__0293,8.33,149.04,11.41,11704.29,1103.56
MINI_ORE__0294,7.43,287.26,35.68,9452.16,2401.74
MINI_ORE__0295,6.23,251.38,20.76,9660.49,2105.44
MINI_ORE__0296,8.23,159.97,27.67,7557.56,2320.59
MINI_ORE__0297,6.61,236.88,23.65,5777.25,2520.51
MINI_ORE__0298,6.21,265.64,42.85,5339.59,2655.08
MINI_ORE__0299,8.42,157.39,22.08,7031.9,2211.87
MINI_ORE__0300,7.96,245.82,29.39,14950.2,1599.15
MINI_ORE__0301,7.71,140.65,18.01,9960.97,1636.97
MINI_ORE__0302,7.8,295.24,46.35,10112.26,1725.59
MINI_ORE__0303,8.2,108.0,13.91,6442.04,1901.36
MINI_ORE__0304,8.2,233.19,28.74,12043.52,2006.16
MINI_ORE__0305,7.12,260.1,33.24,5190.77,2620.92
MINI_ORE__0306,6.19,112.25,17.81,11996.82,2008.15
MINI_ORE__0307,8.08,231.74,19.07,12215.99,1361.3
MINI_ORE__0308,8.28,290.01,41.28,5447.31,2105.53
MINI_ORE__0309,7.55,116.4,25.86,5951.49,1831.68
MINI_ORE__0310,6.73,220.91,44.39,5718.21,2030.1
MINI_ORE__0311,7.06,266.25,20.22,12360.73,2514.44
MINI_ORE__0312,7.64,164.9,19.17,6902.83,2180.4
MINI_ORE__0313,7.95,181.46,26.04,6629.34,1447.36
MINI_ORE__0314,8.17,139.48,39.35,10294.22,2505.67
MINI_ORE__0315,7.87,162.33,40.9,9069.45,1166.72
MINI_ORE__0316,7.15,129.34,39.87,12866.79,1760.39
MINI_ORE__0317,8.18,272.88,11.76,13307.36,1976.33
MINI_ORE__0318,7.14,121.01,16.04,9188.23,2853.13
MINI_ORE__0319,7.8,118.03,23.3,14799.19,2322.21
MINI_ORE__0320,6.51,200.39,40.15,5129.76,1099.05
MINI_ORE__0321,7.65,115.11,16.12,14874.38,2212.66
MINI_ORE__0322,8.29,142.15,41.04,6143.16,2514.42
MINI_ORE__0323,8.3,204.65,14.34,9281.03,1613.17
MINI_ORE__0324,8.29,271.08,47.39,8522.44,1320.05
MINI_ORE__0325,6.44,134.79,44.73,11259.3,2228.34
MINI_ORE__0326,6.27,106.07,47.78,9617.18,1853.24
MINI_ORE__0327,8.19,277.18,20.31,7886.71,1293.7
MINI_ORE__0328,6.48,160.44,20.77,14082.77,1839.99
MINI_ORE__0329,7.82,130.18,33.77,9666.34,2841.83
MINI_ORE__0330,6.31,287.3,39.91,11850.94,1999.62
MINI_ORE__0331,6.09,120.79,33.67,9954.97,1129.11
MINI_ORE__0332,7.11,273.96,46.32,7190.96,1436.69
MINI_ORE__0333,6.41,156.19,36.32,14687.28,2955.56
MINI_ORE__0334,8.05,210.86,45.42,11446.15,2472.61
MINI_ORE__0335,8.27,156.02,33.82,12128.41,1076.44
MINI_ORE__0336,8.49,170.82,46.97,13850.11,1405.77
MINI_ORE__0337,6.95,205.71,37.06,6501.75,1446.14
MINI_ORE__0338,6.31,107.96,21.21,14682.02,2084.23
MINI_ORE__0339,7.33,201.82,11.73,9792.08,1550.98
MINI_ORE__0340,6.07,142.86,46.47,8778.86,2392.94
MINI_ORE__0341,8.12,100.19,20.3,11851.41,2002.64
MINI_ORE__0342,8.0,154.97,41.29,5243.3,2277.29
MINI_ORE__0343,6.02,222.77,40.77,9713.34,2994.3
MINI_ORE__0344,7.94,168.0,18.99,13792.11,2537.32
MINI_ORE__0345,6.87,124.75,18.76,7749.02,1345.14
MINI_ORE__0346,7.43,272.83,20.89,9957.61,2767.45
MINI_ORE__0347,8.13,292.09,10.46,12830.51,2214.32
MINI_ORE__0348,6.5,124.58,38.75,6698.47,1365.2
MINI_ORE__0349,7.53,281.42,13.24,14722.37,1775.24
MINI_ORE__0350,7.63,128.87,12.17,5498.01,1050.25
MINI_ORE__0351,6.16,247.72,42.61,8475.14,2483.86
MINI_ORE__0352,8.11,124.04,36.16,10795.14,1204.26
MINI_ORE__0353,6.11,131.16,38.01,8488.61,1558.05
MINI_ORE__0354,6.09,205.91,13.76,14396.97,2617.51
MINI_ORE__0355,7.27,129.63,31.53,8318.89,1749.76
MINI_ORE__0356,6.83,131.18,26.08,7987.32,2646.53
MINI_ORE__0357,6.17,250.73,38.59,11823.74,2755.35
MINI_ORE__0358,6.18,122.45,21.06,13092.66,1186.64
MINI_ORE__0359,6.45,232.93,18.49,11822.48,2245.38
MINI_ORE__0360,6.73,187.4,10.74,10651.06,1622.08
MINI_ORE__0361,7.16,223.49,27.61,7979.44,2417.24
MINI_ORE__0362,7.43,181.69,24.74,5116.4,2572.32
MINI_ORE__0363,7.2,201.63,23.81,6407.88,1915.47
MINI_ORE__0364,7.92,205.69,36.09,7128.21,1198.89
MINI_ORE__0365,7.42,207.3,23.36,7124.21,2383.0
MINI_ORE__0366,7.2,276.09,31.06,12681.01,2369.38
MINI_ORE__0367,7.83,186.36,23.54,13052.93,1896.14
MINI_ORE__0368,7.2,170.75,16.62,14749.77,2025.16
MINI_ORE__0369,8.26,239.22,23.64,8217.02,2480.25
MINI_ORE__0370,7.65,166.86,28.76,11251.44,1489.55
MINI_ORE__0371,6.68,243.36,40.64,7413.9,1687.95
MINI_ORE__0372,7.55,129.25,47.62,7738.53,2270.3
MINI_ORE__0373,7.81,204.52,21.92,5020.93,1803.13
MINI_ORE__0374,7.23,228.58,31.97,13979.4,1020.44
MINI_ORE__0375,6.44,209.17,30.28,5721.28,1969.11
MINI_ORE__0376,6.77,158.43,42.23,6034.55,1364.34
MINI_ORE__0377,6.72,200.3,47.66,9348.7,1892.89
MINI_ORE__0378,6.12,123.74,21.48,8943.19,2801.82
MINI_ORE__0379,6.71,151.49,12.18,6138.37,1148.21
MINI_ORE__0380,7.27,100.28,38.99,14805.5,1056.49
MINI_ORE__0381,8.17,237.59,22.42,10572.36,2197.33
MINI_ORE__0382,7.11,152.03,31.54,14599.09,2498.42
MINI_ORE__0383,6.9,255.4,44.0,7689.49,2233.64
MINI_ORE__0384,8.3,131.24,46.99,8418.46,1961.87
MINI_ORE__0385,7.04,156.15,20.43,6973.63,2532.89
MINI_ORE__0386,6.31,189.64,25.7,6537.19,1437.97
MINI_ORE__0387,7.57,278.83,15.25,9123.34,1644.48
MINI_ORE__0388,8.03,264.03,46.41,6272.51,1260.53
MINI_ORE__0389,6.73,231.73,21.2,7978.36,1234.1
MINI_ORE__0390,7.89,153.32,23.76,11953.17,1831.27
MINI_ORE__0391,7.29,222.94,38.25,14779.11,1981.35
MINI_ORE__0392,6.38,231.27,47.02,13525.87,1038.99
MINI_ORE__0393,6.9,278.7,13.71,7902.36,2433.16
MINI_ORE__0394,6.86,247.51,11.44,10070.92,1820.13
MINI_ORE__0395,6.07,181.4,33.64,6442.88,2409.8
MINI_ORE__0396,6.69,129.33,20.37,10073.94,2762.08
MINI_ORE__0397,8.47,298.0,35.18,8801.67,2764.65
MINI_ORE__0398,6.16,148.87,48.22,5169.65,2220.34
MINI_ORE__0399,7.97,114.75,28.62,12300.58,1879.04
MINI_ORE__0400,7.12,209.51,46.46,9020.73,2407.02
MINI_ORE__0401,6.01,176.58,20.78,8627.58,1586.8
MINI_ORE__0402,8.18,102.92,41.34,5107.57,1231.96
MINI_ORE__0403,7.93,235.22,43.55,7702.68,1349.71
MINI_ORE__0404,7.5,148.03,18.08,12213.71,1653.27
MINI_ORE__0405,7.24,193.66,43.26,10651.19,1701.97
MINI_ORE__0406,7.12,140.11,20.26,8699.77,1094.55
MINI_ORE__0407,7.24,127.83,33.6,9111.47,1916.98
MINI_ORE__0408,7.29,246.6,28.7,8956.75,2240.33
MINI_ORE__0409,6.55,199.11,30.22,8367.81,2556.46
MINI_ORE__0410,7.12,211.1,11.81,11772.49,1165.54
MINI_ORE__0411,7.53,125.86,43.28,6931.34,2694.12
MINI_ORE__0412,6.29,251.0,16.16,9869.97,1241.38
MINI_ORE__0413,7.59,138.08,11.34,11848.06,1688.42
MINI_ORE__0414,8.45,161.95,10.5,13383.16,1069.34
MINI_ORE__0415,7.09,229.44,21.41,7330.52,1838.88
MINI_ORE__0416,6.81,121.88,17.49,5537.88,2924.62
MINI_ORE__0417,8.08,249.58,17.54,13016.24,1162.27
MINI_ORE__0418,8.19,103.73,33.87,8745.88,1981.29
MINI_ORE__0419,7.7,278.65,33.25,11443.25,2633.09
MINI_ORE__0420,7.07,110.01,43.63,6622.32,2040.21
MINI_ORE__0421,7.43,136.97,40.6,7086.75,2301.23
