Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
MINI_ACID_0042,1.97,41.98,4.19,1336.59,5429.4
MINI_ACID_0043,3.4,47.98,4.51,1517.59,5495.18
MINI_ACID_0044,1.61,31.16,4.21,1654.34,6421.86
MINI_ACID_0045,2.99,40.02,3.34,1623.72,4655.78
MINI_ACID_0046,2.22,54.67,2.51,1059.59,9546.88
MINI_ACID_0047,3.02,90.23,5.83,1903.0,7655.03
MINI_ACID_0048,3.12,60.75,2.38,1664.63,4619.09
MINI_ACID_0049,2.28,92.52,7.97,1717.76,7227.8
MINI_ACID_0050,2.63,52.5,3.89,1260.84,4419.48
MINI_ACID_0051,2.64,88.99,5.34,846.2,5126.71
MINI_ACID_0052,1.84,82.02,0.97,1016.77,4655.54
MINI_ACID_0053,2.15,66.25,8.03,1503.56,5261.39
MINI_ACID_0054,2.25,34.91,2.88,1691.02,4780.26
MINI_ACID_0055,2.3,82.1,6.72,1359.3,6070.81
MINI_ACID_0056,3.16,53.65,1.08,1648.22,9856.32
MINI_ACID_0057,2.55,70.4,0.51,1700.66,8725.46
MINI_ACID_0058,2.79,82.67,3.28,1708.99,7595.98
MINI_ACID_0059,2.39,37.28,5.6,1526.11,8286.47
MINI_ACID_0060,3.17,52.94,1.04,1459.03,5618.29
MINI_ACID_0061,2.17,59.97,8.79,1774.29,6787.59
MINI_ACID_0062,1.78,77.83,2.11,1945.89,4477.46
MINI_ACID_0063,1.68,87.65,1.96,809.91,9323.87
MINI_ACID_0064,2.99,72.51,7.63,1922.87,6479.39
MINI_ACID_0065,2.64,86.69,4.1,1068.73,5402.73
MINI_ACID_0066,2.66,43.12,8.96,1704.09,5446.15
MINI_ACID_0067,2.61,42.85,4.51,1081.56,8792.12
MINI_ACID_0068,2.08,65.53,3.6,1270.86,4253.12
MINI_ACID_0069,3.01,68.15,6.16,1371.92,6945.68
MINI_ACID_0070,1.67,61.52,7.92,1837.1,8797.56
MINI_ACID_0071,3.1,34.66,4.45,1887.04,9058.54
MINI_ACID_0072,2.46,71.59,5.54,1476.01,7011.76
MINI_ACID_0073,1.61,90.6,2.13,863.73,5367.1
MINI_ACID_0074,2.55,82.88,7.41,1459.43,6361.27
MINI_ACID_0075,3.07,83.66,4.48,1679.46,9292.54
MINI_ACID_0076,2.88,74.11,7.59,1505.88,5829.6
MINI_ACID_0077,2.42,83.95,5.54,1715.99,4541.79
MINI_ACID_0078,1.64,47.72,8.2,1492.07,6360.52
MINI_ACID_0079,2.96,94.83,9.99,1910.49,5219.38
MINI_ACID_0080,2.48,63.68,3.92,1296.0,6462.53
MINI_ACID_0081,3.11,31.2,6.96,1783.75,7754.99
MINI_ACID_0082,2.21,71.89,8.98,1467.4,4475.2
MINI_ACID_0083,1.53,55.25,1.65,1353.32,9278.45
MINI_ACID_0084,1.76,79.52,8.18,1990.46,6372.92
MINI_ACID_0085,3.2,61.55,8.68,935.93,6874.91
MINI_ACID_0086,2.79,86.21,5.1,1694.69,7322.1
MINI_ACID_0087,2.82,94.83,5.75,825.09,7496.89
MINI_ACID_0088,2.11,98.96,6.16,1196.02,8012.24
MINI_ACID_0089,1.93,34.62,1.73,1000.34,6105.09
MINI_ACID_0090,2.2,57.24,8.46,1724.86,7249.74
MINI_ACID_0091,3.21,47.91,1.61,1033.81,7811.41
MINI_ACID_0092,1.93,87.21,1.92,1480.85,6577.71
MINI_ACID_0093,3.27,53.62,4.85,1066.99,6466.08
MINI_ACID_0094,2.65,49.51,5.52,1228.8,5098.1
MINI_ACID_0095,2.54,86.32,3.42,904.07,9013.31
MINI_ACID_0096,3.4,53.82,7.54,1662.41,8792.14
MINI_ACID_0097,2.47,34.82,4.96,966.86,9149.85
MINI_ACID_0098,1.5,59.76,7.26,1133.38,7211.69
MINI_ACID_0099,2.12,33.53,1.45,866.22,7643.13
MINI_ACID_0100,3.43,89.17,7.17,1030.23,4406.2
MINI_ACID_0101,2.82,33.62,1.36,1478.83,8112.36
MINI_ACID_0102,1.98,78.2,9.72,994.37,5973.15
MINI_ACID_0103,2.02,52.6,1.81,1408.84,7339.95
MINI_ACID_0104,1.64,32.31,7.76,1957.21,7014.23
MINI_ACID_0105,3.39,50.21,4.71,1003.66,8060.79
MINI_ACID_0106,2.51,36.7,6.06,1971.17,8819.06
MINI_ACID_0107,1.66,61.92,4.79,1448.93,8891.79
MINI_ACID_0108,3.31,91.86,5.16,1751.3,8150.76
MINI_ACID_0109,2.36,47.1,3.33,1572.73,9736.77
MINI_ACID_0110,2.54,64.5,8.43,1321.2,4731.97
MINI_ACID_0111,2.9,50.88,6.98,879.8,4018.83
MINI_ACID_0112,1.81,56.26,9.12,1356.65,5600.67
MINI_ACID_0113,2.39,62.46,1.8,1979.14,9313.69
MINI_ACID_0114,3.34,60.43,8.57,1457.54,7500.22
MINI_ACID_0115,1.92,71.1,5.7,979.47,4273.32
MINI_ACID_0116,2.52,94.26,0.21,1726.6,9104.12
MINI_ACID_0117,2.17,31.68,0.25,880.22,4750.46
MINI_ACID_0118,2.42,54.08,3.13,1572.79,9385.48
MINI_ACID_0119,2.39,51.04,4.59,1626.74,7469.77
MINI_ACID_0120,2.68,93.29,1.5,1424.26,9051.93
MINI_ACID_0121,3.22,67.96,1.44,1420.78,6910.67
MINI_ACID_0122,3.01,32.65,4.09,1714.71,6443.55
MINI_ACID_0123,1.7,71.6,7.34,1914.71,7822.23
MINI_ACID_0124,1.74,67.98,9.8,855.47,8628.85
MINI_ACID_0125,2.45,79.15,8.7,1849.11,4689.5
MINI_ACID_0126,2.24,60.67,9.37,1850.99,8900.64
MINI_ACID_0127,3.02,69.33,9.2,1784.47,8839.49
MINI_ACID_0128,1.82,78.7,1.15,1115.98,5255.24
MINI_ACID_0129,2.35,93.14,6.38,1954.43,6790.36
MINI_ACID_0130,2.08,40.33,0.95,1938.94,6160.78
MINI_ACID_0131,2.24,46.64,4.2,1711.56,6859.65
MINI_ACID_0132,2.93,87.75,4.92,1481.96,6779.74
MINI_ACID_0133,2.2,79.78,3.29,1916.42,5955.51
MINI_ACID_0134,1.51,32.62,9.75,908.29,7381.18
MINI_ACID_0135,3.14,32.97,6.39,1907.47,4664.87
MINI_ACID_0136,2.38,76.65,2.61,1040.53,4670.82
MINI_ACID_0137,3.07,72.98,6.92,1099.37,5368.19
MINI_ACID_0138,3.17,47.49,2.7,1432.22,8651.74
MINI_ACID_0139,2.56,92.21,0.6,1803.2,7232.45
MINI_ACID_0140,2.57,59.2,3.46,1979.13,6432.44
MINI_ACID_0141,1.74,73.52,1.82,1420.98,9405.5
MINI_ACID_0142,3.31,89.39,6.46,1722.63,9581.44
MINI_ACID_0143,1.98,52.67,7.31,1674.16,8863.53
MINI_ACID_0144,3.17,72.43,7.45,1965.8,6402.65
MINI_ACID_0145,3.31,98.3,4.56,1054.39,6832.1
MINI_ACID_0146,3.01,60.36,1.36,1204.98,4605.49
MINI_ACID_0147,3.38,77.7,9.59,1288.13,6642.54
MINI_ACID_0148,2.6,75.15,8.52,1260.04,7167.91
MINI_ACID_0149,2.7,83.11,7.11,1300.29,4183.63
MINI_ACID_0150,1.93,74.02,2.72,970.11,5112.23
MINI_ACID_0151,2.36,66.07,4.93,1999.57,8689.29
MINI_ACID_0152,1.96,39.37,4.19,1658.05,8243.08
MINI_ACID_0153,2.72,90.06,3.76,1310.69,8825.54
MINI_ACID_0154,2.2,79.63,2.21,1093.47,8942.42
MINI_ACID_0155,2.47,98.0,1.41,1386.82,4671.58
MINI_ACID_0156,3.12,87.83,8.45,952.67,6608.68
MINI_ACID_0157,3.41,68.39,9.01,1303.01,5662.55
MINI_ACID_0158,3.14,47.63,8.54,1315.94,9141.65
MINI_ACID_0159,2.75,82.46,0.19,1941.31,5442.53
MINI_ACID_0160,1.68,89.82,6.58,991.51,5370.36
MINI_ACID_0161,2.72,66.92,9.5,1240.59,9694.34
MINI_ACID_0162,3.08,74.05,9.76,1235.9,4640.24
MINI_ACID_0163,1.99,75.42,4.1,920.35,4186.67
MINI_ACID_0164,3.36,72.55,5.46,1811.36,4187.99
MINI_ACID_0165,2.32,98.28,1.45,1095.7,4345.23
MINI_ACID_0166,1.58,94.4,8.23,1542.13,9710.93
MINI_ACID_0167,2.64,41.28,8.59,1964.61,7317.61
MINI_ACID_0168,2.21,77.43,7.97,1149.57,5468.33
MINI_ACID_0169,1.65,75.97,7.83,1655.48,9761.3
MINI_ACID_0170,1.82,89.49,5.38,954.0,5784.2
MINI_ACID_0171,1.51,49.02,3.79,1736.19,9370.19
MINI_ACID_0172,3.2,57.78,8.94,857.63,6429.55
MINI_ACID_0173,2.83,49.14,2.13,886.43,6128.34
MINI_ACID_0174,3.06,69.9,2.51,838.89,6543.04
MINI_ACID_0175,3.04,93.6,5.16,1427.86,5389.8
MINI_ACID_0176,2.79,70.43,4.34,1448.35,8885.4
MINI_ACID_0177,2.99,43.78,0.4,1531.56,5917.58
MINI_ACID_0178,2.29,87.56,9.85,975.29,8502.56
MINI_ACID_0179,2.59,79.68,8.13,1499.79,9092.58
MINI_ACID_0180,3.17,37.9,1.3,900.84,9176.78
MINI_ACID_0181,1.93,38.99,2.87,1386.75,6721.56
MINI_ACID_0182,3.22,51.65,4.91,1230.8,6197.46
MINI_ACID_0183,2.38,70.87,8.7,1085.11,5705.9
MINI_ACID_0184,2.46,94.39,5.87,1847.22,8941.34
MINI_ACID_0185,1.88,52.76,1.11,1443.62,9550.11
MINI_ACID_0186,3.05,63.99,7.59,1983.86,7906.44
MINI_ACID_0187,3.4,59.73,1.88,1050.19,9055.79
MINI_ACID_0188,3.21,46.03,1.84,1544.19,4147.82
MINI_ACID_0189,1.66,88.58,9.81,1782.24,4036.85
MINI_ACID_0190,1.58,76.83,0.22,1936.59,6478.97
MINI_ACID_0191,2.07,55.74,1.08,1810.36,8434.29
MINI_ACID_0192,2.07,31.61,1.56,988.62,8796.85
MINI_ACID_0193,1.93,60.98,0.54,1044.31,4534.23
MINI_ACID_0194,2.16,33.78,2.75,1886.45,4137.79
MINI_ACID_0195,2.14,32.39,8.44,1974.71,7776.57
MINI_ACID_0196,2.04,54.45,0.25,1747.54,7864.73
MINI_ACID_0197,3.2,47.7,9.71,1887.67,6113.68
MINI_ACID_0198,2.19,52.82,9.49,1947.67,9137.73
MINI_ACID_0199,1.51,58.94,6.48,1268.68,5361.14
MINI_ACID_0200,1.61,82.53,3.23,955.77,4963.38
MINI_ACID_0201,2.97,83.0,9.13,884.41,5071.13
MINI_ACID_0202,1.77,49.11,6.94,1724.49,5092.69
MINI_ACID_0203,3.18,70.16,7.56,1490.66,8392.47
MINI_ACID_0204,2.69,63.01,8.21,1939.32,8126.33
MINI_ACID_0205,2.22,37.64,3.55,1055.07,7600.6
MINI_ACID_0206,3.27,53.14,4.81,1019.1,7780.25
MINI_ACID_0207,2.51,34.96,3.89,1587.09,5406.49
MINI_ACID_0208,1.75,69.85,0.7,1876.29,9981.44
MINI_ACID_0209,2.69,77.87,5.39,1222.03,8892.67
MINI_ACID_0210,1.77,50.29,7.05,918.23,4012.41
MINI_ACID_0211,2.28,93.07,7.65,931.6,8735.2
MINI_ACID_0212,2.85,38.74,6.27,1177.22,5253.25
MINI_ACID_0213,3.22,84.94,3.89,1220.89,4627.05
MINI_ACID_0214,2.9,82.46,4.03,948.87,7500.4
MINI_ACID_0215,2.44,38.92,4.35,888.06,6047.83
MINI_ACID_0216,3.14,67.19,7.42,1376.19,8688.46
MINI_ACID_0217,2.92,53.2,4.2,1144.17,6752.21
MINI_ACID_0218,1.7,37.52,0.13,1209.32,7726.08
MINI_ACID_0219,2.58,95.38,3.79,1874.18,8573.72
MINI_ACID_0220,1.77,91.71,3.34,1938.86,6726.41
MINI_ACID_0221,1.53,30.63,7.5,1817.57,7140.84
MINI_ACID_0222,1.92,43.54,5.22,1161.97,4349.26
MINI_ACID_0223,2.77,74.99,2.99,1990.37,9081.39
MINI_ACID_0224,3.19,40.37,4.53,920.3,5370.23
MINI_ACID_0225,2.81,75.69,5.05,802.16,9484.27
MINI_ACID_0226,2.75,81.95,4.92,1714.89,6821.35
MINI_ACID_0227,2.12,47.13,6.17,803.8,9425.16
MINI_ACID_0228,2.02,81.21,8.28,951.24,9305.13
MINI_ACID_0229,2.69,57.21,4.53,1436.87,4013.73
MINI_ACID_0230,1.89,69.22,5.16,1320.05,5073.18
MINI_ACID_0231,3.13,92.33,7.4,1340.17,6979.56
MINI_ACID_0232,3.03,61.92,5.19,1837.58,7764.37
MINI_ACID_0233,1.8,71.15,7.64,1827.67,9503.48
MINI_ACID_0234,3.49,80.63,9.29,1763.17,5164.77
MINI_ACID_0235,2.07,83.96,7.81,1461.16,4972.93
MINI_ACID_0236,3.21,41.47,1.05,902.26,9893.63
MINI_ACID_0237,1.92,73.74,5.6,1734.06,8952.15
MINI_ACID_0238,1.58,66.93,8.97,1645.47,7404.26
MINI_ACID_0239,3.29,83.75,2.88,1323.33,6045.09
MINI_ACID_0240,2.87,60.86,4.6,994.83,4053.16
MINI_ACID_0241,3.09,73.81,4.46,1061.65,8012.04
MINI_ACID_0242,3.4,93.01,9.12,1664.23,9618.44
MINI_ACID_0243,2.61,36.02,5.65,1855.75,5724.34
MINI_ACID_0244,1.72,90.94,0.9,838.99,7565.62
MINI_ACID_0245,2.24,40.73,8.07,1212.41,4160.28
MINI_ACID_0246,2.94,76.49,1.8,880.33,6726.73
MINI_ACID_0247,3.22,81.13,5.19,1830.21,8900.54
MINI_ACID_0248,2.06,48.74,5.07,1562.57,9024.5
MINI_ACID_0249,1.92,77.6,0.65,1231.02,7688.2
MINI_ACID_0250,2.57,61.67,4.75,1235.89,4222.06
MINI_ACID_0251,1.93,86.79,6.25,1168.01,8039.21
MINI_ACID_0252,3.31,48.66,9.08,1330.37,5481.69
MINI_ACID_0253,1.55,59.95,6.95,1455.1,5483.49
MINI_ACID_0254,1.73,70.23,0.47,1615.08,6176.5
MINI_ACID_0255,1.76,51.96,3.41,1874.36,4626.41
MINI_ACID_0256,2.18,47.0,3.11,1318.87,6574.19
MINI_ACID_0257,2.14,80.45,4.89,1319.62,5424.27
MINI_ACID_0258,2.99,53.88,5.97,1585.4,6776.46
MINI_ACID_0259,1.68,65.96,5.83,1001.44,5438.66
MINI_ACID_0260,2.67,69.51,2.45,1598.16,7061.64
MINI_ACID_0261,1.99,48.5,4.59,1991.39,8673.73
MINI_ACID_0262,3.17,88.48,9.55,1788.49,5784.78
MINI_ACID_0263,2.88,85.23,2.98,1225.05,6037.69
MINI_ACID_0264,2.92,78.36,0.85,815.49,9212.76
MINI_ACID_0265,2.22,55.82,3.7,1958.66,5776.65
MINI_ACID_0266,1.68,74.32,2.02,993.35,7889.73
MINI_ACID_0267,3.33,37.17,3.73,1706.06,9145.33
MINI_ACID_0268,2.38,45.46,4.18,1911.97,6322.75
MINI_ACID_0269,3.13,73.68,9.97,1234.4,7837.43
MINI_ACID_0270,1.98,97.75,3.68,1723.42,5964.2
MINI_ACID_0271,2.53,77.08,5.21,917.42,8774.43
MINI_ACID_0272,3.37,98.32,6.1,1826.22,5217.65
MINI_ACID_0273,2.08,77.09,1.5,1258.62,4507.27
MINI_ACID_0274,2.4,56.71,7.29,1096.93,9493.42
MINI_ACID_0275,2.32,60.36,0.09,1920.12,7528.2
MINI_ACID_0276,3.49,62.47,8.87,1775.5,9880.54
MINI_ACID_0277,2.06,42.74,8.99,1323.54,7538.44
MINI_ACID_0278,2.61,45.79,3.03,1569.35,8521.56
MINI_ACID_0279,3.44,77.32,6.34,925.07,4550.72
MINI_ACID_0280,1.64,33.18,1.85,1654.98,4394.51
MINI_ACID_0281,3.35,35.42,7.12,1924.48,5146.04
MINI_ACID_0282,3.23,49.65,2.11,1100.24,9925.61
MINI_ACID_0283,3.07,88.25,5.61,1539.69,5934.26
MINI_ACID_0284,1.7,47.43,0.32,1231.95,8513.58
MINI_ACID_0285,2.77,88.1,5.78,1188.5,5820.65
MINI_ACID_0286,3.27,66.6,1.38,1357.06,7444.91
MINI_ACID_0287,3.42,87.39,0.16,883.45,5467.21
MINI_ACID_0288,2.85,92.7,8.2,1560.84,9791.12
MINI_ACID_0289,2.39,34.39,3.58,1488.97,9283.49
MINI_ACID_0290,1.98,79.32,3.28,893.99,9820.81
MINI_ACID_0291,2.94,45.58,1.88,1272.93,5126.81
MINI_ACID_0292,2.4,44.7,7.59,1504.19,8469.75
MINI_ACID_0293,3.17,70.95,5.05,1546.58,9268.83
MINI_ACID_0294,2.0,93.47,3.89,1356.26,6742.67
MINI_ACID_0295,3.11,94.1,5.1,1325.22,8070.48
MINI_ACID_0296,3.38,95.73,6.29,1373.74,6942.5
MINI_ACID_0297,1.93,46.73,5.66,1905.35,8982.01
MINI_ACID_0298,2.71,39.99,1.17,1275.32,9055.23
MINI_ACID_0299,2.02,61.84,2.55,1440.97,9510.67
MINI_ACID_0300,2.19,39.7,0.46,1618.97,5546.87
MINI_ACID_0301,1.66,55.19,1.41,1344.44,6839.37
MINI_ACID_0302,3.38,98.79,2.79,1865.98,9925.63
MINI_ACID_0303,1.67,94.63,7.45,1348.93,6757.09
MINI_ACID_0304,1.52,73.27,0.44,1325.82,6124.09
MINI_ACID_0305,3.32,91.83,1.57,1768.43,4888.43
MINI_ACID_0306,3.23,45.3,2.16,867.88,7122.19
MINI_ACID_0307,1.59,74.94,5.61,1891.33,4889.08
MINI_ACID_0308,3.47,96.59,1.98,1056.17,4005.18
MINI_ACID_0309,3.15,83.84,6.95,1813.29,5047.09
MINI_ACID_0310,1.95,65.04,4.23,1340.31,8693.59
MINI_ACID_0311,2.42,73.29,2.75,1922.79,7152.81
MINI_ACID_0312,2.85,92.98,0.17,1625.74,6091.75
MINI_ACID_0313,3.48,81.17,8.49,1207.45,7143.21
MINI_ACID_0314,2.45,68.96,7.74,1212.45,8071.37
MINI_ACID_0315,2.45,30.45,4.08,1463.97,6423.26
MINI_ACID_0316,2.02,74.09,5.82,1140.55,4580.6
MINI_ACID_0317,2.12,45.56,4.51,1822.51,9402.62
MINI_ACID_0318,1.76,69.7,2.44,1492.44,5526.39
MINI_ACID_0319,1.94,48.83,0.8,1820.4,6392.41
MINI_ACID_0320,2.89,74.43,4.76,1390.25,7579.08
MINI_ACID_0321,2.84,97.75,1.4,1415.79,4705.68
MINI_ACID_0322,2.93,36.69,2.39,1779.08,9356.87
MINI_ACID_0323,2.3,67.44,8.96,1200.02,7566.86
MINI_ACID_0324,3.37,36.34,5.26,1903.97,9031.93
MINI_ACID_0325,2.55,81.31,8.82,1956.18,8309.6
MINI_ACID_0326,1.58,35.46,5.32,1860.62,7162.9
MINI_ACID_0327,3.29,45.56,2.84,1845.54,4379.03
MINI_ACID_0328,1.59,31.25,3.02,982.22,8224.67
MINI_ACID_0329,2.28,66.86,2.34,1104.4,5127.64
MINI_ACID_0330,3.43,70.32,6.11,1513.64,6697.73
MINI_ACID_0331,3.37,35.7,7.69,1893.07,4058.1
MINI_ACID_0332,2.18,97.57,6.88,1386.72,9927.57
MINI_ACID_0333,1.73,76.72,7.13,1659.92,4876.71
MINI_ACID_0334,2.18,92.49,1.37,1040.69,8669.89
MINI_ACID_0335,3.34,73.56,9.59,1019.89,4622.58
MINI_ACID_0336,3.2,96.11,9.05,1873.03,7796.95
MINI_ACID_0337,2.34,32.48,0.68,1704.7,4330.71
MINI_ACID_0338,2.48,79.53,8.87,1112.88,4194.28
MINI_ACID_0339,2.19,42.68,9.73,1593.77,8078.51
MINI_ACID_0340,2.06,62.16,2.41,1754.84,6182.78
MINI_ACID_0341,2.47,96.8,8.05,1725.57,7580.39
MINI_ACID_0342,2.71,63.59,5.67,1596.24,8054.29
MINI_ACID_0343,2.83,32.77,0.24,1919.95,6287.18
MINI_ACID_0344,2.88,61.92,0.77,901.33,9445.03
MINI_ACID_0345,3.17,36.34,0.39,873.09,7745.68
MINI_ACID_0346,2.96,95.76,2.52,1096.17,5733.91
MINI_ACID_0347,2.46,67.61,3.26,898.45,6553.18
MINI_ACID_0348,1.76,99.73,2.72,1460.54,5425.84
MINI_ACID_0349,2.24,91.34,9.16,969.5,6024.68
MINI_ACID_0350,3.28,33.39,9.32,1064.22,9867.92
MINI_ACID_0351,2.47,45.52,1.36,1765.39,6290.87
MINI_ACID_0352,2.14,57.48,1.36,1999.12,5209.59
MINI_ACID_0353,3.33,57.44,9.8,1925.66,7747.22
MINI_ACID_0354,1.6,39.86,0.09,965.89,7821.78
MINI_ACID_0355,2.39,70.56,5.19,1796.21,5396.2
MINI_ACID_0356,2.37,77.38,1.58,1203.17,4998.65
MINI_ACID_0357,2.43,91.1,9.01,1919.49,8157.01
MINI_ACID_0358,2.85,51.31,5.55,1816.12,5323.11
MINI_ACID_0359,1.58,78.21,7.04,1057.37,4635.27
MINI_ACID_0360,2.82,92.69,4.07,1474.24,4174.99
MINI_ACID_0361,2.14,37.26,2.31,1793.29,5159.08
MINI_ACID_0362,3.37,72.03,7.44,1387.33,5206.44
MINI_ACID_0363,1.65,86.59,2.34,1577.47,6984.39
MINI_ACID_0364,3.43,64.68,3.51,1242.71,7226.43
MINI_ACID_0365,2.88,40.01,8.97,1192.1,9642.29
MINI_ACID_0366,1.8,68.08,4.78,1116.08,6333.94
MINI_ACID_0367,1.91,43.76,0.59,1859.32,8788.25
MINI_ACID_0368,2.46,41.85,0.53,859.31,6678.53
MINI_ACID_0369,2.46,77.92,6.07,1223.44,9584.58
MINI_ACID_0370,2.28,35.36,3.59,967.41,9543.67
MINI_ACID_0371,3.36,87.7,8.19,1786.46,8327.25
MINI_ACID_0372,3.45,33.42,2.06,1377.37,4263.33
MINI_ACID_0373,1.95,69.89,5.05,1367.56,6349.09
MINI_ACID_0374,3.33,76.95,5.98,1689.06,8243.55
MINI_ACID_0375,3.48,51.92,6.2,1563.69,5633.63
MINI_ACID_0376,2.95,30.23,8.11,916.61,8824.41
MINI_ACID_0377,2.66,36.04,7.93,1250.11,7695.38
MINI_ACID_0378,1.98,32.55,7.88,1165.71,6526.2
MINI_ACID_0379,2.37,65.14,5.08,1912.2,8926.88
MINI_ACID_0380,3.27,91.78,3.35,1073.78,7272.11
MINI_ACID_0381,3.35,92.59,6.44,950.32,4132.23
MINI_ACID_0382,3.3,38.0,9.04,1384.4,5387.06
MINI_ACID_0383,1.79,83.0,4.12,842.8,9985.58
MINI_ACID_0384,3.41,92.44,0.68,1499.59,4473.49
MINI_ACID_0385,1.86,67.47,9.8,1132.75,9128.72
MINI_ACID_0386,3.33,79.82,0.32,943.2,7930.92
MINI_ACID_0387,2.68,94.55,9.69,1654.12,9997.68
MINI_ACID_0388,3.33,30.41,4.1,1950.01,8729.27
MINI_ACID_0389,3.45,83.95,2.46,992.0,4272.3
MINI_ACID_0390,2.22,52.22,2.83,1578.59,4194.57
MINI_ACID_0391,2.66,86.9,6.75,883.43,5810.56
MINI_ACID_0392,2.72,47.78,9.37,1191.13,4172.04
MINI_ACID_0393,1.71,30.8,4.68,1025.33,7547.12
MINI_ACID_0394,2.23,95.67,4.08,1452.71,6256.47
MINI_ACID_0395,2.95,46.82,4.23,944.82,9176.84
MINI_ACID_0396,3.25,76.12,7.72,1628.91,9799.3
MINI_ACID_0397,2.46,93.04,9.38,1723.31,8047.38
MINI_ACID_0398,2.7,52.44,8.68,1175.04,6138.18
MINI_ACID_0399,2.28,71.45,2.46,1113.16,8665.55
MINI_ACID_0400,1.68,32.22,6.2,1603.9,9406.07
MINI_ACID_0401,3.47,45.08,6.29,800.28,4648.11
MINI_ACID_0402,1.86,77.29,6.72,1233.86,8869.54
MINI_ACID_0403,2.28,42.86,1.22,893.4,4011.67
MINI_ACID_0404,2.15,79.2,3.62,1639.67,8052.33
MINI_ACID_0405,2.33,46.46,0.78,1153.41,9036.14
MINI_ACID_0406,1.7,83.92,6.73,1753.16,4273.3
MINI_ACID_0407,3.34,55.18,6.61,1596.27,4219.56
MINI_ACID_0408,1.61,49.71,5.04,1525.67,4730.46
MINI_ACID_0409,2.6,99.27,5.74,1588.92,7174.95
MINI_ACID_0410,1.56,79.7,6.69,1410.53,8713.16
MINI_ACID_0411,2.65,61.4,7.65,1922.12,9200.99
MINI_ACID_0412,2.79,40.92,6.58,822.78,5793.0
MINI_ACID_0413,1.83,48.28,9.0,839.79,8111.64
MINI_ACID_0414,1.65,88.15,6.62,1173.97,9243.13
MINI_ACID_0415,1.79,49.99,9.52,1976.39,9593.67
MINI_ACID_0416,2.4,35.85,9.46,1364.12,6480.0
MINI_ACID_0417,1.82,62.22,6.3,1604.51,9891.41
MINI_ACID_0418,2.65,75.8,3.53,1271.87,9155.26
MINI_ACID_0419,1.93,86.01,4.55,964.07,6128.99
MINI_ACID_0420,1.92,97.34,8.08,884.6,7284.87
MINI_ACID_0421,3.18,62.18,7.54,1698.69,8625.96
MINI_ACID_0422,2.14,49.39,9.15,832.79,4549.34
MINI_ACID_0423,2.3,33.84,6.0,1375.5,9889.57
