Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
PEST_HERB_0066,5.24,11489.94,2729.42,765.92,10108.88
PEST_HERB_0067,4.1,17317.94,1841.94,410.64,11455.66
PEST_HERB_0068,5.99,14535.43,1410.24,216.77,10778.32
PEST_HERB_0069,5.52,13078.98,1733.94,262.76,9693.32
PEST_HERB_0070,5.02,14919.94,2424.66,744.45,11627.21
PEST_HERB_0071,5.43,13497.34,1127.39,575.41,9733.57
PEST_HERB_0072,4.03,10148.05,1772.86,561.98,7649.91
PEST_HERB_0073,4.09,9206.28,2700.04,627.39,9061.19
PEST_HERB_0074,5.03,17118.39,2956.85,264.24,9865.39
PEST_HERB_0075,4.88,12793.37,1512.08,689.85,6800.71
PEST_HERB_0076,5.19,15747.19,1338.46,277.51,6876.52
PEST_HERB_0077,4.01,11847.81,1028.36,202.91,7563.91
PEST_HERB_0078,5.7,14069.36,1626.62,681.61,11637.72
PEST_HERB_0079,5.39,13483.81,2622.72,780.55,6525.56
PEST_HERB_0080,5.01,17128.45,2054.81,305.69,10769.55
PEST_HERB_0081,5.09,10975.97,2247.97,693.58,7675.13
PEST_HERB_0082,4.03,13019.19,2235.16,399.74,10391.6
PEST_HERB_0083,4.22,16491.36,2537.03,780.07,9404.86
PEST_HERB_0084,4.27,14056.01,1893.66,358.33,9429.56
PEST_HERB_0085,4.02,15714.43,2549.22,326.7,9190.33
PEST_HERB_0086,4.58,12050.37,1373.99,686.28,9775.59
PEST_HERB_0087,5.09,17653.14,1374.23,593.6,10733.61
PEST_HERB_0088,4.85,10728.92,2534.9,309.09,6936.01
PEST_HERB_0089,5.61,12660.27,2986.54,408.63,10161.82
PEST_HERB_0090,4.6,9236.98,1227.1,571.79,10104.26
PEST_HERB_0091,4.33,17535.0,2444.1,733.17,10939.99
PEST_HERB_0092,4.76,12296.38,1077.49,252.36,7701.59
PEST_HERB_0093,5.48,12534.25,2251.76,409.76,8102.43
PEST_HERB_0094,4.99,9016.02,2674.07,533.69,9021.1
PEST_HERB_0095,5.91,14950.73,2667.93,203.52,10848.19
PEST_HERB_0096,4.72,8611.56,1295.87,655.6,11582.63
PEST_HERB_0097,4.53,17732.14,2855.54,365.01,10053.94
PEST_HERB_0098,5.14,12321.17,2631.2,677.99,8993.37
PEST_HERB_0099,4.13,17161.37,1593.55,402.88,11633.77
PEST_HERB_0100,5.4,11387.22,1786.25,655.56,6375.93
PEST_HERB_0101,5.44,8303.76,2776.43,756.65,7939.7
PEST_HERB_0102,4.4,12799.87,1222.99,295.32,7326.81
PEST_HERB_0103,4.65,8465.29,2301.73,343.73,11099.03
PEST_HERB_0104,4.5,8378.77,1389.73,275.45,11123.69
PEST_HERB_0105,4.42,12324.77,1932.19,315.65,6698.34
PEST_HERB_0106,5.42,10016.59,1459.91,412.84,7554.39
PEST_HERB_0107,5.52,8184.77,2223.95,798.11,9782.16
PEST_HERB_0108,4.75,10961.81,2242.21,271.92,6757.24
PEST_HERB_0109,5.68,15306.14,2877.44,448.33,7971.04
PEST_HERB_0110,5.28,10001.61,2190.49,356.42,6460.02
PEST_HERB_0111,5.96,17081.42,2205.82,482.17,7105.9
PEST_HERB_0112,4.73,15960.17,1859.01,759.42,11084.01
PEST_HERB_0113,4.96,17226.24,2410.64,595.37,6436.41
PEST_HERB_0114,5.33,15998.12,2446.71,655.09,10070.41
PEST_HERB_0115,5.23,16150.84,2411.36,259.58,11196.7
PEST_HERB_0116,5.97,10761.51,2122.9,402.33,10268.56
PEST_HERB_0117,4.56,15769.42,1408.14,264.98,9942.39
PEST_HERB_0118,5.87,14998.08,1417.8,597.87,10889.72
PEST_HERB_0119,5.85,9915.4,2198.41,533.58,8158.52
PEST_HERB_0120,4.73,12084.27,2825.06,615.19,7877.55
PEST_HERB_0121,5.58,13352.02,2048.21,577.55,7745.79
PEST_HERB_0122,4.3,17162.03,1199.95,533.59,8795.26
PEST_HERB_0123,5.51,10993.32,2504.93,619.13,11131.15
PEST_HERB_0124,4.73,9518.99,1522.63,646.55,6111.4
PEST_HERB_0125,5.35,10897.14,1239.29,393.43,8348.73
PEST_HERB_0126,5.82,14444.36,1236.75,274.85,8279.1
PEST_HERB_0127,4.03,16964.8,2250.6,589.7,11402.59
PEST_HERB_0128,5.83,10483.0,1667.63,670.54,11949.11
PEST_HERB_0129,4.37,9884.44,2486.21,320.52,8169.43
PEST_HERB_0130,4.42,15374.81,1689.47,223.11,6320.8
PEST_HERB_0131,5.98,10198.22,2112.99,296.07,8744.49
PEST_HERB_0132,4.02,9499.12,2817.68,262.3,10028.52
PEST_HERB_0133,5.19,15071.25,2384.09,320.69,10907.81
PEST_HERB_0134,4.83,10985.96,2887.02,589.67,7607.01
PEST_HERB_0135,4.83,16552.75,1477.23,611.47,10035.94
PEST_HERB_0136,4.61,8287.34,2444.96,687.98,11872.84
PEST_HERB_0137,4.91,15086.52,1441.71,263.73,10784.36
PEST_HERB_0138,5.45,14952.31,1120.69,230.97,10537.88
PEST_HERB_0139,5.52,8424.54,1987.77,271.61,7306.36
PEST_HERB_0140,5.03,13329.55,1611.91,309.13,6225.28
PEST_HERB_0141,5.96,11161.38,2753.84,581.9,9285.87
PEST_HERB_0142,4.14,12692.12,2611.79,408.24,9609.98
PEST_HERB_0143,4.41,14336.61,1985.78,426.78,7327.34
PEST_HERB_0144,4.86,13779.96,2766.91,235.11,6408.1
PEST_HERB_0145,4.08,12785.68,1969.69,506.51,10321.85
PEST_HERB_0146,4.19,10178.94,1805.94,541.74,6333.07
PEST_HERB_0147,5.59,14510.41,1140.46,287.73,9228.52
PEST_HERB_0148,4.32,14737.11,1375.47,416.15,8864.27
PEST_HERB_0149,5.88,9280.09,1593.29,721.56,7629.63
PEST_HERB_0150,4.36,12677.34,1485.62,263.94,11166.73
PEST_HERB_0151,5.5,12229.99,2851.2,414.62,8265.35
PEST_HERB_0152,4.35,8297.63,1347.09,507.86,11376.22
PEST_HERB_0153,4.89,13528.8,2246.46,315.34,9954.16
PEST_HERB_0154,4.31,10240.84,2387.11,381.62,7527.4
PEST_HERB_0155,4.34,16008.34,1038.96,469.1,9791.31
PEST_HERB_0156,4.42,12550.79,1727.03,661.5,9986.95
PEST_HERB_0157,5.88,12838.78,1635.95,338.23,7576.77
PEST_HERB_0158,5.22,8357.99,2956.77,533.34,9166.9
PEST_HERB_0159,4.52,9426.9,2139.71,405.27,7023.61
PEST_HERB_0160,4.31,16966.84,2883.26,642.4,9406.0
PEST_HERB_0161,5.69,16389.89,1736.78,797.29,9081.1
PEST_HERB_0162,4.17,13409.13,1458.87,751.75,11506.39
PEST_HERB_0163,4.88,14096.58,1009.64,736.01,10094.76
PEST_HERB_0164,4.42,16373.14,1101.64,218.85,10479.94
PEST_HERB_0165,4.82,8595.06,1598.8,417.49,8648.81
PEST_HERB_0166,4.75,15276.03,2859.16,229.88,9765.65
PEST_HERB_0167,4.97,17407.97,2418.96,223.51,6652.02
PEST_HERB_0168,4.9,11964.58,2437.7,729.28,9898.73
PEST_HERB_0169,5.58,12130.97,1659.31,719.66,8805.89
PEST_HERB_0170,4.46,14943.98,2809.45,384.62,8174.66
PEST_HERB_0171,5.47,12863.85,1339.29,333.86,6658.57
PEST_HERB_0172,5.36,11936.01,1873.41,361.98,11429.91
PEST_HERB_0173,4.31,14074.04,2680.85,650.34,11907.2
PEST_HERB_0174,4.79,8183.86,2947.31,231.64,10168.35
PEST_HERB_0175,5.17,17599.05,2302.85,792.6,6386.83
PEST_HERB_0176,4.82,12730.41,2482.53,560.45,6367.71
PEST_HERB_0177,5.62,16211.65,2687.37,592.27,10345.88
PEST_HERB_0178,5.97,8756.86,2367.54,421.61,11809.59
PEST_HERB_0179,5.68,11906.71,2291.76,500.48,10391.76
PEST_HERB_0180,5.67,9791.12,1059.13,612.17,9284.11
PEST_HERB_0181,5.02,8410.12,1611.72,358.18,10682.71
PEST_HERB_0182,5.51,14833.96,2177.57,459.24,8175.7
PEST_HERB_0183,4.49,8133.77,1955.22,620.49,6572.73
PEST_HERB_0184,4.38,14384.31,2232.0,419.37,11522.45
PEST_HERB_0185,4.56,14002.72,2568.55,409.34,11242.73
PEST_HERB_0186,4.93,9354.71,2134.71,370.97,11751.09
PEST_HERB_0187,4.42,13730.3,2404.17,772.48,9165.67
PEST_HERB_0188,4.81,11830.18,2266.56,308.28,8008.74
PEST_HERB_0189,5.9,14076.35,2193.84,716.65,10073.67
PEST_HERB_0190,4.72,14689.39,1948.7,319.07,10773.77
PEST_HERB_0191,5.2,17418.05,2653.32,326.83,7737.18
PEST_HERB_0192,4.94,8482.41,2031.15,623.56,6173.23
PEST_HERB_0193,4.92,12551.65,1900.31,518.03,6090.87
PEST_HERB_0194,4.41,10308.45,2683.0,760.34,7552.64
PEST_HERB_0195,4.59,9730.64,1548.96,428.57,6378.44
PEST_HERB_0196,5.81,11403.97,1473.17,680.55,7101.1
PEST_HERB_0197,6.0,12821.85,1167.19,249.02,6364.35
PEST_HERB_0198,4.28,10013.32,1744.04,673.21,8619.59
PEST_HERB_0199,4.89,16611.13,2770.92,300.32,7398.58
PEST_HERB_0200,4.07,13904.67,2921.69,308.01,7578.13
PEST_HERB_0201,5.15,17748.5,1240.81,776.07,11713.91
PEST_HERB_0202,4.28,15721.38,2802.69,709.48,6671.35
PEST_HERB_0203,4.13,13750.77,1703.13,312.05,6424.1
PEST_HERB_0204,4.47,13511.81,1697.48,471.23,8082.02
PEST_HERB_0205,4.7,11166.45,2528.9,383.0,7281.62
PEST_HERB_0206,5.83,11637.61,1676.71,387.66,9667.87
PEST_HERB_0207,5.97,11667.05,2641.35,327.36,10046.96
PEST_HERB_0208,4.03,17322.09,2443.77,636.31,7825.79
PEST_HERB_0209,4.32,9424.52,2660.22,755.48,9320.85
PEST_HERB_0210,4.88,14519.78,1195.23,532.17,8750.94
PEST_HERB_0211,4.39,14096.73,1878.06,245.23,6978.54
PEST_HERB_0212,5.32,16422.13,2286.33,753.95,11526.56
PEST_HERB_0213,4.21,11087.77,2552.52,750.01,11545.59
PEST_HERB_0214,4.9,16144.0,2395.93,755.38,9892.42
PEST_HERB_0215,4.83,12061.46,1867.89,548.38,8004.07
PEST_HERB_0216,5.12,13064.47,2589.23,343.46,7340.75
PEST_HERB_0217,4.88,8014.94,2836.56,423.06,11553.35
PEST_HERB_0218,4.13,8842.57,1846.63,526.06,8082.82
PEST_HERB_0219,4.49,8600.03,2195.68,613.41,11073.28
PEST_HERB_0220,4.95,15904.71,2119.91,295.15,6974.42
PEST_HERB_0221,5.0,8902.58,2447.28,487.8,9144.13
PEST_HERB_0222,4.93,8486.05,1586.17,601.29,9443.75
PEST_HERB_0223,4.12,16496.17,2831.04,648.85,6933.64
PEST_HERB_0224,5.42,16284.2,1988.01,319.17,6684.7
PEST_HERB_0225,5.48,15171.44,2397.26,266.85,7528.04
PEST_HERB_0226,5.3,15311.49,1239.56,207.53,9111.86
PEST_HERB_0227,5.33,9629.0,1713.68,799.13,9342.33
PEST_HERB_0228,4.39,14351.38,1929.39,453.2,6834.58
PEST_HERB_0229,4.69,14404.45,2686.13,260.92,6135.6
PEST_HERB_0230,5.79,10436.97,2083.36,240.22,6422.85
PEST_HERB_0231,5.78,14160.15,2214.81,556.19,9928.06
PEST_HERB_0232,4.06,16120.81,1353.62,365.19,7830.91
PEST_HERB_0233,5.32,8768.32,1681.95,269.04,9173.36
PEST_HERB_0234,5.52,12346.65,2345.45,436.25,6038.41
PEST_HERB_0235,4.55,12028.1,1887.22,480.95,6287.67
PEST_HERB_0236,4.44,17749.1,2284.4,551.84,11990.74
PEST_HERB_0237,5.61,11057.91,1601.81,264.76,10972.33
PEST_HERB_0238,5.3,14998.99,1028.31,569.58,10352.98
PEST_HERB_0239,4.19,9949.89,2246.76,686.92,9421.08
PEST_HERB_0240,4.61,14223.68,1687.3,628.63,10427.93
PEST_HERB_0241,4.2,15488.04,1459.05,761.08,9615.87
PEST_HERB_0242,4.02,15416.13,2151.4,267.7,10195.97
PEST_HERB_0243,5.76,16745.24,2961.06,692.0,10086.58
PEST_HERB_0244,5.8,17753.7,1303.52,401.4,10162.01
PEST_HERB_0245,5.0,15775.66,1361.17,391.98,9413.88
PEST_HERB_0246,5.96,15866.79,1169.06,594.25,7106.55
PEST_HERB_0247,5.28,9241.64,2434.21,633.44,7162.58
PEST_HERB_0248,4.51,14559.04,2547.05,334.62,10154.55
PEST_HERB_0249,4.97,12124.62,2845.55,523.56,8193.53
PEST_HERB_0250,4.7,11895.29,1204.11,797.36,9012.61
PEST_HERB_0251,5.24,11582.88,1951.75,374.25,8028.19
PEST_HERB_0252,4.7,16708.13,2583.65,744.14,10022.69
PEST_HERB_0253,4.8,15140.4,2843.96,216.39,10168.58
PEST_HERB_0254,5.2,9293.56,2812.75,652.36,10641.51
PEST_HERB_0255,5.4,17027.34,1045.34,373.37,9484.61
PEST_HERB_0256,5.24,17445.7,2122.28,656.3,10715.61
PEST_HERB_0257,4.13,8099.67,2675.69,285.72,11007.32
PEST_HERB_0258,5.41,9091.41,1396.1,455.97,8611.77
PEST_HERB_0259,5.82,13037.8,2584.62,426.03,9005.55
PEST_HERB_0260,5.74,15115.76,2139.45,397.78,6482.74
PEST_HERB_0261,5.81,12095.78,2914.98,630.65,8717.19
PEST_HERB_0262,5.14,17023.25,1965.88,442.09,6654.42
PEST_HERB_0263,4.01,8084.84,1864.46,786.83,9242.02
PEST_HERB_0264,4.84,16028.6,2437.43,643.07,7697.13
PEST_HERB_0265,4.37,9592.97,1557.74,445.24,10269.73
PEST_HERB_0266,4.79,16235.34,1803.02,587.43,10616.54
PEST_HERB_0267,5.84,12929.66,1529.62,487.66,7362.16
PEST_HERB_0268,4.0,16725.18,2912.23,260.44,7407.18
PEST_HERB_0269,5.55,9433.84,2105.75,673.47,10815.58
PEST_HERB_0270,4.98,10752.1,2982.86,534.12,10504.9
PEST_HERB_0271,4.25,9914.81,2159.09,509.52,9135.93
PEST_HERB_0272,5.77,16197.84,2896.04,399.21,11912.33
PEST_HERB_0273,5.04,11181.73,2253.06,506.29,7747.37
PEST_HERB_0274,5.7,9188.66,2755.76,408.9,10633.71
PEST_HERB_0275,5.45,16523.4,1174.49,754.87,8403.32
PEST_HERB_0276,5.41,16648.64,1081.12,274.85,8757.64
PEST_HERB_0277,4.68,8950.88,1385.49,590.67,11914.37
PEST_HERB_0278,4.71,9523.64,1133.81,416.31,10893.95
PEST_HERB_0279,4.09,14870.29,2046.2,721.36,6778.51
PEST_HERB_0280,5.8,8640.29,2475.68,442.63,11672.48
PEST_HERB_0281,5.6,14508.74,2688.23,625.37,9218.53
PEST_HERB_0282,5.17,16808.75,2486.16,646.55,11675.92
PEST_HERB_0283,5.73,9326.04,2971.47,666.65,8517.31
PEST_HERB_0284,5.34,10355.03,1910.32,692.53,6634.26
PEST_HERB_0285,5.76,8206.96,1686.56,568.82,11522.92
PEST_HERB_0286,4.62,16521.87,2475.85,605.75,9069.15
PEST_HERB_0287,4.82,14148.36,2148.6,722.76,9638.89
PEST_HERB_0288,5.53,11063.43,2221.53,720.07,8945.56
PEST_HERB_0289,4.19,11577.42,1068.67,302.39,8730.14
PEST_HERB_0290,5.62,9552.95,1230.36,428.59,9608.24
PEST_HERB_0291,4.32,10463.23,2461.14,495.31,10792.46
PEST_HERB_0292,5.57,15797.98,1001.59,305.79,11751.65
PEST_HERB_0293,5.49,16138.56,2931.09,405.77,9657.05
PEST_HERB_0294,4.79,11497.03,2913.28,610.47,11489.17
PEST_HERB_0295,4.71,9587.29,1462.09,324.71,8197.08
PEST_HERB_0296,4.32,8599.38,1659.41,595.32,7985.92
PEST_HERB_0297,5.62,16933.13,1201.2,479.02,7867.13
PEST_HERB_0298,4.2,13594.94,2407.77,427.51,10516.37
PEST_HERB_0299,4.75,10167.92,2394.31,497.3,10828.43
PEST_HERB_0300,4.89,17204.92,1739.05,578.72,10654.83
PEST_HERB_0301,5.31,13597.15,2463.23,429.37,7530.78
PEST_HERB_0302,4.68,9877.86,2912.23,667.23,11436.92
PEST_HERB_0303,5.21,10934.41,1911.67,295.24,9129.35
PEST_HERB_0304,4.04,17541.87,2379.09,765.6,9990.83
PEST_HERB_0305,5.07,17949.48,1844.54,496.98,8429.82
PEST_HERB_0306,5.1,17590.52,2616.16,544.87,7897.76
PEST_HERB_0307,4.28,15040.12,1454.23,388.95,6001.35
PEST_HERB_0308,4.27,17832.97,1975.24,671.7,8686.17
PEST_HERB_0309,4.69,9042.42,1799.8,231.88,11345.92
PEST_HERB_0310,5.57,17583.06,2128.2,346.21,9500.66
PEST_HERB_0311,5.05,12818.69,2752.29,246.35,6370.73
PEST_HERB_0312,5.96,11237.96,2273.0,591.34,7778.22
PEST_HERB_0313,5.16,15869.05,1903.86,317.8,6554.1
PEST_HERB_0314,4.51,11227.23,1036.48,257.25,11456.11
PEST_HERB_0315,5.61,12882.06,1409.91,542.02,10050.58
PEST_HERB_0316,5.04,13578.42,2503.24,504.6,11717.69
PEST_HERB_0317,4.62,11190.24,1380.72,326.49,11137.98
PEST_HERB_0318,5.73,10488.38,2233.13,403.64,10680.32
PEST_HERB_0319,5.18,15958.22,2935.2,232.21,7719.86
PEST_HERB_0320,5.77,8407.62,2592.52,487.91,7276.59
PEST_HERB_0321,5.89,14230.41,2862.24,505.98,10876.36
PEST_HERB_0322,5.14,8957.17,1768.47,679.45,7831.23
PEST_HERB_0323,5.81,13316.59,1411.9,540.28,9160.64
PEST_HERB_0324,5.57,17406.83,2619.41,778.71,6968.42
PEST_HERB_0325,5.37,13319.39,2088.57,489.95,8917.42
PEST_HERB_0326,4.42,9504.25,1823.11,361.41,9780.69
PEST_HERB_0327,5.29,11899.0,1955.21,510.27,6234.5
PEST_HERB_0328,4.69,10693.65,1338.3,405.86,9256.25
PEST_HERB_0329,5.78,8575.16,2208.77,657.22,8982.01
PEST_HERB_0330,5.94,16632.12,2117.53,743.83,7939.0
PEST_HERB_0331,4.19,15547.64,2775.52,226.66,11836.18
PEST_HERB_0332,4.11,11160.34,2617.44,540.91,11318.2
PEST_HERB_0333,5.46,10450.33,2991.76,447.73,8951.93
PEST_HERB_0334,5.3,12364.17,2459.52,263.12,11863.5
PEST_HERB_0335,4.03,11591.88,1334.25,641.26,10514.04
PEST_HERB_0336,4.41,9909.23,2404.43,277.92,11834.15
PEST_HERB_0337,4.25,17079.07,2983.69,388.19,11409.44
PEST_HERB_0338,4.02,15615.41,1177.17,436.06,11448.62
PEST_HERB_0339,5.86,11529.1,2145.94,715.53,11757.3
PEST_HERB_0340,5.14,9581.46,1303.18,328.02,11341.53
PEST_HERB_0341,4.21,9296.31,2426.71,479.03,10350.44
PEST_HERB_0342,5.23,8487.97,2616.03,769.38,6924.59
PEST_HERB_0343,4.65,15031.81,2549.97,395.77,7755.63
PEST_HERB_0344,4.21,11861.84,1380.2,791.63,6873.55
PEST_HERB_0345,4.26,10610.57,1557.73,258.68,7429.06
PEST_HERB_0346,5.95,15251.94,2148.54,787.89,8261.4
PEST_HERB_0347,5.02,16908.44,2345.15,437.49,6111.68
PEST_HERB_0348,5.85,10344.38,2576.5,214.34,7337.99
PEST_HERB_0349,4.69,12566.76,2877.88,286.53,8905.28
PEST_HERB_0350,5.97,15224.51,1734.18,471.54,10371.19
PEST_HERB_0351,4.5,10182.68,2075.82,471.08,11832.47
PEST_HERB_0352,4.39,10323.5,2299.79,685.4,9405.78
PEST_HERB_0353,4.6,12799.84,1835.47,323.34,9632.05
PEST_HERB_0354,4.07,12394.33,1194.25,635.1,7583.66
PEST_HERB_0355,4.8,12676.04,2050.93,220.73,7889.84
PEST_HERB_0356,4.53,14526.32,1623.73,646.65,6127.25
PEST_HERB_0357,5.82,10279.97,1814.35,795.78,9714.21
PEST_HERB_0358,5.68,14511.31,2429.24,286.47,7613.21
PEST_HERB_0359,5.24,16273.6,2731.49,699.29,10440.0
PEST_HERB_0360,4.68,12448.96,1286.05,320.19,10950.74
PEST_HERB_0361,5.94,14580.33,1657.9,293.23,11775.88
PEST_HERB_0362,5.68,15600.28,1277.5,578.81,6821.53
PEST_HERB_0363,5.38,14590.22,2656.94,461.54,9949.0
PEST_HERB_0364,4.09,14705.5,2709.36,637.23,10392.66
PEST_HERB_0365,5.81,15947.84,1379.36,433.26,10792.81
PEST_HERB_0366,4.2,17289.17,2993.28,636.47,10498.88
PEST_HERB_0367,5.78,9507.44,2949.27,509.56,10120.26
PEST_HERB_0368,4.35,14217.63,1578.81,747.71,7009.96
PEST_HERB_0369,4.28,12344.87,1050.99,419.98,7142.64
PEST_HERB_0370,5.0,15814.12,1911.86,258.33,7599.1
PEST_HERB_0371,4.88,15990.12,1470.67,240.81,11450.34
PEST_HERB_0372,4.2,12218.56,2004.57,275.79,10678.32
PEST_HERB_0373,5.34,12159.11,1906.78,523.76,8390.86
PEST_HERB_0374,4.33,10379.07,1213.48,425.7,7552.44
PEST_HERB_0375,5.47,17415.26,1513.57,367.67,11361.66
PEST_HERB_0376,4.75,11214.91,2890.94,252.03,6258.61
PEST_HERB_0377,5.57,8619.07,2844.12,410.62,10398.38
PEST_HERB_0378,5.27,13846.52,2021.68,517.33,10380.66
PEST_HERB_0379,5.16,8102.07,2935.04,480.86,6195.46
PEST_HERB_0380,4.1,8000.44,2545.02,773.94,8738.86
PEST_HERB_0381,5.44,10967.37,1508.49,706.65,11242.17
PEST_HERB_0382,4.58,9263.08,1518.22,286.44,7232.97
PEST_HERB_0383,4.55,9370.14,1887.63,778.02,7877.54
PEST_HERB_0384,5.57,8982.24,2101.83,667.01,11523.71
PEST_HERB_0385,5.04,10593.51,1004.05,414.79,10713.12
PEST_HERB_0386,5.24,13754.55,2417.94,205.16,9861.75
PEST_HERB_0387,5.77,15574.52,2617.97,462.83,9724.55
PEST_HERB_0388,4.56,14905.3,1265.07,617.88,8356.97
PEST_HERB_0389,4.91,8809.93,2946.24,289.19,10148.6
PEST_HERB_0390,4.74,14249.63,1637.07,494.58,6298.41
PEST_HERB_0391,5.4,9760.73,2963.2,637.56,8290.28
PEST_HERB_0392,5.41,9616.0,1078.44,380.03,10966.86
PEST_HERB_0393,5.93,17008.0,1381.09,641.02,11110.88
PEST_HERB_0394,5.75,12285.65,1594.38,425.75,6184.18
PEST_HERB_0395,4.93,16636.13,1034.67,314.84,7468.8
PEST_HERB_0396,4.31,15304.9,2891.7,359.35,6698.91
PEST_HERB_0397,4.93,11961.43,1913.31,779.96,9411.82
PEST_HERB_0398,5.39,9105.15,1738.93,372.78,7577.59
PEST_HERB_0399,4.84,15802.61,1974.98,665.02,9520.91
PEST_HERB_0400,5.74,15913.43,1228.7,290.55,11628.52
PEST_HERB_0401,4.84,9003.05,2890.91,218.28,10954.66
PEST_HERB_0402,4.56,10723.23,2011.32,403.24,9992.34
PEST_HERB_0403,5.59,14384.91,2442.12,721.14,9256.87
PEST_HERB_0404,5.34,17993.36,2701.65,241.56,11278.18
PEST_HERB_0405,4.44,15923.99,1910.97,715.21,8747.38
PEST_HERB_0406,6.0,11231.8,1719.79,229.42,6650.54
PEST_HERB_0407,4.7,14195.07,2529.79,270.82,11175.37
PEST_HERB_0408,4.98,16592.4,1628.77,582.19,8653.19
PEST_HERB_0409,5.04,11165.88,1276.84,794.64,8449.35
