Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
IRON_PICK_0230,1.24,161.02,13.63,834.23,18407.34
IRON_PICK_0231,1.07,61.16,0.65,1572.21,13797.28
IRON_PICK_0232,2.34,108.59,10.02,1315.13,15250.1
IRON_PICK_0233,1.21,169.77,6.68,1040.58,10585.29
IRON_PICK_0234,2.42,169.25,6.39,1308.91,18234.64
IRON_PICK_0235,1.92,92.83,9.55,1229.2,23111.42
IRON_PICK_0236,1.4,150.45,8.85,1715.27,15387.75
IRON_PICK_0237,2.47,63.79,4.66,1267.86,21387.11
IRON_PICK_0238,1.66,62.12,1.73,1723.37,18006.79
IRON_PICK_0239,2.4,80.57,5.53,856.24,20802.77
IRON_PICK_0240,2.39,66.89,17.83,1987.14,13932.71
IRON_PICK_0241,1.93,79.2,14.71,1465.96,28517.35
IRON_PICK_0242,2.1,51.1,17.38,1663.02,25645.92
IRON_PICK_0243,1.46,178.31,9.6,1411.89,20832.05
IRON_PICK_0244,2.46,74.47,4.11,1129.05,17856.43
IRON_PICK_0245,1.66,98.78,11.6,1779.8,23678.45
IRON_PICK_0246,2.2,72.6,12.43,1282.82,18480.32
IRON_PICK_0247,1.38,82.26,19.46,1081.47,13289.4
IRON_PICK_0248,2.49,98.4,1.44,894.18,20610.08
IRON_PICK_0249,2.09,195.35,13.54,1805.95,10578.83
IRON_PICK_0250,1.11,148.72,11.24,1907.54,22855.43
IRON_PICK_0251,2.3,166.84,19.13,1115.0,18905.02
IRON_PICK_0252,2.47,183.79,0.16,947.75,28496.63
IRON_PICK_0253,1.92,60.85,18.12,1878.55,12411.48
IRON_PICK_0254,1.78,91.06,1.07,1723.3,24812.4
IRON_PICK_0255,2.35,53.12,17.96,1644.04,20939.69
IRON_PICK_0256,1.4,116.88,13.47,1298.49,11750.44
IRON_PICK_0257,2.23,71.54,6.81,1876.53,16517.94
IRON_PICK_0258,1.03,121.09,0.48,912.6,22733.25
IRON_PICK_0259,1.74,150.64,13.42,951.36,21318.12
IRON_PICK_0260,1.52,144.18,15.21,1013.41,10660.08
IRON_PICK_0261,1.2,92.72,16.49,1956.63,14910.61
IRON_PICK_0262,1.93,195.38,12.92,948.94,23980.05
IRON_PICK_0263,2.22,145.33,19.61,1679.92,29757.49
IRON_PICK_0264,1.24,151.78,1.17,1874.84,19161.29
IRON_PICK_0265,1.73,152.53,1.28,1078.21,10722.11
IRON_PICK_0266,2.07,101.2,3.36,1957.77,19033.87
IRON_PICK_0267,1.97,146.61,4.74,1275.94,26821.71
IRON_PICK_0268,1.76,161.83,16.49,990.13,13432.29
IRON_PICK_0269,1.34,127.65,18.97,1861.75,18980.45
IRON_PICK_0270,1.25,102.84,9.7,816.08,24842.97
IRON_PICK_0271,1.14,91.32,16.54,984.59,15122.97
IRON_PICK_0272,2.35,155.39,12.81,1154.69,28567.83
IRON_PICK_0273,2.46,174.57,13.15,1497.8,14518.81
IRON_PICK_0274,2.11,63.14,12.52,1053.59,14162.04
IRON_PICK_0275,1.47,80.35,4.48,1521.84,16008.43
IRON_PICK_0276,1.02,164.11,9.62,1374.93,24860.4
IRON_PICK_0277,1.24,165.5,0.37,1966.27,19246.26
IRON_PICK_0278,1.47,53.32,12.14,1905.31,29426.6
IRON_PICK_0279,2.2,52.81,1.64,1006.26,17073.77
IRON_PICK_0280,1.19,98.23,6.53,1433.36,28043.37
IRON_PICK_0281,1.06,74.72,18.63,1945.34,24780.06
IRON_PICK_0282,1.16,75.95,4.32,1799.86,13987.54
IRON_PICK_0283,1.92,138.96,10.34,1583.71,14167.2
IRON_PICK_0284,2.13,92.28,13.62,926.97,28976.78
IRON_PICK_0285,1.59,160.17,4.4,963.72,20564.8
IRON_PICK_0286,1.46,119.33,3.22,1641.12,16311.44
IRON_PICK_0287,2.06,176.5,2.99,1566.92,19668.86
IRON_PICK_0288,1.41,60.54,6.28,1035.08,29759.8
IRON_PICK_0289,1.34,137.26,15.62,1800.37,16799.19
IRON_PICK_0290,2.24,76.84,0.27,1138.53,23406.13
IRON_PICK_0291,1.22,122.69,3.11,1068.66,25221.38
IRON_PICK_0292,1.16,79.1,5.11,804.38,24448.85
IRON_PICK_0293,1.75,80.87,8.48,1105.21,19540.31
IRON_PICK_0294,1.23,52.8,8.42,1955.13,12197.72
IRON_PICK_0295,1.34,151.78,0.54,1955.14,21766.73
IRON_PICK_0296,1.31,188.92,2.34,1715.4,29486.17
IRON_PICK_0297,2.31,112.28,5.41,1613.89,24079.5
IRON_PICK_0298,1.4,166.7,14.8,1756.86,21306.04
IRON_PICK_0299,2.14,165.61,10.61,1940.85,21305.05
IRON_PICK_0300,1.79,196.4,15.76,1012.92,11782.47
IRON_PICK_0301,1.52,142.0,11.4,1591.49,13583.63
IRON_PICK_0302,2.06,180.29,16.53,891.75,26192.36
IRON_PICK_0303,1.38,126.74,12.96,1285.78,19210.98
IRON_PICK_0304,2.33,84.03,5.53,1184.51,16765.35
IRON_PICK_0305,1.14,68.13,5.42,1151.91,22379.54
IRON_PICK_0306,2.26,108.04,19.41,1851.5,10222.49
IRON_PICK_0307,1.44,105.92,16.21,1849.38,10376.04
IRON_PICK_0308,1.44,106.88,7.15,1667.56,20260.83
IRON_PICK_0309,2.04,151.36,5.62,1289.63,22017.1
IRON_PICK_0310,2.22,51.6,6.79,1182.85,22836.09
IRON_PICK_0311,1.3,51.99,1.37,1004.99,14050.74
IRON_PICK_0312,2.14,79.9,8.31,1628.3,26445.51
IRON_PICK_0313,1.25,57.26,3.64,1010.81,12461.44
IRON_PICK_0314,1.58,177.93,11.67,1809.99,20301.28
IRON_PICK_0315,2.49,59.27,16.31,1537.16,28793.94
IRON_PICK_0316,2.06,76.06,2.12,1368.74,13218.51
IRON_PICK_0317,2.48,96.29,0.35,1158.22,21761.44
IRON_PICK_0318,1.64,128.51,1.31,1554.73,18707.33
IRON_PICK_0319,2.17,89.38,1.86,866.73,27883.46
IRON_PICK_0320,2.4,75.93,7.55,1765.44,29757.25
IRON_PICK_0321,1.31,102.94,7.72,1805.66,26014.31
IRON_PICK_0322,2.13,55.25,17.28,1959.68,18263.95
IRON_PICK_0323,1.49,144.09,11.9,1953.98,12988.33
IRON_PICK_0324,2.34,116.22,1.49,1200.72,12043.66
IRON_PICK_0325,2.22,128.26,9.07,1870.7,29321.61
IRON_PICK_0326,2.31,91.4,16.7,840.13,29168.8
IRON_PICK_0327,1.26,129.27,4.03,1633.69,20157.17
IRON_PICK_0328,1.25,126.56,13.62,1528.48,21851.05
IRON_PICK_0329,1.25,153.03,13.68,1634.63,12483.88
IRON_PICK_0330,1.03,177.27,6.51,1439.11,27436.29
IRON_PICK_0331,1.27,54.68,9.76,1837.44,18950.22
IRON_PICK_0332,1.91,137.37,13.62,1245.22,29651.41
IRON_PICK_0333,2.37,93.72,13.27,1425.94,20294.48
IRON_PICK_0334,2.2,150.5,15.03,1732.64,28053.2
IRON_PICK_0335,1.17,103.7,1.04,1990.47,24502.62
IRON_PICK_0336,1.57,133.66,5.3,1219.06,29393.41
IRON_PICK_0337,1.14,126.32,16.83,1339.4,11761.57
IRON_PICK_0338,1.37,93.35,19.4,1030.9,28499.58
IRON_PICK_0339,1.58,164.54,11.93,1002.82,22036.57
IRON_PICK_0340,2.44,116.2,6.91,1036.81,20320.89
IRON_PICK_0341,1.15,66.61,12.19,1668.45,19494.05
IRON_PICK_0342,1.89,56.15,14.67,1566.06,13772.31
IRON_PICK_0343,2.4,148.05,11.05,1399.6,20978.75
IRON_PICK_0344,2.24,184.94,11.32,1169.3,15535.92
IRON_PICK_0345,2.49,123.28,15.61,1126.87,26907.3
IRON_PICK_0346,1.69,139.97,9.87,1680.54,17644.57
IRON_PICK_0347,1.38,183.77,17.02,1957.05,24417.6
IRON_PICK_0348,1.34,93.78,1.52,1749.93,23785.38
IRON_PICK_0349,2.07,79.73,19.15,1134.89,18017.27
IRON_PICK_0350,1.74,115.75,17.24,1115.77,20372.75
IRON_PICK_0351,1.81,138.39,18.1,1926.85,17228.11
IRON_PICK_0352,1.53,167.06,17.23,1668.88,26263.22
IRON_PICK_0353,1.61,134.08,18.77,1200.0,14452.72
IRON_PICK_0354,1.81,62.23,10.57,1214.94,10286.66
IRON_PICK_0355,2.08,157.16,6.12,1693.46,28433.72
IRON_PICK_0356,1.72,78.72,12.52,1009.35,18833.66
IRON_PICK_0357,1.63,178.14,0.48,946.38,15028.82
IRON_PICK_0358,1.55,143.2,5.46,1478.14,25947.75
IRON_PICK_0359,1.42,91.21,2.24,1833.4,16157.75
IRON_PICK_0360,2.23,162.48,11.86,1283.61,29890.46
IRON_PICK_0361,1.89,160.4,8.72,993.46,18585.4
IRON_PICK_0362,1.12,174.95,11.58,1751.0,18956.95
IRON_PICK_0363,1.01,103.29,19.86,1402.27,10514.05
IRON_PICK_0364,1.43,189.9,8.42,1192.93,16000.71
IRON_PICK_0365,1.99,105.42,0.18,1693.72,22783.08
IRON_PICK_0366,1.72,75.72,13.11,1267.05,21409.35
IRON_PICK_0367,2.04,52.95,14.11,1937.47,10027.4
IRON_PICK_0368,1.62,52.29,12.39,1732.39,10760.55
IRON_PICK_0369,1.85,60.04,1.73,1631.2,16636.76
IRON_PICK_0370,1.71,152.0,3.48,1864.97,26124.71
IRON_PICK_0371,1.51,61.08,2.01,1565.41,11397.33
IRON_PICK_0372,2.07,179.95,5.42,983.95,22389.78
IRON_PICK_0373,1.33,164.54,14.13,1250.56,20713.83
IRON_PICK_0374,1.39,124.87,0.14,989.51,12589.63
IRON_PICK_0375,2.07,57.97,13.35,1677.66,29970.19
IRON_PICK_0376,2.46,103.36,10.85,1304.3,26918.27
IRON_PICK_0377,2.24,158.36,1.48,1082.46,26662.35
IRON_PICK_0378,1.91,186.62,15.35,981.1,27168.29
IRON_PICK_0379,2.49,143.59,17.03,821.59,29918.68
IRON_PICK_0380,2.23,174.41,7.86,1026.32,26606.51
IRON_PICK_0381,2.33,178.36,1.39,985.99,22767.22
IRON_PICK_0382,1.82,198.53,0.64,1401.11,20018.0
IRON_PICK_0383,2.14,177.86,19.09,1483.14,11491.9
IRON_PICK_0384,2.16,144.04,3.98,1178.49,17474.47
IRON_PICK_0385,2.4,87.99,18.9,1283.68,14695.0
IRON_PICK_0386,2.43,156.97,9.61,1956.46,16941.91
IRON_PICK_0387,1.6,166.26,11.69,1774.79,22255.19
IRON_PICK_0388,2.44,83.42,14.05,1936.72,20815.14
IRON_PICK_0389,2.21,120.81,3.16,1938.78,17395.98
IRON_PICK_0390,1.42,56.37,7.61,872.45,13774.63
IRON_PICK_0391,2.32,163.59,6.56,1421.04,20033.49
IRON_PICK_0392,1.49,96.2,17.5,1384.04,18664.71
IRON_PICK_0393,1.48,101.83,19.28,1212.79,28447.33
IRON_PICK_0394,2.17,82.42,9.06,1019.52,10047.27
IRON_PICK_0395,1.68,64.79,2.25,1607.05,12859.67
IRON_PICK_0396,1.04,90.37,18.29,1705.64,22745.04
IRON_PICK_0397,1.2,98.27,2.32,1644.17,20958.49
IRON_PICK_0398,2.48,180.93,13.53,1740.37,12517.63
IRON_PICK_0399,1.97,130.8,6.3,1303.46,22325.74
IRON_PICK_0400,2.08,51.54,5.17,1716.39,20636.63
IRON_PICK_0401,1.83,88.75,18.37,1566.72,20419.73
IRON_PICK_0402,2.44,153.7,10.64,995.65,29525.36
IRON_PICK_0403,2.2,58.51,9.69,1857.98,20092.01
IRON_PICK_0404,1.4,75.66,1.78,1229.56,20626.02
IRON_PICK_0405,1.35,78.05,5.83,1277.04,17783.85
IRON_PICK_0406,1.15,67.39,14.65,1477.5,18371.92
IRON_PICK_0407,2.07,72.78,17.74,907.71,22104.38
IRON_PICK_0408,1.0,199.4,10.45,1699.68,25930.04
IRON_PICK_0409,2.29,179.59,5.42,1060.3,25377.6
IRON_PICK_0410,1.59,62.42,3.14,1203.76,11398.56
IRON_PICK_0411,2.06,170.95,7.88,1104.26,19139.26
IRON_PICK_0412,2.21,152.49,2.81,1877.2,23014.06
IRON_PICK_0413,1.46,138.08,15.35,1949.28,14918.14
IRON_PICK_0414,1.85,193.92,7.69,1364.63,18512.97
IRON_PICK_0415,1.92,129.14,19.85,965.62,10426.1
IRON_PICK_0416,1.33,85.87,10.21,1172.88,13671.65
IRON_PICK_0417,1.76,106.34,14.76,1353.43,12857.76
IRON_PICK_0418,1.41,135.76,11.13,998.79,28099.48
IRON_PICK_0419,1.12,82.31,18.44,996.18,28004.95
IRON_PICK_0420,1.91,171.72,14.22,1219.58,22165.67
IRON_PICK_0421,2.25,181.96,16.46,1232.44,20026.55
IRON_PICK_0422,1.39,63.8,5.11,1338.09,23715.88
IRON_PICK_0423,1.37,125.1,6.93,962.53,15539.76
