Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
IRON_COKE_0058,8.83,3397.99,1027.73,454.74,5117.26
IRON_COKE_0059,8.54,3432.89,1054.7,511.75,6010.81
IRON_COKE_0060,8.34,5593.43,584.77,499.85,4618.85
IRON_COKE_0061,8.94,5007.4,1338.93,350.87,5935.05
IRON_COKE_0062,8.9,3794.82,875.19,798.55,3492.77
IRON_COKE_0063,9.18,4777.38,1238.67,780.48,3631.65
IRON_COKE_0064,8.32,3207.85,1319.16,631.06,5432.96
IRON_COKE_0065,8.08,5353.0,877.29,569.28,3199.65
IRON_COKE_0066,8.33,4329.73,1171.19,796.15,6663.25
IRON_COKE_0067,9.25,5962.2,917.89,458.67,7062.23
IRON_COKE_0068,9.27,3085.45,814.04,347.03,3567.15
IRON_COKE_0069,9.26,5113.24,1329.36,703.23,5854.21
IRON_COKE_0070,8.9,5817.21,1371.2,299.7,7007.41
IRON_COKE_0071,8.65,3779.75,712.16,760.32,4737.58
IRON_COKE_0072,8.28,4126.39,1472.89,791.2,5853.05
IRON_COKE_0073,9.38,5131.67,651.2,403.98,6980.42
IRON_COKE_0074,9.14,5017.46,1305.59,709.73,4303.06
IRON_COKE_0075,9.43,4554.79,1019.63,253.94,3906.66
IRON_COKE_0076,8.82,4371.32,1022.79,654.92,6158.46
IRON_COKE_0077,8.36,5865.43,1067.32,610.21,6828.1
IRON_COKE_0078,8.07,4852.98,734.32,552.38,6973.0
IRON_COKE_0079,9.24,5636.51,781.99,569.2,3819.62
IRON_COKE_0080,8.99,3466.79,1042.04,698.82,4156.61
IRON_COKE_0081,8.88,4975.52,1207.51,258.9,7898.12
IRON_COKE_0082,8.17,4844.77,1261.02,698.89,3785.47
IRON_COKE_0083,8.46,3973.24,1241.55,647.22,3372.1
IRON_COKE_0084,9.08,5875.6,1060.33,316.02,3918.45
IRON_COKE_0085,8.01,5220.18,1406.91,687.32,6754.59
IRON_COKE_0086,9.04,3803.99,692.64,599.22,5311.03
IRON_COKE_0087,8.55,3489.99,1172.43,526.27,5846.9
IRON_COKE_0088,9.14,5839.73,1213.18,513.1,5259.66
IRON_COKE_0089,8.27,5226.26,857.43,340.22,7553.04
IRON_COKE_0090,8.81,4750.05,1123.56,327.81,4675.64
IRON_COKE_0091,9.19,5016.45,674.67,782.23,5249.56
IRON_COKE_0092,9.38,4241.92,1150.75,550.71,5394.02
IRON_COKE_0093,9.44,5299.19,1138.99,629.82,4829.95
IRON_COKE_0094,8.83,4098.11,773.28,219.59,3874.24
IRON_COKE_0095,9.33,3762.07,1358.88,767.18,3092.11
IRON_COKE_0096,9.07,4773.0,1440.21,292.75,3141.56
IRON_COKE_0097,8.53,3656.71,904.22,334.9,6984.76
IRON_COKE_0098,8.63,5068.57,1496.03,439.28,3140.98
IRON_COKE_0099,9.1,4295.71,1432.25,228.44,4928.91
IRON_COKE_0100,8.24,5427.64,741.92,363.0,6340.18
IRON_COKE_0101,8.63,5784.52,520.6,318.48,3992.45
IRON_COKE_0102,8.68,4739.12,878.36,742.97,6154.95
IRON_COKE_0103,8.16,4670.64,1005.43,504.49,6947.94
IRON_COKE_0104,8.14,4135.63,1353.64,711.36,3864.26
IRON_COKE_0105,8.94,4932.92,1304.43,266.0,6216.57
IRON_COKE_0106,9.0,4581.2,1232.79,474.57,3458.57
IRON_COKE_0107,9.12,3301.62,987.56,409.38,3344.75
IRON_COKE_0108,8.89,4070.81,869.52,595.91,3703.78
IRON_COKE_0109,8.61,3396.39,889.66,224.51,3854.69
IRON_COKE_0110,8.5,3170.97,1224.72,225.41,5037.01
IRON_COKE_0111,8.28,3837.71,1019.43,746.38,6971.36
IRON_COKE_0112,9.4,4323.48,1148.89,645.98,4485.58
IRON_COKE_0113,9.3,4887.34,642.42,442.46,5097.32
IRON_COKE_0114,8.26,5483.04,800.13,454.46,5611.29
IRON_COKE_0115,8.32,4615.94,1313.69,407.27,3531.64
IRON_COKE_0116,8.94,4299.25,765.99,267.84,5835.62
IRON_COKE_0117,8.29,3678.85,1258.36,295.57,4680.52
IRON_COKE_0118,8.53,4253.55,1047.38,747.25,3537.92
IRON_COKE_0119,9.23,5506.41,1234.19,216.35,5341.65
IRON_COKE_0120,8.49,3405.06,626.45,508.99,6709.65
IRON_COKE_0121,8.35,3480.13,976.7,362.72,5277.36
IRON_COKE_0122,8.47,4430.99,979.11,364.12,7632.27
IRON_COKE_0123,9.26,3617.85,864.58,454.82,6796.13
IRON_COKE_0124,8.32,5629.12,1423.37,716.83,7899.25
IRON_COKE_0125,8.31,5180.9,1166.47,507.33,6839.21
IRON_COKE_0126,8.88,4502.89,819.96,421.78,6388.57
IRON_COKE_0127,8.88,3052.17,712.85,664.27,5990.96
IRON_COKE_0128,8.35,5999.65,711.06,671.83,3961.41
IRON_COKE_0129,8.51,4033.54,792.67,671.39,6991.11
IRON_COKE_0130,8.02,5903.65,850.42,322.51,4608.02
IRON_COKE_0131,8.99,3264.08,1498.85,730.51,3907.53
IRON_COKE_0132,8.53,3220.82,1128.13,374.37,7291.71
IRON_COKE_0133,8.99,3660.12,1029.12,459.13,6314.57
IRON_COKE_0134,8.54,5392.55,652.6,322.89,7309.67
IRON_COKE_0135,9.48,4570.76,1257.37,303.39,3543.15
IRON_COKE_0136,9.28,4314.74,1221.87,556.18,7849.06
IRON_COKE_0137,8.67,4406.72,670.11,494.84,5145.07
IRON_COKE_0138,8.93,4649.46,873.58,756.17,7154.43
IRON_COKE_0139,9.29,3899.35,547.46,733.85,7554.34
IRON_COKE_0140,9.06,4089.19,1043.08,356.47,3826.19
IRON_COKE_0141,8.12,4055.16,606.34,604.79,4438.77
IRON_COKE_0142,9.12,5700.59,1011.12,355.13,7292.01
IRON_COKE_0143,9.3,4621.25,841.21,663.25,5607.52
IRON_COKE_0144,8.5,5381.1,891.88,381.05,6100.07
IRON_COKE_0145,9.02,3959.91,827.08,326.97,7954.98
IRON_COKE_0146,9.28,5779.99,1080.4,589.82,7776.12
IRON_COKE_0147,8.69,3368.97,1168.53,488.12,4543.51
IRON_COKE_0148,8.55,3652.54,537.24,448.76,4861.37
IRON_COKE_0149,9.0,5719.04,884.27,395.38,7784.79
IRON_COKE_0150,9.22,5002.39,1455.03,632.18,3297.23
IRON_COKE_0151,8.42,3935.98,551.84,344.85,5224.9
IRON_COKE_0152,8.31,4398.34,842.25,589.09,3671.56
IRON_COKE_0153,8.02,4766.85,1484.59,706.05,7683.08
IRON_COKE_0154,9.06,4953.42,1045.12,474.63,4056.38
IRON_COKE_0155,8.04,3903.88,1221.33,416.56,7854.32
IRON_COKE_0156,9.42,5516.9,824.09,256.94,3293.09
IRON_COKE_0157,8.23,4884.39,616.97,795.37,4504.28
IRON_COKE_0158,8.31,3671.34,1079.23,372.33,7269.67
IRON_COKE_0159,9.33,5447.6,954.67,649.84,7685.06
IRON_COKE_0160,8.76,5022.64,1437.53,573.94,5977.89
IRON_COKE_0161,8.96,5663.98,745.94,742.9,4291.69
IRON_COKE_0162,8.77,4134.42,628.43,400.64,4873.32
IRON_COKE_0163,8.21,3132.87,1356.37,478.8,3854.21
IRON_COKE_0164,8.33,3715.03,1254.74,394.57,5767.79
IRON_COKE_0165,9.41,3191.75,624.85,245.31,4545.22
IRON_COKE_0166,8.04,3943.38,503.96,680.36,7188.18
IRON_COKE_0167,8.71,4057.54,719.85,215.23,7039.37
IRON_COKE_0168,8.01,3572.04,1292.26,276.78,4462.93
IRON_COKE_0169,8.69,5786.57,1359.74,768.87,3126.53
IRON_COKE_0170,9.2,3011.56,944.52,714.79,4145.04
IRON_COKE_0171,9.42,4002.09,883.57,743.5,5466.63
IRON_COKE_0172,9.02,5458.86,575.22,361.42,7074.33
IRON_COKE_0173,8.9,5352.11,1051.98,517.43,3711.25
IRON_COKE_0174,8.72,3142.49,1248.96,704.37,5724.14
IRON_COKE_0175,8.92,5871.47,858.29,738.37,7789.49
IRON_COKE_0176,8.83,4997.16,1403.52,440.1,3415.09
IRON_COKE_0177,9.13,5671.82,994.46,587.31,7040.32
IRON_COKE_0178,8.9,3610.3,1219.49,292.61,6626.01
IRON_COKE_0179,9.2,4452.57,617.7,515.49,5851.19
IRON_COKE_0180,8.47,3310.77,1091.12,361.99,7110.04
IRON_COKE_0181,9.4,3554.99,1040.64,527.81,6958.65
IRON_COKE_0182,8.99,5997.38,1140.2,689.22,7948.37
IRON_COKE_0183,9.32,5806.05,879.08,312.41,4141.68
IRON_COKE_0184,8.9,3110.67,946.8,743.26,5726.33
IRON_COKE_0185,8.7,3903.68,1319.82,527.44,5459.65
IRON_COKE_0186,9.04,3121.39,628.18,738.55,7623.23
IRON_COKE_0187,8.72,4536.89,771.69,356.12,7056.91
IRON_COKE_0188,9.4,5702.37,955.56,211.03,6565.66
IRON_COKE_0189,8.56,4306.9,1298.45,402.25,6177.55
IRON_COKE_0190,8.79,4941.02,1023.07,685.08,7948.59
IRON_COKE_0191,9.39,4846.58,1010.02,420.11,6904.04
IRON_COKE_0192,9.43,3381.35,1066.45,527.53,6706.53
IRON_COKE_0193,9.42,3027.47,727.85,338.91,6527.25
IRON_COKE_0194,8.08,4024.58,1104.85,504.56,7756.91
IRON_COKE_0195,8.29,3850.65,1418.12,486.02,6875.59
IRON_COKE_0196,8.13,5939.6,541.22,482.74,4124.39
IRON_COKE_0197,9.42,4236.13,803.38,619.6,4891.05
IRON_COKE_0198,8.32,3076.96,850.43,368.08,4843.43
IRON_COKE_0199,8.32,3778.96,1154.39,296.56,5024.25
IRON_COKE_0200,9.22,4243.26,1205.54,227.77,3678.23
IRON_COKE_0201,9.21,5763.67,1443.1,225.78,3807.6
IRON_COKE_0202,9.47,4163.76,597.25,462.55,7189.79
IRON_COKE_0203,9.05,5289.6,790.53,518.14,6796.59
IRON_COKE_0204,9.37,5870.79,602.38,361.5,5949.28
IRON_COKE_0205,8.12,5000.23,878.58,468.61,7111.42
IRON_COKE_0206,9.25,4519.07,1134.64,433.68,3347.2
IRON_COKE_0207,8.23,5803.07,1491.65,697.26,5707.44
IRON_COKE_0208,8.18,3196.85,1221.17,796.25,4864.28
IRON_COKE_0209,8.2,5615.47,1016.19,531.55,5212.54
IRON_COKE_0210,8.84,3790.3,837.94,757.59,4306.68
IRON_COKE_0211,9.0,3412.23,990.71,295.7,3578.22
IRON_COKE_0212,8.47,4944.79,897.62,344.67,5684.53
IRON_COKE_0213,9.21,4455.88,1278.07,538.41,7646.38
IRON_COKE_0214,8.18,4730.35,563.4,523.67,6270.52
IRON_COKE_0215,9.04,4228.01,1384.74,706.08,3999.38
IRON_COKE_0216,8.49,4638.52,779.26,682.51,4227.04
IRON_COKE_0217,9.33,4178.2,971.67,449.37,5010.67
IRON_COKE_0218,8.62,5010.22,640.0,634.93,5538.9
IRON_COKE_0219,8.21,4695.48,797.35,388.93,7416.55
IRON_COKE_0220,8.2,5705.88,975.38,498.44,7142.26
IRON_COKE_0221,9.27,3858.32,1220.95,447.38,7802.17
IRON_COKE_0222,8.59,3434.17,686.74,653.21,6450.92
IRON_COKE_0223,9.12,4348.99,916.04,661.78,6909.06
IRON_COKE_0224,9.49,4811.48,1022.26,558.43,4847.5
IRON_COKE_0225,9.44,5042.87,580.0,758.83,3458.43
IRON_COKE_0226,8.37,3470.6,1372.37,352.79,6309.62
IRON_COKE_0227,9.37,3691.02,1017.85,541.87,4613.09
IRON_COKE_0228,8.18,3637.39,759.67,730.82,7042.18
IRON_COKE_0229,9.13,4022.06,561.57,387.97,3209.3
IRON_COKE_0230,9.11,3213.6,1068.26,586.71,5414.98
IRON_COKE_0231,8.94,4810.84,1473.07,639.08,6751.22
IRON_COKE_0232,8.1,5256.96,647.71,732.68,6450.92
IRON_COKE_0233,9.25,4765.87,846.35,506.58,4384.56
IRON_COKE_0234,9.34,4095.86,1331.26,298.74,7313.29
IRON_COKE_0235,9.38,3808.33,1238.42,743.57,7870.63
IRON_COKE_0236,8.93,3462.43,1489.98,473.12,4014.41
IRON_COKE_0237,9.41,4920.55,575.57,722.69,3879.36
IRON_COKE_0238,8.74,5305.87,1222.91,273.89,4190.64
IRON_COKE_0239,9.25,4776.52,1469.09,252.27,6126.19
IRON_COKE_0240,8.64,3240.33,1027.62,600.96,6348.85
IRON_COKE_0241,8.8,5092.73,678.98,389.87,6548.1
IRON_COKE_0242,8.61,5328.78,523.98,669.33,6270.95
IRON_COKE_0243,8.58,5111.97,601.03,217.24,5469.32
IRON_COKE_0244,9.18,3119.55,1045.58,658.81,3908.53
IRON_COKE_0245,9.24,3242.42,808.48,393.68,7156.44
IRON_COKE_0246,9.32,3653.62,1319.51,248.11,5721.41
IRON_COKE_0247,8.95,4931.5,581.8,692.79,6918.59
IRON_COKE_0248,9.36,4107.58,1263.97,640.61,6647.49
IRON_COKE_0249,8.82,3729.82,991.55,511.07,6149.68
IRON_COKE_0250,8.78,5361.35,701.86,782.53,5483.86
IRON_COKE_0251,8.09,3143.61,503.89,760.96,4764.43
IRON_COKE_0252,9.18,4012.99,1479.74,470.1,5760.29
IRON_COKE_0253,8.06,4210.61,1041.82,674.53,6076.13
IRON_COKE_0254,8.13,3484.84,574.61,704.11,6253.29
IRON_COKE_0255,8.7,3388.85,769.62,484.96,7907.6
IRON_COKE_0256,8.63,4181.47,1307.8,327.93,7783.56
IRON_COKE_0257,9.48,4789.11,1290.7,720.93,6220.99
IRON_COKE_0258,8.56,4808.73,892.45,538.45,5617.91
IRON_COKE_0259,8.51,3227.42,603.29,399.86,5093.59
IRON_COKE_0260,8.57,3988.7,875.07,433.93,4759.35
IRON_COKE_0261,8.97,4513.62,1494.13,695.33,4640.9
IRON_COKE_0262,8.59,3827.19,1163.81,462.09,7457.21
IRON_COKE_0263,8.66,3456.36,961.05,371.88,6783.28
IRON_COKE_0264,8.57,5677.75,721.84,208.9,6279.79
IRON_COKE_0265,8.19,3556.22,1211.61,420.63,6443.26
IRON_COKE_0266,8.21,3145.77,580.41,301.11,6611.43
IRON_COKE_0267,8.59,4872.99,1021.56,608.12,7313.23
IRON_COKE_0268,8.59,5261.84,1482.39,762.04,7579.9
IRON_COKE_0269,8.48,5441.21,1106.5,204.94,6475.35
IRON_COKE_0270,9.11,5352.04,643.79,223.14,7082.51
IRON_COKE_0271,9.27,4163.76,928.1,446.02,5421.38
IRON_COKE_0272,8.96,3345.01,1011.77,670.36,7448.84
IRON_COKE_0273,8.74,5719.88,1388.84,792.25,5106.19
IRON_COKE_0274,9.31,4753.91,1471.68,313.48,5871.69
IRON_COKE_0275,8.34,5906.85,507.67,518.65,3129.19
IRON_COKE_0276,8.6,3051.76,704.85,770.26,4576.38
IRON_COKE_0277,9.22,3556.11,1327.14,324.65,5160.46
IRON_COKE_0278,8.79,4998.79,1325.61,673.06,5350.72
IRON_COKE_0279,8.07,3640.15,1050.77,434.26,6960.01
IRON_COKE_0280,8.44,5088.95,1382.72,209.77,4013.87
IRON_COKE_0281,9.41,3204.35,651.13,627.64,6474.64
IRON_COKE_0282,9.23,3089.81,1077.29,338.82,7850.98
IRON_COKE_0283,8.24,3662.03,1273.94,742.76,3873.4
IRON_COKE_0284,9.14,3162.17,532.76,347.89,5454.45
IRON_COKE_0285,8.42,5256.91,1324.54,762.91,7849.47
IRON_COKE_0286,8.11,4458.3,1111.4,364.63,7594.95
IRON_COKE_0287,9.02,3787.81,929.57,505.45,3959.0
IRON_COKE_0288,8.25,3531.61,705.46,594.69,6148.42
IRON_COKE_0289,8.11,4981.18,1304.49,704.63,5559.21
IRON_COKE_0290,8.55,3864.3,994.95,320.4,3683.86
IRON_COKE_0291,8.66,4966.3,1446.54,715.6,7423.85
IRON_COKE_0292,8.47,5632.11,734.48,219.38,5227.62
IRON_COKE_0293,8.11,5965.74,1291.86,362.0,7510.81
IRON_COKE_0294,8.4,4528.74,717.54,217.31,6541.55
IRON_COKE_0295,8.9,4356.75,511.04,343.05,7699.89
IRON_COKE_0296,9.11,3326.99,1274.49,499.69,5150.91
IRON_COKE_0297,8.46,3463.44,985.19,367.0,5315.56
IRON_COKE_0298,9.32,4246.03,890.92,727.07,3580.71
IRON_COKE_0299,8.29,4858.05,1476.31,384.43,5502.26
IRON_COKE_0300,9.05,5373.16,1214.42,608.65,6620.99
IRON_COKE_0301,9.25,5108.38,681.33,745.9,3678.52
IRON_COKE_0302,8.61,3700.92,671.95,372.91,3962.43
IRON_COKE_0303,9.01,4521.05,793.62,495.5,6075.48
IRON_COKE_0304,8.58,5963.64,1284.19,424.2,5015.97
IRON_COKE_0305,8.17,5738.39,1313.03,466.66,3638.05
IRON_COKE_0306,9.16,4791.34,944.48,233.12,5204.85
IRON_COKE_0307,8.01,5511.27,544.89,768.08,6947.3
IRON_COKE_0308,8.24,3289.04,802.66,435.42,7614.8
IRON_COKE_0309,9.05,4508.3,1139.84,291.87,4416.01
IRON_COKE_0310,8.87,4305.51,600.4,359.07,5285.53
IRON_COKE_0311,8.81,4628.12,1472.84,550.83,6463.66
IRON_COKE_0312,9.25,3118.73,684.15,768.68,3711.51
IRON_COKE_0313,9.15,5122.09,583.8,650.95,4733.85
IRON_COKE_0314,9.17,5874.51,916.1,501.93,3644.17
IRON_COKE_0315,9.16,3479.66,1434.52,752.38,5111.34
IRON_COKE_0316,8.39,3542.27,1026.03,228.05,7093.5
IRON_COKE_0317,8.32,3904.93,1099.26,367.38,5152.67
IRON_COKE_0318,9.43,5755.38,1269.73,765.47,5298.66
IRON_COKE_0319,8.77,5172.04,1465.02,647.47,4129.49
IRON_COKE_0320,8.28,4911.6,1137.38,402.67,7677.67
IRON_COKE_0321,9.33,3948.78,1274.93,770.2,3012.91
IRON_COKE_0322,8.07,3392.0,1059.85,570.32,7866.2
IRON_COKE_0323,9.15,3856.98,509.47,659.67,6900.99
IRON_COKE_0324,8.86,3582.29,1450.42,413.23,4742.69
IRON_COKE_0325,8.57,3636.16,1064.49,293.97,4043.6
IRON_COKE_0326,8.92,3972.28,1370.88,349.99,5531.87
IRON_COKE_0327,8.58,5954.75,780.7,461.63,6305.16
IRON_COKE_0328,8.22,3232.68,1454.59,689.03,3421.37
IRON_COKE_0329,9.22,5404.68,1250.37,308.03,6374.96
IRON_COKE_0330,8.31,4588.06,1021.35,736.01,3115.38
IRON_COKE_0331,8.51,4801.43,1453.65,578.59,7169.91
IRON_COKE_0332,9.03,3759.61,1465.94,599.44,7659.4
IRON_COKE_0333,8.51,3710.27,1262.23,385.95,7685.49
IRON_COKE_0334,8.11,4729.87,900.18,370.04,5324.72
IRON_COKE_0335,8.96,3418.23,1090.91,796.88,7473.45
IRON_COKE_0336,8.96,5654.75,1024.88,419.45,4101.04
IRON_COKE_0337,8.17,3347.39,668.91,272.42,4161.39
IRON_COKE_0338,8.31,4687.04,659.26,538.51,3640.37
IRON_COKE_0339,9.23,3595.97,530.99,437.04,4820.1
IRON_COKE_0340,9.08,5878.67,1384.56,611.2,6452.67
IRON_COKE_0341,8.72,4974.82,1172.97,581.99,4696.21
IRON_COKE_0342,8.75,4318.65,1455.02,613.18,7450.86
IRON_COKE_0343,9.12,4777.78,1072.53,316.71,4445.17
IRON_COKE_0344,8.72,3357.16,1168.13,672.27,3276.26
IRON_COKE_0345,8.48,3149.8,1251.52,313.21,4601.25
IRON_COKE_0346,8.49,5979.52,1458.91,425.25,5268.54
IRON_COKE_0347,9.46,3800.65,596.56,550.33,4234.8
IRON_COKE_0348,8.43,3951.11,1485.45,693.96,3921.06
IRON_COKE_0349,8.2,5398.32,719.95,571.48,4154.5
IRON_COKE_0350,8.86,3588.08,640.31,646.0,5319.65
IRON_COKE_0351,9.26,5196.38,777.16,390.8,6401.59
IRON_COKE_0352,8.0,3117.16,873.41,323.7,5218.33
IRON_COKE_0353,8.03,5870.33,1261.93,654.26,4944.91
IRON_COKE_0354,8.76,5007.96,1125.91,321.65,5455.66
IRON_COKE_0355,8.9,5480.48,722.73,739.29,5239.81
IRON_COKE_0356,8.44,4847.58,1479.86,598.16,3473.61
IRON_COKE_0357,8.07,3941.33,642.77,733.15,7563.28
IRON_COKE_0358,9.06,4474.4,1081.76,550.2,5024.12
IRON_COKE_0359,8.22,4944.48,588.87,216.11,7410.74
IRON_COKE_0360,8.1,4414.67,795.83,450.07,4590.33
IRON_COKE_0361,8.65,5235.24,1141.1,521.37,6611.46
IRON_COKE_0362,8.97,5467.59,1376.79,228.62,6294.4
IRON_COKE_0363,8.15,4062.61,1413.72,727.2,4642.23
IRON_COKE_0364,9.39,5187.2,691.22,607.35,6971.11
IRON_COKE_0365,8.14,5612.96,627.67,238.36,3075.12
IRON_COKE_0366,8.7,3090.09,711.52,214.08,6192.44
IRON_COKE_0367,8.84,5377.47,1397.45,287.61,6019.12
IRON_COKE_0368,8.12,3773.27,1466.58,620.92,3222.31
IRON_COKE_0369,8.74,4330.92,1230.22,673.94,3652.62
IRON_COKE_0370,9.07,3228.59,1394.52,664.14,6728.99
IRON_COKE_0371,8.6,4026.59,991.25,782.82,6433.37
IRON_COKE_0372,9.44,3547.4,622.88,799.88,3873.24
IRON_COKE_0373,9.36,3441.47,1082.74,236.45,6862.71
IRON_COKE_0374,9.2,5261.63,1279.44,570.32,6548.53
IRON_COKE_0375,8.64,3002.63,1447.0,708.6,3799.89
IRON_COKE_0376,8.75,4383.3,1324.48,525.52,4398.07
IRON_COKE_0377,8.63,5996.18,945.2,735.6,5360.15
IRON_COKE_0378,8.33,3217.31,1002.39,574.84,3743.31
IRON_COKE_0379,9.32,3311.72,514.61,246.57,3317.13
IRON_COKE_0380,8.68,4953.67,1494.18,458.69,6469.12
IRON_COKE_0381,9.24,4695.42,1433.12,458.4,3745.37
IRON_COKE_0382,8.53,3811.8,581.15,248.4,5516.31
IRON_COKE_0383,9.13,3578.32,1165.94,595.16,7858.56
IRON_COKE_0384,8.19,3737.49,766.43,603.87,7600.52
IRON_COKE_0385,8.95,4867.4,826.37,232.36,5976.78
IRON_COKE_0386,8.04,5124.41,791.42,697.93,7361.36
IRON_COKE_0387,8.66,3241.58,1497.98,337.88,5779.4
IRON_COKE_0388,8.7,4751.81,536.93,412.09,5680.06
IRON_COKE_0389,8.92,5285.16,640.25,282.44,3446.46
IRON_COKE_0390,8.56,4321.38,636.48,365.25,3259.34
IRON_COKE_0391,8.25,4675.58,1057.75,462.52,3080.7
IRON_COKE_0392,9.29,5450.87,1347.82,312.44,7425.57
IRON_COKE_0393,8.22,5697.24,654.45,421.92,3387.59
IRON_COKE_0394,8.5,5793.82,1207.58,332.59,7278.74
IRON_COKE_0395,8.26,5703.03,969.22,576.03,3105.97
IRON_COKE_0396,9.16,3424.75,1377.69,223.86,6293.14
IRON_COKE_0397,9.21,4200.77,781.31,670.3,5685.94
IRON_COKE_0398,9.09,4141.29,685.03,371.62,6218.09
IRON_COKE_0399,8.3,4559.87,1092.76,485.34,4772.63
IRON_COKE_0400,9.28,4959.29,646.28,331.46,5167.97
IRON_COKE_0401,8.33,4794.64,793.23,696.5,4610.58
IRON_COKE_0402,9.07,3882.27,961.22,564.85,3005.8
IRON_COKE_0403,9.22,5716.95,1417.33,666.64,4356.46
IRON_COKE_0404,8.24,3491.16,547.8,725.71,3161.21
IRON_COKE_0405,8.38,5043.97,1395.38,730.36,6444.36
IRON_COKE_0406,8.27,3705.08,912.83,700.98,4761.45
IRON_COKE_0407,9.16,3987.59,972.9,691.71,6621.77
IRON_COKE_0408,8.98,4774.46,539.93,690.52,6903.54
IRON_COKE_0409,8.33,4737.09,660.89,339.45,5508.8
IRON_COKE_0410,8.39,3971.95,506.26,295.35,5753.47
IRON_COKE_0411,8.91,3931.14,1395.42,357.32,5239.33
IRON_COKE_0412,8.87,3240.75,947.27,635.93,7909.74
IRON_COKE_0413,8.56,5100.88,1206.88,331.11,5967.18
IRON_COKE_0414,8.46,4051.31,750.81,446.2,6657.77
IRON_COKE_0415,8.62,3722.03,1414.29,317.42,3239.64
