Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
IRON_BLAS_0086,8.17,108.2,63.42,3761.67,2539.4
IRON_BLAS_0087,8.26,313.9,72.1,4442.23,2772.72
IRON_BLAS_0088,7.85,128.66,66.65,4681.24,1868.1
IRON_BLAS_0089,8.09,124.86,42.83,3573.49,1287.23
IRON_BLAS_0090,7.86,353.18,42.61,3801.08,1709.74
IRON_BLAS_0091,8.19,383.28,54.58,4055.0,1928.88
IRON_BLAS_0092,7.95,215.12,37.16,4473.52,1040.44
IRON_BLAS_0093,8.5,276.55,51.5,4912.78,1478.78
IRON_BLAS_0094,7.64,251.95,33.96,2119.58,1345.06
IRON_BLAS_0095,7.07,170.97,45.2,3836.46,1288.99
IRON_BLAS_0096,8.12,290.82,21.91,3110.46,1327.52
IRON_BLAS_0097,8.12,159.28,63.75,2493.04,1525.11
IRON_BLAS_0098,8.31,140.71,62.66,4395.64,1291.37
IRON_BLAS_0099,7.32,399.83,21.98,2502.45,1463.87
IRON_BLAS_0100,8.37,155.01,69.54,4257.4,2331.64
IRON_BLAS_0101,8.32,347.6,44.67,2075.11,2979.22
IRON_BLAS_0102,7.05,182.72,22.6,3253.48,1090.07
IRON_BLAS_0103,8.42,277.31,76.23,4575.31,2571.22
IRON_BLAS_0104,8.1,172.12,49.7,2061.18,1220.12
IRON_BLAS_0105,7.82,339.04,35.25,3197.62,2117.53
IRON_BLAS_0106,7.7,303.74,37.45,4218.81,1703.46
IRON_BLAS_0107,8.09,138.22,68.41,2671.77,2581.78
IRON_BLAS_0108,7.1,111.03,20.04,3951.65,1423.08
IRON_BLAS_0109,8.02,171.53,71.27,4250.8,1327.01
IRON_BLAS_0110,7.81,340.54,48.99,2114.09,2976.24
IRON_BLAS_0111,8.31,131.66,33.95,3332.04,1651.99
IRON_BLAS_0112,8.04,215.98,77.74,4115.44,1885.65
IRON_BLAS_0113,7.15,245.53,74.93,4859.04,1015.6
IRON_BLAS_0114,8.05,389.15,37.33,3072.17,2252.82
IRON_BLAS_0115,8.16,180.35,41.43,3280.58,2811.83
IRON_BLAS_0116,7.92,311.22,31.48,3000.69,2758.9
IRON_BLAS_0117,8.0,182.96,70.35,4283.43,2232.98
IRON_BLAS_0118,8.06,119.23,46.95,3680.48,1168.18
IRON_BLAS_0119,7.4,360.74,30.71,4435.18,2465.13
IRON_BLAS_0120,7.89,125.72,50.48,4386.22,1949.54
IRON_BLAS_0121,7.56,161.29,75.91,3322.84,1786.95
IRON_BLAS_0122,7.23,258.98,62.72,4258.22,1878.8
IRON_BLAS_0123,7.31,155.35,56.06,2316.04,2591.02
IRON_BLAS_0124,8.21,219.4,67.87,3186.93,2316.11
IRON_BLAS_0125,7.88,190.06,50.73,2550.68,1233.54
IRON_BLAS_0126,8.44,282.81,35.66,2275.25,1993.82
IRON_BLAS_0127,7.34,211.49,25.8,2441.82,2372.83
IRON_BLAS_0128,8.46,119.16,54.32,3607.78,1651.42
IRON_BLAS_0129,7.22,122.8,53.11,4604.4,2666.32
IRON_BLAS_0130,8.44,284.97,21.95,4825.12,2432.37
IRON_BLAS_0131,8.42,221.59,74.57,3689.94,2934.24
IRON_BLAS_0132,7.06,319.9,31.78,3028.55,1450.97
IRON_BLAS_0133,7.77,228.49,55.44,3726.19,2392.73
IRON_BLAS_0134,7.7,128.33,44.55,4941.81,1179.19
IRON_BLAS_0135,8.12,304.3,46.05,2245.12,1810.75
IRON_BLAS_0136,7.97,356.92,55.22,3076.02,1965.93
IRON_BLAS_0137,8.03,193.42,55.83,4966.49,2658.91
IRON_BLAS_0138,7.48,119.54,71.59,3326.97,2623.7
IRON_BLAS_0139,8.43,321.17,68.63,3551.79,1577.99
IRON_BLAS_0140,8.02,307.14,45.2,4062.01,1236.87
IRON_BLAS_0141,7.84,192.65,74.43,4261.88,1484.87
IRON_BLAS_0142,8.37,324.69,61.08,3845.74,1424.26
IRON_BLAS_0143,7.01,259.87,61.74,2851.65,2988.28
IRON_BLAS_0144,8.01,330.54,60.89,3490.2,1757.28
IRON_BLAS_0145,8.42,206.96,22.65,2146.43,2479.48
IRON_BLAS_0146,7.05,181.52,76.63,4285.83,1777.06
IRON_BLAS_0147,7.7,139.69,46.67,4205.05,1579.83
IRON_BLAS_0148,7.23,120.57,57.15,4798.02,1560.1
IRON_BLAS_0149,7.09,339.94,41.63,2259.58,1307.92
IRON_BLAS_0150,7.57,140.47,70.46,2560.06,2126.12
IRON_BLAS_0151,7.85,216.51,30.01,4327.77,1508.5
IRON_BLAS_0152,7.28,245.56,47.0,2507.36,1119.01
IRON_BLAS_0153,8.33,169.98,57.91,2508.27,1173.54
IRON_BLAS_0154,7.74,390.05,73.43,3955.55,2330.29
IRON_BLAS_0155,7.84,307.04,23.29,4297.49,1524.47
IRON_BLAS_0156,8.29,334.36,51.64,3232.81,1829.74
IRON_BLAS_0157,8.12,193.08,42.1,4539.35,2585.41
IRON_BLAS_0158,8.23,361.91,43.24,2917.27,2801.99
IRON_BLAS_0159,8.04,151.81,51.41,4296.39,1456.58
IRON_BLAS_0160,8.47,148.17,76.63,4472.62,1062.4
IRON_BLAS_0161,8.16,276.11,61.69,3171.19,2534.06
IRON_BLAS_0162,8.08,357.66,48.21,2538.56,1212.37
IRON_BLAS_0163,8.28,377.78,26.52,2910.55,2089.27
IRON_BLAS_0164,8.46,346.62,36.41,4735.31,1619.8
IRON_BLAS_0165,7.78,324.13,59.3,4673.04,1822.44
IRON_BLAS_0166,7.69,120.94,41.57,2395.65,2986.79
IRON_BLAS_0167,7.28,317.59,29.81,3149.12,2853.19
IRON_BLAS_0168,7.47,116.3,28.43,4479.52,1796.93
IRON_BLAS_0169,7.05,155.65,70.4,4018.73,1697.19
IRON_BLAS_0170,7.31,168.31,21.61,2175.46,2662.4
IRON_BLAS_0171,7.6,282.34,59.74,3115.27,1120.68
IRON_BLAS_0172,7.2,377.02,69.02,4632.06,2872.03
IRON_BLAS_0173,7.54,256.48,31.3,3471.26,1372.87
IRON_BLAS_0174,8.27,157.73,32.78,4372.02,1511.34
IRON_BLAS_0175,7.65,223.93,31.34,3287.03,1771.45
IRON_BLAS_0176,7.83,296.8,21.65,3596.84,1204.59
IRON_BLAS_0177,7.18,228.4,47.35,3665.45,1880.72
IRON_BLAS_0178,8.07,229.5,46.28,4416.11,2005.51
IRON_BLAS_0179,7.55,104.53,33.22,2432.3,1518.06
IRON_BLAS_0180,8.29,357.14,32.1,2252.39,2504.98
IRON_BLAS_0181,7.81,154.51,75.65,4566.52,1979.09
IRON_BLAS_0182,8.06,362.9,40.54,4292.0,1598.09
IRON_BLAS_0183,7.75,372.06,76.24,3294.99,1765.77
IRON_BLAS_0184,7.34,165.75,29.16,2569.35,2576.68
IRON_BLAS_0185,8.46,373.72,51.28,3860.63,1312.09
IRON_BLAS_0186,7.68,115.98,69.76,4332.67,1633.25
IRON_BLAS_0187,7.02,246.9,45.52,3137.85,1271.22
IRON_BLAS_0188,8.19,346.68,27.28,2719.27,1294.47
IRON_BLAS_0189,7.24,129.0,72.8,2201.75,1685.67
IRON_BLAS_0190,8.36,217.1,33.74,4009.11,1112.41
IRON_BLAS_0191,7.87,148.9,44.68,4110.58,1384.15
IRON_BLAS_0192,8.47,276.46,35.16,4449.72,1835.57
IRON_BLAS_0193,8.22,126.15,56.53,2001.53,1072.69
IRON_BLAS_0194,7.62,396.52,40.43,4598.71,1058.76
IRON_BLAS_0195,8.47,255.36,21.68,3421.81,2898.37
IRON_BLAS_0196,7.95,364.66,22.28,4187.89,1856.87
IRON_BLAS_0197,7.65,383.13,48.18,3035.72,1881.62
IRON_BLAS_0198,7.21,107.49,61.79,4457.38,1195.05
IRON_BLAS_0199,8.45,134.98,68.69,3769.48,2797.06
IRON_BLAS_0200,7.97,185.14,67.16,4329.03,2613.38
IRON_BLAS_0201,7.86,206.23,48.19,2940.33,1727.29
IRON_BLAS_0202,8.23,164.22,53.1,3622.26,2117.8
IRON_BLAS_0203,8.41,158.67,78.06,2095.72,2258.98
IRON_BLAS_0204,7.17,171.87,52.13,4062.44,1817.72
IRON_BLAS_0205,7.28,138.89,65.82,4153.11,1633.34
IRON_BLAS_0206,7.99,163.75,55.81,3200.22,2336.74
IRON_BLAS_0207,8.29,314.44,64.71,3106.15,1103.46
IRON_BLAS_0208,7.41,365.23,59.7,4852.09,1559.83
IRON_BLAS_0209,7.79,353.87,25.21,3887.55,1002.61
IRON_BLAS_0210,8.28,174.91,46.95,3405.4,1168.63
IRON_BLAS_0211,7.29,144.79,44.1,3785.93,1410.57
IRON_BLAS_0212,7.01,131.15,49.8,4942.13,1356.71
IRON_BLAS_0213,7.37,242.72,36.72,4106.0,2900.61
IRON_BLAS_0214,7.16,259.45,44.82,2440.46,2939.44
IRON_BLAS_0215,7.23,293.29,29.73,3678.49,1646.62
IRON_BLAS_0216,7.82,282.57,36.85,2945.04,2527.22
IRON_BLAS_0217,7.66,193.82,30.49,3790.87,2604.75
IRON_BLAS_0218,8.4,295.86,42.04,2445.87,2774.4
IRON_BLAS_0219,7.16,169.03,63.37,2197.43,1152.26
IRON_BLAS_0220,7.41,178.38,27.96,3079.68,2881.07
IRON_BLAS_0221,8.15,103.95,29.66,3464.32,2753.83
IRON_BLAS_0222,8.32,189.07,74.16,4858.34,1864.73
IRON_BLAS_0223,8.43,387.59,77.36,2329.31,2706.22
IRON_BLAS_0224,8.11,350.35,20.51,2875.75,2225.9
IRON_BLAS_0225,8.16,354.38,68.83,3688.4,2819.42
IRON_BLAS_0226,8.23,319.87,77.79,2990.7,1246.85
IRON_BLAS_0227,7.81,282.05,45.04,2494.81,1559.09
IRON_BLAS_0228,8.22,378.06,71.01,3341.25,1792.24
IRON_BLAS_0229,7.7,156.84,47.25,2657.36,1482.49
IRON_BLAS_0230,7.52,120.03,48.13,2029.88,1886.77
IRON_BLAS_0231,7.03,250.2,45.12,2120.26,1140.69
IRON_BLAS_0232,7.08,187.45,41.61,2790.4,1279.39
IRON_BLAS_0233,7.76,227.24,38.46,2812.12,1279.01
IRON_BLAS_0234,7.3,249.31,76.6,4835.79,1747.24
IRON_BLAS_0235,8.14,249.27,58.9,3966.41,1469.33
IRON_BLAS_0236,7.04,346.41,67.42,2030.88,2434.58
IRON_BLAS_0237,7.42,212.01,55.12,3775.86,1361.9
IRON_BLAS_0238,7.54,158.97,23.83,2214.11,1995.63
IRON_BLAS_0239,7.95,218.06,41.12,4179.24,1048.91
IRON_BLAS_0240,8.13,227.59,46.19,3144.81,2080.31
IRON_BLAS_0241,8.38,392.37,63.26,2080.58,2379.74
IRON_BLAS_0242,7.77,101.91,78.51,3867.02,2140.79
IRON_BLAS_0243,7.59,102.03,77.37,2534.67,1290.23
IRON_BLAS_0244,7.38,146.2,34.71,2592.51,2995.14
IRON_BLAS_0245,8.35,283.68,74.31,2626.08,2134.87
IRON_BLAS_0246,7.41,372.75,21.76,4593.24,1645.33
IRON_BLAS_0247,7.05,222.73,67.56,3616.6,2698.18
IRON_BLAS_0248,7.72,299.73,43.67,4168.06,1828.53
IRON_BLAS_0249,7.77,350.26,39.68,4055.72,2543.65
IRON_BLAS_0250,7.8,377.64,37.33,4811.39,2473.54
IRON_BLAS_0251,8.42,176.85,34.19,2547.36,1535.55
IRON_BLAS_0252,7.28,387.1,59.12,3571.64,2078.71
IRON_BLAS_0253,7.38,146.43,69.09,4906.87,1975.28
IRON_BLAS_0254,7.68,195.44,48.18,2465.42,1573.7
IRON_BLAS_0255,7.57,347.18,73.92,4145.48,2110.42
IRON_BLAS_0256,8.07,249.36,57.7,3426.72,1234.65
IRON_BLAS_0257,7.3,340.12,37.29,4074.92,1721.83
IRON_BLAS_0258,8.04,220.43,39.63,2497.96,2908.39
IRON_BLAS_0259,7.83,138.33,34.68,2811.15,1821.66
IRON_BLAS_0260,8.09,196.63,38.33,2720.08,1113.83
IRON_BLAS_0261,7.67,218.42,59.15,2099.45,2894.32
IRON_BLAS_0262,7.38,135.55,21.64,3635.73,2018.32
IRON_BLAS_0263,7.91,122.6,37.57,4765.66,2871.63
IRON_BLAS_0264,8.04,381.36,72.8,2379.22,2213.1
IRON_BLAS_0265,7.39,262.96,31.17,4405.57,1157.17
IRON_BLAS_0266,7.66,309.39,42.65,3507.52,2424.25
IRON_BLAS_0267,7.01,186.34,68.72,2192.16,2987.64
IRON_BLAS_0268,7.64,292.84,76.04,4578.78,2281.86
IRON_BLAS_0269,7.7,233.81,24.14,2146.12,2992.01
IRON_BLAS_0270,8.16,189.54,56.48,3765.42,2048.62
IRON_BLAS_0271,8.32,350.41,25.02,4678.81,1386.46
IRON_BLAS_0272,7.48,102.61,78.06,3646.99,1336.59
IRON_BLAS_0273,7.22,174.37,61.59,4992.53,1758.16
IRON_BLAS_0274,7.77,275.24,57.52,4077.01,1311.24
IRON_BLAS_0275,7.4,322.28,58.32,4705.23,2174.76
IRON_BLAS_0276,7.19,371.76,36.61,4723.57,2655.71
IRON_BLAS_0277,8.32,176.93,25.68,2752.5,2856.17
IRON_BLAS_0278,7.98,278.4,23.39,4435.73,2228.3
IRON_BLAS_0279,7.97,245.04,57.2,3809.26,1812.02
IRON_BLAS_0280,7.16,391.64,34.32,4942.98,1189.91
IRON_BLAS_0281,7.86,153.75,42.83,4904.28,1428.7
IRON_BLAS_0282,7.66,336.8,43.1,4128.74,1968.09
IRON_BLAS_0283,8.22,218.61,36.11,2101.07,2905.01
IRON_BLAS_0284,7.8,281.23,77.27,2517.9,1824.12
IRON_BLAS_0285,7.19,225.5,59.69,4425.21,2310.35
IRON_BLAS_0286,7.16,322.65,35.3,3922.48,2546.48
IRON_BLAS_0287,7.99,173.54,40.1,2337.62,1231.23
IRON_BLAS_0288,8.05,114.34,70.7,4106.47,1751.52
IRON_BLAS_0289,7.51,307.09,72.34,2828.7,1527.86
IRON_BLAS_0290,8.23,398.25,74.43,4673.19,2186.8
IRON_BLAS_0291,8.01,193.81,75.15,4069.19,2448.28
IRON_BLAS_0292,8.33,279.23,47.42,3722.86,1083.31
IRON_BLAS_0293,7.78,185.39,59.77,2782.35,1021.14
IRON_BLAS_0294,8.03,175.48,64.19,3524.34,2037.49
IRON_BLAS_0295,7.44,104.49,72.65,2697.31,1561.97
IRON_BLAS_0296,8.34,278.2,30.12,4145.24,2618.15
IRON_BLAS_0297,7.64,271.02,24.31,4015.45,1998.86
IRON_BLAS_0298,7.99,254.29,23.27,4840.56,1137.0
IRON_BLAS_0299,8.22,340.17,25.85,4750.33,1542.43
IRON_BLAS_0300,8.06,167.07,31.34,2903.86,1500.5
IRON_BLAS_0301,7.45,389.18,42.28,4162.82,2496.38
IRON_BLAS_0302,7.63,148.39,28.6,4076.29,1583.31
IRON_BLAS_0303,7.2,196.15,57.44,4410.17,1401.79
IRON_BLAS_0304,7.11,233.76,48.14,4371.41,2369.07
IRON_BLAS_0305,7.88,313.82,69.0,3013.12,2511.8
IRON_BLAS_0306,8.25,302.61,47.71,3553.72,1223.2
IRON_BLAS_0307,7.27,108.54,50.75,2188.21,2047.43
IRON_BLAS_0308,7.11,264.41,71.78,3174.14,2488.41
IRON_BLAS_0309,7.96,258.16,57.78,2994.7,1022.34
IRON_BLAS_0310,7.18,190.9,70.94,3242.33,2341.22
IRON_BLAS_0311,8.21,175.98,49.3,3542.4,1921.09
IRON_BLAS_0312,7.42,167.66,65.73,4281.52,2268.26
IRON_BLAS_0313,7.99,149.3,65.38,3713.55,2411.17
IRON_BLAS_0314,8.13,139.07,42.24,2199.56,2676.55
IRON_BLAS_0315,7.11,356.64,67.67,4713.27,2030.91
IRON_BLAS_0316,7.66,335.68,42.73,3305.46,1065.04
IRON_BLAS_0317,7.95,257.23,65.05,2919.1,1227.44
IRON_BLAS_0318,7.47,354.11,60.89,4067.13,2466.4
IRON_BLAS_0319,7.34,371.49,57.82,3446.39,2288.25
IRON_BLAS_0320,7.87,156.24,41.17,3061.95,2595.14
IRON_BLAS_0321,7.16,154.47,45.72,2898.78,1225.68
IRON_BLAS_0322,7.87,247.57,63.65,2949.1,2351.74
IRON_BLAS_0323,8.12,294.63,55.05,4587.21,1249.57
IRON_BLAS_0324,7.84,248.36,21.3,4856.92,1085.8
IRON_BLAS_0325,7.71,330.43,44.19,3995.21,2508.54
IRON_BLAS_0326,8.38,106.94,43.32,3333.71,1570.61
IRON_BLAS_0327,8.2,362.44,65.9,2315.17,1130.58
IRON_BLAS_0328,8.49,134.7,28.18,3827.91,1235.8
IRON_BLAS_0329,7.9,323.75,54.44,2886.95,1665.24
IRON_BLAS_0330,8.37,363.21,49.64,3060.5,1583.67
IRON_BLAS_0331,8.08,137.73,58.21,3833.83,2315.08
IRON_BLAS_0332,7.89,235.64,45.4,3164.42,1733.22
IRON_BLAS_0333,7.38,303.28,74.84,3593.95,1892.05
IRON_BLAS_0334,7.2,263.42,69.26,3031.36,2898.79
IRON_BLAS_0335,7.71,196.67,30.17,2457.67,2763.84
IRON_BLAS_0336,7.81,266.36,39.74,2487.22,1100.5
IRON_BLAS_0337,7.24,196.7,37.12,4598.38,2368.62
IRON_BLAS_0338,7.7,146.82,60.28,2340.07,1028.2
IRON_BLAS_0339,7.82,264.43,40.47,2397.83,1214.26
IRON_BLAS_0340,7.22,333.13,65.18,4793.1,1525.57
IRON_BLAS_0341,7.15,243.99,72.14,4283.67,2752.04
IRON_BLAS_0342,7.01,104.17,49.25,3381.36,1800.79
IRON_BLAS_0343,7.47,300.19,48.12,3189.82,2662.24
IRON_BLAS_0344,7.33,373.58,45.2,2406.82,1675.99
IRON_BLAS_0345,7.9,331.46,61.51,3099.37,1901.73
IRON_BLAS_0346,7.8,202.73,61.3,4178.21,2912.55
IRON_BLAS_0347,7.0,386.32,51.81,3247.98,1605.0
IRON_BLAS_0348,7.02,213.33,63.04,3806.66,1359.13
IRON_BLAS_0349,8.23,108.84,64.99,4040.36,2164.84
IRON_BLAS_0350,7.17,314.5,75.27,2863.49,1839.07
IRON_BLAS_0351,7.52,175.05,53.73,2381.49,1295.29
IRON_BLAS_0352,8.35,342.51,42.38,3307.59,1577.37
IRON_BLAS_0353,7.46,393.91,37.39,3157.84,1797.7
IRON_BLAS_0354,8.27,147.35,57.52,2734.77,1508.42
IRON_BLAS_0355,7.42,258.05,48.9,2506.71,1177.94
IRON_BLAS_0356,7.09,200.33,64.68,3084.99,1181.65
IRON_BLAS_0357,8.1,270.65,63.43,4064.88,2078.53
IRON_BLAS_0358,8.28,294.51,55.75,2840.44,2088.53
IRON_BLAS_0359,7.16,302.03,44.88,2003.77,1116.31
IRON_BLAS_0360,8.38,384.96,77.75,3212.17,1588.59
IRON_BLAS_0361,7.22,111.2,75.65,2085.02,2547.88
IRON_BLAS_0362,8.08,221.54,30.35,3867.69,1569.37
IRON_BLAS_0363,7.6,327.85,37.47,2419.75,2157.41
IRON_BLAS_0364,8.3,222.38,66.29,2858.38,1202.01
IRON_BLAS_0365,7.77,112.09,79.77,3908.67,1753.95
IRON_BLAS_0366,7.29,286.18,53.17,3710.15,1353.42
IRON_BLAS_0367,7.53,306.65,21.27,2565.15,2311.21
IRON_BLAS_0368,7.66,189.63,71.66,2493.42,2016.55
IRON_BLAS_0369,7.8,313.77,20.5,4055.8,1989.46
IRON_BLAS_0370,8.0,308.8,37.82,4657.23,1566.46
IRON_BLAS_0371,7.34,349.49,44.97,3529.77,2467.53
IRON_BLAS_0372,7.66,273.51,30.63,2361.51,2814.74
IRON_BLAS_0373,8.1,237.28,75.91,4627.81,2205.62
IRON_BLAS_0374,8.4,318.99,51.27,2047.26,1704.28
IRON_BLAS_0375,7.34,159.28,79.61,2131.5,2688.43
IRON_BLAS_0376,7.41,273.44,31.85,4683.88,2184.43
IRON_BLAS_0377,7.33,160.89,44.95,4412.65,2997.42
IRON_BLAS_0378,8.13,370.02,68.44,4098.81,1672.57
IRON_BLAS_0379,8.22,121.09,27.66,4414.13,2789.89
IRON_BLAS_0380,8.19,347.64,57.49,3518.44,2981.73
IRON_BLAS_0381,7.93,259.15,46.83,4672.99,1876.56
IRON_BLAS_0382,7.13,381.61,72.58,2339.48,2482.45
IRON_BLAS_0383,7.6,269.1,42.91,3285.29,1376.93
IRON_BLAS_0384,8.38,224.28,72.45,3033.11,2099.86
IRON_BLAS_0385,7.76,100.09,74.7,4415.11,2658.45
IRON_BLAS_0386,8.42,151.24,35.01,2891.24,1158.34
IRON_BLAS_0387,7.75,223.54,26.69,4105.23,1110.77
IRON_BLAS_0388,8.41,392.7,53.59,4623.76,2867.33
IRON_BLAS_0389,7.8,193.41,27.05,3463.0,1811.09
IRON_BLAS_0390,7.5,191.33,59.65,4003.58,2390.97
IRON_BLAS_0391,8.02,173.57,34.95,3556.26,2522.71
IRON_BLAS_0392,7.56,286.85,52.84,3532.74,1374.78
IRON_BLAS_0393,7.94,294.17,50.2,2405.76,2422.93
IRON_BLAS_0394,7.16,333.03,54.57,4577.12,2086.25
IRON_BLAS_0395,7.03,392.83,43.18,2228.21,1370.14
IRON_BLAS_0396,8.46,287.28,67.46,3424.54,2147.59
IRON_BLAS_0397,7.96,323.52,73.1,3269.46,2567.34
IRON_BLAS_0398,7.57,131.96,32.69,4980.02,1866.18
IRON_BLAS_0399,7.12,122.68,37.93,3330.11,2531.2
IRON_BLAS_0400,8.25,144.89,54.44,4821.54,1201.64
IRON_BLAS_0401,8.03,133.55,72.57,4249.36,1902.38
IRON_BLAS_0402,8.29,222.78,32.32,2661.8,1259.62
IRON_BLAS_0403,7.01,187.01,64.79,4884.62,1223.8
IRON_BLAS_0404,7.47,342.48,40.54,3162.84,1864.58
IRON_BLAS_0405,7.63,337.5,65.44,3450.73,1240.96
IRON_BLAS_0406,8.16,279.55,78.82,2042.9,1698.12
IRON_BLAS_0407,8.11,220.46,71.14,3848.0,2103.89
IRON_BLAS_0408,8.3,367.12,31.77,2826.17,2731.34
IRON_BLAS_0409,7.86,224.83,60.4,3765.39,1590.77
