Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
SUGA_DIST_0039,4.49,84797.48,39479.12,4676.35,17115.21
SUGA_DIST_0040,4.78,50649.61,20185.0,4726.41,16334.23
SUGA_DIST_0041,5.49,72735.48,38912.75,5544.22,15510.75
SUGA_DIST_0042,4.88,59043.81,38512.11,5673.32,17574.55
SUGA_DIST_0043,4.79,54114.66,37766.11,4038.71,19940.93
SUGA_DIST_0044,5.3,98185.42,34025.78,5280.88,24200.02
SUGA_DIST_0045,4.0,81918.49,43815.94,5854.2,15607.25
SUGA_DIST_0046,5.38,50325.96,21953.38,4256.04,17190.11
SUGA_DIST_0047,4.78,63218.64,27067.7,3147.18,15599.52
SUGA_DIST_0048,5.26,54342.81,35631.32,4657.65,24879.06
SUGA_DIST_0049,5.33,89214.37,31085.4,4987.13,22861.33
SUGA_DIST_0050,5.44,72895.9,24405.12,3596.95,20144.19
SUGA_DIST_0051,5.36,83772.44,35861.58,4559.35,16993.41
SUGA_DIST_0052,4.61,97797.11,35052.36,5482.44,21489.79
SUGA_DIST_0053,4.17,75188.39,35106.11,3839.13,20073.81
SUGA_DIST_0054,4.28,89781.07,21492.05,5948.47,22802.93
SUGA_DIST_0055,4.83,97409.54,31258.71,4786.6,24314.75
SUGA_DIST_0056,5.02,71581.52,21495.7,5471.85,17286.74
SUGA_DIST_0057,4.89,96849.95,38660.04,3554.11,20746.76
SUGA_DIST_0058,5.29,53201.94,37834.28,5845.99,16746.63
SUGA_DIST_0059,4.17,65363.65,29112.11,3108.18,17683.16
SUGA_DIST_0060,5.05,55787.5,24708.53,5813.79,22951.28
SUGA_DIST_0061,4.21,73623.39,34531.42,4760.99,19745.64
SUGA_DIST_0062,5.16,52519.79,36995.52,3532.73,20558.45
SUGA_DIST_0063,4.93,83144.37,25341.68,5052.71,22321.53
SUGA_DIST_0064,5.09,59363.96,21335.62,5723.43,15684.42
SUGA_DIST_0065,4.26,55778.73,28308.59,4364.54,17420.96
SUGA_DIST_0066,4.45,98405.14,34050.26,4415.66,23278.29
SUGA_DIST_0067,4.65,51666.46,34873.95,3418.75,16752.73
SUGA_DIST_0068,4.0,54985.06,35712.24,4537.87,18975.0
SUGA_DIST_0069,5.16,87432.5,29629.2,4030.31,23034.96
SUGA_DIST_0070,4.56,63692.41,26226.03,3934.16,20489.02
SUGA_DIST_0071,4.38,99486.0,23829.51,5655.64,18655.0
SUGA_DIST_0072,4.66,74648.36,43873.2,3753.56,22260.25
SUGA_DIST_0073,4.2,64881.87,27770.96,4192.16,18836.83
SUGA_DIST_0074,4.43,70909.03,39295.4,4215.9,23251.26
SUGA_DIST_0075,4.64,64198.55,39085.2,5138.32,24421.48
SUGA_DIST_0076,4.51,84217.81,44095.39,3038.75,19020.56
SUGA_DIST_0077,5.23,50567.87,30781.19,4265.21,23283.81
SUGA_DIST_0078,4.62,55562.18,33843.52,4381.04,19929.33
SUGA_DIST_0079,5.4,62896.47,28043.9,4157.35,15589.43
SUGA_DIST_0080,4.35,94157.02,42868.06,5603.51,19992.19
SUGA_DIST_0081,4.56,50873.11,39543.96,3842.79,21846.8
SUGA_DIST_0082,5.07,96767.09,41034.01,5589.24,21189.92
SUGA_DIST_0083,4.78,97864.45,41464.12,3045.25,17246.77
SUGA_DIST_0084,4.33,78359.76,20186.19,4822.16,18744.57
SUGA_DIST_0085,4.61,91731.82,24661.04,5586.08,20583.1
SUGA_DIST_0086,5.17,77583.33,27657.82,4648.02,16530.86
SUGA_DIST_0087,4.01,67775.6,34394.01,4976.59,23651.95
SUGA_DIST_0088,5.0,97405.24,36943.83,4577.37,19637.74
SUGA_DIST_0089,5.42,66466.58,28085.47,4756.9,15955.96
SUGA_DIST_0090,4.37,54667.94,33546.96,4295.65,20355.36
SUGA_DIST_0091,5.03,68899.92,26471.31,4720.74,19113.41
SUGA_DIST_0092,5.48,62760.85,33002.13,4824.87,18704.83
SUGA_DIST_0093,4.93,82854.4,41428.85,4936.42,19561.9
SUGA_DIST_0094,4.83,81906.84,34659.36,5316.03,17205.55
SUGA_DIST_0095,4.51,71040.33,24106.1,3500.83,21238.26
SUGA_DIST_0096,4.17,50142.12,38789.8,5955.63,20590.7
SUGA_DIST_0097,5.0,73249.1,40768.52,4876.31,22667.0
SUGA_DIST_0098,4.61,92117.49,27690.24,3272.21,19042.33
SUGA_DIST_0099,5.26,97756.31,33816.09,5347.23,18936.03
SUGA_DIST_0100,4.3,72447.82,35966.5,4544.4,18733.84
SUGA_DIST_0101,5.04,63654.84,41689.35,3722.08,19840.94
SUGA_DIST_0102,4.88,92108.85,20326.32,5158.57,22911.18
SUGA_DIST_0103,4.03,57030.3,21668.71,5186.44,22207.36
SUGA_DIST_0104,5.03,97677.85,34451.99,3166.83,16239.72
SUGA_DIST_0105,4.99,68634.07,41203.94,5253.36,22422.71
SUGA_DIST_0106,5.36,69794.77,31690.63,5249.23,17205.95
SUGA_DIST_0107,4.09,61006.18,27918.56,5845.16,17034.43
SUGA_DIST_0108,4.18,62633.91,42988.99,3707.06,17043.43
SUGA_DIST_0109,5.47,68997.8,29036.6,3833.12,19949.49
SUGA_DIST_0110,4.67,89501.01,36956.53,3868.67,20128.7
SUGA_DIST_0111,4.58,92944.55,30248.82,4933.68,17486.2
SUGA_DIST_0112,4.54,85408.85,25544.22,4485.67,16499.76
SUGA_DIST_0113,4.74,68506.6,42741.06,3364.99,18208.46
SUGA_DIST_0114,5.34,63680.04,30700.62,5808.54,16441.49
SUGA_DIST_0115,5.48,95363.7,29912.88,4086.38,21988.48
SUGA_DIST_0116,4.3,57398.9,38665.69,4115.89,18997.42
SUGA_DIST_0117,4.08,64462.59,24416.82,5419.81,21592.96
SUGA_DIST_0118,4.84,73995.55,20986.93,5303.83,22219.94
SUGA_DIST_0119,4.81,81573.76,26767.59,5130.72,17318.13
SUGA_DIST_0120,4.97,68696.71,29576.12,4090.1,15081.31
SUGA_DIST_0121,5.02,93872.02,42280.8,5133.37,18799.83
SUGA_DIST_0122,5.45,88194.56,35978.14,4626.79,20647.44
SUGA_DIST_0123,4.24,65907.01,24272.05,3155.32,24830.94
SUGA_DIST_0124,5.28,54011.08,40014.06,4169.36,24425.15
SUGA_DIST_0125,4.3,85886.57,42665.79,3102.26,19870.35
SUGA_DIST_0126,4.32,50198.22,38194.43,4673.96,15040.38
SUGA_DIST_0127,5.0,85215.71,31923.52,5689.85,21872.07
SUGA_DIST_0128,4.05,82787.94,38243.23,5864.95,21798.55
SUGA_DIST_0129,5.0,72672.29,23262.47,3518.42,17608.87
SUGA_DIST_0130,4.07,66035.64,37733.14,5116.82,20925.02
SUGA_DIST_0131,5.09,54144.72,41062.89,3872.46,17325.83
SUGA_DIST_0132,5.4,51181.22,35413.17,4926.29,23178.79
SUGA_DIST_0133,4.34,60102.58,21880.01,3896.6,21941.31
SUGA_DIST_0134,4.13,98138.9,22212.88,4954.21,21917.74
SUGA_DIST_0135,4.65,67074.37,39785.04,3154.28,21442.72
SUGA_DIST_0136,4.88,90855.84,38048.67,5338.95,21602.72
SUGA_DIST_0137,4.23,64717.39,34106.19,5351.72,19972.41
SUGA_DIST_0138,4.56,62033.43,33676.8,3079.0,24701.19
SUGA_DIST_0139,5.21,85487.52,44080.85,3872.59,23684.3
SUGA_DIST_0140,5.18,97919.38,33246.76,4130.15,17624.13
SUGA_DIST_0141,4.24,75572.71,30259.33,3819.23,18636.52
SUGA_DIST_0142,5.17,87466.33,40488.61,5624.88,16732.29
SUGA_DIST_0143,4.81,50432.73,37550.59,5095.4,21569.17
SUGA_DIST_0144,4.74,99630.22,35561.43,3575.95,19738.96
SUGA_DIST_0145,4.45,68951.9,35966.9,5186.6,24443.37
SUGA_DIST_0146,4.1,99286.97,30155.45,5876.15,23096.35
SUGA_DIST_0147,5.36,65235.22,31143.63,4534.21,22607.87
SUGA_DIST_0148,4.1,88888.89,34772.39,4100.74,24766.48
SUGA_DIST_0149,4.76,51549.05,39782.57,3074.88,22248.49
SUGA_DIST_0150,4.95,75136.94,35043.99,5407.4,19149.7
SUGA_DIST_0151,4.04,68593.23,24080.21,5496.17,20105.45
SUGA_DIST_0152,4.21,90213.69,27267.5,5678.28,18416.06
SUGA_DIST_0153,4.5,85085.89,36979.68,4951.31,24535.29
SUGA_DIST_0154,4.32,68975.22,25393.06,3928.79,15313.41
SUGA_DIST_0155,4.35,74078.15,35613.93,4603.44,16338.81
SUGA_DIST_0156,4.39,62754.8,30491.84,5467.78,19992.14
SUGA_DIST_0157,5.3,62038.66,27259.37,5792.94,17727.53
SUGA_DIST_0158,4.17,72908.59,25139.95,5533.07,19195.14
SUGA_DIST_0159,5.1,51160.11,38650.98,3194.79,18660.61
SUGA_DIST_0160,5.22,70888.38,28654.96,5137.7,24598.64
SUGA_DIST_0161,4.79,90545.79,20097.94,4989.31,15998.55
SUGA_DIST_0162,5.23,91092.76,23089.69,3814.91,18374.44
SUGA_DIST_0163,4.83,67498.64,31240.93,5493.04,23393.55
SUGA_DIST_0164,4.54,60865.89,31183.52,4828.12,24004.8
SUGA_DIST_0165,4.73,53873.55,28965.97,4236.13,15799.22
SUGA_DIST_0166,4.03,82885.22,27580.71,5085.22,21027.48
SUGA_DIST_0167,4.61,87832.4,21854.99,3154.54,23018.46
SUGA_DIST_0168,5.35,51991.42,30517.28,3753.45,16153.08
SUGA_DIST_0169,4.58,62483.0,37101.3,3212.96,22547.03
SUGA_DIST_0170,5.17,93524.03,37503.32,3750.08,21325.07
SUGA_DIST_0171,5.19,72308.84,22362.0,3119.29,15134.53
SUGA_DIST_0172,5.5,80733.74,23967.72,3977.01,22459.68
SUGA_DIST_0173,4.27,88291.06,39049.15,5002.86,18763.2
SUGA_DIST_0174,5.49,96749.74,36133.73,5798.44,16341.35
SUGA_DIST_0175,4.42,89328.16,32651.13,5784.75,23317.55
SUGA_DIST_0176,4.31,83001.89,32406.28,4524.5,24363.49
SUGA_DIST_0177,5.37,96218.23,31744.43,4723.69,17059.8
SUGA_DIST_0178,4.53,90659.58,32539.5,3692.34,15271.84
SUGA_DIST_0179,4.07,77869.88,38749.11,5888.22,20247.16
SUGA_DIST_0180,4.91,76218.98,43742.66,3107.75,17685.19
SUGA_DIST_0181,4.48,88894.32,41418.81,5622.37,16326.04
SUGA_DIST_0182,4.02,68670.51,33751.59,3162.84,20088.01
SUGA_DIST_0183,5.14,95691.66,22583.58,4336.42,15009.31
SUGA_DIST_0184,5.49,85206.1,20220.39,3674.16,16725.23
SUGA_DIST_0185,4.26,99769.25,29816.2,4016.61,16183.34
SUGA_DIST_0186,5.06,59244.36,28094.08,4408.56,17316.78
SUGA_DIST_0187,4.51,90293.89,32620.09,5684.69,20476.07
SUGA_DIST_0188,4.27,70508.25,34379.51,3903.26,23152.86
SUGA_DIST_0189,4.5,52331.2,29231.95,3449.79,15486.11
SUGA_DIST_0190,5.13,82171.83,23734.62,4028.2,22756.97
SUGA_DIST_0191,5.44,64325.05,28555.58,3514.95,20284.95
SUGA_DIST_0192,4.4,58402.05,37667.5,3225.8,18629.04
SUGA_DIST_0193,4.12,73312.01,39791.58,3956.38,22760.64
SUGA_DIST_0194,4.58,50081.7,29309.93,4318.89,21662.75
SUGA_DIST_0195,4.58,75132.24,41855.08,4098.11,16872.04
SUGA_DIST_0196,5.3,68890.07,43365.36,5124.07,24188.51
SUGA_DIST_0197,4.6,83588.77,32445.94,5231.59,23733.18
SUGA_DIST_0198,4.19,78799.31,38487.56,5408.25,19703.18
SUGA_DIST_0199,5.49,54544.76,42587.48,3190.32,22393.96
SUGA_DIST_0200,4.22,69000.78,21234.84,5912.3,15599.59
SUGA_DIST_0201,4.03,70130.67,32368.68,3856.94,22010.26
SUGA_DIST_0202,4.69,53007.16,34628.96,3352.18,20586.4
SUGA_DIST_0203,5.17,69392.79,39826.19,3463.02,18283.03
SUGA_DIST_0204,5.3,88775.32,34195.38,3768.31,23712.21
SUGA_DIST_0205,4.46,85334.8,34375.91,5807.84,24063.44
SUGA_DIST_0206,4.6,91330.03,34075.99,4810.8,24208.76
SUGA_DIST_0207,5.47,76965.09,20818.65,4633.45,17672.81
SUGA_DIST_0208,4.49,74245.11,28705.5,3824.12,15187.2
SUGA_DIST_0209,5.11,51877.12,22246.5,3872.97,15573.08
SUGA_DIST_0210,4.65,62726.8,22526.81,4550.14,15778.65
SUGA_DIST_0211,4.24,63624.62,30621.59,4104.64,21206.88
SUGA_DIST_0212,4.6,85961.52,41820.75,4520.02,17718.13
SUGA_DIST_0213,4.62,86167.76,20625.04,5080.64,20740.41
SUGA_DIST_0214,5.13,95285.51,26693.24,5595.86,15761.21
SUGA_DIST_0215,4.0,64124.12,29028.53,4661.31,17594.75
SUGA_DIST_0216,5.39,67711.38,37171.04,3033.86,24806.96
SUGA_DIST_0217,4.79,69321.08,36626.6,4564.81,15477.34
SUGA_DIST_0218,5.08,53004.74,26354.12,5624.14,16413.28
SUGA_DIST_0219,4.95,85863.78,42646.27,4643.65,23495.22
SUGA_DIST_0220,4.84,63498.54,39936.61,3999.8,24443.62
SUGA_DIST_0221,4.41,87434.09,30662.62,4585.1,22994.59
SUGA_DIST_0222,4.76,96260.16,41074.94,3484.72,23349.08
SUGA_DIST_0223,5.24,96758.24,22626.36,5907.05,19242.13
SUGA_DIST_0224,5.47,85207.27,29532.13,4842.03,15235.92
SUGA_DIST_0225,4.68,77979.14,34665.71,5501.31,22444.75
SUGA_DIST_0226,4.35,94591.97,24389.02,4617.45,21014.06
SUGA_DIST_0227,4.7,52340.28,23262.76,4272.44,22959.86
SUGA_DIST_0228,4.21,95921.94,31419.76,5807.55,18031.95
SUGA_DIST_0229,4.53,61239.57,36210.94,3929.33,17851.05
SUGA_DIST_0230,5.27,56025.99,27670.37,4565.93,21466.7
SUGA_DIST_0231,5.44,67018.19,28544.26,4518.15,16404.81
SUGA_DIST_0232,5.43,52191.49,30738.16,5167.75,15713.42
SUGA_DIST_0233,5.16,81751.95,36968.13,5374.86,22925.55
SUGA_DIST_0234,4.35,69031.2,31934.22,3148.93,18204.41
SUGA_DIST_0235,4.9,75915.15,44994.05,3521.71,18062.97
SUGA_DIST_0236,4.91,84794.17,38750.67,4345.46,23372.86
SUGA_DIST_0237,4.46,77010.93,39304.17,3214.9,19966.92
SUGA_DIST_0238,4.63,68513.77,34404.35,5339.73,24863.3
SUGA_DIST_0239,5.01,97077.88,24873.92,3120.99,20357.56
SUGA_DIST_0240,4.86,73380.12,29567.09,4717.57,15173.39
SUGA_DIST_0241,5.07,58821.1,39643.48,4473.58,22995.4
SUGA_DIST_0242,4.49,87010.47,44968.8,4322.97,20142.68
SUGA_DIST_0243,4.37,80584.4,29088.99,4751.12,23706.44
SUGA_DIST_0244,4.49,51101.14,36972.79,3478.54,17599.91
SUGA_DIST_0245,4.4,72222.61,40775.07,4552.37,24531.57
SUGA_DIST_0246,4.98,78176.54,31901.24,5979.93,19289.25
SUGA_DIST_0247,5.39,53058.45,42559.73,4471.56,15788.03
SUGA_DIST_0248,4.78,62651.56,30992.1,3599.33,22897.61
SUGA_DIST_0249,4.02,99702.66,40363.12,4780.12,22503.14
SUGA_DIST_0250,5.22,90834.35,38476.22,3717.23,24673.26
SUGA_DIST_0251,4.37,58071.88,21152.95,3508.18,20217.12
SUGA_DIST_0252,4.26,57839.09,30585.58,4510.52,20055.14
SUGA_DIST_0253,5.05,87779.15,30098.21,4967.89,19312.86
SUGA_DIST_0254,4.22,86867.5,38467.8,3360.42,24990.05
SUGA_DIST_0255,4.8,61118.85,35465.39,5905.15,15171.36
SUGA_DIST_0256,5.43,89314.93,24369.42,5250.91,19219.23
SUGA_DIST_0257,4.1,58892.36,21116.73,3589.15,24328.19
SUGA_DIST_0258,4.23,72688.3,23053.98,5451.44,21235.44
SUGA_DIST_0259,4.76,72903.0,25155.83,3146.28,16210.05
SUGA_DIST_0260,5.23,94396.39,44992.0,3951.11,16267.57
SUGA_DIST_0261,4.42,68826.05,22674.9,3425.27,17673.03
SUGA_DIST_0262,4.64,74550.93,24097.67,3823.68,23951.8
SUGA_DIST_0263,5.23,61944.83,27801.97,4414.42,23842.94
SUGA_DIST_0264,4.17,60612.76,26733.41,5332.1,22309.2
SUGA_DIST_0265,5.12,53633.35,41012.8,3442.6,16264.28
SUGA_DIST_0266,4.89,67272.65,37893.74,5911.88,19604.96
SUGA_DIST_0267,5.22,56998.21,23837.37,5001.59,19964.25
SUGA_DIST_0268,4.71,56986.82,22222.08,3425.39,18510.53
SUGA_DIST_0269,4.99,62559.85,35502.74,4836.14,15295.23
SUGA_DIST_0270,4.99,91550.78,30387.74,4152.89,24420.05
SUGA_DIST_0271,4.38,78471.83,32964.84,5108.12,23989.57
SUGA_DIST_0272,4.07,61172.16,34968.67,4783.08,20570.17
SUGA_DIST_0273,4.78,86284.12,36085.53,4093.53,23967.17
SUGA_DIST_0274,5.37,73212.35,43605.1,3800.57,22741.31
SUGA_DIST_0275,4.7,70203.88,30437.02,3189.94,21216.85
SUGA_DIST_0276,4.61,72961.87,30732.06,3076.67,15590.26
SUGA_DIST_0277,4.29,80446.52,28285.35,5085.99,16526.67
SUGA_DIST_0278,4.25,96871.52,29509.62,4749.06,19065.1
SUGA_DIST_0279,4.56,72550.97,21711.03,4562.56,22152.61
SUGA_DIST_0280,5.02,88245.26,29910.76,4078.55,18979.42
SUGA_DIST_0281,5.15,80958.85,42115.51,4541.49,22808.98
SUGA_DIST_0282,4.82,52834.43,26617.24,4624.72,15966.16
SUGA_DIST_0283,4.14,86225.69,41195.34,5213.79,22476.4
SUGA_DIST_0284,5.46,70756.83,35107.49,5616.29,16988.51
SUGA_DIST_0285,5.12,87726.42,40720.65,5664.03,15475.3
SUGA_DIST_0286,4.06,84479.59,24215.52,5392.85,21769.8
SUGA_DIST_0287,5.25,89819.19,34451.99,5793.36,20314.07
SUGA_DIST_0288,4.0,69108.59,25505.4,4291.06,16684.43
SUGA_DIST_0289,4.95,51339.92,36997.0,3992.99,24121.17
SUGA_DIST_0290,5.38,66782.04,27237.76,3212.22,15372.89
SUGA_DIST_0291,4.09,89001.97,23661.36,5425.42,15399.92
SUGA_DIST_0292,5.3,99835.67,22304.03,4263.35,19042.22
SUGA_DIST_0293,5.44,88965.74,36936.06,4524.15,19331.56
SUGA_DIST_0294,4.68,56318.21,24384.56,5434.74,20415.33
SUGA_DIST_0295,4.54,70055.92,31250.99,4152.08,18734.63
SUGA_DIST_0296,4.37,73923.26,44584.12,5807.19,17687.09
SUGA_DIST_0297,4.58,90911.98,28101.08,3170.97,19306.63
SUGA_DIST_0298,4.65,90928.68,42930.56,3028.39,19718.2
SUGA_DIST_0299,4.65,64225.87,21530.71,3461.4,24206.91
SUGA_DIST_0300,5.03,77070.83,33535.26,5107.84,17766.38
SUGA_DIST_0301,4.93,78977.76,31340.1,5166.1,15053.41
SUGA_DIST_0302,5.31,53914.07,23307.32,4158.57,19934.83
SUGA_DIST_0303,4.32,88519.7,41836.78,3591.88,21861.83
SUGA_DIST_0304,4.7,80690.16,28958.77,3563.7,16293.17
SUGA_DIST_0305,4.45,76588.79,24876.12,4934.5,17364.73
SUGA_DIST_0306,4.92,97588.65,35657.3,5990.81,21801.88
SUGA_DIST_0307,5.41,64499.33,36089.31,4220.62,15775.93
SUGA_DIST_0308,4.79,59465.92,31578.95,3410.2,22121.33
SUGA_DIST_0309,4.3,69531.34,38845.92,4903.77,16648.51
SUGA_DIST_0310,5.48,78713.71,39571.57,4046.46,24242.98
SUGA_DIST_0311,4.18,91892.6,36594.04,5882.1,17134.15
SUGA_DIST_0312,5.12,90012.56,41030.97,3719.78,22843.41
SUGA_DIST_0313,4.0,93615.63,22515.04,4679.26,16904.7
SUGA_DIST_0314,5.29,58148.17,28822.02,4896.27,17500.32
SUGA_DIST_0315,4.1,51308.08,23346.88,4473.29,24892.21
SUGA_DIST_0316,4.17,88665.64,22257.46,5168.09,19540.79
SUGA_DIST_0317,5.23,71437.69,20648.45,5793.27,18484.75
SUGA_DIST_0318,4.86,66690.68,35955.22,4121.72,21070.86
SUGA_DIST_0319,4.99,93907.88,33516.99,3100.51,22517.93
SUGA_DIST_0320,4.63,72520.15,26100.16,5809.56,16382.5
SUGA_DIST_0321,4.22,60110.83,25486.75,4157.77,24281.97
SUGA_DIST_0322,5.3,73704.18,40843.2,4022.92,15739.8
SUGA_DIST_0323,5.43,50627.33,44109.54,4808.98,15664.34
SUGA_DIST_0324,4.48,82161.02,38597.1,5178.92,21046.98
SUGA_DIST_0325,4.22,98462.23,25748.08,4044.51,16321.55
SUGA_DIST_0326,4.28,68076.84,37864.41,3101.71,19813.41
SUGA_DIST_0327,5.19,62496.92,42690.23,5628.25,24066.03
SUGA_DIST_0328,4.33,53753.83,32106.88,5820.27,19397.83
SUGA_DIST_0329,4.65,51489.76,23755.82,4532.61,21459.19
SUGA_DIST_0330,4.2,73195.29,22169.47,3858.58,22316.59
SUGA_DIST_0331,4.86,78475.8,34225.87,3934.2,15129.14
SUGA_DIST_0332,4.07,85897.21,33336.56,5706.0,18272.8
SUGA_DIST_0333,5.14,83721.59,44689.9,4934.99,22155.28
SUGA_DIST_0334,4.56,51752.31,34623.68,5244.02,18042.37
SUGA_DIST_0335,5.34,63977.4,35003.55,4888.99,24193.01
SUGA_DIST_0336,5.19,83338.06,31803.17,4151.44,23209.66
SUGA_DIST_0337,4.6,79163.52,25310.05,5705.51,24620.88
SUGA_DIST_0338,4.49,73873.24,23948.97,3843.72,16245.67
SUGA_DIST_0339,4.09,62400.72,32521.37,3565.39,20900.73
SUGA_DIST_0340,4.57,79315.94,42187.86,4692.56,21528.36
SUGA_DIST_0341,4.17,61936.63,23767.22,4171.67,15135.48
SUGA_DIST_0342,5.02,96349.36,27277.67,3314.66,18672.79
SUGA_DIST_0343,5.06,79309.22,43706.96,5510.68,19510.95
SUGA_DIST_0344,4.44,88484.89,31788.29,3122.8,20388.16
SUGA_DIST_0345,4.41,90696.75,22520.1,3001.78,22130.31
SUGA_DIST_0346,4.96,82963.43,36795.72,5176.73,23449.19
SUGA_DIST_0347,5.02,58716.23,21160.53,4378.48,17957.61
SUGA_DIST_0348,5.45,98862.42,37516.19,3180.5,20801.89
SUGA_DIST_0349,4.32,88927.22,39027.9,5691.16,17166.74
SUGA_DIST_0350,4.56,87350.61,40684.74,3437.96,18997.97
SUGA_DIST_0351,4.17,99327.31,35702.53,4353.18,22921.48
SUGA_DIST_0352,4.55,61841.7,23993.64,3126.37,17568.34
SUGA_DIST_0353,4.91,92340.3,33768.46,4150.71,21450.34
SUGA_DIST_0354,5.5,74942.57,32562.69,3817.03,21780.73
SUGA_DIST_0355,4.33,98439.5,37485.81,5946.04,17100.73
SUGA_DIST_0356,4.42,74467.53,28641.02,3849.57,20975.26
SUGA_DIST_0357,4.69,63951.42,25406.94,4610.8,23242.75
SUGA_DIST_0358,4.46,60458.11,28989.81,4952.23,20328.46
SUGA_DIST_0359,4.5,62867.16,30698.01,3147.98,22027.73
SUGA_DIST_0360,5.15,64348.01,36862.21,5759.85,16195.5
SUGA_DIST_0361,4.35,66325.16,22339.91,3737.33,22993.08
SUGA_DIST_0362,5.29,88811.42,40104.29,5054.06,20832.2
SUGA_DIST_0363,5.25,68351.42,37603.79,5292.62,20541.9
SUGA_DIST_0364,5.5,57262.0,28604.27,4573.03,23817.39
SUGA_DIST_0365,5.31,83970.94,21190.07,4905.82,24909.34
SUGA_DIST_0366,4.25,66314.71,32077.0,4485.84,24451.18
SUGA_DIST_0367,4.17,90211.4,22864.77,5420.72,23358.5
SUGA_DIST_0368,4.36,60454.83,20637.78,3525.38,21853.93
SUGA_DIST_0369,4.2,75738.55,23917.05,5897.03,18471.85
SUGA_DIST_0370,5.05,60952.42,39982.9,4349.82,15340.29
SUGA_DIST_0371,4.78,82149.3,44809.7,5456.38,20137.54
SUGA_DIST_0372,4.43,94398.52,20222.8,4238.0,22970.58
SUGA_DIST_0373,4.59,57800.51,38549.59,3539.78,15751.25
SUGA_DIST_0374,4.77,57314.15,21933.82,4615.15,17476.83
SUGA_DIST_0375,4.47,51102.64,36297.47,4531.27,24235.45
SUGA_DIST_0376,5.28,87055.97,27287.94,5923.57,15540.32
SUGA_DIST_0377,5.32,66418.4,30046.51,4555.55,20812.71
SUGA_DIST_0378,4.08,59995.81,26198.53,5697.88,21129.93
SUGA_DIST_0379,4.74,89728.61,38897.52,4534.93,15906.25
SUGA_DIST_0380,4.64,84723.16,24590.01,3076.67,18124.25
SUGA_DIST_0381,4.68,60125.5,40349.98,4824.81,20653.02
SUGA_DIST_0382,4.9,53534.36,23850.11,5487.63,19307.57
SUGA_DIST_0383,4.51,87276.02,34923.32,3119.36,23240.15
SUGA_DIST_0384,5.19,68579.06,30640.33,5349.27,22109.61
SUGA_DIST_0385,4.62,50613.21,34531.05,4035.11,18316.48
SUGA_DIST_0386,4.11,66033.29,21504.66,5614.27,24083.33
