Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
THER_BOIL_0058,9.93,59.27,18.91,100.64,3158.41
THER_BOIL_0059,9.33,56.93,7.45,68.31,3203.83
THER_BOIL_0060,9.96,63.01,8.07,133.01,4841.61
THER_BOIL_0061,9.4,99.34,14.05,82.63,4256.0
THER_BOIL_0062,9.69,98.41,19.36,95.41,3540.17
THER_BOIL_0063,11.23,90.83,19.28,129.44,4132.44
THER_BOIL_0064,10.75,33.29,16.09,158.49,2462.15
THER_BOIL_0065,9.28,45.29,12.36,60.3,4306.79
THER_BOIL_0066,9.53,50.32,10.5,156.96,4895.27
THER_BOIL_0067,9.45,87.93,14.2,109.5,4407.6
THER_BOIL_0068,9.98,59.61,10.91,93.27,2566.53
THER_BOIL_0069,10.65,69.87,17.77,131.71,2922.12
THER_BOIL_0070,9.16,87.19,17.92,85.69,2849.99
THER_BOIL_0071,10.93,99.35,7.98,133.78,2937.02
THER_BOIL_0072,11.17,75.02,6.2,60.02,3327.54
THER_BOIL_0073,10.46,40.92,17.63,105.54,3195.07
THER_BOIL_0074,9.64,54.73,13.38,137.12,3070.6
THER_BOIL_0075,9.69,80.0,9.25,68.35,4861.77
THER_BOIL_0076,9.94,46.59,11.14,103.36,3768.05
THER_BOIL_0077,10.1,39.67,5.18,141.46,4165.39
THER_BOIL_0078,11.03,43.34,7.72,85.36,3452.5
THER_BOIL_0079,9.27,97.52,17.11,96.18,3148.73
THER_BOIL_0080,9.86,52.97,6.78,95.63,4327.02
THER_BOIL_0081,9.47,86.62,17.04,144.76,4684.96
THER_BOIL_0082,10.5,44.3,11.97,171.09,3207.92
THER_BOIL_0083,10.41,59.44,16.54,126.05,2649.2
THER_BOIL_0084,10.43,88.16,19.97,88.68,4128.58
THER_BOIL_0085,11.15,93.86,18.29,156.54,4652.51
THER_BOIL_0086,10.68,60.3,17.83,111.33,3340.55
THER_BOIL_0087,9.42,42.79,19.13,110.17,3209.56
THER_BOIL_0088,9.4,95.57,18.74,172.34,3255.33
THER_BOIL_0089,9.51,46.89,16.82,194.61,4626.94
THER_BOIL_0090,10.05,51.71,10.48,152.39,4973.83
THER_BOIL_0091,10.07,40.49,9.15,182.34,4152.89
THER_BOIL_0092,9.25,45.28,19.76,104.18,3157.95
THER_BOIL_0093,11.44,90.35,12.57,104.71,4205.8
THER_BOIL_0094,11.43,69.58,6.8,55.44,3067.8
THER_BOIL_0095,9.57,43.23,5.97,100.82,3840.55
THER_BOIL_0096,10.6,44.79,15.98,143.19,2265.8
THER_BOIL_0097,9.55,34.42,8.66,142.16,2600.45
THER_BOIL_0098,10.15,54.24,12.81,138.35,3547.6
THER_BOIL_0099,9.61,84.66,13.11,100.43,3345.89
THER_BOIL_0100,9.27,80.95,14.13,141.69,4010.83
THER_BOIL_0101,9.01,91.45,8.06,86.81,3536.17
THER_BOIL_0102,9.49,82.68,15.99,156.5,4385.82
THER_BOIL_0103,10.44,38.92,13.03,134.8,2024.6
THER_BOIL_0104,10.23,94.81,14.4,152.85,2361.41
THER_BOIL_0105,10.82,39.67,16.53,65.68,2818.19
THER_BOIL_0106,11.35,49.84,15.97,100.92,3672.81
THER_BOIL_0107,11.0,87.91,14.47,62.12,3151.22
THER_BOIL_0108,11.3,38.17,9.5,60.45,4222.74
THER_BOIL_0109,9.59,73.03,12.2,135.39,4471.21
THER_BOIL_0110,10.66,30.22,13.23,195.02,4700.34
THER_BOIL_0111,10.91,56.95,8.77,71.35,4457.14
THER_BOIL_0112,10.4,53.99,7.85,126.76,4283.33
THER_BOIL_0113,11.09,51.91,11.4,144.37,3587.17
THER_BOIL_0114,10.9,97.62,8.47,80.33,3918.44
THER_BOIL_0115,9.21,30.27,16.97,68.4,3455.53
THER_BOIL_0116,10.94,56.1,8.57,87.87,2638.63
THER_BOIL_0117,10.49,42.04,17.55,169.96,3574.97
THER_BOIL_0118,10.84,75.11,9.4,168.04,2350.32
THER_BOIL_0119,10.01,92.3,14.64,159.46,2203.07
THER_BOIL_0120,9.99,96.3,12.02,194.96,3345.43
THER_BOIL_0121,9.26,87.22,6.23,194.05,4820.31
THER_BOIL_0122,9.37,51.98,17.32,58.55,4574.04
THER_BOIL_0123,10.36,55.72,9.5,167.58,4096.13
THER_BOIL_0124,9.04,50.44,17.81,173.85,3083.96
THER_BOIL_0125,11.49,60.19,17.11,96.98,4890.14
THER_BOIL_0126,11.21,75.27,6.05,162.7,4571.81
THER_BOIL_0127,11.46,94.37,18.55,102.09,3798.58
THER_BOIL_0128,11.39,58.66,18.66,141.36,3936.78
THER_BOIL_0129,9.39,67.58,12.6,151.78,3332.35
THER_BOIL_0130,11.19,82.28,8.14,188.05,3849.42
THER_BOIL_0131,11.19,82.5,19.23,185.44,2218.3
THER_BOIL_0132,11.34,84.16,15.51,146.68,4810.65
THER_BOIL_0133,11.42,62.24,16.37,171.4,3905.1
THER_BOIL_0134,11.12,85.11,15.42,91.25,2110.14
THER_BOIL_0135,9.39,38.59,15.17,123.72,3904.15
THER_BOIL_0136,10.96,67.59,10.51,157.78,4135.0
THER_BOIL_0137,9.32,68.01,19.2,85.03,3118.98
THER_BOIL_0138,10.14,50.38,7.72,178.5,4865.87
THER_BOIL_0139,10.2,83.44,8.26,59.47,3455.26
THER_BOIL_0140,9.92,84.33,13.64,83.49,4239.35
THER_BOIL_0141,10.44,73.9,17.42,156.01,2028.68
THER_BOIL_0142,11.0,61.99,6.59,125.4,3434.41
THER_BOIL_0143,10.91,53.28,8.51,176.8,2566.27
THER_BOIL_0144,11.41,87.52,7.23,66.55,4388.84
THER_BOIL_0145,10.95,92.58,18.58,67.46,3982.01
THER_BOIL_0146,11.46,84.7,18.05,149.46,4725.23
THER_BOIL_0147,9.99,31.84,16.43,170.85,2783.63
THER_BOIL_0148,9.78,57.21,15.99,72.72,4826.77
THER_BOIL_0149,9.54,81.91,17.64,116.8,3383.45
THER_BOIL_0150,9.89,48.89,19.14,93.84,2242.25
THER_BOIL_0151,10.02,86.79,6.63,78.42,4112.93
THER_BOIL_0152,10.73,91.61,17.96,106.41,3809.08
THER_BOIL_0153,10.6,82.54,8.8,117.41,2579.27
THER_BOIL_0154,11.36,44.36,5.66,118.82,4736.63
THER_BOIL_0155,10.45,86.89,5.74,87.31,3239.38
THER_BOIL_0156,9.4,76.79,17.98,61.04,3276.34
THER_BOIL_0157,9.27,77.62,16.44,70.87,2409.93
THER_BOIL_0158,9.85,35.7,6.15,198.97,2324.67
THER_BOIL_0159,10.9,69.16,15.68,136.21,3031.44
THER_BOIL_0160,9.78,80.53,10.92,118.82,4485.22
THER_BOIL_0161,11.28,70.68,5.49,62.34,2745.93
THER_BOIL_0162,10.97,61.24,19.28,172.78,2304.54
THER_BOIL_0163,9.08,74.94,18.81,167.72,2513.44
THER_BOIL_0164,10.25,68.35,17.78,83.53,3072.26
THER_BOIL_0165,9.59,67.81,10.89,148.65,3314.19
THER_BOIL_0166,10.71,39.59,8.11,99.25,3220.17
THER_BOIL_0167,9.4,59.45,17.71,81.15,3749.27
THER_BOIL_0168,10.36,62.13,13.22,59.81,4225.55
THER_BOIL_0169,9.83,99.49,16.95,94.67,3009.26
THER_BOIL_0170,11.33,43.4,13.66,188.86,3036.48
THER_BOIL_0171,9.88,77.97,15.75,116.67,2725.89
THER_BOIL_0172,10.36,93.04,6.97,159.03,3623.07
THER_BOIL_0173,9.88,84.95,16.63,90.56,2919.18
THER_BOIL_0174,10.24,36.08,10.76,195.32,3809.33
THER_BOIL_0175,10.66,66.93,7.44,191.72,4279.23
THER_BOIL_0176,9.71,88.9,5.07,78.25,2348.2
THER_BOIL_0177,11.48,79.23,19.32,162.75,2692.18
THER_BOIL_0178,10.72,48.46,19.0,156.81,4122.09
THER_BOIL_0179,9.32,76.67,15.62,137.99,4613.3
THER_BOIL_0180,9.78,86.59,7.28,134.27,2309.64
THER_BOIL_0181,11.19,92.97,12.21,113.79,2549.73
THER_BOIL_0182,9.85,62.51,18.9,114.5,3480.26
THER_BOIL_0183,9.94,65.64,12.49,129.82,2227.44
THER_BOIL_0184,9.09,66.51,14.58,198.38,3811.22
THER_BOIL_0185,9.19,97.83,7.99,162.19,3184.51
THER_BOIL_0186,11.09,52.02,10.13,192.21,3532.03
THER_BOIL_0187,10.35,61.52,5.11,192.26,2318.06
THER_BOIL_0188,10.8,36.05,18.14,54.23,4218.11
THER_BOIL_0189,10.35,81.14,7.13,148.48,3766.68
THER_BOIL_0190,11.41,96.8,12.46,96.15,4419.75
THER_BOIL_0191,9.64,97.66,11.75,152.42,4914.53
THER_BOIL_0192,9.34,77.04,12.79,153.48,4412.09
THER_BOIL_0193,11.17,63.93,16.04,179.87,2512.97
THER_BOIL_0194,11.16,76.7,18.52,152.11,4427.69
THER_BOIL_0195,11.29,78.69,18.7,157.37,2778.81
THER_BOIL_0196,9.39,95.31,14.21,177.22,3515.13
THER_BOIL_0197,9.78,78.74,13.57,91.68,3010.05
THER_BOIL_0198,9.91,97.93,10.81,151.96,2612.47
THER_BOIL_0199,11.5,35.96,10.83,113.08,3359.09
THER_BOIL_0200,11.34,52.65,18.38,127.79,4994.15
THER_BOIL_0201,9.66,80.43,10.61,126.27,4075.16
THER_BOIL_0202,9.22,55.8,5.45,70.54,4000.19
THER_BOIL_0203,10.81,55.52,8.3,124.08,2377.5
THER_BOIL_0204,11.28,94.75,10.45,155.12,4441.37
THER_BOIL_0205,9.51,37.46,12.28,117.74,4728.09
THER_BOIL_0206,10.4,99.98,13.47,187.22,4156.61
THER_BOIL_0207,9.2,91.48,5.38,100.19,2837.49
THER_BOIL_0208,9.07,70.09,6.93,67.03,3685.71
THER_BOIL_0209,9.13,98.29,12.96,186.33,4289.27
THER_BOIL_0210,11.27,32.43,7.71,106.55,4604.39
THER_BOIL_0211,10.14,64.6,14.08,149.49,4422.21
THER_BOIL_0212,9.59,95.82,15.11,93.58,3156.06
THER_BOIL_0213,11.19,78.5,5.84,163.41,2678.51
THER_BOIL_0214,9.29,97.14,14.53,189.13,3388.06
THER_BOIL_0215,10.87,74.83,5.85,193.24,3061.07
THER_BOIL_0216,10.21,58.19,12.89,153.68,3509.55
THER_BOIL_0217,9.77,44.6,16.5,145.38,4327.73
THER_BOIL_0218,10.63,99.86,8.78,182.83,3103.95
THER_BOIL_0219,9.38,95.38,5.74,57.45,2442.13
THER_BOIL_0220,9.58,76.06,12.5,145.29,2981.77
THER_BOIL_0221,9.7,32.82,13.11,153.88,2017.59
THER_BOIL_0222,9.9,61.23,13.87,71.76,4838.83
THER_BOIL_0223,9.4,96.54,9.07,57.13,3138.49
THER_BOIL_0224,9.89,70.63,13.74,100.85,4552.17
THER_BOIL_0225,10.16,75.97,11.42,149.58,4140.46
THER_BOIL_0226,9.23,83.72,9.27,50.48,3959.95
THER_BOIL_0227,11.1,92.45,6.4,124.83,4478.05
THER_BOIL_0228,10.65,75.25,13.83,115.96,3067.61
THER_BOIL_0229,10.03,41.36,18.28,169.92,2541.41
THER_BOIL_0230,9.12,85.88,14.26,100.84,2301.4
THER_BOIL_0231,9.37,53.25,9.69,126.82,3320.19
THER_BOIL_0232,9.05,60.79,7.66,165.47,3052.92
THER_BOIL_0233,10.07,57.46,10.36,73.7,2341.33
THER_BOIL_0234,11.07,59.7,9.34,121.71,3508.42
THER_BOIL_0235,10.64,88.88,13.69,123.3,2750.56
THER_BOIL_0236,9.44,86.41,12.82,56.4,4622.3
THER_BOIL_0237,10.52,96.6,19.61,52.69,3865.71
THER_BOIL_0238,10.42,90.07,19.66,63.92,4231.6
THER_BOIL_0239,9.73,76.95,5.42,68.39,4625.65
THER_BOIL_0240,10.95,34.02,6.3,142.58,3174.08
THER_BOIL_0241,9.45,92.6,16.29,147.23,2086.7
THER_BOIL_0242,10.37,44.89,13.48,147.87,4043.68
THER_BOIL_0243,10.95,89.12,7.36,183.04,2792.75
THER_BOIL_0244,10.26,75.95,12.75,97.26,3714.61
THER_BOIL_0245,9.09,36.83,6.9,59.45,4790.67
THER_BOIL_0246,11.22,96.94,5.86,66.74,2894.93
THER_BOIL_0247,9.89,63.34,9.37,85.74,3124.97
THER_BOIL_0248,11.38,88.1,15.03,78.95,3061.22
THER_BOIL_0249,10.81,95.4,12.37,78.76,2006.74
THER_BOIL_0250,9.78,78.02,17.15,76.97,2477.53
THER_BOIL_0251,9.53,35.72,17.43,167.19,3851.53
THER_BOIL_0252,10.54,68.74,18.89,197.34,2812.79
THER_BOIL_0253,9.84,95.64,6.7,80.3,3900.21
THER_BOIL_0254,10.23,88.08,8.29,68.94,4182.06
THER_BOIL_0255,9.57,59.29,9.59,196.42,4571.61
THER_BOIL_0256,9.68,73.01,14.94,134.49,3167.51
THER_BOIL_0257,10.89,86.84,18.89,182.42,3487.83
THER_BOIL_0258,9.89,76.89,14.73,69.06,3430.93
THER_BOIL_0259,10.72,54.59,16.49,159.91,3572.37
THER_BOIL_0260,10.98,86.05,15.85,179.67,4046.14
THER_BOIL_0261,10.71,67.79,9.21,187.6,4134.69
THER_BOIL_0262,10.34,82.64,5.85,183.55,2729.78
THER_BOIL_0263,11.48,37.02,5.68,134.57,2499.23
THER_BOIL_0264,10.74,44.89,6.72,193.91,3138.81
THER_BOIL_0265,9.7,39.59,7.28,100.64,4251.93
THER_BOIL_0266,10.31,90.8,5.61,142.74,4049.11
THER_BOIL_0267,11.31,34.14,8.31,103.12,3053.04
THER_BOIL_0268,9.03,89.4,8.41,65.4,4494.74
THER_BOIL_0269,11.15,98.68,14.53,170.02,3603.67
THER_BOIL_0270,9.52,72.07,15.9,80.45,3493.28
THER_BOIL_0271,10.52,65.62,18.31,52.27,4333.68
THER_BOIL_0272,9.97,83.05,5.17,133.04,4713.7
THER_BOIL_0273,9.43,92.82,10.52,156.3,3977.11
THER_BOIL_0274,10.25,93.62,10.79,170.93,4130.77
THER_BOIL_0275,11.31,38.51,10.57,90.51,4472.73
THER_BOIL_0276,10.95,44.08,12.21,188.19,4026.66
THER_BOIL_0277,11.26,37.13,6.56,176.74,2356.35
THER_BOIL_0278,10.54,77.3,10.36,176.17,2030.81
THER_BOIL_0279,10.94,98.25,6.96,60.06,3035.98
THER_BOIL_0280,10.71,73.04,7.23,195.82,2619.22
THER_BOIL_0281,10.03,49.26,7.21,156.21,2466.83
THER_BOIL_0282,10.98,95.56,16.81,109.57,3323.74
THER_BOIL_0283,11.37,82.13,7.73,62.21,4752.31
THER_BOIL_0284,10.71,90.4,12.3,172.17,2117.44
THER_BOIL_0285,10.23,96.14,12.9,157.36,4889.52
THER_BOIL_0286,10.15,31.23,10.0,173.25,4043.39
THER_BOIL_0287,9.16,48.13,13.03,104.13,2396.96
THER_BOIL_0288,10.73,86.43,11.57,159.72,3013.72
THER_BOIL_0289,11.27,92.97,12.05,169.5,3026.3
THER_BOIL_0290,10.96,95.28,15.71,191.82,2221.42
THER_BOIL_0291,9.34,58.19,17.62,91.24,3546.72
THER_BOIL_0292,9.53,90.29,9.57,113.46,2219.66
THER_BOIL_0293,11.48,76.3,18.79,115.57,3843.71
THER_BOIL_0294,10.46,74.31,17.82,99.8,2680.32
THER_BOIL_0295,9.75,70.12,8.31,172.77,3476.38
THER_BOIL_0296,9.71,82.2,10.0,173.9,4254.78
THER_BOIL_0297,10.97,33.6,11.41,113.71,3971.29
THER_BOIL_0298,10.74,39.44,17.85,173.38,4935.42
THER_BOIL_0299,9.04,62.17,18.07,106.41,3231.87
THER_BOIL_0300,11.21,93.79,12.57,91.63,2425.07
THER_BOIL_0301,11.11,43.3,19.97,196.64,2432.09
THER_BOIL_0302,10.23,78.37,13.17,169.05,3431.42
THER_BOIL_0303,9.79,48.14,12.19,75.66,3952.71
THER_BOIL_0304,9.14,75.89,6.99,54.43,3140.16
THER_BOIL_0305,11.16,42.71,5.59,70.59,3450.27
THER_BOIL_0306,9.98,78.71,7.07,70.49,3754.18
THER_BOIL_0307,11.48,43.51,18.37,168.75,2788.02
THER_BOIL_0308,11.41,80.44,17.46,91.09,3933.77
THER_BOIL_0309,9.62,54.52,18.33,83.09,4351.42
THER_BOIL_0310,10.76,49.23,16.35,81.98,3175.98
THER_BOIL_0311,11.08,89.6,10.57,148.5,4178.3
THER_BOIL_0312,10.17,31.7,7.51,138.42,4619.82
THER_BOIL_0313,10.71,94.69,19.59,155.04,4411.25
THER_BOIL_0314,9.52,41.04,10.74,145.59,2991.84
THER_BOIL_0315,9.89,74.44,16.48,134.47,3817.65
THER_BOIL_0316,10.06,75.11,16.26,67.04,2339.72
THER_BOIL_0317,11.3,35.76,15.77,111.17,3350.7
THER_BOIL_0318,11.49,32.79,16.48,152.32,2980.28
THER_BOIL_0319,9.54,59.12,15.92,99.78,3526.49
THER_BOIL_0320,9.3,37.38,7.07,160.07,3875.09
THER_BOIL_0321,10.02,61.69,11.44,67.29,2193.11
THER_BOIL_0322,10.61,53.62,5.25,173.13,2230.3
THER_BOIL_0323,9.19,37.13,13.44,58.09,4537.65
THER_BOIL_0324,11.34,40.8,10.44,176.01,3148.52
THER_BOIL_0325,9.26,74.59,14.34,67.92,2501.62
THER_BOIL_0326,9.75,83.49,13.58,85.84,3473.92
THER_BOIL_0327,10.59,74.75,19.09,129.52,4928.99
THER_BOIL_0328,11.2,71.77,7.68,161.51,2416.24
THER_BOIL_0329,10.94,98.71,10.42,85.61,2259.14
THER_BOIL_0330,11.31,86.5,12.72,92.44,2202.76
THER_BOIL_0331,10.98,93.56,16.43,114.29,2116.98
THER_BOIL_0332,11.02,95.78,13.4,68.26,4191.47
THER_BOIL_0333,10.16,91.23,18.51,194.18,4592.99
THER_BOIL_0334,11.3,43.6,14.02,199.31,2687.84
THER_BOIL_0335,10.88,92.72,9.08,154.27,4484.73
THER_BOIL_0336,9.67,48.87,17.51,118.53,2142.52
THER_BOIL_0337,10.31,73.33,6.42,80.28,2267.52
THER_BOIL_0338,10.18,73.61,13.16,65.88,4703.12
THER_BOIL_0339,9.38,45.09,14.35,58.21,4124.06
THER_BOIL_0340,11.07,46.75,19.03,167.91,4539.61
THER_BOIL_0341,9.7,46.06,15.46,140.58,3410.28
THER_BOIL_0342,10.58,34.88,16.69,83.42,4709.16
THER_BOIL_0343,9.39,56.76,13.24,198.08,3146.72
THER_BOIL_0344,10.11,83.91,8.72,195.83,4655.21
THER_BOIL_0345,10.12,42.58,9.31,163.31,2701.69
THER_BOIL_0346,9.79,61.43,12.28,162.27,3564.93
THER_BOIL_0347,10.59,62.04,9.4,157.32,3827.25
THER_BOIL_0348,9.25,50.28,5.82,190.38,2804.9
THER_BOIL_0349,11.1,71.94,8.36,71.71,3674.32
THER_BOIL_0350,10.39,31.02,13.32,98.08,2412.37
THER_BOIL_0351,10.54,85.96,6.58,107.99,2925.13
THER_BOIL_0352,11.44,96.62,8.73,186.89,3848.69
THER_BOIL_0353,9.43,81.9,16.92,60.17,4472.05
THER_BOIL_0354,11.0,30.22,6.43,97.74,4668.92
THER_BOIL_0355,10.87,77.26,13.14,193.92,4187.81
THER_BOIL_0356,10.08,68.95,13.93,133.8,3154.04
THER_BOIL_0357,9.18,84.09,14.27,115.76,4806.43
THER_BOIL_0358,10.3,32.49,11.93,75.99,2745.59
THER_BOIL_0359,10.25,62.3,8.8,141.1,2755.95
THER_BOIL_0360,10.41,67.92,6.94,89.35,3531.23
THER_BOIL_0361,11.03,34.21,6.72,113.5,2976.2
THER_BOIL_0362,9.91,74.87,7.95,104.28,2215.86
THER_BOIL_0363,10.84,96.43,8.73,173.01,4977.74
THER_BOIL_0364,9.83,73.33,18.34,53.26,2246.76
THER_BOIL_0365,10.19,86.99,13.93,190.27,4252.18
THER_BOIL_0366,10.69,48.48,8.32,77.17,3915.27
THER_BOIL_0367,9.88,77.74,13.41,124.12,4301.25
THER_BOIL_0368,11.09,76.7,10.39,135.9,3131.53
THER_BOIL_0369,9.83,88.96,17.04,73.29,2616.74
THER_BOIL_0370,10.98,90.71,12.96,84.14,2356.27
THER_BOIL_0371,9.55,39.38,16.83,135.17,2180.21
THER_BOIL_0372,9.81,66.49,5.55,175.66,2948.17
THER_BOIL_0373,10.09,57.33,15.47,109.52,2329.5
THER_BOIL_0374,10.07,87.94,16.95,175.45,3219.65
THER_BOIL_0375,9.02,36.96,12.23,125.73,2882.03
THER_BOIL_0376,9.49,44.67,7.6,63.45,2288.88
THER_BOIL_0377,10.83,65.61,15.34,176.17,4159.42
THER_BOIL_0378,10.04,80.48,12.92,94.64,2802.52
THER_BOIL_0379,9.67,45.57,7.79,99.06,2441.54
THER_BOIL_0380,11.42,48.32,15.1,185.99,2396.85
THER_BOIL_0381,9.96,63.32,6.92,117.95,2643.63
THER_BOIL_0382,11.16,30.62,14.06,171.53,3738.32
THER_BOIL_0383,9.0,53.13,9.96,98.62,2932.98
THER_BOIL_0384,9.94,85.69,10.93,127.31,4233.04
THER_BOIL_0385,9.12,85.14,6.24,57.39,3918.08
THER_BOIL_0386,11.21,97.59,19.19,106.49,2457.95
THER_BOIL_0387,10.66,93.15,15.62,159.69,2398.12
THER_BOIL_0388,9.71,85.13,12.01,142.16,2058.1
THER_BOIL_0389,10.03,87.6,12.98,142.61,2015.51
THER_BOIL_0390,9.49,39.91,11.48,84.76,4059.43
THER_BOIL_0391,10.33,40.92,12.02,78.8,2949.82
THER_BOIL_0392,9.0,34.2,14.73,173.36,4236.06
THER_BOIL_0393,10.8,52.99,14.6,179.72,3333.1
THER_BOIL_0394,10.9,81.45,17.72,137.4,4914.46
THER_BOIL_0395,11.24,58.57,11.16,189.67,2664.83
THER_BOIL_0396,9.36,39.69,15.6,93.57,2010.21
THER_BOIL_0397,11.1,92.57,14.69,159.76,3556.33
THER_BOIL_0398,9.72,99.48,6.11,65.24,2954.34
THER_BOIL_0399,10.28,70.82,5.42,174.72,4831.9
THER_BOIL_0400,11.39,45.09,6.09,152.09,2891.56
THER_BOIL_0401,10.0,69.11,15.97,125.64,2962.55
THER_BOIL_0402,10.82,63.93,6.81,158.83,2202.03
THER_BOIL_0403,9.73,67.71,15.29,59.63,2841.22
THER_BOIL_0404,11.4,33.91,7.34,67.4,2479.58
THER_BOIL_0405,10.9,94.81,13.71,68.83,2068.37
THER_BOIL_0406,10.11,69.25,18.42,197.86,2758.6
THER_BOIL_0407,9.67,81.13,10.04,108.94,3487.84
THER_BOIL_0408,9.59,70.63,19.47,92.04,4139.43
THER_BOIL_0409,10.31,33.17,13.16,72.67,4305.07
THER_BOIL_0410,11.23,97.2,9.08,52.23,2939.46
THER_BOIL_0411,11.33,33.29,15.6,68.15,3344.94
THER_BOIL_0412,9.95,74.01,13.66,108.29,3230.0
THER_BOIL_0413,9.31,45.57,11.83,127.78,3956.65
THER_BOIL_0414,9.65,97.59,16.86,160.77,3642.38
THER_BOIL_0415,11.46,65.93,10.77,110.03,3909.68
THER_BOIL_0416,9.28,49.73,5.95,92.93,4438.4
THER_BOIL_0417,10.0,30.2,7.76,123.56,3602.44
THER_BOIL_0418,9.43,50.15,16.63,55.89,4142.77
THER_BOIL_0419,11.2,88.9,17.25,109.03,2687.75
THER_BOIL_0420,9.82,84.45,11.99,112.83,3935.49
THER_BOIL_0421,10.0,57.56,8.86,98.89,3326.94
THER_BOIL_0422,11.35,73.73,16.54,87.09,4596.58
THER_BOIL_0423,10.68,66.89,11.55,99.96,3644.91
THER_BOIL_0424,11.45,88.76,13.88,81.51,4322.12
THER_BOIL_0425,9.15,99.1,5.76,63.19,4981.32
THER_BOIL_0426,10.72,83.17,8.62,134.36,3652.45
THER_BOIL_0427,10.73,97.65,14.44,183.32,2863.15
THER_BOIL_0428,9.64,58.02,13.4,115.5,3824.48
THER_BOIL_0429,10.66,88.33,14.31,151.8,3067.52
THER_BOIL_0430,11.46,42.43,8.79,112.34,2616.73
THER_BOIL_0431,10.33,49.11,5.2,122.32,4593.31
THER_BOIL_0432,10.09,68.88,13.32,130.34,2484.56
THER_BOIL_0433,11.43,49.39,17.81,88.98,4453.73
THER_BOIL_0434,11.24,60.92,12.75,171.42,4231.07
