Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
THER_COOL_0060,8.36,53.08,12.68,58.95,2301.04
THER_COOL_0061,7.62,21.96,14.99,76.47,3599.22
THER_COOL_0062,8.47,29.07,7.21,62.64,3297.89
THER_COOL_0063,7.58,50.85,7.56,57.63,2065.21
THER_COOL_0064,7.79,54.65,13.26,73.51,3808.77
THER_COOL_0065,7.51,37.31,8.89,70.16,3878.47
THER_COOL_0066,7.94,27.05,6.89,27.3,3387.42
THER_COOL_0067,7.62,31.96,11.3,43.83,1911.8
THER_COOL_0068,7.51,22.31,6.81,23.33,3161.44
THER_COOL_0069,7.59,49.25,8.34,28.13,2275.57
THER_COOL_0070,7.94,38.57,12.1,75.47,1639.41
THER_COOL_0071,8.45,25.01,8.69,42.16,1703.09
THER_COOL_0072,8.2,52.74,5.5,58.79,1743.6
THER_COOL_0073,7.82,41.34,10.2,39.76,2798.8
THER_COOL_0074,7.97,33.75,5.17,64.53,3338.65
THER_COOL_0075,7.89,43.82,14.72,57.35,3800.86
THER_COOL_0076,7.8,47.6,9.67,40.06,2179.03
THER_COOL_0077,8.23,25.87,12.37,77.84,1546.62
THER_COOL_0078,8.22,26.2,12.74,21.08,2760.75
THER_COOL_0079,7.84,50.56,10.79,60.87,3897.92
THER_COOL_0080,8.28,38.68,9.69,42.07,2508.88
THER_COOL_0081,7.94,41.16,12.53,62.33,2063.88
THER_COOL_0082,8.43,50.72,12.02,67.54,1547.23
THER_COOL_0083,7.96,51.43,6.33,77.37,2893.99
THER_COOL_0084,7.6,40.45,8.67,78.99,3558.81
THER_COOL_0085,7.96,58.33,11.78,37.83,2262.36
THER_COOL_0086,7.7,41.02,10.67,36.86,3416.05
THER_COOL_0087,7.85,34.71,10.06,30.1,2336.06
THER_COOL_0088,8.38,46.54,12.85,49.63,3239.12
THER_COOL_0089,7.78,39.54,8.51,26.03,3185.43
THER_COOL_0090,8.1,46.23,13.78,43.31,2154.89
THER_COOL_0091,7.75,22.54,6.71,54.77,3766.04
THER_COOL_0092,8.32,29.49,12.97,58.47,3582.23
THER_COOL_0093,8.19,28.47,12.98,45.63,2508.0
THER_COOL_0094,8.2,54.04,10.57,47.67,1735.23
THER_COOL_0095,7.96,40.85,8.84,50.23,2495.16
THER_COOL_0096,8.27,44.01,6.78,37.76,2107.34
THER_COOL_0097,7.65,48.41,14.43,60.1,3664.02
THER_COOL_0098,8.05,28.64,9.64,45.29,1692.05
THER_COOL_0099,7.93,28.65,14.65,20.28,3296.78
THER_COOL_0100,8.42,48.42,6.7,56.03,2476.68
THER_COOL_0101,8.47,41.73,8.84,59.93,3324.58
THER_COOL_0102,8.28,45.77,13.16,78.38,3416.68
THER_COOL_0103,7.81,58.87,10.95,67.76,3931.79
THER_COOL_0104,7.89,35.61,7.07,55.43,1554.38
THER_COOL_0105,8.04,36.95,15.0,22.82,2823.05
THER_COOL_0106,7.51,42.07,12.28,42.19,3999.3
THER_COOL_0107,8.29,54.1,8.71,51.24,3816.92
THER_COOL_0108,7.61,55.88,9.39,20.3,2642.56
THER_COOL_0109,7.85,24.72,7.97,31.81,2745.62
THER_COOL_0110,7.79,56.94,12.93,78.06,1968.34
THER_COOL_0111,8.33,51.25,9.84,45.48,1530.7
THER_COOL_0112,7.55,30.83,12.27,45.12,2480.24
THER_COOL_0113,8.34,20.49,13.38,67.83,2213.28
THER_COOL_0114,7.54,59.0,13.74,35.82,2830.61
THER_COOL_0115,7.94,23.83,13.79,36.87,2520.16
THER_COOL_0116,8.11,49.82,14.73,21.9,2623.55
THER_COOL_0117,7.8,32.58,11.44,32.59,2956.73
THER_COOL_0118,8.04,25.26,9.22,32.19,2567.67
THER_COOL_0119,8.41,51.67,11.81,27.3,3584.34
THER_COOL_0120,8.17,24.52,6.4,76.81,1619.6
THER_COOL_0121,7.92,20.12,8.39,45.84,3099.79
THER_COOL_0122,7.98,44.7,6.56,72.29,1954.7
THER_COOL_0123,8.4,58.59,5.04,68.76,3289.88
THER_COOL_0124,7.79,44.46,6.15,26.25,3263.81
THER_COOL_0125,8.47,53.88,14.17,61.95,2615.72
THER_COOL_0126,8.29,48.49,13.63,20.43,1662.7
THER_COOL_0127,8.32,43.8,8.9,29.56,3096.21
THER_COOL_0128,7.79,23.05,5.58,56.83,1971.96
THER_COOL_0129,8.17,28.0,10.44,26.74,1756.33
THER_COOL_0130,7.58,54.34,7.54,63.73,3738.05
THER_COOL_0131,8.27,23.86,9.72,55.27,1816.75
THER_COOL_0132,7.7,21.03,5.88,64.06,2703.2
THER_COOL_0133,8.4,31.04,7.13,71.52,2582.08
THER_COOL_0134,8.11,23.35,14.83,32.49,3887.77
THER_COOL_0135,8.18,42.33,5.33,43.96,3847.18
THER_COOL_0136,7.72,22.5,9.33,28.09,1902.62
THER_COOL_0137,7.61,41.05,6.78,32.76,2094.62
THER_COOL_0138,7.7,38.16,7.23,25.69,3593.17
THER_COOL_0139,7.72,31.65,8.41,34.69,3508.41
THER_COOL_0140,7.85,56.53,8.53,56.57,1947.62
THER_COOL_0141,7.71,50.77,13.73,57.46,3162.08
THER_COOL_0142,8.21,36.63,12.85,20.8,2487.85
THER_COOL_0143,8.09,57.61,13.54,78.27,3365.98
THER_COOL_0144,8.36,37.9,6.48,50.07,3706.59
THER_COOL_0145,7.85,55.77,11.22,29.97,3932.36
THER_COOL_0146,7.58,58.65,11.22,28.85,2853.5
THER_COOL_0147,7.67,55.61,11.88,33.79,3923.55
THER_COOL_0148,7.68,28.1,14.27,65.99,1668.89
THER_COOL_0149,8.21,34.17,7.89,62.48,2919.84
THER_COOL_0150,8.03,34.24,12.42,46.73,1617.72
THER_COOL_0151,7.85,21.48,12.6,60.07,3400.25
THER_COOL_0152,7.71,56.46,9.35,47.85,3501.21
THER_COOL_0153,8.37,30.77,11.43,61.99,3459.49
THER_COOL_0154,7.75,52.49,8.66,63.0,2630.2
THER_COOL_0155,7.93,54.54,12.75,46.89,2507.2
THER_COOL_0156,7.54,41.12,10.61,22.57,2571.86
THER_COOL_0157,7.9,24.85,14.51,78.77,3020.53
THER_COOL_0158,8.31,32.71,6.41,71.41,2376.76
THER_COOL_0159,7.87,47.72,8.58,79.94,1714.79
THER_COOL_0160,8.05,29.84,11.69,45.4,3053.98
THER_COOL_0161,8.46,42.53,6.09,23.62,1990.36
THER_COOL_0162,8.41,52.4,14.53,46.37,3645.52
THER_COOL_0163,8.08,37.48,11.38,77.47,1963.46
THER_COOL_0164,8.15,51.82,9.68,38.96,2331.85
THER_COOL_0165,8.2,42.97,7.93,74.32,3212.6
THER_COOL_0166,7.56,21.67,11.89,73.99,1612.21
THER_COOL_0167,7.68,33.31,7.98,72.96,2078.27
THER_COOL_0168,7.74,33.23,8.86,45.45,2245.89
THER_COOL_0169,8.15,33.93,9.51,27.49,2868.09
THER_COOL_0170,8.41,26.01,10.87,64.87,2815.41
THER_COOL_0171,8.22,28.95,13.74,37.73,3898.19
THER_COOL_0172,8.28,49.64,11.38,37.39,2617.86
THER_COOL_0173,7.55,22.22,8.41,69.67,2164.17
THER_COOL_0174,7.76,23.84,10.23,62.59,3762.82
THER_COOL_0175,7.55,22.63,14.9,60.63,2197.37
THER_COOL_0176,7.58,40.92,7.16,34.34,2200.64
THER_COOL_0177,7.58,39.25,13.79,79.55,2634.07
THER_COOL_0178,7.87,33.47,6.18,74.73,1528.83
THER_COOL_0179,8.06,47.45,8.43,26.71,1765.36
THER_COOL_0180,8.17,25.22,9.43,77.21,3804.88
THER_COOL_0181,7.95,39.99,14.14,77.34,1568.05
THER_COOL_0182,8.46,38.23,14.56,32.41,3598.27
THER_COOL_0183,7.59,39.06,7.81,62.49,2006.54
THER_COOL_0184,7.98,55.59,8.85,31.57,3229.89
THER_COOL_0185,8.35,46.8,14.77,29.07,2210.02
THER_COOL_0186,7.85,40.38,12.19,47.22,2803.36
THER_COOL_0187,8.27,27.51,7.15,56.09,2341.0
THER_COOL_0188,8.28,53.94,12.69,52.98,1539.5
THER_COOL_0189,7.6,57.46,12.92,24.44,2007.01
THER_COOL_0190,7.89,36.34,14.01,40.05,3039.98
THER_COOL_0191,8.21,45.58,13.7,70.58,3534.8
THER_COOL_0192,7.61,42.37,9.23,30.83,2128.67
THER_COOL_0193,7.7,56.09,11.31,37.15,2694.92
THER_COOL_0194,7.75,47.78,9.25,34.97,2419.34
THER_COOL_0195,8.31,35.34,12.73,67.13,3010.82
THER_COOL_0196,7.62,28.77,11.2,44.47,3633.61
THER_COOL_0197,7.79,53.63,14.71,69.8,2932.56
THER_COOL_0198,8.07,29.03,8.37,23.57,3607.12
THER_COOL_0199,8.41,21.81,12.35,59.32,2909.92
THER_COOL_0200,7.6,33.73,5.31,70.83,1621.34
THER_COOL_0201,8.25,59.73,13.26,46.89,3546.96
THER_COOL_0202,7.51,24.03,12.24,43.56,1721.13
THER_COOL_0203,8.03,31.81,7.29,51.25,2435.13
THER_COOL_0204,7.62,28.03,5.76,32.36,1764.04
THER_COOL_0205,7.71,47.36,9.81,51.67,3152.53
THER_COOL_0206,7.65,47.29,5.26,62.97,3167.45
THER_COOL_0207,7.69,54.34,5.28,58.62,2406.27
THER_COOL_0208,8.19,21.42,6.15,33.89,1858.29
THER_COOL_0209,7.98,33.12,13.06,34.77,1760.44
THER_COOL_0210,7.58,46.39,11.44,73.06,1636.73
THER_COOL_0211,7.8,40.8,11.75,61.79,2380.4
THER_COOL_0212,8.28,28.23,5.45,24.54,3745.47
THER_COOL_0213,7.63,20.97,6.58,69.87,3646.9
THER_COOL_0214,8.15,28.34,11.59,78.55,2956.16
THER_COOL_0215,7.89,39.45,5.17,24.3,3336.77
THER_COOL_0216,8.01,51.37,10.05,48.21,2072.56
THER_COOL_0217,8.36,55.79,8.86,26.47,2605.87
THER_COOL_0218,7.94,45.89,11.88,64.87,3154.11
THER_COOL_0219,8.3,53.86,13.28,61.62,3719.14
THER_COOL_0220,7.88,47.14,10.41,67.76,3702.37
THER_COOL_0221,7.68,58.21,6.84,36.56,2903.55
THER_COOL_0222,8.48,37.43,9.21,71.98,1995.1
THER_COOL_0223,7.78,48.45,8.07,39.21,1938.76
THER_COOL_0224,7.67,44.84,7.64,76.49,1939.79
THER_COOL_0225,7.94,37.8,13.3,68.72,2244.66
THER_COOL_0226,8.11,40.79,9.48,21.17,2564.52
THER_COOL_0227,8.1,58.88,10.65,74.04,1992.71
THER_COOL_0228,7.7,40.91,7.63,37.57,3192.84
THER_COOL_0229,8.3,49.81,13.59,22.9,1771.26
THER_COOL_0230,8.02,47.69,10.64,75.26,1936.36
THER_COOL_0231,8.02,26.71,5.99,43.25,1718.35
THER_COOL_0232,7.97,37.74,7.37,53.15,3341.42
THER_COOL_0233,7.94,42.63,11.79,52.87,2864.74
THER_COOL_0234,7.77,54.34,14.78,43.79,1656.4
THER_COOL_0235,7.99,32.57,8.46,69.31,2137.33
THER_COOL_0236,7.54,26.03,8.07,35.44,3522.54
THER_COOL_0237,7.96,38.59,8.91,73.46,1570.78
THER_COOL_0238,8.2,26.24,6.02,48.02,3809.52
THER_COOL_0239,8.44,24.35,11.74,73.91,1928.16
THER_COOL_0240,8.5,33.7,7.97,66.5,2557.07
THER_COOL_0241,7.64,56.06,14.09,79.37,1898.18
THER_COOL_0242,7.94,58.7,10.52,49.77,3238.63
THER_COOL_0243,8.22,49.68,5.99,44.98,1884.04
THER_COOL_0244,8.4,44.45,7.64,21.15,3834.6
THER_COOL_0245,8.21,37.61,10.8,53.07,2719.67
THER_COOL_0246,8.46,45.65,11.26,70.03,2097.3
THER_COOL_0247,8.38,43.62,14.67,47.72,2821.39
THER_COOL_0248,7.55,43.07,11.12,45.27,2089.41
THER_COOL_0249,8.24,45.07,5.88,61.22,2365.0
THER_COOL_0250,7.53,38.97,14.26,62.91,2372.54
THER_COOL_0251,8.13,46.39,11.22,23.71,1961.17
THER_COOL_0252,8.35,50.75,10.38,36.63,2125.72
THER_COOL_0253,7.64,26.55,14.06,33.06,3933.34
THER_COOL_0254,7.82,31.83,14.78,27.78,1940.72
THER_COOL_0255,8.03,38.51,9.19,20.44,2013.86
THER_COOL_0256,7.85,26.22,9.52,69.01,3826.67
THER_COOL_0257,7.83,32.13,12.06,35.48,3983.8
THER_COOL_0258,8.42,31.15,12.13,20.66,1845.1
THER_COOL_0259,7.93,50.08,12.21,34.05,2513.96
THER_COOL_0260,7.62,58.97,9.55,66.1,2944.24
THER_COOL_0261,7.55,50.37,5.45,52.12,2361.88
THER_COOL_0262,8.14,35.13,13.33,79.4,1934.4
THER_COOL_0263,7.53,26.98,8.04,61.99,3782.12
THER_COOL_0264,8.35,27.16,14.82,29.79,1640.51
THER_COOL_0265,7.78,55.98,12.99,20.41,2988.63
THER_COOL_0266,8.2,39.62,5.61,61.65,3161.14
THER_COOL_0267,8.08,47.1,5.74,22.25,2208.99
THER_COOL_0268,7.93,45.33,10.01,54.04,3936.7
THER_COOL_0269,7.95,50.05,11.54,29.75,1570.88
THER_COOL_0270,8.42,57.17,10.08,45.92,2251.92
THER_COOL_0271,8.49,50.85,13.64,44.02,3368.39
THER_COOL_0272,8.14,31.64,7.82,67.77,2416.64
THER_COOL_0273,7.84,26.47,7.47,29.12,2893.52
THER_COOL_0274,7.95,23.29,10.66,58.98,3748.4
THER_COOL_0275,8.06,24.26,10.36,41.51,3188.84
THER_COOL_0276,8.46,50.25,6.77,55.66,1842.91
THER_COOL_0277,8.08,44.29,12.84,78.32,1954.3
THER_COOL_0278,7.76,32.83,12.07,73.75,3733.96
THER_COOL_0279,7.76,30.36,11.66,54.37,2715.64
THER_COOL_0280,7.6,51.86,8.35,37.16,3053.52
THER_COOL_0281,8.04,23.54,8.93,66.51,3394.05
THER_COOL_0282,8.16,44.27,5.41,59.89,2262.52
THER_COOL_0283,8.23,43.05,8.53,31.73,3486.33
THER_COOL_0284,8.34,57.59,10.8,79.05,2860.46
THER_COOL_0285,8.14,55.46,10.63,45.54,1569.49
THER_COOL_0286,7.73,40.72,8.22,65.47,3672.32
THER_COOL_0287,7.62,23.41,7.97,34.63,2274.47
THER_COOL_0288,8.12,41.93,7.01,35.23,3865.45
THER_COOL_0289,8.11,56.44,7.93,48.27,2515.34
THER_COOL_0290,7.67,25.56,12.35,49.01,2982.59
THER_COOL_0291,7.73,59.32,13.82,42.7,3876.26
THER_COOL_0292,8.38,59.81,9.99,46.99,2868.31
THER_COOL_0293,7.54,53.61,11.15,26.89,2030.84
THER_COOL_0294,8.27,45.48,11.15,47.38,2707.04
THER_COOL_0295,8.12,33.16,7.56,37.52,1968.38
THER_COOL_0296,8.23,58.26,7.66,50.85,3124.92
THER_COOL_0297,8.05,54.92,13.41,69.71,1747.76
THER_COOL_0298,7.99,40.82,7.52,30.91,1518.72
THER_COOL_0299,7.55,28.42,10.19,79.93,3379.51
THER_COOL_0300,8.09,44.44,8.23,59.17,1785.53
THER_COOL_0301,7.82,44.74,9.44,69.2,3250.51
THER_COOL_0302,8.11,30.28,6.12,28.83,1522.62
THER_COOL_0303,8.0,41.29,12.42,56.0,3590.64
THER_COOL_0304,7.97,33.85,9.8,24.74,3163.1
THER_COOL_0305,8.08,28.64,14.15,68.76,2762.71
THER_COOL_0306,8.47,34.26,12.95,58.46,2703.17
THER_COOL_0307,7.64,36.03,6.91,29.31,1661.68
THER_COOL_0308,7.79,59.12,12.03,58.2,3407.19
THER_COOL_0309,7.88,34.78,13.42,46.33,3141.15
THER_COOL_0310,8.41,21.03,13.98,21.57,1685.67
THER_COOL_0311,8.18,50.16,13.99,27.63,2993.89
THER_COOL_0312,7.64,30.69,14.05,52.42,1980.16
THER_COOL_0313,8.02,25.12,14.89,77.68,2710.72
THER_COOL_0314,7.91,30.54,8.42,63.65,1745.75
THER_COOL_0315,7.72,44.37,14.23,57.21,1740.34
THER_COOL_0316,7.62,43.23,13.57,77.27,3575.59
THER_COOL_0317,8.0,55.91,9.71,25.58,2516.53
THER_COOL_0318,8.31,53.95,7.39,32.6,3852.9
THER_COOL_0319,7.56,48.02,10.21,73.39,1622.26
THER_COOL_0320,8.26,20.05,8.15,50.83,2175.26
THER_COOL_0321,7.73,25.75,11.69,77.38,1688.65
THER_COOL_0322,7.63,28.14,11.07,22.42,1960.04
THER_COOL_0323,8.17,57.71,7.78,79.21,2351.79
THER_COOL_0324,8.13,22.98,13.19,36.23,3593.84
THER_COOL_0325,8.34,50.11,10.29,49.48,3209.38
THER_COOL_0326,8.08,48.41,7.03,21.67,3324.95
THER_COOL_0327,8.33,57.41,8.78,77.46,1690.4
THER_COOL_0328,7.73,27.83,13.82,40.38,2252.47
THER_COOL_0329,7.67,40.57,5.22,50.84,2525.64
THER_COOL_0330,8.11,33.22,6.14,61.29,3473.53
THER_COOL_0331,7.71,43.25,7.59,44.27,1904.42
THER_COOL_0332,8.25,54.0,11.72,74.2,3469.13
THER_COOL_0333,8.11,51.45,13.77,52.33,3271.53
THER_COOL_0334,8.04,55.59,14.52,48.26,2792.31
THER_COOL_0335,8.48,32.41,10.22,66.67,2498.59
THER_COOL_0336,8.33,52.03,5.9,67.74,2505.65
THER_COOL_0337,8.21,30.64,7.7,26.78,1895.61
THER_COOL_0338,8.12,25.07,14.11,55.37,2986.89
THER_COOL_0339,8.27,43.35,14.7,52.17,2679.94
THER_COOL_0340,7.77,37.66,5.38,47.41,3539.55
THER_COOL_0341,8.27,59.52,7.73,50.16,3034.88
THER_COOL_0342,7.81,21.78,5.57,73.64,3534.15
THER_COOL_0343,8.09,43.4,7.93,48.54,1798.37
THER_COOL_0344,8.25,40.74,13.48,53.06,2951.53
THER_COOL_0345,7.75,38.5,5.33,47.24,3793.25
THER_COOL_0346,8.08,50.61,12.68,52.82,1574.08
THER_COOL_0347,7.83,33.11,9.22,31.87,2769.98
THER_COOL_0348,8.47,29.85,8.46,49.11,1868.13
THER_COOL_0349,7.99,49.56,11.38,44.69,3763.77
THER_COOL_0350,7.95,23.04,6.26,44.46,2340.74
THER_COOL_0351,7.69,21.87,9.93,28.94,2698.79
THER_COOL_0352,8.08,42.55,9.34,53.45,1504.71
THER_COOL_0353,7.94,40.54,13.03,51.57,1614.02
THER_COOL_0354,8.22,33.75,10.69,65.51,3236.46
THER_COOL_0355,8.15,22.05,6.54,41.92,3005.31
THER_COOL_0356,8.32,55.51,9.76,46.86,3667.17
THER_COOL_0357,7.87,34.9,11.12,52.83,3904.36
THER_COOL_0358,7.78,36.14,12.26,37.4,3442.02
THER_COOL_0359,8.03,55.78,8.84,49.38,2245.75
THER_COOL_0360,7.79,49.98,10.73,24.02,3892.96
THER_COOL_0361,7.83,50.91,14.7,70.77,3718.98
THER_COOL_0362,8.46,46.32,11.2,72.82,2507.6
THER_COOL_0363,8.12,26.69,9.46,42.53,1662.38
THER_COOL_0364,8.12,42.22,10.82,70.03,3043.48
THER_COOL_0365,8.21,49.52,13.0,68.34,3081.75
THER_COOL_0366,7.82,49.01,11.46,52.45,1943.03
THER_COOL_0367,8.1,26.45,8.08,56.5,2873.39
THER_COOL_0368,7.63,38.25,8.89,63.2,2626.45
THER_COOL_0369,8.11,44.05,12.1,59.61,2131.78
THER_COOL_0370,8.29,53.27,7.85,52.34,3866.25
THER_COOL_0371,7.61,48.21,6.96,59.88,3170.4
THER_COOL_0372,8.19,49.29,13.24,49.67,1578.31
THER_COOL_0373,7.89,20.91,14.25,24.22,3209.06
THER_COOL_0374,8.1,29.22,11.5,33.34,3578.41
THER_COOL_0375,7.89,24.45,8.73,51.32,1844.26
THER_COOL_0376,7.84,25.58,5.37,27.24,3862.49
THER_COOL_0377,8.21,25.78,9.01,23.2,2263.31
THER_COOL_0378,8.41,28.57,8.76,68.64,2596.28
THER_COOL_0379,7.6,36.62,10.19,64.9,2619.06
THER_COOL_0380,8.48,29.82,14.95,56.64,3396.67
THER_COOL_0381,7.65,37.07,12.25,38.43,3003.86
THER_COOL_0382,7.58,30.23,5.72,73.32,3746.77
THER_COOL_0383,8.44,22.59,7.69,67.17,3884.48
THER_COOL_0384,7.52,25.75,12.66,74.79,2526.48
THER_COOL_0385,8.45,41.93,12.07,52.19,2085.71
THER_COOL_0386,8.03,37.85,12.54,65.28,3695.86
THER_COOL_0387,7.53,23.6,10.18,49.39,2344.55
THER_COOL_0388,7.77,55.37,11.21,43.85,2905.93
THER_COOL_0389,8.22,43.24,11.85,54.4,3771.08
THER_COOL_0390,7.68,45.46,13.53,46.44,2553.88
THER_COOL_0391,7.63,44.33,8.24,77.69,2687.29
THER_COOL_0392,7.63,32.56,8.55,76.3,3803.8
THER_COOL_0393,8.47,43.77,13.65,69.12,2036.64
THER_COOL_0394,8.04,50.81,10.37,75.21,3350.19
THER_COOL_0395,7.73,22.22,14.3,27.01,2453.2
THER_COOL_0396,8.27,20.03,7.19,28.85,1866.92
THER_COOL_0397,8.17,41.67,9.09,65.19,2952.77
THER_COOL_0398,7.93,38.12,12.59,74.74,2149.23
THER_COOL_0399,8.32,25.49,13.19,37.85,2131.09
THER_COOL_0400,8.26,59.75,13.56,24.73,3490.56
THER_COOL_0401,8.0,23.1,8.45,71.31,3218.99
THER_COOL_0402,8.41,45.67,7.6,58.48,3224.4
THER_COOL_0403,7.91,59.02,8.35,33.46,3607.05
THER_COOL_0404,7.65,29.2,14.08,71.12,2745.18
THER_COOL_0405,8.37,58.67,11.82,50.08,3294.1
THER_COOL_0406,7.62,33.48,11.51,39.66,3112.74
THER_COOL_0407,7.85,48.64,13.32,41.99,2350.81
THER_COOL_0408,8.48,58.47,10.3,53.04,2012.91
THER_COOL_0409,7.71,24.91,9.86,67.52,2292.68
THER_COOL_0410,8.3,56.62,14.52,51.61,3234.78
THER_COOL_0411,7.86,58.78,11.18,76.47,3473.91
THER_COOL_0412,7.63,44.81,6.66,45.09,2630.7
THER_COOL_0413,7.64,32.11,5.21,28.65,3240.04
THER_COOL_0414,7.61,40.1,6.95,51.71,2499.53
THER_COOL_0415,8.18,32.84,12.3,27.82,2530.23
THER_COOL_0416,8.08,24.29,14.53,38.04,1727.09
THER_COOL_0417,7.54,42.3,5.22,42.53,2796.28
THER_COOL_0418,7.82,22.51,7.82,61.85,2278.44
THER_COOL_0419,8.34,25.25,10.77,38.88,3711.74
THER_COOL_0420,8.09,33.79,14.12,58.77,1908.67
THER_COOL_0421,8.01,22.65,9.65,56.6,1952.32
THER_COOL_0422,8.05,22.4,10.46,42.76,2220.07
THER_COOL_0423,8.21,33.24,6.55,27.32,3088.44
THER_COOL_0424,7.9,28.72,11.08,63.47,3749.38
THER_COOL_0425,8.22,53.45,8.99,34.17,3890.01
THER_COOL_0426,7.74,44.69,7.76,31.98,3665.54
THER_COOL_0427,8.05,53.52,8.91,40.49,1700.37
THER_COOL_0428,8.33,38.96,12.4,46.89,3420.32
THER_COOL_0429,7.53,27.87,11.78,56.93,2209.05
THER_COOL_0430,7.91,59.61,14.86,20.65,2079.42
THER_COOL_0431,7.5,24.35,5.82,60.34,2889.24
THER_COOL_0432,7.86,53.77,11.87,44.04,3374.04
THER_COOL_0433,7.7,54.51,7.87,31.33,2656.71
THER_COOL_0434,7.78,30.51,11.98,70.56,3931.95
THER_COOL_0435,8.32,42.64,8.82,67.44,1591.03
THER_COOL_0436,8.23,25.29,8.37,26.46,3625.66
THER_COOL_0437,8.39,28.14,11.1,69.46,3521.19
THER_COOL_0438,8.25,29.88,6.11,34.92,2926.08
THER_COOL_0439,7.76,55.33,11.03,70.62,3701.13
THER_COOL_0440,8.01,40.79,12.01,26.93,3579.79
THER_COOL_0441,8.42,46.41,11.76,51.85,2387.66
THER_COOL_0442,8.22,45.83,12.61,78.12,1599.29
THER_COOL_0443,8.04,31.26,10.41,23.16,2419.46
THER_COOL_0444,8.0,21.22,14.05,33.29,3247.13
THER_COOL_0445,7.98,51.58,7.56,58.23,3492.26
THER_COOL_0446,7.91,59.57,14.98,68.39,2451.48
THER_COOL_0447,8.27,41.88,6.77,26.29,2252.72
THER_COOL_0448,8.02,55.36,12.63,57.83,1677.59
