Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
FMCG_PERS_0078,7.54,4221.35,3949.21,696.36,2886.18
FMCG_PERS_0079,8.82,4052.44,1947.81,1150.7,1807.95
FMCG_PERS_0080,9.43,5827.55,2493.86,732.64,2266.64
FMCG_PERS_0081,9.33,4244.21,2292.16,639.35,2397.27
FMCG_PERS_0082,8.84,4218.31,3903.64,1052.37,2056.6
FMCG_PERS_0083,7.93,5975.96,2170.78,949.88,2687.76
FMCG_PERS_0084,8.04,4634.05,3116.38,1077.74,2919.77
FMCG_PERS_0085,7.67,6148.84,3131.13,977.74,2560.5
FMCG_PERS_0086,9.09,5567.6,2042.21,1074.2,2641.57
FMCG_PERS_0087,7.61,7556.78,2606.47,1031.26,2327.58
FMCG_PERS_0088,8.3,6816.17,3211.11,605.06,2617.66
FMCG_PERS_0089,7.57,7760.04,3579.54,1008.74,1540.42
FMCG_PERS_0090,8.33,7089.81,2330.71,1019.34,2778.75
FMCG_PERS_0091,8.32,4357.18,3968.51,961.48,2700.31
FMCG_PERS_0092,7.85,6231.37,2991.35,786.82,2085.87
FMCG_PERS_0093,8.41,7528.85,3003.24,652.77,2530.53
FMCG_PERS_0094,9.47,4611.41,3672.53,917.05,2585.84
FMCG_PERS_0095,8.06,5021.53,3731.78,935.23,2717.22
FMCG_PERS_0096,8.9,6716.03,2342.43,702.86,1557.01
FMCG_PERS_0097,8.78,7961.27,2840.06,794.28,2707.22
FMCG_PERS_0098,9.44,6765.69,2516.6,1148.02,2933.04
FMCG_PERS_0099,7.68,5209.4,2982.68,996.44,2425.02
FMCG_PERS_0100,8.61,7590.18,3069.36,778.6,2909.49
FMCG_PERS_0101,7.53,4262.47,3369.03,890.89,2443.72
FMCG_PERS_0102,8.03,5822.36,3044.34,839.37,2960.76
FMCG_PERS_0103,9.18,4496.52,1919.09,835.07,2465.58
FMCG_PERS_0104,9.27,5045.87,1968.74,1007.11,2272.64
FMCG_PERS_0105,8.76,5928.61,2714.62,1185.16,1816.62
FMCG_PERS_0106,8.08,5164.8,3811.24,990.21,2233.59
FMCG_PERS_0107,7.53,4379.78,2028.72,959.5,1525.11
FMCG_PERS_0108,8.34,5083.99,2531.24,903.82,2281.24
FMCG_PERS_0109,8.95,4366.12,2960.74,811.43,2559.17
FMCG_PERS_0110,8.13,6950.65,3132.63,1085.57,2539.85
FMCG_PERS_0111,9.36,6532.39,2314.13,508.73,2895.83
FMCG_PERS_0112,8.53,4195.82,2644.07,1142.96,1595.82
FMCG_PERS_0113,7.87,7006.24,2028.06,1190.89,1765.85
FMCG_PERS_0114,7.68,4011.44,2755.63,507.54,2408.4
FMCG_PERS_0115,8.49,5124.81,3597.75,552.22,2202.23
FMCG_PERS_0116,8.34,5654.75,2387.92,1002.62,2573.0
FMCG_PERS_0117,9.0,7835.59,2836.89,1031.65,2822.86
FMCG_PERS_0118,8.78,7038.78,3162.82,759.37,1888.39
FMCG_PERS_0119,8.46,5058.64,1935.67,931.59,2497.4
FMCG_PERS_0120,8.13,5861.42,2465.67,994.42,2150.51
FMCG_PERS_0121,8.03,5254.53,2774.6,985.59,2800.27
FMCG_PERS_0122,8.69,5267.02,2120.33,1090.46,2569.71
FMCG_PERS_0123,8.15,7845.63,3322.52,994.83,1503.07
FMCG_PERS_0124,8.25,5323.77,3861.6,995.62,2839.83
FMCG_PERS_0125,7.62,4560.84,1896.83,514.73,2776.96
FMCG_PERS_0126,9.16,7004.01,1809.12,565.54,1802.43
FMCG_PERS_0127,8.69,4114.44,3522.17,998.16,2610.71
FMCG_PERS_0128,9.36,5740.81,2118.09,654.34,2456.95
FMCG_PERS_0129,7.97,4157.63,3667.27,1070.71,2191.1
FMCG_PERS_0130,8.56,5430.39,3085.11,1166.64,2234.5
FMCG_PERS_0131,8.31,7286.98,3113.04,818.75,2812.79
FMCG_PERS_0132,7.6,6773.45,3863.67,1062.24,2842.37
FMCG_PERS_0133,9.37,7663.0,3771.82,882.04,2342.83
FMCG_PERS_0134,7.81,4695.28,2253.72,858.05,2849.67
FMCG_PERS_0135,8.09,7272.66,3607.2,654.62,1646.84
FMCG_PERS_0136,7.75,7411.47,3893.69,904.01,2464.16
FMCG_PERS_0137,9.02,6098.73,2057.32,1057.26,1680.58
FMCG_PERS_0138,7.85,6409.47,2104.4,957.87,1720.88
FMCG_PERS_0139,7.67,6042.93,2703.95,1147.67,2566.5
FMCG_PERS_0140,7.75,6624.84,2151.97,1012.66,1558.93
FMCG_PERS_0141,9.29,6826.53,1975.47,770.18,2464.62
FMCG_PERS_0142,8.82,4923.27,2155.63,750.9,1615.38
FMCG_PERS_0143,8.76,6227.21,2817.8,660.17,1787.81
FMCG_PERS_0144,8.26,4465.19,2208.09,744.58,2598.41
FMCG_PERS_0145,7.67,6707.01,3615.9,552.79,2938.53
FMCG_PERS_0146,8.56,6121.71,1936.05,886.76,2875.81
FMCG_PERS_0147,9.2,5067.46,3337.99,555.49,1701.03
FMCG_PERS_0148,9.17,6579.53,3034.92,774.44,2935.34
FMCG_PERS_0149,8.1,7460.08,3811.06,777.62,1757.71
FMCG_PERS_0150,8.37,4381.03,2124.79,533.57,2165.29
FMCG_PERS_0151,8.27,6362.06,2923.25,983.99,2370.85
FMCG_PERS_0152,8.97,4954.18,3371.22,609.9,2126.08
FMCG_PERS_0153,9.16,6378.28,2510.47,1071.59,2438.09
FMCG_PERS_0154,8.09,7770.61,2716.81,1117.44,1765.55
FMCG_PERS_0155,9.26,5121.8,2347.35,662.89,1631.9
FMCG_PERS_0156,8.8,4134.85,3545.53,739.85,1950.16
FMCG_PERS_0157,8.24,6434.9,2471.32,1132.68,1648.89
FMCG_PERS_0158,8.01,4680.81,2755.28,1090.65,1515.71
FMCG_PERS_0159,9.23,6863.87,1846.95,752.44,2298.92
FMCG_PERS_0160,8.27,7299.15,3388.3,644.0,2374.96
FMCG_PERS_0161,9.37,7567.23,2013.12,941.71,2600.75
FMCG_PERS_0162,7.86,5347.88,2369.37,1104.99,2208.12
FMCG_PERS_0163,8.87,5454.46,3163.47,729.9,2325.33
FMCG_PERS_0164,8.91,5264.64,3587.23,841.63,2243.19
FMCG_PERS_0165,8.49,4918.03,3638.91,618.34,2705.24
FMCG_PERS_0166,8.09,5495.82,3895.88,875.01,2588.58
FMCG_PERS_0167,9.37,5383.48,3603.67,1177.77,2235.71
FMCG_PERS_0168,9.16,6898.24,3932.09,851.33,1777.65
FMCG_PERS_0169,9.49,7690.17,2736.53,980.85,2881.4
FMCG_PERS_0170,7.6,4975.35,3968.97,1167.04,2111.23
FMCG_PERS_0171,9.31,4220.99,2591.0,1159.47,2693.19
FMCG_PERS_0172,8.41,4731.28,2989.33,912.58,2689.12
FMCG_PERS_0173,7.84,5320.95,3411.31,560.17,2600.96
FMCG_PERS_0174,8.12,4254.25,2388.83,937.93,2578.84
FMCG_PERS_0175,8.58,4704.23,3210.98,654.21,2017.67
FMCG_PERS_0176,8.37,7328.97,3567.14,636.16,2707.07
FMCG_PERS_0177,9.23,7313.48,3717.98,712.31,1573.56
FMCG_PERS_0178,9.36,5044.27,2078.22,500.01,2625.43
FMCG_PERS_0179,9.4,5939.18,3201.85,1032.67,2783.27
FMCG_PERS_0180,8.21,6870.0,2709.59,553.94,2934.9
FMCG_PERS_0181,7.64,7169.29,3472.27,1190.65,1746.82
FMCG_PERS_0182,7.76,5568.97,1975.91,940.6,1532.76
FMCG_PERS_0183,8.42,5254.05,2395.93,569.13,2684.57
FMCG_PERS_0184,7.61,5552.3,3695.18,576.57,1855.03
FMCG_PERS_0185,8.69,7436.6,3955.0,845.8,2352.71
FMCG_PERS_0186,8.65,7032.44,3680.2,1010.02,2469.9
FMCG_PERS_0187,7.57,7892.2,3825.71,507.12,1719.64
FMCG_PERS_0188,7.88,7310.45,3340.81,1090.18,2409.85
FMCG_PERS_0189,8.88,5325.76,3025.35,924.33,2641.6
FMCG_PERS_0190,7.77,4530.54,2049.97,880.62,1664.66
FMCG_PERS_0191,8.19,7151.02,2743.25,975.31,1869.85
FMCG_PERS_0192,8.72,6243.17,2103.7,900.8,1846.91
FMCG_PERS_0193,9.29,4230.77,2673.55,1128.18,2234.39
FMCG_PERS_0194,8.72,4669.45,2182.75,1193.94,2776.8
FMCG_PERS_0195,8.85,6337.75,2173.18,720.87,2283.12
FMCG_PERS_0196,8.04,5755.26,3895.31,670.72,2833.8
FMCG_PERS_0197,7.53,4906.9,3126.35,609.91,2853.49
FMCG_PERS_0198,8.35,5880.67,2816.83,1006.82,2050.7
FMCG_PERS_0199,8.9,7327.55,2430.68,923.59,1738.02
FMCG_PERS_0200,8.41,6903.65,2325.58,691.43,1900.32
FMCG_PERS_0201,8.14,7516.21,3622.59,1032.05,1773.73
FMCG_PERS_0202,8.79,6570.06,2781.62,946.3,1749.21
FMCG_PERS_0203,9.3,6813.22,2027.69,988.54,2483.38
FMCG_PERS_0204,7.79,5082.63,3443.91,901.59,2648.31
FMCG_PERS_0205,9.01,7273.24,3058.78,783.18,1539.02
FMCG_PERS_0206,9.13,6428.87,2000.53,688.81,2567.06
FMCG_PERS_0207,8.78,7240.39,2659.17,668.28,1770.01
FMCG_PERS_0208,8.05,4509.48,2450.45,935.89,1542.58
FMCG_PERS_0209,8.3,6348.54,2867.54,546.72,2713.27
FMCG_PERS_0210,7.72,7668.83,2019.5,1199.39,1800.47
FMCG_PERS_0211,8.09,5826.33,3418.99,855.94,2690.38
FMCG_PERS_0212,7.98,6076.63,2349.62,1008.05,2462.35
FMCG_PERS_0213,9.31,5235.09,3054.75,644.91,2506.23
FMCG_PERS_0214,8.52,5403.26,2482.96,1133.36,1609.27
FMCG_PERS_0215,8.71,5620.2,3149.16,755.1,1510.57
FMCG_PERS_0216,7.94,4631.57,3651.19,637.06,2204.38
FMCG_PERS_0217,7.71,5822.66,2102.45,996.01,2782.26
FMCG_PERS_0218,7.84,6764.17,3813.88,880.99,2125.49
FMCG_PERS_0219,8.29,6237.43,2810.94,1118.93,1593.14
FMCG_PERS_0220,8.13,4137.62,2343.77,538.16,1655.87
FMCG_PERS_0221,9.13,5003.6,3261.09,593.82,1802.88
FMCG_PERS_0222,7.89,4895.44,2919.03,1015.98,2118.33
FMCG_PERS_0223,7.53,7083.77,3172.77,839.75,2936.55
FMCG_PERS_0224,9.27,5169.66,2753.33,631.15,1780.8
FMCG_PERS_0225,7.65,6002.36,2277.11,863.1,1994.03
FMCG_PERS_0226,9.41,6031.95,3969.17,823.27,2187.23
FMCG_PERS_0227,9.1,6185.29,3211.14,695.03,1949.51
FMCG_PERS_0228,8.61,7427.96,3670.56,532.48,2727.9
FMCG_PERS_0229,8.27,6144.87,2545.55,823.23,2647.21
FMCG_PERS_0230,7.65,6079.83,3122.02,1063.16,2132.26
FMCG_PERS_0231,7.64,6740.68,1971.06,519.48,1674.43
FMCG_PERS_0232,7.58,5248.62,2087.53,668.51,1862.84
FMCG_PERS_0233,8.79,5120.4,2059.71,993.07,1760.91
FMCG_PERS_0234,8.1,5144.26,3241.38,559.09,2723.28
FMCG_PERS_0235,9.03,7511.0,2254.76,574.84,2645.44
FMCG_PERS_0236,9.49,6596.77,3903.61,660.71,1717.38
FMCG_PERS_0237,9.3,4129.03,3285.71,541.44,2140.73
FMCG_PERS_0238,8.28,5529.32,3678.03,1097.98,1539.62
FMCG_PERS_0239,7.7,6163.44,3468.76,742.24,2882.55
FMCG_PERS_0240,7.77,4033.44,3647.7,1059.96,1600.07
FMCG_PERS_0241,9.34,5557.78,3290.69,730.89,1913.67
FMCG_PERS_0242,8.05,6793.73,2431.81,645.63,2273.83
FMCG_PERS_0243,7.61,5404.47,2279.46,613.1,2685.07
FMCG_PERS_0244,8.09,6005.15,3196.78,1111.37,2691.12
FMCG_PERS_0245,8.88,4534.6,2754.71,974.64,2775.35
FMCG_PERS_0246,7.54,5416.97,3535.11,1134.12,1957.77
FMCG_PERS_0247,7.88,5783.97,3433.34,848.25,2983.11
FMCG_PERS_0248,7.72,6243.32,2747.94,1141.55,2474.22
FMCG_PERS_0249,8.46,7472.77,2801.78,785.61,2677.83
FMCG_PERS_0250,9.44,4846.83,2850.14,704.43,2856.34
FMCG_PERS_0251,9.4,7094.92,2129.83,519.28,1787.56
FMCG_PERS_0252,7.97,7079.28,3969.32,1055.15,2209.35
FMCG_PERS_0253,8.52,6770.58,2597.96,636.45,1850.41
FMCG_PERS_0254,8.03,7967.47,2018.47,1037.94,1605.83
FMCG_PERS_0255,9.49,6292.53,1802.21,1115.43,2252.89
FMCG_PERS_0256,8.33,6254.78,1888.26,637.69,2469.57
FMCG_PERS_0257,9.02,7262.67,2779.05,661.65,2496.13
FMCG_PERS_0258,8.89,6620.12,2254.37,729.6,2093.16
FMCG_PERS_0259,9.41,6135.37,1930.61,696.04,2349.42
FMCG_PERS_0260,8.96,4032.34,3134.09,1164.79,2541.43
FMCG_PERS_0261,9.3,4213.03,3366.38,513.03,2220.29
FMCG_PERS_0262,8.59,6494.08,3828.78,545.12,2522.86
FMCG_PERS_0263,8.35,6082.51,2140.56,731.88,1611.48
FMCG_PERS_0264,9.12,7158.36,2681.07,734.43,2015.35
FMCG_PERS_0265,9.41,4264.35,2968.97,693.74,2507.19
FMCG_PERS_0266,7.79,7139.47,1880.41,574.69,1613.32
FMCG_PERS_0267,8.28,4617.89,2196.86,525.22,1539.87
FMCG_PERS_0268,9.26,7606.96,3730.15,1011.04,2746.55
FMCG_PERS_0269,7.63,6824.99,2059.38,560.07,2309.16
FMCG_PERS_0270,9.36,7579.23,2518.15,973.26,1846.56
FMCG_PERS_0271,7.76,6940.1,2743.34,1059.7,2393.09
FMCG_PERS_0272,8.95,4066.81,2658.12,631.32,2304.96
FMCG_PERS_0273,9.33,4245.82,3814.6,957.82,1630.42
FMCG_PERS_0274,8.54,5465.88,3955.47,723.21,2231.31
FMCG_PERS_0275,7.83,4016.98,3871.81,1172.47,1507.23
FMCG_PERS_0276,8.01,7538.76,3340.11,548.98,2809.17
FMCG_PERS_0277,8.84,6685.58,2158.75,926.27,2405.43
FMCG_PERS_0278,7.71,5599.48,1996.74,632.84,2054.1
FMCG_PERS_0279,8.93,6260.76,2051.5,797.29,2096.03
FMCG_PERS_0280,7.55,7481.78,3854.88,887.68,1799.89
FMCG_PERS_0281,8.21,4312.91,3569.37,825.75,1612.86
FMCG_PERS_0282,8.68,7804.98,3322.4,933.46,1840.85
FMCG_PERS_0283,7.89,4905.19,3506.36,846.93,2651.31
FMCG_PERS_0284,7.66,5133.44,2800.78,857.36,2861.54
FMCG_PERS_0285,8.03,4598.0,3333.1,1091.67,1661.3
FMCG_PERS_0286,9.25,7864.56,3639.94,936.81,2568.58
FMCG_PERS_0287,8.19,4146.43,2381.27,588.43,2304.16
FMCG_PERS_0288,8.76,4909.23,3200.3,1014.72,1737.12
FMCG_PERS_0289,8.21,7287.54,3999.88,965.83,2869.7
FMCG_PERS_0290,7.65,4001.71,3059.71,795.69,2105.29
FMCG_PERS_0291,7.6,4751.31,2990.52,522.22,2713.88
FMCG_PERS_0292,9.24,7542.04,3859.36,987.61,2573.95
FMCG_PERS_0293,8.9,5014.8,2236.84,572.04,2697.97
FMCG_PERS_0294,8.22,7323.78,3356.92,700.15,1867.62
FMCG_PERS_0295,8.72,4871.69,3220.25,1120.91,2603.56
FMCG_PERS_0296,9.43,7068.8,1882.08,663.52,2401.44
FMCG_PERS_0297,8.83,4545.2,2572.53,557.65,2992.35
FMCG_PERS_0298,9.33,6671.06,3027.4,601.65,1858.79
FMCG_PERS_0299,8.52,6699.69,2257.44,670.21,2008.13
FMCG_PERS_0300,7.57,7566.87,3939.97,742.93,2233.19
FMCG_PERS_0301,8.33,5918.66,3637.28,1113.19,1721.85
FMCG_PERS_0302,8.06,5214.97,3758.01,573.87,2405.06
FMCG_PERS_0303,8.45,4509.33,2084.97,825.05,1905.62
FMCG_PERS_0304,7.8,4159.58,3680.45,1176.65,2707.8
FMCG_PERS_0305,8.25,6536.78,3606.12,644.32,2144.7
FMCG_PERS_0306,8.02,7509.18,2782.05,547.15,2466.35
FMCG_PERS_0307,7.61,7652.2,3260.36,575.86,1607.41
FMCG_PERS_0308,8.04,5327.1,3966.0,1038.57,2316.91
FMCG_PERS_0309,9.28,5996.5,3104.82,690.23,1809.41
FMCG_PERS_0310,8.03,6757.86,2913.49,966.71,1603.83
FMCG_PERS_0311,8.79,4423.82,3832.91,1028.34,1514.11
FMCG_PERS_0312,8.96,5045.48,3159.03,908.04,1697.88
FMCG_PERS_0313,9.38,5931.67,3556.35,1151.79,2392.61
FMCG_PERS_0314,8.58,5445.49,2824.96,677.69,2838.92
FMCG_PERS_0315,8.26,6504.88,2739.77,796.69,2285.08
FMCG_PERS_0316,9.09,7905.3,2887.53,1108.77,1949.95
FMCG_PERS_0317,8.08,4844.16,2242.74,518.15,2409.29
FMCG_PERS_0318,8.21,5905.48,2014.61,789.57,1704.6
FMCG_PERS_0319,9.2,7807.41,2083.66,753.53,1948.48
FMCG_PERS_0320,9.5,4618.34,3509.31,938.09,2736.04
FMCG_PERS_0321,8.59,5558.04,1992.38,1106.55,1701.21
FMCG_PERS_0322,9.11,6223.17,2797.5,634.86,2675.16
FMCG_PERS_0323,9.08,6776.76,2438.79,796.37,2256.6
FMCG_PERS_0324,8.42,4879.56,3595.69,677.81,2256.62
FMCG_PERS_0325,8.32,4006.32,1843.34,1115.66,2282.73
FMCG_PERS_0326,8.63,5502.87,2726.87,753.67,1711.36
FMCG_PERS_0327,8.46,7877.94,2908.03,868.22,2115.77
FMCG_PERS_0328,8.91,4139.6,1894.56,791.93,2578.72
FMCG_PERS_0329,8.39,6582.62,2870.02,1013.03,2777.17
FMCG_PERS_0330,9.37,5405.26,2245.57,873.09,2533.57
FMCG_PERS_0331,8.96,6701.79,3783.33,669.91,1870.26
FMCG_PERS_0332,8.8,7626.09,2583.21,555.5,1630.83
FMCG_PERS_0333,7.68,7278.37,3691.8,805.06,2438.15
FMCG_PERS_0334,9.34,5034.62,2014.01,1060.71,1810.57
FMCG_PERS_0335,8.34,5274.99,1895.19,1158.32,2170.37
FMCG_PERS_0336,9.15,5925.27,2503.66,638.32,2056.92
FMCG_PERS_0337,9.28,7538.62,3196.03,801.13,2684.49
FMCG_PERS_0338,7.78,6673.13,3258.44,893.87,2440.29
FMCG_PERS_0339,8.32,7670.46,3470.35,669.81,1940.31
FMCG_PERS_0340,8.63,6193.28,3010.05,876.92,2487.42
FMCG_PERS_0341,9.07,7641.73,2096.11,787.97,2204.38
FMCG_PERS_0342,9.37,7414.5,2714.23,1003.15,2468.3
FMCG_PERS_0343,8.65,7586.2,3266.91,783.83,2208.79
FMCG_PERS_0344,8.84,4736.62,2266.9,673.12,2326.14
FMCG_PERS_0345,7.69,7325.04,3823.42,760.11,2944.23
FMCG_PERS_0346,8.41,7219.82,3631.33,1125.33,2459.61
FMCG_PERS_0347,9.01,7759.96,3182.61,1123.43,1549.1
FMCG_PERS_0348,9.22,7335.21,3379.63,1065.78,2788.07
FMCG_PERS_0349,7.66,7965.06,2514.72,778.46,2980.36
FMCG_PERS_0350,8.53,4912.48,3732.01,988.03,2593.43
FMCG_PERS_0351,8.51,6425.97,2809.36,1006.64,2008.14
FMCG_PERS_0352,7.73,6614.67,1894.66,817.34,1748.66
FMCG_PERS_0353,9.3,4421.5,2118.31,880.4,1709.99
FMCG_PERS_0354,8.53,7912.64,2148.78,570.77,1540.01
FMCG_PERS_0355,9.17,6004.51,2671.99,575.0,2182.17
FMCG_PERS_0356,8.85,7763.55,2685.78,961.39,1781.92
FMCG_PERS_0357,7.96,5380.73,2544.17,1043.83,2615.28
FMCG_PERS_0358,8.1,4707.92,2295.58,685.17,1610.63
FMCG_PERS_0359,8.16,7434.5,2518.66,829.49,2452.54
FMCG_PERS_0360,8.87,7536.02,3981.5,556.34,2128.97
FMCG_PERS_0361,9.02,7376.58,3807.15,1119.32,2962.36
FMCG_PERS_0362,8.22,5205.89,3289.45,736.57,2812.37
FMCG_PERS_0363,8.45,6025.9,2675.92,724.78,2072.87
FMCG_PERS_0364,7.65,6712.55,1936.84,551.43,2119.05
FMCG_PERS_0365,8.52,7342.4,3196.58,635.2,2776.38
FMCG_PERS_0366,9.3,6060.96,3553.89,1159.92,2888.97
FMCG_PERS_0367,8.28,4251.2,1843.24,575.35,1775.96
FMCG_PERS_0368,9.1,5164.5,2068.11,951.45,1629.39
FMCG_PERS_0369,7.53,6433.62,1816.36,1130.34,2947.74
FMCG_PERS_0370,9.32,7714.02,3065.79,873.26,2803.28
FMCG_PERS_0371,7.89,6779.71,1889.09,815.4,2534.96
FMCG_PERS_0372,8.9,5728.07,3306.1,774.89,2508.12
FMCG_PERS_0373,8.38,5915.93,2687.07,578.49,2438.76
FMCG_PERS_0374,8.11,7338.44,2842.07,836.92,2824.93
FMCG_PERS_0375,8.74,5690.68,2840.5,1166.07,2669.27
FMCG_PERS_0376,9.32,6846.63,3095.47,832.24,2066.77
FMCG_PERS_0377,8.44,5326.74,2269.3,715.66,2926.19
FMCG_PERS_0378,8.59,7193.59,2956.64,516.89,2987.58
FMCG_PERS_0379,8.4,6924.46,3098.24,1174.88,2382.45
FMCG_PERS_0380,8.4,4835.49,2367.33,1015.79,2947.85
FMCG_PERS_0381,9.25,5166.43,2627.9,747.6,2632.52
FMCG_PERS_0382,7.6,4616.71,3691.52,598.39,2623.2
FMCG_PERS_0383,9.32,6048.14,3621.94,747.44,2469.08
FMCG_PERS_0384,8.51,6475.45,3850.31,1136.68,2162.59
FMCG_PERS_0385,8.5,4939.78,3221.9,533.63,1930.64
FMCG_PERS_0386,8.09,4920.65,3523.98,917.03,1773.92
FMCG_PERS_0387,7.6,4014.71,3466.84,806.07,2586.59
FMCG_PERS_0388,9.27,7567.33,3589.91,637.52,2372.51
FMCG_PERS_0389,8.22,5809.97,2923.18,1108.77,1865.6
FMCG_PERS_0390,9.0,5986.74,3767.09,657.84,2955.97
FMCG_PERS_0391,9.41,4399.09,3677.22,699.26,1832.68
FMCG_PERS_0392,8.02,4351.93,3376.85,677.9,1658.29
FMCG_PERS_0393,8.47,4241.71,2779.83,1168.66,2892.53
FMCG_PERS_0394,8.19,4726.42,2102.35,597.77,1509.65
