Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
SLAU_REND_0168,6.41,14598.3,6442.22,6190.11,3577.97
SLAU_REND_0169,6.44,19043.18,8410.66,4975.72,4739.36
SLAU_REND_0170,6.81,17223.83,9567.44,4341.16,3501.18
SLAU_REND_0171,6.88,15106.99,7931.31,6170.9,4226.2
SLAU_REND_0172,6.4,18941.17,6942.56,5732.41,4040.41
SLAU_REND_0173,6.44,15639.46,9890.25,6347.17,4896.43
SLAU_REND_0174,6.02,16758.51,7195.29,4777.54,4437.08
SLAU_REND_0175,6.45,14240.21,6033.53,5995.46,3657.42
SLAU_REND_0176,6.9,13818.04,8454.15,6726.55,4950.49
SLAU_REND_0177,6.34,15683.16,8949.55,5152.25,3495.34
SLAU_REND_0178,6.48,16571.23,7917.82,4439.26,3509.63
SLAU_REND_0179,6.6,12773.11,8648.88,5180.69,3460.75
SLAU_REND_0180,6.59,17664.65,9826.83,5747.66,3319.65
SLAU_REND_0181,6.06,12803.08,7040.11,4654.29,4971.75
SLAU_REND_0182,6.1,14129.96,8356.18,6338.89,3960.18
SLAU_REND_0183,6.68,12027.75,9846.61,6585.43,3840.19
SLAU_REND_0184,6.42,14468.82,8120.24,4539.84,4551.21
SLAU_REND_0185,6.83,19909.6,8008.23,4161.92,4529.34
SLAU_REND_0186,6.58,12622.48,9822.27,5252.64,3364.55
SLAU_REND_0187,6.14,19323.65,6400.94,6589.42,3800.21
SLAU_REND_0188,6.31,12734.38,9813.73,5713.88,3209.64
SLAU_REND_0189,6.59,18379.97,7646.96,4484.16,4833.03
SLAU_REND_0190,6.61,15123.54,8683.14,4144.78,4202.69
SLAU_REND_0191,6.9,19428.52,8877.28,5009.3,3300.63
SLAU_REND_0192,6.85,12553.2,9392.78,6422.9,4918.75
SLAU_REND_0193,6.56,16707.08,9635.34,4891.03,4863.67
SLAU_REND_0194,6.39,15552.46,9895.31,4821.78,4402.91
SLAU_REND_0195,6.55,15131.55,8601.17,6958.8,3007.61
SLAU_REND_0196,6.54,18069.77,9437.31,5268.0,3194.43
SLAU_REND_0197,6.73,15874.87,6132.2,5889.48,4140.44
SLAU_REND_0198,6.2,17368.14,7546.09,4692.12,4449.47
SLAU_REND_0199,6.5,17976.43,8113.55,5205.17,4474.37
SLAU_REND_0200,6.76,13404.04,6784.54,5007.24,4050.59
SLAU_REND_0201,6.2,13666.78,8999.11,6572.13,4645.08
SLAU_REND_0202,6.36,14243.92,9077.16,5912.69,3419.63
SLAU_REND_0203,6.8,13154.92,6900.57,4952.43,3291.5
SLAU_REND_0204,6.71,14863.05,7287.32,4764.04,3808.1
SLAU_REND_0205,6.81,16797.79,6425.72,6124.95,3488.22
SLAU_REND_0206,6.91,13664.66,9703.11,6956.91,3866.1
SLAU_REND_0207,6.74,18644.52,6944.01,4755.0,4215.71
SLAU_REND_0208,6.36,15920.85,7254.9,6227.46,4608.77
SLAU_REND_0209,6.83,17216.06,6374.39,4908.08,3011.88
SLAU_REND_0210,6.11,15642.05,9774.01,4355.57,4572.66
SLAU_REND_0211,6.42,12387.92,8461.6,4527.53,3960.28
SLAU_REND_0212,6.03,19039.18,6429.35,6987.55,3032.94
SLAU_REND_0213,6.32,12003.47,7714.04,6060.31,3606.86
SLAU_REND_0214,6.75,15314.05,7565.72,6056.58,4031.22
SLAU_REND_0215,6.48,14294.71,7183.14,6906.37,4050.93
SLAU_REND_0216,6.57,17592.98,6860.95,4810.04,3950.05
SLAU_REND_0217,6.42,17984.03,6048.54,5512.89,3341.13
SLAU_REND_0218,6.87,15223.45,9429.03,6920.55,4782.59
SLAU_REND_0219,6.03,19912.15,9747.48,5542.64,3139.16
SLAU_REND_0220,6.19,18939.59,8948.42,6675.27,4581.49
SLAU_REND_0221,6.34,14560.68,8259.61,5675.22,4559.76
SLAU_REND_0222,6.26,14008.43,8788.95,6416.62,3767.85
SLAU_REND_0223,6.12,15667.98,6275.24,4172.65,4446.58
SLAU_REND_0224,6.29,17895.55,6691.71,6200.72,3353.35
SLAU_REND_0225,6.57,17052.67,9346.73,6224.57,3079.86
SLAU_REND_0226,6.49,12459.83,8669.02,4156.42,4251.15
SLAU_REND_0227,6.66,16801.88,6441.79,4294.41,3180.32
SLAU_REND_0228,6.05,12940.84,7133.58,4014.31,4067.09
SLAU_REND_0229,6.92,18655.94,7777.23,6936.49,3058.84
SLAU_REND_0230,6.82,19589.93,9824.99,4814.34,4264.55
SLAU_REND_0231,6.7,12883.43,7100.93,5417.67,3081.45
SLAU_REND_0232,6.63,14118.57,8662.75,4909.51,3319.16
SLAU_REND_0233,6.81,17667.9,9939.45,5124.58,3622.25
SLAU_REND_0234,6.52,17443.5,9310.3,6961.89,4314.44
SLAU_REND_0235,6.94,17279.0,6266.72,5683.04,4928.29
SLAU_REND_0236,6.3,14781.61,9752.8,5226.06,4290.24
SLAU_REND_0237,6.2,15306.13,7417.36,5688.56,4316.92
SLAU_REND_0238,6.09,13406.44,7676.44,6808.51,3715.01
SLAU_REND_0239,6.22,19749.48,9296.09,6983.79,4929.62
SLAU_REND_0240,6.99,16008.91,6471.61,4766.91,3230.53
SLAU_REND_0241,6.85,17405.35,7194.83,6147.04,4580.15
SLAU_REND_0242,6.75,19577.11,7985.56,5303.99,3117.14
SLAU_REND_0243,6.48,19312.87,8381.65,4389.64,4320.76
SLAU_REND_0244,6.65,16292.06,6316.23,4476.13,4640.95
SLAU_REND_0245,6.94,16955.13,9187.54,5218.72,3935.27
SLAU_REND_0246,6.12,19510.17,7350.55,5643.77,4160.93
SLAU_REND_0247,6.41,16795.46,7562.2,6444.36,4493.46
SLAU_REND_0248,6.89,18977.37,9119.32,5800.77,3831.69
SLAU_REND_0249,6.4,16350.44,8656.28,5654.63,4132.4
SLAU_REND_0250,6.59,14750.4,9132.97,4974.59,4729.61
SLAU_REND_0251,6.05,18836.56,8474.8,4656.79,3232.11
SLAU_REND_0252,6.04,15709.53,7361.86,6657.76,3815.06
SLAU_REND_0253,6.75,13708.19,8389.2,4523.48,3614.37
SLAU_REND_0254,6.34,18306.33,6133.54,4491.32,4886.82
SLAU_REND_0255,6.74,18907.89,9089.47,5493.45,3349.46
SLAU_REND_0256,6.66,15374.65,7023.53,4773.1,4564.29
SLAU_REND_0257,6.29,12708.55,6661.14,5618.41,4995.22
SLAU_REND_0258,6.27,12908.16,8503.15,4727.82,3834.12
SLAU_REND_0259,6.23,13123.22,9203.92,5478.68,4701.16
SLAU_REND_0260,6.87,19054.9,7115.58,6293.44,4333.57
SLAU_REND_0261,6.5,16158.99,8072.78,6791.0,3986.15
SLAU_REND_0262,6.54,16577.87,6003.43,4988.2,4540.67
SLAU_REND_0263,6.28,18884.32,7726.52,5233.03,4130.22
SLAU_REND_0264,6.82,18250.79,6837.81,4878.77,4583.53
SLAU_REND_0265,6.23,18206.27,7659.58,4400.38,4937.06
SLAU_REND_0266,6.09,13192.04,7877.38,5979.56,3196.99
SLAU_REND_0267,6.65,13561.97,7686.95,5048.19,4950.4
SLAU_REND_0268,6.19,15376.6,7501.6,6986.55,3411.94
SLAU_REND_0269,6.82,17997.33,9267.61,5480.67,4867.55
SLAU_REND_0270,6.81,14737.03,8080.45,4668.26,4809.63
SLAU_REND_0271,6.24,15391.16,8353.61,6226.55,3719.01
SLAU_REND_0272,6.84,12906.35,6188.62,4403.75,4645.12
SLAU_REND_0273,6.05,19371.25,6739.94,5052.81,4587.63
SLAU_REND_0274,6.03,15324.54,9488.2,6718.26,3995.5
SLAU_REND_0275,6.38,14781.97,7858.83,5271.43,3220.6
SLAU_REND_0276,6.34,18666.68,8293.86,5204.22,4004.27
SLAU_REND_0277,6.68,16727.93,8378.61,4951.95,4263.87
SLAU_REND_0278,6.1,13278.1,6177.17,6419.75,4359.77
SLAU_REND_0279,6.04,13789.0,8730.75,6780.57,4568.56
SLAU_REND_0280,6.74,16222.14,6273.59,5933.57,4314.22
SLAU_REND_0281,6.8,17352.54,6527.39,4976.12,3212.28
SLAU_REND_0282,6.75,12047.22,6295.08,5954.72,3335.0
SLAU_REND_0283,6.69,19206.78,6915.3,5365.19,4943.0
SLAU_REND_0284,6.43,12503.45,8625.07,4137.71,4706.7
SLAU_REND_0285,6.8,17131.85,6930.49,6985.0,4271.97
SLAU_REND_0286,6.01,13994.96,9869.56,4399.48,3889.14
SLAU_REND_0287,6.33,16511.53,7672.07,6052.02,4414.69
SLAU_REND_0288,6.24,17487.04,9264.31,4095.17,4584.95
SLAU_REND_0289,6.63,18167.39,7358.11,4104.27,3149.37
SLAU_REND_0290,6.9,12104.48,6241.83,4298.03,3298.94
SLAU_REND_0291,6.71,17431.67,9519.05,5622.61,4241.89
SLAU_REND_0292,6.03,16629.68,8046.95,6636.29,4523.14
SLAU_REND_0293,6.62,16325.38,8704.72,6746.64,3654.23
SLAU_REND_0294,6.44,16130.91,9153.68,4133.45,4371.91
SLAU_REND_0295,6.24,18208.1,9261.29,4668.56,3543.97
SLAU_REND_0296,6.26,12452.19,8152.59,5381.27,3546.15
SLAU_REND_0297,6.8,16072.17,7007.75,6643.13,4276.63
SLAU_REND_0298,6.18,15596.46,8509.29,5237.52,3681.77
SLAU_REND_0299,6.96,12194.1,7865.41,4846.9,3970.12
SLAU_REND_0300,6.38,18208.39,9960.19,6396.33,4080.67
SLAU_REND_0301,6.5,17621.39,9171.92,6780.74,3391.71
SLAU_REND_0302,6.05,18892.26,8254.08,4493.23,3051.93
SLAU_REND_0303,6.39,15603.17,9164.8,4727.38,3884.78
SLAU_REND_0304,6.13,16757.7,9211.02,5865.17,4703.12
SLAU_REND_0305,6.75,17626.73,6886.58,5691.69,3284.49
SLAU_REND_0306,6.48,15565.47,8460.76,4625.36,3631.62
SLAU_REND_0307,6.79,14505.17,8644.26,4661.7,3572.13
SLAU_REND_0308,6.4,14638.27,9590.66,6663.23,4109.24
SLAU_REND_0309,6.58,15215.37,6282.75,4861.08,4860.72
SLAU_REND_0310,6.36,19689.5,6764.56,5518.25,3108.42
SLAU_REND_0311,6.56,13607.97,7434.13,5916.11,4852.54
SLAU_REND_0312,6.1,15851.84,8922.52,5196.83,3259.97
SLAU_REND_0313,6.54,14202.69,8671.98,5360.43,3591.54
SLAU_REND_0314,6.47,13506.34,6918.16,4955.67,4639.66
SLAU_REND_0315,6.81,17293.01,9029.47,4239.89,3426.15
SLAU_REND_0316,6.43,14259.28,9456.16,4893.07,3295.7
SLAU_REND_0317,6.84,12613.01,7424.84,5999.74,3840.35
SLAU_REND_0318,6.66,14640.08,8454.78,6115.29,4770.04
SLAU_REND_0319,6.91,13806.2,7947.79,5503.03,4417.15
SLAU_REND_0320,6.3,16016.75,9412.11,4091.29,4896.51
SLAU_REND_0321,6.73,17060.11,6506.41,5259.4,3111.78
SLAU_REND_0322,6.37,13488.66,6620.07,4093.39,4212.83
SLAU_REND_0323,6.68,19857.21,9960.71,5334.39,3267.72
SLAU_REND_0324,6.65,17661.54,9580.86,5192.99,3417.15
SLAU_REND_0325,6.86,12312.95,7670.36,6510.73,3027.16
SLAU_REND_0326,6.66,12183.21,6954.48,6722.01,4160.86
SLAU_REND_0327,6.55,18167.04,8194.09,6899.96,3428.24
SLAU_REND_0328,6.05,19926.24,6048.72,5806.16,3989.45
SLAU_REND_0329,6.46,18282.66,7988.53,4581.73,3323.17
SLAU_REND_0330,6.55,13073.5,7474.5,4993.69,3015.9
SLAU_REND_0331,6.34,19428.39,9472.47,5973.31,3212.98
SLAU_REND_0332,6.5,18083.11,6951.26,6796.06,4123.05
SLAU_REND_0333,6.66,15183.12,9619.42,6267.02,4924.09
SLAU_REND_0334,6.25,13967.91,6377.4,4836.43,3418.02
SLAU_REND_0335,6.39,12251.65,9052.24,6822.15,4739.93
SLAU_REND_0336,6.1,19243.09,7302.31,6637.31,4180.78
SLAU_REND_0337,6.22,14064.08,7647.61,6825.3,3660.33
SLAU_REND_0338,6.41,17419.99,8826.87,6948.08,4149.9
SLAU_REND_0339,6.29,15156.3,6766.63,4085.92,3585.75
SLAU_REND_0340,6.24,12427.52,7248.64,5026.58,3888.41
SLAU_REND_0341,6.18,18669.05,8344.37,6590.56,3241.37
SLAU_REND_0342,6.87,14428.88,7324.98,6008.06,4633.69
SLAU_REND_0343,6.16,17287.56,9434.61,5030.86,4457.73
SLAU_REND_0344,6.64,17526.78,7102.8,6917.02,3498.72
SLAU_REND_0345,6.08,16657.02,7552.66,5685.91,4618.31
SLAU_REND_0346,6.57,14089.43,6670.65,5377.36,4569.26
SLAU_REND_0347,6.67,16144.98,8153.28,5807.38,4539.64
SLAU_REND_0348,6.53,19690.96,8174.48,4909.68,4781.94
SLAU_REND_0349,6.58,16420.39,8797.77,4318.98,3459.86
SLAU_REND_0350,6.15,17790.42,9253.38,5099.6,4280.09
SLAU_REND_0351,6.72,16730.81,8540.24,6215.39,3081.03
SLAU_REND_0352,6.72,17096.97,7665.21,4687.59,4439.33
SLAU_REND_0353,6.98,19939.22,6295.13,5681.82,3662.49
SLAU_REND_0354,6.66,13417.17,6093.84,4352.78,3824.5
SLAU_REND_0355,6.27,12026.94,8229.34,5494.13,4799.82
SLAU_REND_0356,6.82,16526.62,9157.38,5582.99,3115.88
SLAU_REND_0357,6.69,16685.07,6212.95,5553.23,4899.58
SLAU_REND_0358,6.99,19441.82,7953.79,6049.86,3341.77
SLAU_REND_0359,6.87,16075.84,8136.39,6299.91,4934.61
SLAU_REND_0360,6.4,15613.24,9142.8,4195.02,3928.71
SLAU_REND_0361,6.85,18082.37,6922.59,4744.92,3948.19
SLAU_REND_0362,6.44,17994.79,9418.5,6544.95,4730.08
SLAU_REND_0363,6.63,16233.2,6061.24,4222.02,4558.97
SLAU_REND_0364,6.84,17607.0,7397.4,5089.7,3412.58
SLAU_REND_0365,6.27,17214.98,9493.38,6337.7,4242.55
SLAU_REND_0366,6.75,17870.96,9515.55,4447.97,4634.08
SLAU_REND_0367,6.3,15731.02,6422.73,5394.51,3575.32
SLAU_REND_0368,6.42,14840.82,9203.46,5049.91,4852.89
SLAU_REND_0369,6.15,12589.94,9919.5,6049.28,3822.7
SLAU_REND_0370,6.32,15238.39,9308.36,5220.88,4903.95
SLAU_REND_0371,6.85,17155.01,7747.88,4816.81,3469.8
SLAU_REND_0372,6.84,18279.88,6919.52,6031.28,3940.78
SLAU_REND_0373,6.89,18814.04,9249.56,4053.74,3103.55
SLAU_REND_0374,6.13,15399.53,8502.44,6963.13,3520.34
SLAU_REND_0375,6.2,14757.18,9772.69,4436.64,4279.2
SLAU_REND_0376,6.36,16449.65,6000.72,6033.73,4397.99
SLAU_REND_0377,6.99,14676.6,9575.71,5024.9,4071.26
SLAU_REND_0378,6.99,15351.56,7598.84,4581.01,3023.99
SLAU_REND_0379,6.69,13694.12,6074.76,4534.36,4160.15
SLAU_REND_0380,6.61,16028.41,8716.19,6827.88,4393.42
SLAU_REND_0381,6.43,19004.68,7214.6,6494.56,3709.04
SLAU_REND_0382,6.3,14975.93,7578.31,5945.45,4696.18
SLAU_REND_0383,6.28,15634.91,6976.04,4660.34,3041.61
SLAU_REND_0384,6.75,16665.42,6234.88,6498.79,3725.21
SLAU_REND_0385,6.18,17159.04,8318.02,6757.96,3327.02
SLAU_REND_0386,6.09,13788.37,8820.82,6963.74,3792.13
SLAU_REND_0387,6.13,14440.98,8996.35,6163.1,3171.95
SLAU_REND_0388,6.45,18129.36,9537.91,6093.89,3898.4
SLAU_REND_0389,6.11,12584.31,8329.09,4595.6,3085.25
SLAU_REND_0390,6.08,17175.17,8191.59,6875.2,3692.06
SLAU_REND_0391,6.55,15318.72,6931.62,4124.77,4102.6
SLAU_REND_0392,6.75,17121.51,7633.87,6587.99,4190.11
SLAU_REND_0393,6.68,17203.57,9497.61,4752.18,4896.65
SLAU_REND_0394,6.08,17641.22,7862.18,5789.49,3022.08
SLAU_REND_0395,6.51,13865.86,9662.64,5190.64,4237.56
SLAU_REND_0396,6.95,19439.08,9851.3,5417.26,3591.2
SLAU_REND_0397,6.09,17440.6,7495.44,6266.46,3601.2
