Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
SLAU_SLAU_0031,7.36,8348.9,5954.14,4805.06,2761.96
SLAU_SLAU_0032,7.94,11482.21,4319.29,2307.8,2415.71
SLAU_SLAU_0033,6.73,7865.57,3214.27,2011.11,2406.63
SLAU_SLAU_0034,7.72,6394.54,4274.92,2697.51,2382.13
SLAU_SLAU_0035,7.29,9924.6,5844.92,4518.67,3914.69
SLAU_SLAU_0036,6.9,7908.09,5475.92,4379.84,2622.99
SLAU_SLAU_0037,7.42,8869.37,5538.54,4417.5,4056.28
SLAU_SLAU_0038,6.73,9123.82,5438.75,3505.95,4080.21
SLAU_SLAU_0039,7.17,9931.49,4283.79,4968.03,2255.67
SLAU_SLAU_0040,6.54,9480.94,4026.07,3054.23,3051.69
SLAU_SLAU_0041,7.6,11613.83,4442.4,2101.7,4447.52
SLAU_SLAU_0042,7.73,7395.02,5951.9,3480.53,2904.54
SLAU_SLAU_0043,6.59,10277.63,3573.82,4349.14,4189.44
SLAU_SLAU_0044,6.75,11566.38,3646.78,2512.75,2369.82
SLAU_SLAU_0045,7.89,10846.68,3002.12,3608.86,3223.71
SLAU_SLAU_0046,7.77,6792.3,5728.28,3709.78,3653.22
SLAU_SLAU_0047,7.5,7245.27,3642.66,3306.96,2031.85
SLAU_SLAU_0048,6.77,9325.77,3079.98,3346.79,2939.65
SLAU_SLAU_0049,7.86,8458.89,3398.84,2717.31,3838.18
SLAU_SLAU_0050,7.21,8483.09,4836.55,4906.51,2225.5
SLAU_SLAU_0051,6.77,6708.03,5490.93,2948.75,3775.2
SLAU_SLAU_0052,6.7,9473.19,3463.69,2449.53,2558.63
SLAU_SLAU_0053,6.52,6857.5,5630.91,3257.75,3256.79
SLAU_SLAU_0054,7.37,6663.06,4315.87,3116.76,2402.5
SLAU_SLAU_0055,7.55,10439.09,4485.42,3283.79,3163.02
SLAU_SLAU_0056,7.09,9398.11,5120.93,2347.38,3329.2
SLAU_SLAU_0057,6.9,11982.58,5364.16,3096.45,2932.7
SLAU_SLAU_0058,6.58,9748.07,4888.84,3509.12,3143.39
SLAU_SLAU_0059,6.65,6315.09,5611.66,4892.05,4114.89
SLAU_SLAU_0060,6.81,10102.37,5373.84,3532.67,3802.5
SLAU_SLAU_0061,7.48,7287.12,4666.29,2163.64,2773.57
SLAU_SLAU_0062,6.5,10408.67,5856.17,2412.54,2042.06
SLAU_SLAU_0063,6.83,6442.54,5816.53,3040.58,3247.75
SLAU_SLAU_0064,7.21,10561.15,5517.23,4845.59,3439.61
SLAU_SLAU_0065,7.67,9991.67,4577.59,2147.02,4482.06
SLAU_SLAU_0066,6.81,6234.91,3544.24,3734.16,3208.04
SLAU_SLAU_0067,7.64,7296.07,4050.7,4957.45,3202.18
SLAU_SLAU_0068,6.71,10418.35,5998.29,3477.58,3087.34
SLAU_SLAU_0069,6.93,10669.69,3696.24,2503.4,3654.73
SLAU_SLAU_0070,7.01,8772.38,4937.19,3385.44,2959.35
SLAU_SLAU_0071,7.7,9633.01,5763.08,4575.88,3657.7
SLAU_SLAU_0072,7.14,7105.86,4719.67,4044.96,2388.56
SLAU_SLAU_0073,7.02,9465.91,4142.13,2572.57,3267.14
SLAU_SLAU_0074,7.81,6887.49,4781.48,2090.64,2543.92
SLAU_SLAU_0075,6.8,9837.12,4208.12,3144.06,4043.76
SLAU_SLAU_0076,6.66,11332.75,4324.92,3605.76,3853.77
SLAU_SLAU_0077,7.75,11659.65,4838.76,4190.62,2173.63
SLAU_SLAU_0078,6.64,9204.64,3095.08,2268.19,2149.13
SLAU_SLAU_0079,6.61,11775.68,3617.31,3396.57,2966.8
SLAU_SLAU_0080,6.66,7725.07,5904.67,4237.13,4124.26
SLAU_SLAU_0081,6.95,6354.21,4629.34,4981.42,3667.69
SLAU_SLAU_0082,6.73,11571.44,3312.0,2455.99,2953.55
SLAU_SLAU_0083,7.11,7053.76,5580.51,4156.02,3234.38
SLAU_SLAU_0084,7.28,6483.32,4598.72,4924.37,3051.61
SLAU_SLAU_0085,6.6,6677.97,4169.48,4481.53,2065.91
SLAU_SLAU_0086,6.6,6901.09,4664.35,3884.09,2853.26
SLAU_SLAU_0087,7.03,8732.47,3133.65,3269.49,4445.91
SLAU_SLAU_0088,6.76,10507.77,5552.63,3372.76,3334.46
SLAU_SLAU_0089,7.24,11566.42,5721.48,2339.83,3149.61
SLAU_SLAU_0090,7.27,8052.3,5725.13,2519.82,3025.78
SLAU_SLAU_0091,6.62,9360.53,5784.86,3775.93,3816.92
SLAU_SLAU_0092,7.24,10471.23,4613.87,3990.99,2935.69
SLAU_SLAU_0093,6.93,8981.82,5787.96,2430.76,2728.55
SLAU_SLAU_0094,7.86,7229.22,5145.78,4492.61,2817.57
SLAU_SLAU_0095,7.53,11503.24,4610.05,2963.58,2234.07
SLAU_SLAU_0096,7.25,7296.52,4474.85,3722.14,3914.77
SLAU_SLAU_0097,6.76,7410.2,4455.15,3319.74,3130.21
SLAU_SLAU_0098,6.53,8054.62,5387.09,3299.66,3725.45
SLAU_SLAU_0099,7.27,8041.55,3721.27,3483.32,4302.46
SLAU_SLAU_0100,7.57,7733.67,5989.3,4673.16,2652.5
SLAU_SLAU_0101,7.83,6059.53,5803.09,3340.84,3712.76
SLAU_SLAU_0102,6.95,11597.89,3576.86,2769.08,2908.25
SLAU_SLAU_0103,7.69,10899.0,4445.05,3830.53,3481.9
SLAU_SLAU_0104,7.19,9977.99,4128.49,4824.36,3242.55
SLAU_SLAU_0105,7.93,6672.39,5829.31,4725.62,2163.09
SLAU_SLAU_0106,6.93,6557.39,5429.61,3517.56,3087.09
SLAU_SLAU_0107,6.56,9848.29,3765.31,4053.79,4301.95
SLAU_SLAU_0108,7.58,9121.93,3733.99,3253.9,3718.88
SLAU_SLAU_0109,7.38,11772.76,3221.61,2245.96,2859.66
SLAU_SLAU_0110,6.65,11054.41,3617.05,3505.79,2852.07
SLAU_SLAU_0111,7.83,6690.35,4043.63,2259.72,2832.77
SLAU_SLAU_0112,7.11,8203.35,5002.66,2377.97,3895.71
SLAU_SLAU_0113,7.34,6604.83,5588.42,2606.42,2202.88
SLAU_SLAU_0114,7.64,6252.52,3355.34,4716.48,4079.88
SLAU_SLAU_0115,7.93,7517.79,3714.14,4667.87,3622.78
SLAU_SLAU_0116,6.98,11198.86,5875.03,2528.53,4172.04
SLAU_SLAU_0117,7.57,11058.07,5753.34,2364.25,2571.39
SLAU_SLAU_0118,7.39,7341.6,4863.49,3152.25,3399.12
SLAU_SLAU_0119,7.02,10123.13,4887.54,2081.87,3978.66
SLAU_SLAU_0120,6.97,6387.61,4927.73,2171.18,2045.37
SLAU_SLAU_0121,7.91,7996.15,3308.25,3317.64,2451.78
SLAU_SLAU_0122,7.05,11952.4,5375.56,4179.87,3153.2
SLAU_SLAU_0123,7.85,8919.29,4195.78,2215.48,3889.2
SLAU_SLAU_0124,6.74,8248.66,5298.05,3443.17,3234.03
SLAU_SLAU_0125,7.96,10299.67,3371.34,2049.6,3537.23
SLAU_SLAU_0126,7.03,7863.59,4433.64,3970.74,2851.2
SLAU_SLAU_0127,7.81,8425.7,5351.38,4593.46,3183.46
SLAU_SLAU_0128,7.11,8390.49,5446.08,3533.04,3194.09
SLAU_SLAU_0129,7.6,7519.89,5085.45,4835.46,2591.1
SLAU_SLAU_0130,6.91,6503.43,5828.23,2038.05,3108.76
SLAU_SLAU_0131,6.97,7104.25,3358.81,3688.07,3734.19
SLAU_SLAU_0132,7.81,6797.68,3774.89,3576.14,3765.21
SLAU_SLAU_0133,7.25,8871.93,5904.57,3253.04,3508.69
SLAU_SLAU_0134,7.91,8728.72,5588.08,4215.76,3359.62
SLAU_SLAU_0135,6.96,9786.34,5223.4,3815.79,3044.44
SLAU_SLAU_0136,7.07,10106.21,3347.26,4394.44,2992.25
SLAU_SLAU_0137,7.93,6245.67,4956.06,2235.59,4284.54
SLAU_SLAU_0138,6.85,11608.41,5905.32,4989.07,3025.58
SLAU_SLAU_0139,6.97,10402.28,4311.59,2343.86,3226.3
SLAU_SLAU_0140,6.82,10042.29,3189.79,4649.94,3095.08
SLAU_SLAU_0141,7.93,9187.76,4889.56,4010.25,2343.95
SLAU_SLAU_0142,7.0,8768.64,4381.91,3632.74,4287.94
SLAU_SLAU_0143,6.71,8844.14,4992.28,4005.2,4064.5
SLAU_SLAU_0144,7.53,11870.83,5067.82,3880.82,4352.72
SLAU_SLAU_0145,7.52,11295.4,5872.55,2504.61,3357.46
SLAU_SLAU_0146,7.94,9068.42,3562.13,3113.56,3542.14
SLAU_SLAU_0147,7.15,9788.45,5431.77,4207.54,3201.06
SLAU_SLAU_0148,7.7,9761.87,4002.18,4567.58,2271.21
SLAU_SLAU_0149,7.6,8204.14,3399.17,3858.68,3894.73
SLAU_SLAU_0150,6.87,11315.01,5863.69,2022.26,2275.64
SLAU_SLAU_0151,6.62,10409.23,4914.93,3289.18,3513.17
SLAU_SLAU_0152,7.18,6643.45,3163.87,3246.6,3547.99
SLAU_SLAU_0153,7.3,7967.96,5779.86,3002.0,4489.12
SLAU_SLAU_0154,7.05,10135.35,3633.49,3394.06,4079.58
SLAU_SLAU_0155,7.87,10926.52,4129.97,3405.05,2686.0
SLAU_SLAU_0156,7.94,7559.35,3389.24,2261.6,3168.71
SLAU_SLAU_0157,7.4,10532.1,3378.13,4433.18,3658.7
SLAU_SLAU_0158,7.28,11579.33,5392.99,4151.79,3998.38
SLAU_SLAU_0159,7.08,7296.84,5638.56,4694.23,3874.09
SLAU_SLAU_0160,7.07,11306.75,4316.96,2828.29,2992.57
SLAU_SLAU_0161,7.37,9471.92,3860.26,4099.08,3778.07
SLAU_SLAU_0162,7.31,6610.6,4401.17,2480.82,4479.66
SLAU_SLAU_0163,7.63,7174.38,3254.97,3672.28,3874.34
SLAU_SLAU_0164,7.83,10925.47,5541.61,4623.12,3117.69
SLAU_SLAU_0165,7.97,10761.77,4624.14,2066.54,3102.62
SLAU_SLAU_0166,7.01,8200.33,5350.84,3828.91,3255.2
SLAU_SLAU_0167,6.98,9828.72,5624.02,3110.63,4232.51
SLAU_SLAU_0168,7.56,7342.62,4679.65,3773.05,2860.9
SLAU_SLAU_0169,7.75,7820.64,4205.43,3567.46,3741.69
SLAU_SLAU_0170,6.87,11342.8,4111.16,2087.8,2199.75
SLAU_SLAU_0171,6.91,9802.43,3202.22,3537.88,4069.38
SLAU_SLAU_0172,6.63,7221.67,4674.97,3138.03,3809.44
SLAU_SLAU_0173,7.07,7508.72,5859.1,3155.44,2457.19
SLAU_SLAU_0174,6.94,9618.5,3587.51,4759.32,4482.28
SLAU_SLAU_0175,7.19,9009.68,3684.57,2433.86,4443.38
SLAU_SLAU_0176,6.72,10469.19,5573.18,2557.95,4027.36
SLAU_SLAU_0177,7.74,10525.02,5609.07,2794.16,3886.89
SLAU_SLAU_0178,7.05,10756.65,4986.66,3516.15,2378.99
SLAU_SLAU_0179,6.58,9021.43,4886.03,3901.24,3934.63
SLAU_SLAU_0180,7.04,8457.38,5105.19,4790.36,2595.41
SLAU_SLAU_0181,6.66,10462.75,5165.67,4837.03,4434.21
SLAU_SLAU_0182,7.41,11735.21,3959.34,2619.17,3120.87
SLAU_SLAU_0183,6.73,6869.37,5210.73,3001.06,3342.27
SLAU_SLAU_0184,7.82,7017.4,5285.76,4402.03,2390.08
SLAU_SLAU_0185,7.1,7707.77,4324.86,4967.67,3808.23
SLAU_SLAU_0186,7.0,7992.85,3265.41,2719.58,2761.99
SLAU_SLAU_0187,6.55,8269.25,5385.41,3932.67,3040.88
SLAU_SLAU_0188,7.18,8306.81,4956.81,3794.77,2220.7
SLAU_SLAU_0189,7.9,11231.93,4511.94,2121.98,2044.66
SLAU_SLAU_0190,7.97,8522.04,3714.12,2390.85,2494.08
SLAU_SLAU_0191,6.95,11385.81,5772.81,3067.86,3617.67
SLAU_SLAU_0192,6.94,8981.13,3797.94,3258.99,3430.74
SLAU_SLAU_0193,7.8,9182.63,5503.96,2207.19,3536.61
SLAU_SLAU_0194,6.73,7333.23,4395.21,3053.83,4361.5
SLAU_SLAU_0195,6.6,9129.25,3218.07,2884.3,3763.08
SLAU_SLAU_0196,6.83,7585.09,4372.24,3389.02,3359.03
SLAU_SLAU_0197,7.38,10122.52,4672.41,3643.03,3807.47
SLAU_SLAU_0198,7.33,8020.55,4919.62,3920.27,2077.44
SLAU_SLAU_0199,6.78,10182.37,5780.9,4357.12,2020.55
SLAU_SLAU_0200,6.71,8168.44,4709.16,4016.64,4151.72
SLAU_SLAU_0201,7.35,11910.19,3948.49,4416.48,3687.51
SLAU_SLAU_0202,6.98,6750.95,4042.71,4847.56,3846.39
SLAU_SLAU_0203,7.86,7276.78,3252.3,3851.43,3383.06
SLAU_SLAU_0204,7.32,8454.22,5664.87,2091.48,3943.72
SLAU_SLAU_0205,6.93,6083.84,4441.0,2006.78,2692.49
SLAU_SLAU_0206,7.07,8711.47,4574.62,4145.06,2034.01
SLAU_SLAU_0207,7.38,8854.76,5318.98,4493.21,3064.39
SLAU_SLAU_0208,6.86,10667.86,3968.78,2497.04,3380.56
SLAU_SLAU_0209,6.53,8221.55,3118.37,2955.23,3904.95
SLAU_SLAU_0210,7.51,10805.61,4340.67,2338.02,4018.17
SLAU_SLAU_0211,7.84,8764.84,5579.91,4197.62,4277.81
SLAU_SLAU_0212,6.67,8962.08,4068.47,2432.11,2609.51
SLAU_SLAU_0213,6.8,11418.08,3580.64,4066.01,3532.97
SLAU_SLAU_0214,7.25,8852.86,3762.54,4455.34,2752.63
SLAU_SLAU_0215,6.8,11373.63,5464.51,2980.4,2187.28
SLAU_SLAU_0216,7.53,6081.4,3000.88,2641.0,3149.6
SLAU_SLAU_0217,7.8,10432.3,3538.7,2079.78,4107.17
SLAU_SLAU_0218,7.27,9896.59,3920.25,4224.5,3478.1
SLAU_SLAU_0219,6.97,6613.18,4215.56,4006.02,3921.15
SLAU_SLAU_0220,7.26,10225.31,3395.02,4954.24,2270.15
SLAU_SLAU_0221,7.04,9071.41,3942.67,2903.49,3966.68
SLAU_SLAU_0222,6.61,8486.82,5139.08,4154.24,3002.74
SLAU_SLAU_0223,6.57,11859.12,5645.16,4248.26,2488.79
SLAU_SLAU_0224,6.53,11516.78,4504.91,4508.93,2262.36
SLAU_SLAU_0225,7.68,9011.91,5944.89,4012.44,2884.61
SLAU_SLAU_0226,7.56,10978.05,4897.55,4288.67,4176.43
SLAU_SLAU_0227,6.75,9161.46,3998.81,3412.29,4239.69
SLAU_SLAU_0228,7.39,11274.96,4074.76,3012.87,3897.67
SLAU_SLAU_0229,6.77,7850.77,5845.6,4143.32,3948.28
SLAU_SLAU_0230,7.74,7079.62,4352.36,4201.52,2419.31
SLAU_SLAU_0231,7.28,11262.24,4169.06,3379.52,3311.38
SLAU_SLAU_0232,7.07,8981.76,4574.26,4632.43,2332.88
SLAU_SLAU_0233,7.89,10891.33,4442.38,3424.08,2389.94
SLAU_SLAU_0234,7.99,10339.03,5579.17,4736.96,2108.59
SLAU_SLAU_0235,7.2,7842.93,4657.27,2494.6,2058.73
SLAU_SLAU_0236,7.41,6605.15,5575.5,2283.89,2299.52
SLAU_SLAU_0237,6.89,10779.31,5802.57,2873.83,3681.31
SLAU_SLAU_0238,7.0,6077.01,4786.71,4782.81,3642.75
SLAU_SLAU_0239,6.69,10438.49,5898.17,3210.53,2417.48
SLAU_SLAU_0240,7.93,10359.0,5216.15,2861.98,3106.74
SLAU_SLAU_0241,6.81,10888.28,4984.19,2174.8,2538.6
SLAU_SLAU_0242,6.66,7906.17,4951.61,2692.51,2321.22
SLAU_SLAU_0243,7.27,11224.77,4973.72,2418.79,3637.01
SLAU_SLAU_0244,7.99,10295.4,3029.35,3641.9,3935.63
SLAU_SLAU_0245,7.6,6682.67,3697.86,4048.64,4235.85
SLAU_SLAU_0246,6.96,6484.04,4644.39,2757.3,4424.39
SLAU_SLAU_0247,6.63,7342.88,5389.77,2084.6,3779.7
SLAU_SLAU_0248,6.67,10829.69,5237.17,2205.7,4213.75
SLAU_SLAU_0249,7.66,8279.44,4388.83,4716.77,3884.13
SLAU_SLAU_0250,7.34,11251.93,3452.27,2316.07,2038.45
SLAU_SLAU_0251,6.64,11199.36,4660.56,4633.72,3228.76
SLAU_SLAU_0252,7.73,10984.46,5026.76,3072.96,3261.21
SLAU_SLAU_0253,7.11,11734.85,3096.15,3777.56,3298.73
SLAU_SLAU_0254,7.13,8736.2,3050.9,3224.29,3185.15
SLAU_SLAU_0255,7.13,7566.38,4962.27,3781.31,2841.06
SLAU_SLAU_0256,6.98,6805.47,5017.96,3696.25,3706.44
SLAU_SLAU_0257,7.27,11999.08,5031.04,4028.42,3932.72
SLAU_SLAU_0258,7.57,9569.68,4109.12,4309.39,4330.66
SLAU_SLAU_0259,6.55,9705.18,5579.46,3186.47,3861.95
SLAU_SLAU_0260,6.84,11712.53,3596.26,4019.95,3658.81
SLAU_SLAU_0261,6.73,8599.5,5868.49,3002.14,2876.28
SLAU_SLAU_0262,7.02,11399.62,4506.9,2642.88,3436.01
SLAU_SLAU_0263,7.9,8317.36,5860.57,3188.94,3043.16
SLAU_SLAU_0264,7.47,7280.82,4948.11,2699.91,4388.07
SLAU_SLAU_0265,7.22,11755.43,5708.17,4655.1,2694.94
SLAU_SLAU_0266,6.59,9401.46,4862.75,4480.94,2168.99
SLAU_SLAU_0267,7.9,7676.57,4690.35,3183.89,2045.55
SLAU_SLAU_0268,7.21,9929.83,3300.14,2403.45,2970.22
SLAU_SLAU_0269,7.14,10706.93,5775.78,2439.26,4434.59
SLAU_SLAU_0270,6.6,9897.86,5755.27,2078.76,4363.46
SLAU_SLAU_0271,6.61,9116.82,3712.26,4068.01,2947.75
SLAU_SLAU_0272,7.73,6034.96,5235.33,2094.49,2799.1
SLAU_SLAU_0273,7.07,6742.71,5030.76,3158.02,2430.35
SLAU_SLAU_0274,6.84,7415.97,3161.59,2900.55,4350.88
SLAU_SLAU_0275,6.79,10248.72,3212.15,2217.74,2173.96
SLAU_SLAU_0276,7.16,6861.13,3607.91,3754.27,2495.68
SLAU_SLAU_0277,6.72,8926.43,4677.38,3223.48,4192.41
SLAU_SLAU_0278,7.98,10988.86,3140.81,2805.9,2625.68
SLAU_SLAU_0279,6.67,9140.88,3279.97,4560.48,2522.86
SLAU_SLAU_0280,6.85,10674.64,4131.37,2667.87,2114.74
SLAU_SLAU_0281,7.08,9889.17,5591.11,3428.99,2240.6
SLAU_SLAU_0282,7.35,9220.98,4128.0,2483.53,3202.88
SLAU_SLAU_0283,7.87,11958.96,4450.5,3317.79,3403.59
SLAU_SLAU_0284,7.35,11607.32,4948.72,4452.54,3290.94
SLAU_SLAU_0285,7.89,11209.27,5341.24,3358.0,2909.58
SLAU_SLAU_0286,7.84,9681.72,4733.92,3592.82,2572.34
SLAU_SLAU_0287,7.06,8746.47,5175.59,2128.29,2515.21
SLAU_SLAU_0288,6.95,10765.26,5592.46,4586.92,3814.75
SLAU_SLAU_0289,7.87,6598.31,5793.38,2308.06,2871.07
SLAU_SLAU_0290,7.43,11840.9,3526.91,4766.34,2551.08
SLAU_SLAU_0291,6.81,7979.85,5784.68,3967.2,2376.78
SLAU_SLAU_0292,6.75,11772.02,3310.76,3309.17,3866.23
SLAU_SLAU_0293,7.99,6014.22,4250.35,4861.54,2982.36
SLAU_SLAU_0294,7.43,9025.0,5003.17,2228.37,3144.85
SLAU_SLAU_0295,7.51,10792.1,5751.69,4694.35,2420.37
SLAU_SLAU_0296,7.45,10081.58,5067.64,3903.12,3714.79
SLAU_SLAU_0297,7.38,9437.38,4111.11,3221.11,3030.37
SLAU_SLAU_0298,7.62,8791.55,5046.7,4675.16,2122.38
SLAU_SLAU_0299,7.65,11127.79,3805.84,4137.89,4224.99
SLAU_SLAU_0300,6.67,6882.27,5040.19,2789.83,3120.17
SLAU_SLAU_0301,6.9,8662.93,5379.95,3907.06,2320.24
SLAU_SLAU_0302,7.79,7886.94,4067.44,4050.94,2687.82
SLAU_SLAU_0303,7.85,6243.32,4604.22,3184.4,3097.46
SLAU_SLAU_0304,7.72,6396.63,5058.63,3355.19,4341.38
SLAU_SLAU_0305,7.46,6929.68,3380.1,2574.66,2057.39
SLAU_SLAU_0306,7.29,6146.96,3971.09,4298.54,3810.5
SLAU_SLAU_0307,7.21,11089.96,4041.5,3746.33,2329.13
SLAU_SLAU_0308,6.83,6314.33,4351.75,3934.96,3424.47
SLAU_SLAU_0309,7.76,11377.75,3368.26,4915.08,4014.46
SLAU_SLAU_0310,7.04,6917.71,4733.82,2958.38,3568.17
SLAU_SLAU_0311,7.24,8927.38,3189.05,3633.76,2181.1
SLAU_SLAU_0312,7.24,9418.83,5180.54,4752.05,2838.05
SLAU_SLAU_0313,7.83,7655.84,4088.32,2448.09,3353.96
SLAU_SLAU_0314,7.61,7648.23,3755.61,4076.06,3001.55
SLAU_SLAU_0315,7.47,8609.09,5407.8,3942.31,3143.19
SLAU_SLAU_0316,7.92,7642.94,5636.7,4563.47,3489.8
SLAU_SLAU_0317,7.83,11233.32,3615.11,2953.45,4497.24
SLAU_SLAU_0318,7.71,8964.35,5522.72,2566.66,3854.54
SLAU_SLAU_0319,7.11,11566.38,3559.18,3823.81,4404.52
SLAU_SLAU_0320,7.88,9770.74,3308.39,4312.2,4438.67
SLAU_SLAU_0321,7.12,8986.44,5449.66,4304.14,2889.81
SLAU_SLAU_0322,7.19,10006.65,4389.3,2572.48,2164.26
SLAU_SLAU_0323,6.7,10079.38,4085.93,4186.72,2204.89
SLAU_SLAU_0324,7.26,7840.25,5263.01,2317.39,4444.36
SLAU_SLAU_0325,7.21,8515.01,5453.6,3594.08,3342.89
SLAU_SLAU_0326,7.83,10546.34,4000.97,4120.1,2609.54
SLAU_SLAU_0327,7.62,11779.58,3525.55,2432.99,2143.64
SLAU_SLAU_0328,6.62,9050.53,5632.56,3128.24,4292.75
SLAU_SLAU_0329,7.69,10168.86,5088.32,4190.07,2958.17
SLAU_SLAU_0330,6.93,9063.02,4205.92,4648.78,2618.51
SLAU_SLAU_0331,6.69,11509.36,5444.1,3429.21,2651.45
SLAU_SLAU_0332,6.59,11994.19,4301.35,3298.3,4451.04
SLAU_SLAU_0333,6.7,9406.93,3756.91,2938.83,2278.94
SLAU_SLAU_0334,6.83,9691.1,4806.64,3097.71,4369.91
SLAU_SLAU_0335,7.13,11067.75,5566.42,3702.18,2122.17
SLAU_SLAU_0336,6.61,6539.72,3439.32,2512.36,3383.38
SLAU_SLAU_0337,6.54,6076.39,5718.74,3373.35,3702.89
SLAU_SLAU_0338,6.86,7710.52,5277.53,2065.66,4283.05
SLAU_SLAU_0339,7.73,7959.13,5921.7,4495.57,2045.51
SLAU_SLAU_0340,6.77,11920.97,3183.39,3036.0,4348.99
SLAU_SLAU_0341,7.65,9701.22,4620.46,3853.61,3595.89
SLAU_SLAU_0342,7.67,8245.75,4735.65,2083.44,2780.03
SLAU_SLAU_0343,7.96,10818.95,4465.8,4801.87,4205.57
SLAU_SLAU_0344,7.13,6324.82,5346.31,4443.0,3285.41
SLAU_SLAU_0345,6.74,9122.11,3458.35,4848.08,3643.27
SLAU_SLAU_0346,7.1,6356.89,3801.05,2171.91,3697.34
SLAU_SLAU_0347,6.62,10674.04,5347.48,4503.84,2356.79
SLAU_SLAU_0348,7.39,7962.18,4124.11,2323.12,2727.21
SLAU_SLAU_0349,6.65,7653.61,4505.57,4095.13,3582.24
SLAU_SLAU_0350,7.65,9377.15,4484.4,2843.11,3921.78
SLAU_SLAU_0351,7.05,11273.11,4258.17,4556.56,3855.57
SLAU_SLAU_0352,6.72,7927.74,3191.63,3935.21,2801.04
SLAU_SLAU_0353,7.51,8217.45,3813.99,4063.66,3625.72
SLAU_SLAU_0354,7.04,6442.75,5777.5,3589.05,2938.75
SLAU_SLAU_0355,7.6,10297.33,4419.46,2616.09,2901.07
SLAU_SLAU_0356,7.92,8743.72,3700.22,2944.99,3106.6
SLAU_SLAU_0357,6.76,6621.83,5691.77,4151.37,4098.26
SLAU_SLAU_0358,6.52,8388.58,5843.05,4337.61,3791.25
SLAU_SLAU_0359,6.57,11118.38,5143.75,2925.68,4389.21
SLAU_SLAU_0360,7.44,11783.41,4726.85,3882.91,4403.92
SLAU_SLAU_0361,7.32,7913.66,4824.55,2197.54,3050.35
SLAU_SLAU_0362,6.79,6735.16,3041.23,4088.51,2605.89
SLAU_SLAU_0363,6.91,9628.02,4553.16,4980.9,3243.23
SLAU_SLAU_0364,7.46,9394.95,4881.2,3065.75,2778.57
SLAU_SLAU_0365,6.92,10870.1,4277.13,3532.27,3106.76
SLAU_SLAU_0366,6.88,11302.8,3425.22,2994.7,2386.2
SLAU_SLAU_0367,6.51,11566.23,5880.75,3161.17,4416.19
SLAU_SLAU_0368,7.52,8918.33,4148.8,2090.95,2643.43
SLAU_SLAU_0369,7.53,11311.7,5827.92,2764.26,2265.0
SLAU_SLAU_0370,6.68,8426.14,5874.98,4405.01,3933.55
SLAU_SLAU_0371,6.55,7600.04,4156.59,3376.98,4105.0
SLAU_SLAU_0372,7.3,7395.65,5301.79,2883.39,2895.14
SLAU_SLAU_0373,6.96,9409.84,4943.84,4775.14,2306.32
SLAU_SLAU_0374,6.65,7548.42,4986.81,3923.38,3828.07
SLAU_SLAU_0375,7.41,11873.79,3433.47,2843.58,2623.93
