Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
ELEC_SURF_0053,7.24,763.18,68.26,1914.24,3527.7
ELEC_SURF_0054,8.67,475.78,86.12,1162.69,3524.47
ELEC_SURF_0055,7.29,342.89,62.43,1910.87,3350.78
ELEC_SURF_0056,8.35,389.44,92.34,1103.75,4535.27
ELEC_SURF_0057,8.7,664.93,93.27,1043.48,4785.05
ELEC_SURF_0058,8.62,460.93,111.51,2807.16,4887.13
ELEC_SURF_0059,8.96,747.17,106.54,2208.25,5338.02
ELEC_SURF_0060,8.18,346.88,106.74,1292.33,5542.5
ELEC_SURF_0061,8.14,420.24,145.45,1031.14,3903.76
ELEC_SURF_0062,8.41,420.51,147.43,2021.75,2868.09
ELEC_SURF_0063,8.44,741.61,127.16,2880.16,5144.86
ELEC_SURF_0064,8.92,423.76,76.38,2904.15,2976.73
ELEC_SURF_0065,7.38,507.69,114.29,2914.43,2469.57
ELEC_SURF_0066,7.48,507.77,93.2,1943.49,5628.31
ELEC_SURF_0067,7.09,612.92,140.39,2764.53,4493.98
ELEC_SURF_0068,7.2,521.45,100.56,2879.17,4801.03
ELEC_SURF_0069,7.03,615.61,83.24,2190.19,2920.22
ELEC_SURF_0070,8.07,700.27,99.23,1345.45,4037.98
ELEC_SURF_0071,8.29,584.05,133.02,2879.69,3539.08
ELEC_SURF_0072,7.03,510.54,79.88,2773.99,5956.0
ELEC_SURF_0073,7.98,446.25,51.44,2352.4,3568.56
ELEC_SURF_0074,7.7,739.81,116.1,2749.01,2493.92
ELEC_SURF_0075,7.15,364.29,118.44,2947.89,5467.09
ELEC_SURF_0076,7.96,753.26,133.83,1543.01,3746.46
ELEC_SURF_0077,7.96,312.27,127.5,1064.99,3926.57
ELEC_SURF_0078,8.97,725.38,106.22,1199.43,5915.99
ELEC_SURF_0079,8.47,776.42,122.21,1715.77,2961.14
ELEC_SURF_0080,7.55,480.17,109.39,1562.73,2307.49
ELEC_SURF_0081,7.82,379.93,115.32,1261.48,5222.69
ELEC_SURF_0082,8.75,434.45,69.37,2848.25,4013.45
ELEC_SURF_0083,7.98,643.64,98.76,2410.53,4659.0
ELEC_SURF_0084,7.83,759.6,115.19,2042.07,5108.86
ELEC_SURF_0085,8.74,385.55,119.74,1922.53,3859.72
ELEC_SURF_0086,7.65,307.01,138.78,1351.46,2036.76
ELEC_SURF_0087,7.54,362.76,97.55,1374.15,4559.38
ELEC_SURF_0088,7.99,357.23,125.56,1422.01,5682.13
ELEC_SURF_0089,8.08,776.22,86.34,1313.52,3868.17
ELEC_SURF_0090,8.15,445.76,113.42,1587.14,5140.17
ELEC_SURF_0091,8.5,701.73,113.83,2922.92,4437.08
ELEC_SURF_0092,8.69,672.03,75.57,1988.96,2140.12
ELEC_SURF_0093,7.5,437.2,75.32,1066.8,2731.04
ELEC_SURF_0094,8.49,791.22,60.23,1599.4,3143.01
ELEC_SURF_0095,7.97,605.74,55.63,1939.85,4058.58
ELEC_SURF_0096,8.81,442.76,121.09,1788.41,3559.01
ELEC_SURF_0097,8.27,373.79,70.63,1153.78,3380.57
ELEC_SURF_0098,8.63,627.82,52.15,1463.29,5577.03
ELEC_SURF_0099,8.88,673.93,88.78,2931.59,3330.53
ELEC_SURF_0100,7.11,570.85,125.77,2541.72,5902.82
ELEC_SURF_0101,7.86,391.85,149.34,1720.57,5129.51
ELEC_SURF_0102,8.73,306.64,68.13,1076.93,5397.53
ELEC_SURF_0103,7.27,633.99,93.62,1589.16,4773.37
ELEC_SURF_0104,7.22,374.78,138.74,2727.2,4629.19
ELEC_SURF_0105,8.56,498.71,56.65,1436.41,4377.64
ELEC_SURF_0106,8.26,776.58,98.8,2372.45,2906.86
ELEC_SURF_0107,8.93,632.06,148.44,1048.44,5001.64
ELEC_SURF_0108,8.37,783.95,56.93,1188.09,4981.47
ELEC_SURF_0109,7.1,300.55,108.07,2016.32,2168.28
ELEC_SURF_0110,7.15,721.0,87.54,1539.56,5588.74
ELEC_SURF_0111,7.48,592.35,103.07,1255.36,2191.5
ELEC_SURF_0112,8.78,399.98,122.03,2500.0,4714.92
ELEC_SURF_0113,7.6,549.15,102.47,2862.61,2483.5
ELEC_SURF_0114,8.0,589.32,112.78,1678.06,2786.57
ELEC_SURF_0115,8.58,709.67,58.64,2982.72,5303.93
ELEC_SURF_0116,8.61,598.32,75.76,2371.93,5725.85
ELEC_SURF_0117,8.11,310.21,82.42,2615.15,4612.33
ELEC_SURF_0118,8.97,390.74,134.13,2841.8,5735.11
ELEC_SURF_0119,7.63,619.66,111.38,1152.11,3881.29
ELEC_SURF_0120,7.11,624.68,115.11,2053.22,4617.07
ELEC_SURF_0121,7.6,642.0,83.25,1861.11,3762.43
ELEC_SURF_0122,8.76,721.16,140.14,2087.98,4228.67
ELEC_SURF_0123,8.39,471.26,87.35,2609.12,4129.22
ELEC_SURF_0124,8.27,424.3,83.1,2653.34,5017.21
ELEC_SURF_0125,7.45,579.59,52.07,1222.43,3967.65
ELEC_SURF_0126,8.33,756.87,70.16,1150.37,2070.89
ELEC_SURF_0127,8.68,606.66,91.74,2422.45,4601.18
ELEC_SURF_0128,8.27,735.62,143.32,1625.29,3648.8
ELEC_SURF_0129,7.86,743.52,133.9,2361.64,2918.89
ELEC_SURF_0130,8.69,772.53,122.89,1298.02,4086.27
ELEC_SURF_0131,8.81,664.83,60.48,1789.68,5838.86
ELEC_SURF_0132,7.3,514.8,99.17,2295.35,4199.25
ELEC_SURF_0133,7.9,395.92,105.0,2055.54,5251.98
ELEC_SURF_0134,8.31,681.25,106.19,1764.7,4878.9
ELEC_SURF_0135,7.97,730.27,106.16,2762.66,5255.57
ELEC_SURF_0136,7.83,525.88,100.33,1073.75,5930.27
ELEC_SURF_0137,7.52,382.59,147.09,1362.31,3896.05
ELEC_SURF_0138,7.89,618.39,51.72,1961.63,2435.75
ELEC_SURF_0139,8.81,346.79,96.86,1091.05,2385.03
ELEC_SURF_0140,8.28,486.46,79.82,2432.55,5114.28
ELEC_SURF_0141,8.23,767.17,51.33,1845.94,2341.03
ELEC_SURF_0142,8.3,527.26,134.75,2207.08,2085.16
ELEC_SURF_0143,8.16,508.74,121.05,2434.7,4573.92
ELEC_SURF_0144,7.75,453.0,135.73,2976.62,5614.29
ELEC_SURF_0145,8.26,391.92,60.07,2233.44,2331.74
ELEC_SURF_0146,7.73,523.45,54.27,1510.15,4248.13
ELEC_SURF_0147,7.19,309.74,149.62,2884.66,2769.57
ELEC_SURF_0148,8.7,439.66,67.23,2186.35,5046.68
ELEC_SURF_0149,7.38,456.46,83.23,1794.89,2272.64
ELEC_SURF_0150,7.45,723.32,127.75,1602.48,4126.64
ELEC_SURF_0151,8.23,727.36,131.21,1557.15,2043.7
ELEC_SURF_0152,7.61,732.91,55.35,1864.49,5411.38
ELEC_SURF_0153,7.29,583.74,63.78,1333.26,3076.09
ELEC_SURF_0154,7.0,629.94,65.99,1257.87,2506.34
ELEC_SURF_0155,7.1,566.27,89.25,2150.54,2723.13
ELEC_SURF_0156,7.33,634.31,62.15,2434.06,2351.34
ELEC_SURF_0157,7.36,340.48,104.99,2284.69,2995.47
ELEC_SURF_0158,8.15,718.46,99.81,1788.99,2616.75
ELEC_SURF_0159,7.61,646.64,87.93,2274.34,2485.27
ELEC_SURF_0160,8.79,638.18,133.7,1790.29,2574.0
ELEC_SURF_0161,8.14,396.93,56.26,2333.98,4978.96
ELEC_SURF_0162,8.96,538.64,119.25,1456.28,5262.15
ELEC_SURF_0163,8.46,738.6,59.01,2785.72,3495.56
ELEC_SURF_0164,8.92,368.34,119.34,1441.99,3983.85
ELEC_SURF_0165,7.59,588.82,146.89,1671.21,5872.61
ELEC_SURF_0166,7.52,531.82,133.3,2392.63,2572.22
ELEC_SURF_0167,8.34,425.22,51.24,2856.81,3270.18
ELEC_SURF_0168,8.43,356.68,70.24,2462.22,4431.22
ELEC_SURF_0169,7.44,469.93,113.98,1394.71,3893.84
ELEC_SURF_0170,7.39,791.63,144.27,1642.78,2313.12
ELEC_SURF_0171,7.45,477.1,140.96,2449.78,5780.29
ELEC_SURF_0172,8.05,524.14,128.15,1438.45,5778.58
ELEC_SURF_0173,7.12,587.98,105.75,1823.55,2400.3
ELEC_SURF_0174,8.35,728.29,108.52,1053.41,4743.28
ELEC_SURF_0175,7.01,744.71,116.7,1699.26,2436.84
ELEC_SURF_0176,7.84,483.95,113.29,1024.04,4911.63
ELEC_SURF_0177,8.55,383.95,78.83,2254.33,4347.03
ELEC_SURF_0178,8.45,756.14,140.67,2342.8,4712.37
ELEC_SURF_0179,7.14,709.56,106.1,1053.04,2124.99
ELEC_SURF_0180,7.59,791.32,51.66,1859.74,2533.41
ELEC_SURF_0181,7.43,357.64,67.9,1876.86,2386.57
ELEC_SURF_0182,7.83,399.64,112.12,2450.26,3264.99
ELEC_SURF_0183,8.09,794.0,112.26,2264.21,5777.64
ELEC_SURF_0184,7.7,477.74,118.97,2903.68,2380.56
ELEC_SURF_0185,7.43,435.69,74.71,2488.35,4297.77
ELEC_SURF_0186,7.51,676.66,55.42,1197.98,3959.32
ELEC_SURF_0187,8.29,560.08,66.24,1120.98,5760.9
ELEC_SURF_0188,7.28,346.57,130.08,2608.21,5533.91
ELEC_SURF_0189,8.03,357.82,113.69,1048.33,4549.56
ELEC_SURF_0190,8.74,552.03,135.97,1478.38,3325.56
ELEC_SURF_0191,7.7,324.88,69.82,1557.68,3894.52
ELEC_SURF_0192,7.83,750.52,56.65,2807.01,2587.61
ELEC_SURF_0193,8.53,384.6,120.63,1746.82,2623.79
ELEC_SURF_0194,7.86,759.86,136.01,2847.15,5471.28
ELEC_SURF_0195,7.03,334.0,109.38,2505.45,3566.03
ELEC_SURF_0196,7.66,478.96,97.95,1368.33,3623.48
ELEC_SURF_0197,7.17,674.7,136.03,2705.06,4445.59
ELEC_SURF_0198,7.08,531.62,128.65,1052.41,5032.71
ELEC_SURF_0199,7.38,589.48,68.17,1917.62,2937.75
ELEC_SURF_0200,8.29,748.4,112.72,1519.34,3525.76
ELEC_SURF_0201,7.3,713.43,134.54,1799.76,5410.08
ELEC_SURF_0202,7.53,512.45,63.58,2132.32,3992.99
ELEC_SURF_0203,7.85,375.75,90.62,1269.61,2406.72
ELEC_SURF_0204,8.97,350.88,125.33,1664.36,3140.74
ELEC_SURF_0205,8.89,632.36,74.79,1634.72,5313.79
ELEC_SURF_0206,7.52,301.78,137.2,2861.62,5713.67
ELEC_SURF_0207,7.74,704.49,120.09,1386.33,5235.51
ELEC_SURF_0208,8.76,640.89,143.23,1404.74,5972.69
ELEC_SURF_0209,7.86,582.28,99.83,2854.62,3852.91
ELEC_SURF_0210,7.95,331.32,144.08,1763.03,5745.43
ELEC_SURF_0211,8.32,425.91,130.51,1085.64,2298.81
ELEC_SURF_0212,8.43,415.63,72.67,2785.41,5090.5
ELEC_SURF_0213,7.91,429.14,77.71,1973.37,4985.4
ELEC_SURF_0214,7.29,668.82,117.71,1582.24,4049.27
ELEC_SURF_0215,7.31,629.16,94.01,2335.92,4704.28
ELEC_SURF_0216,7.72,758.86,111.73,1335.44,3895.24
ELEC_SURF_0217,8.7,550.02,133.14,1922.02,2174.53
ELEC_SURF_0218,8.96,380.91,87.88,2654.05,2111.66
ELEC_SURF_0219,8.08,595.62,69.86,2091.42,4977.64
ELEC_SURF_0220,8.83,338.55,68.49,1817.33,2157.91
ELEC_SURF_0221,8.14,657.96,138.23,1324.19,5094.55
ELEC_SURF_0222,7.69,388.77,136.13,2583.41,2555.98
ELEC_SURF_0223,7.83,770.88,70.44,1783.08,4752.68
ELEC_SURF_0224,8.27,557.91,144.7,2601.62,4229.32
ELEC_SURF_0225,7.18,758.89,148.53,1186.97,2594.92
ELEC_SURF_0226,8.31,667.84,145.01,2422.74,3956.95
ELEC_SURF_0227,7.54,323.07,106.67,1380.49,5841.92
ELEC_SURF_0228,8.38,483.82,59.47,1034.12,4209.63
ELEC_SURF_0229,8.57,761.43,126.5,1333.74,3946.16
ELEC_SURF_0230,7.04,549.61,125.02,1543.36,2601.64
ELEC_SURF_0231,7.39,672.47,71.4,2917.46,2908.8
ELEC_SURF_0232,8.6,626.11,147.81,2842.86,2913.15
ELEC_SURF_0233,7.1,731.42,75.21,2583.21,2752.23
ELEC_SURF_0234,8.31,783.76,119.29,1655.75,2975.24
ELEC_SURF_0235,7.92,681.45,75.77,2659.27,5146.9
ELEC_SURF_0236,7.14,588.12,98.52,2762.05,5099.49
ELEC_SURF_0237,7.11,521.58,65.46,1379.8,3201.47
ELEC_SURF_0238,7.18,356.89,120.91,1332.87,5045.13
ELEC_SURF_0239,7.62,626.47,85.8,1788.5,3255.43
ELEC_SURF_0240,8.46,344.95,130.92,1860.64,4017.34
ELEC_SURF_0241,7.02,625.81,98.71,1518.89,4594.75
ELEC_SURF_0242,8.96,529.97,53.48,2448.07,5535.1
ELEC_SURF_0243,7.14,416.73,84.57,1997.04,3098.97
ELEC_SURF_0244,8.69,651.11,81.09,1856.82,3723.12
ELEC_SURF_0245,8.4,560.0,138.71,1242.2,3533.11
ELEC_SURF_0246,7.08,498.34,52.26,2599.77,5051.01
ELEC_SURF_0247,7.41,384.38,103.12,2647.71,3056.71
ELEC_SURF_0248,7.4,446.62,105.54,2748.11,4325.67
ELEC_SURF_0249,7.26,582.89,101.63,2252.28,5570.21
ELEC_SURF_0250,7.47,565.8,50.1,1352.57,3814.7
ELEC_SURF_0251,7.56,491.55,126.45,1443.26,3261.88
ELEC_SURF_0252,7.16,508.21,58.77,1728.27,5123.09
ELEC_SURF_0253,7.62,692.56,104.73,1181.97,4309.82
ELEC_SURF_0254,7.78,736.73,115.83,2147.16,3657.71
ELEC_SURF_0255,8.62,379.0,56.83,1734.12,5230.15
ELEC_SURF_0256,8.35,373.64,68.86,2432.4,2223.55
ELEC_SURF_0257,7.81,360.41,137.68,1331.14,3354.16
ELEC_SURF_0258,8.78,494.62,60.42,2560.67,5907.82
ELEC_SURF_0259,7.24,519.97,131.54,1607.43,5791.13
ELEC_SURF_0260,8.31,747.08,147.23,2542.17,2323.68
ELEC_SURF_0261,7.32,683.91,143.62,2686.4,3264.02
ELEC_SURF_0262,8.96,599.78,149.36,1238.87,4661.39
ELEC_SURF_0263,8.46,752.56,149.3,1346.87,2049.47
ELEC_SURF_0264,8.28,753.91,138.21,2100.22,4547.38
ELEC_SURF_0265,8.63,565.12,133.23,2592.86,5488.37
ELEC_SURF_0266,7.79,300.41,88.05,1454.08,5185.45
ELEC_SURF_0267,7.03,567.5,60.53,1897.14,5389.54
ELEC_SURF_0268,7.01,667.36,115.74,1276.81,2933.05
ELEC_SURF_0269,8.44,643.01,143.93,1645.32,2553.69
ELEC_SURF_0270,8.09,481.72,131.23,2676.11,3290.86
ELEC_SURF_0271,8.64,356.41,75.93,2677.54,3363.35
ELEC_SURF_0272,8.46,529.28,140.65,1270.07,3426.37
ELEC_SURF_0273,7.36,423.98,87.09,1168.55,3204.24
ELEC_SURF_0274,7.44,790.05,122.06,2918.89,5690.61
ELEC_SURF_0275,7.31,450.04,110.8,2747.99,5825.21
ELEC_SURF_0276,7.71,301.49,56.99,1674.54,3989.95
ELEC_SURF_0277,7.14,765.21,72.74,1307.84,4685.34
ELEC_SURF_0278,8.04,454.24,55.52,1311.8,2240.14
ELEC_SURF_0279,7.65,766.77,96.42,2940.75,5882.65
ELEC_SURF_0280,7.23,769.9,137.03,2358.08,4236.72
ELEC_SURF_0281,7.85,570.21,127.24,2994.96,4005.96
ELEC_SURF_0282,8.73,756.24,70.59,1994.53,2638.46
ELEC_SURF_0283,7.61,556.37,110.15,1102.19,4759.13
ELEC_SURF_0284,8.38,537.95,86.19,2071.27,3593.25
ELEC_SURF_0285,7.24,359.54,133.05,2828.2,4886.54
ELEC_SURF_0286,7.94,637.88,132.5,2397.95,2042.57
ELEC_SURF_0287,7.66,618.61,72.05,2119.26,5038.0
ELEC_SURF_0288,8.03,704.78,128.77,2173.88,4523.35
ELEC_SURF_0289,7.83,589.73,145.23,1988.74,3811.48
ELEC_SURF_0290,8.14,630.54,94.11,1459.12,4671.51
ELEC_SURF_0291,8.85,517.25,97.76,1143.08,5508.07
ELEC_SURF_0292,7.66,660.02,135.65,2048.09,4797.26
ELEC_SURF_0293,8.32,430.13,133.45,1411.96,4461.97
ELEC_SURF_0294,7.54,339.69,133.98,1340.59,4818.87
ELEC_SURF_0295,8.09,364.35,65.54,1861.65,3844.04
ELEC_SURF_0296,8.17,589.2,128.2,1796.38,3002.92
ELEC_SURF_0297,7.11,416.57,103.2,1051.52,3928.65
ELEC_SURF_0298,8.63,302.21,111.55,1303.51,2684.91
ELEC_SURF_0299,8.41,478.49,122.83,1982.66,4519.91
ELEC_SURF_0300,7.42,533.65,55.8,2448.68,3422.34
ELEC_SURF_0301,7.83,613.16,70.0,1774.47,3963.19
ELEC_SURF_0302,8.63,726.16,96.81,1990.03,3147.92
ELEC_SURF_0303,8.25,411.22,73.84,1809.1,2411.74
ELEC_SURF_0304,7.97,596.36,95.96,1546.86,2322.88
ELEC_SURF_0305,7.97,739.33,143.85,2485.36,2352.49
ELEC_SURF_0306,7.33,565.61,64.38,1714.21,2761.03
ELEC_SURF_0307,7.71,506.87,84.38,1255.61,2510.59
ELEC_SURF_0308,7.03,363.85,53.82,2862.86,2176.06
ELEC_SURF_0309,8.38,569.64,68.33,2426.98,2820.51
ELEC_SURF_0310,7.51,643.21,84.95,2722.09,5188.06
ELEC_SURF_0311,7.57,530.47,104.71,1897.91,5287.68
ELEC_SURF_0312,7.74,424.54,97.27,2276.48,5619.96
ELEC_SURF_0313,7.19,525.21,89.69,1776.73,2076.3
ELEC_SURF_0314,8.26,551.29,114.61,1206.54,3698.25
ELEC_SURF_0315,7.7,439.83,131.91,1335.16,5313.08
ELEC_SURF_0316,7.93,579.12,96.75,1249.31,3897.03
ELEC_SURF_0317,7.56,463.05,99.44,2618.5,3555.25
ELEC_SURF_0318,8.49,589.89,121.8,2312.91,3682.11
ELEC_SURF_0319,8.41,753.97,90.0,1207.21,3657.9
ELEC_SURF_0320,7.18,665.13,134.05,2953.43,5339.93
ELEC_SURF_0321,8.61,687.4,66.44,1747.28,5125.81
ELEC_SURF_0322,7.65,346.64,105.5,1940.15,3838.69
ELEC_SURF_0323,8.61,719.33,74.47,1599.37,2020.43
ELEC_SURF_0324,7.05,714.3,113.08,1417.95,4803.1
ELEC_SURF_0325,8.72,405.41,112.96,2740.39,5276.93
ELEC_SURF_0326,7.84,450.6,84.85,2743.91,4853.39
ELEC_SURF_0327,7.16,544.6,118.86,2326.91,2846.14
ELEC_SURF_0328,8.68,782.74,109.9,2507.48,2989.7
ELEC_SURF_0329,7.27,478.26,121.43,2837.19,2200.11
ELEC_SURF_0330,8.59,399.61,94.12,2143.31,3261.01
ELEC_SURF_0331,7.94,430.6,92.69,2820.57,4626.49
ELEC_SURF_0332,8.03,692.22,102.71,2232.43,2113.92
ELEC_SURF_0333,7.44,605.2,106.08,1584.53,4463.62
ELEC_SURF_0334,7.86,503.57,88.87,1721.21,4663.87
ELEC_SURF_0335,8.38,376.03,118.99,2815.19,3109.19
ELEC_SURF_0336,7.33,410.78,140.86,2931.28,2340.39
ELEC_SURF_0337,8.77,776.29,78.56,2694.28,2685.48
ELEC_SURF_0338,8.71,532.95,81.78,2784.74,4627.48
ELEC_SURF_0339,8.27,316.98,101.98,2614.41,3014.35
ELEC_SURF_0340,8.38,593.07,99.98,2645.66,4319.86
ELEC_SURF_0341,7.37,772.71,104.08,2752.3,4443.87
ELEC_SURF_0342,7.02,619.78,67.04,2656.67,5082.99
ELEC_SURF_0343,8.6,511.05,88.51,1527.85,5252.03
ELEC_SURF_0344,8.62,744.24,102.35,2725.59,4654.66
ELEC_SURF_0345,7.55,754.86,116.2,2079.89,4220.5
ELEC_SURF_0346,8.63,431.41,52.91,1021.12,5316.81
ELEC_SURF_0347,8.11,693.44,124.35,2040.13,4515.41
ELEC_SURF_0348,8.6,764.56,117.44,2934.9,4409.17
ELEC_SURF_0349,7.93,736.76,67.79,1810.46,4383.05
ELEC_SURF_0350,8.33,532.31,52.78,1062.23,3960.86
ELEC_SURF_0351,7.69,761.51,54.53,2010.59,5640.2
ELEC_SURF_0352,7.0,449.52,140.15,2025.58,3439.85
ELEC_SURF_0353,8.85,352.43,103.79,1106.12,3960.45
ELEC_SURF_0354,7.27,742.16,91.15,2532.14,4597.43
ELEC_SURF_0355,7.17,489.88,122.12,2002.53,5909.3
ELEC_SURF_0356,8.46,431.04,105.04,1637.86,2852.5
ELEC_SURF_0357,8.63,407.04,99.84,1006.69,2895.44
ELEC_SURF_0358,7.03,483.19,77.97,2205.31,2638.93
ELEC_SURF_0359,8.01,529.93,73.34,1143.98,3615.34
ELEC_SURF_0360,8.35,358.17,61.75,2130.17,5947.03
ELEC_SURF_0361,7.04,389.51,99.81,2646.9,2250.99
ELEC_SURF_0362,7.7,338.77,121.55,2161.12,5174.98
ELEC_SURF_0363,7.57,773.41,107.23,1747.69,5074.27
ELEC_SURF_0364,8.1,689.42,72.46,1529.61,2642.11
ELEC_SURF_0365,8.85,603.68,76.66,2637.9,5263.52
ELEC_SURF_0366,8.59,748.32,57.24,2431.46,2441.75
ELEC_SURF_0367,7.02,747.01,55.66,1279.13,2940.39
ELEC_SURF_0368,8.89,690.71,71.49,1357.53,5047.7
ELEC_SURF_0369,7.91,752.44,69.63,2834.11,2514.25
ELEC_SURF_0370,8.91,594.82,78.66,1725.32,4619.92
ELEC_SURF_0371,8.34,555.69,113.5,2400.14,3920.18
ELEC_SURF_0372,7.86,355.44,119.77,2225.62,3940.36
ELEC_SURF_0373,7.26,431.24,59.88,2532.13,2881.05
ELEC_SURF_0374,8.77,354.97,97.84,2487.66,5070.62
ELEC_SURF_0375,7.64,470.35,139.98,1807.81,5204.76
ELEC_SURF_0376,7.6,778.62,70.88,1963.72,4299.28
ELEC_SURF_0377,8.76,363.4,114.68,2816.13,4097.66
ELEC_SURF_0378,7.18,488.22,58.27,2170.5,3661.36
ELEC_SURF_0379,7.93,794.84,120.0,1378.21,5470.33
ELEC_SURF_0380,9.0,511.77,77.06,1418.35,3821.36
ELEC_SURF_0381,7.54,695.49,142.6,1019.25,5376.36
ELEC_SURF_0382,7.88,515.11,142.95,2101.87,3791.06
ELEC_SURF_0383,7.77,581.36,131.73,2579.27,3018.76
ELEC_SURF_0384,8.06,684.89,114.53,2234.39,2214.01
ELEC_SURF_0385,7.26,503.61,106.98,2445.01,4031.57
ELEC_SURF_0386,8.58,357.15,88.72,2643.12,2838.43
ELEC_SURF_0387,7.8,575.2,76.46,2061.42,3254.83
ELEC_SURF_0388,7.69,534.03,146.56,2049.04,2071.73
ELEC_SURF_0389,7.37,432.27,147.56,2922.55,3157.37
ELEC_SURF_0390,8.01,573.36,126.86,2211.26,3270.01
ELEC_SURF_0391,7.16,557.91,101.3,1042.54,4368.8
ELEC_SURF_0392,7.14,537.88,100.0,2412.45,5138.88
ELEC_SURF_0393,8.37,660.24,117.99,2790.55,2425.11
ELEC_SURF_0394,7.08,496.39,131.0,2452.35,5462.39
ELEC_SURF_0395,8.11,487.98,115.68,2759.6,5683.57
ELEC_SURF_0396,7.44,420.82,52.73,2241.36,5045.98
ELEC_SURF_0397,7.4,532.29,81.97,1314.25,5432.39
ELEC_SURF_0398,8.69,790.03,144.18,1751.54,4599.93
ELEC_SURF_0399,8.5,554.17,104.52,2121.96,5000.15
ELEC_SURF_0400,8.81,646.95,139.84,1201.57,5769.4
ELEC_SURF_0401,7.39,567.7,58.25,1767.87,5083.92
ELEC_SURF_0402,7.76,322.74,148.47,2758.51,5238.24
ELEC_SURF_0403,8.87,329.98,125.51,2676.67,2099.97
ELEC_SURF_0404,8.82,695.42,142.46,1311.66,2784.15
ELEC_SURF_0405,7.58,512.09,118.37,1457.13,2320.13
ELEC_SURF_0406,7.42,660.9,97.97,1700.57,4359.05
ELEC_SURF_0407,8.14,595.81,113.83,1511.4,3770.09
ELEC_SURF_0408,7.96,417.42,129.32,1035.59,5852.78
ELEC_SURF_0409,7.76,320.0,90.45,1677.18,4859.83
