Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
FERT_GRAN_0078,7.84,598.32,144.02,1995.68,5514.54
FERT_GRAN_0079,8.34,468.58,55.22,2838.53,7822.35
FERT_GRAN_0080,8.14,458.56,92.33,2040.53,5497.7
FERT_GRAN_0081,8.41,237.28,104.03,2680.64,5710.28
FERT_GRAN_0082,8.54,342.24,127.51,1359.18,7451.09
FERT_GRAN_0083,7.29,484.95,63.19,2270.67,5593.5
FERT_GRAN_0084,7.62,366.64,84.34,2448.85,7314.02
FERT_GRAN_0085,8.79,437.26,107.36,2264.04,4601.04
FERT_GRAN_0086,8.08,476.79,60.29,1971.3,5252.63
FERT_GRAN_0087,8.7,330.19,148.16,1920.47,4170.83
FERT_GRAN_0088,7.71,425.78,116.53,2963.06,9827.65
FERT_GRAN_0089,8.58,520.69,53.61,2549.19,6204.64
FERT_GRAN_0090,7.93,592.8,63.23,1408.35,8402.46
FERT_GRAN_0091,7.69,282.35,59.09,2425.55,5917.76
FERT_GRAN_0092,8.75,561.24,84.01,1113.14,8319.98
FERT_GRAN_0093,8.12,569.91,101.11,1759.27,7852.88
FERT_GRAN_0094,8.86,422.71,144.67,2037.2,7801.93
FERT_GRAN_0095,8.03,549.0,79.32,1723.95,4488.51
FERT_GRAN_0096,8.48,249.56,138.41,1327.45,5390.22
FERT_GRAN_0097,7.73,490.75,63.31,1381.07,7594.0
FERT_GRAN_0098,8.72,332.97,139.73,2423.35,8906.49
FERT_GRAN_0099,7.88,293.57,95.43,1185.12,7661.64
FERT_GRAN_0100,8.75,222.1,109.75,2371.07,7113.2
FERT_GRAN_0101,7.04,363.86,79.54,2092.96,4920.42
FERT_GRAN_0102,7.72,224.5,68.08,1034.48,8570.86
FERT_GRAN_0103,8.37,519.34,130.71,2127.17,6142.64
FERT_GRAN_0104,8.15,271.87,53.98,1676.19,5252.48
FERT_GRAN_0105,7.89,343.81,70.97,2108.53,8968.6
FERT_GRAN_0106,8.27,335.51,123.45,2649.28,6699.13
FERT_GRAN_0107,8.06,530.81,89.39,2479.96,4344.69
FERT_GRAN_0108,8.68,263.05,111.06,1133.8,9279.43
FERT_GRAN_0109,9.0,427.93,132.75,2620.06,5360.55
FERT_GRAN_0110,8.13,258.56,95.58,2827.16,7290.15
FERT_GRAN_0111,8.45,315.16,101.44,1458.27,8607.73
FERT_GRAN_0112,8.35,257.91,90.79,1696.09,6413.02
FERT_GRAN_0113,8.65,312.19,92.76,1606.96,9503.54
FERT_GRAN_0114,8.97,372.36,53.08,1842.44,6541.25
FERT_GRAN_0115,8.47,365.29,145.61,2436.84,6124.99
FERT_GRAN_0116,7.26,284.91,62.59,2971.46,4117.53
FERT_GRAN_0117,7.07,429.63,125.6,2106.07,6176.33
FERT_GRAN_0118,8.91,300.06,125.41,1157.66,5716.16
FERT_GRAN_0119,7.73,279.93,106.49,1318.41,4353.92
FERT_GRAN_0120,8.27,472.16,62.01,2371.43,5894.31
FERT_GRAN_0121,8.72,392.54,85.34,2525.94,6884.63
FERT_GRAN_0122,8.45,415.52,79.2,2229.92,8810.56
FERT_GRAN_0123,7.69,455.23,116.06,1329.72,7399.81
FERT_GRAN_0124,8.56,403.99,92.49,1212.04,7290.95
FERT_GRAN_0125,7.45,450.54,73.06,1219.63,6432.07
FERT_GRAN_0126,8.36,481.29,108.79,1401.96,5811.08
FERT_GRAN_0127,7.08,212.92,62.63,2069.53,8690.13
FERT_GRAN_0128,7.58,347.38,73.24,1004.91,9277.66
FERT_GRAN_0129,7.41,271.49,64.75,1706.98,6953.44
FERT_GRAN_0130,7.27,526.52,148.97,1332.76,4719.89
FERT_GRAN_0131,7.04,585.48,106.19,2128.01,8563.91
FERT_GRAN_0132,8.21,225.87,115.08,1397.94,7093.46
FERT_GRAN_0133,8.18,378.22,101.18,1051.82,7705.94
FERT_GRAN_0134,7.82,317.08,104.1,2180.32,7381.05
FERT_GRAN_0135,8.71,300.92,69.49,1372.8,6035.45
FERT_GRAN_0136,7.04,471.83,50.7,1173.32,5161.24
FERT_GRAN_0137,8.32,518.41,131.09,1262.13,6634.57
FERT_GRAN_0138,7.29,530.72,54.0,2168.14,4417.51
FERT_GRAN_0139,7.34,402.68,148.84,1513.41,8927.81
FERT_GRAN_0140,8.71,222.97,58.9,2580.45,9548.83
FERT_GRAN_0141,7.51,321.33,116.61,1674.08,6525.06
FERT_GRAN_0142,7.81,380.39,89.93,1825.3,9121.21
FERT_GRAN_0143,7.4,428.22,120.84,2899.44,4331.45
FERT_GRAN_0144,7.68,356.17,96.87,2178.81,4044.93
FERT_GRAN_0145,8.8,306.05,75.18,2814.59,8685.17
FERT_GRAN_0146,7.93,404.2,148.22,1116.46,4279.49
FERT_GRAN_0147,7.36,393.64,113.46,2227.83,4632.34
FERT_GRAN_0148,8.52,553.83,138.51,1169.71,6502.37
FERT_GRAN_0149,8.33,492.89,107.33,1388.43,9578.69
FERT_GRAN_0150,7.78,535.18,99.08,2479.58,8005.82
FERT_GRAN_0151,7.81,460.07,82.52,2889.73,7825.42
FERT_GRAN_0152,7.59,329.2,66.7,1341.84,9736.86
FERT_GRAN_0153,7.81,370.55,141.83,1829.09,4022.22
FERT_GRAN_0154,8.13,335.35,92.44,1209.14,5132.17
FERT_GRAN_0155,8.52,273.08,95.45,1296.21,8423.91
FERT_GRAN_0156,8.07,460.13,140.06,2322.66,5059.35
FERT_GRAN_0157,8.84,469.02,83.17,2494.73,4484.72
FERT_GRAN_0158,7.29,487.86,143.28,2993.94,7930.56
FERT_GRAN_0159,7.82,507.23,128.26,1101.14,4273.04
FERT_GRAN_0160,7.14,519.66,130.29,1589.88,8868.77
FERT_GRAN_0161,8.09,541.65,94.9,1745.58,8696.23
FERT_GRAN_0162,7.84,566.08,139.53,1886.33,7276.82
FERT_GRAN_0163,8.77,594.68,68.79,1121.57,8779.62
FERT_GRAN_0164,8.98,354.9,110.75,2960.86,7657.43
FERT_GRAN_0165,8.28,436.65,146.02,1825.43,8818.33
FERT_GRAN_0166,8.27,260.21,117.59,2471.75,5621.97
FERT_GRAN_0167,7.03,583.65,129.08,2048.88,8498.63
FERT_GRAN_0168,7.68,516.76,126.34,2487.04,4548.06
FERT_GRAN_0169,7.01,461.68,117.09,1529.35,6012.24
FERT_GRAN_0170,7.52,497.24,84.43,2012.23,9127.51
FERT_GRAN_0171,8.34,302.98,138.46,2302.54,7727.07
FERT_GRAN_0172,7.1,499.33,106.99,2424.71,6050.23
FERT_GRAN_0173,8.04,450.38,148.62,1800.5,9142.04
FERT_GRAN_0174,8.9,518.06,55.92,1519.73,6349.24
FERT_GRAN_0175,8.35,376.68,127.95,2216.22,5749.44
FERT_GRAN_0176,7.06,573.96,136.95,1685.87,6438.62
FERT_GRAN_0177,7.02,222.73,117.46,1400.97,6545.86
FERT_GRAN_0178,7.5,464.51,122.83,1851.07,8763.02
FERT_GRAN_0179,8.76,370.72,123.35,1593.83,9888.6
FERT_GRAN_0180,7.23,453.38,102.04,2112.42,5010.54
FERT_GRAN_0181,8.96,487.77,64.65,2847.84,9536.15
FERT_GRAN_0182,7.61,277.05,119.34,2094.37,6027.81
FERT_GRAN_0183,7.78,276.82,133.17,1814.89,9808.95
FERT_GRAN_0184,8.06,389.37,100.6,1450.13,6323.86
FERT_GRAN_0185,8.16,576.19,63.82,1063.94,4998.17
FERT_GRAN_0186,7.57,332.52,68.78,1704.83,5948.85
FERT_GRAN_0187,7.43,404.4,59.33,1100.07,6443.77
FERT_GRAN_0188,8.06,516.73,140.58,1191.96,4575.63
FERT_GRAN_0189,8.97,414.31,51.19,2745.38,7282.5
FERT_GRAN_0190,7.09,518.55,112.84,2264.82,6862.6
FERT_GRAN_0191,7.65,337.53,94.01,2289.66,4059.89
FERT_GRAN_0192,7.49,355.99,88.0,2736.73,9923.61
FERT_GRAN_0193,8.99,265.25,51.08,2738.05,5072.76
FERT_GRAN_0194,7.45,472.08,78.25,2629.46,4837.93
FERT_GRAN_0195,8.64,592.57,123.18,2088.02,5510.59
FERT_GRAN_0196,8.42,278.29,107.24,1265.93,7945.14
FERT_GRAN_0197,8.5,300.31,134.6,2410.79,7125.13
FERT_GRAN_0198,7.72,262.16,141.53,1467.27,6320.79
FERT_GRAN_0199,8.63,474.14,109.86,1478.87,4301.0
FERT_GRAN_0200,8.1,319.63,127.15,1724.94,8712.84
FERT_GRAN_0201,7.88,319.88,108.78,1646.9,4207.91
FERT_GRAN_0202,7.8,325.74,77.19,1085.8,9935.57
FERT_GRAN_0203,7.72,437.71,91.08,2567.88,6660.39
FERT_GRAN_0204,7.07,577.35,72.69,2282.16,8339.77
FERT_GRAN_0205,8.57,488.51,99.12,1274.93,6751.69
FERT_GRAN_0206,7.35,463.2,68.23,1598.24,5055.62
FERT_GRAN_0207,7.5,377.93,97.08,2021.53,9563.36
FERT_GRAN_0208,7.8,387.22,59.1,2980.88,6320.84
FERT_GRAN_0209,8.6,401.33,125.77,1145.88,4891.82
FERT_GRAN_0210,8.27,458.67,70.22,2488.08,9873.66
FERT_GRAN_0211,8.08,536.54,110.38,1017.38,9008.35
FERT_GRAN_0212,7.4,221.45,148.95,1546.88,6039.19
FERT_GRAN_0213,8.92,558.92,83.7,2717.28,7611.34
FERT_GRAN_0214,7.85,356.77,146.13,1669.13,6652.76
FERT_GRAN_0215,7.95,480.54,118.85,1884.59,4010.42
FERT_GRAN_0216,7.32,306.79,88.65,2275.63,4839.26
FERT_GRAN_0217,8.69,390.31,85.93,2144.13,9796.2
FERT_GRAN_0218,8.78,419.16,99.73,2160.86,7778.08
FERT_GRAN_0219,7.65,446.67,58.08,1115.37,5085.36
FERT_GRAN_0220,7.34,492.91,135.61,1351.47,8590.64
FERT_GRAN_0221,7.19,535.82,135.91,1431.46,9554.83
FERT_GRAN_0222,7.57,542.81,114.99,1315.1,6981.97
FERT_GRAN_0223,8.55,554.74,58.48,2230.66,7248.68
FERT_GRAN_0224,7.06,417.98,76.81,2680.07,6419.68
FERT_GRAN_0225,8.91,534.3,71.71,1614.37,6870.03
FERT_GRAN_0226,7.51,208.53,117.93,1114.07,9640.38
FERT_GRAN_0227,7.24,377.41,63.27,2001.45,6611.28
FERT_GRAN_0228,8.83,504.12,74.13,2384.25,9282.67
FERT_GRAN_0229,7.86,560.94,85.72,2290.35,5187.86
FERT_GRAN_0230,8.54,585.34,90.07,2152.31,4779.63
FERT_GRAN_0231,8.17,458.07,119.5,2230.55,7876.65
FERT_GRAN_0232,8.3,404.52,149.31,2036.72,9650.15
FERT_GRAN_0233,7.37,484.37,137.16,2657.78,7771.03
FERT_GRAN_0234,8.64,316.48,77.88,1448.62,7901.42
FERT_GRAN_0235,7.98,329.94,122.11,1929.04,5883.81
FERT_GRAN_0236,7.29,241.08,109.12,2154.36,4456.59
FERT_GRAN_0237,7.24,524.88,79.91,2423.74,7652.24
FERT_GRAN_0238,7.72,466.27,111.71,2978.82,7358.86
FERT_GRAN_0239,7.44,417.59,54.46,1853.65,9374.11
FERT_GRAN_0240,7.68,580.92,64.4,1994.13,6799.79
FERT_GRAN_0241,8.45,575.36,70.37,1113.24,8667.62
FERT_GRAN_0242,8.97,479.56,110.26,2887.28,7827.87
FERT_GRAN_0243,8.55,397.9,69.55,2372.54,4780.19
FERT_GRAN_0244,8.55,260.9,90.29,2865.93,6591.96
FERT_GRAN_0245,8.35,382.6,76.24,2118.22,8089.12
FERT_GRAN_0246,8.4,376.67,145.03,1177.76,4064.56
FERT_GRAN_0247,8.31,305.61,67.32,2575.06,5591.5
FERT_GRAN_0248,7.43,284.11,58.18,2536.78,4875.65
FERT_GRAN_0249,8.74,277.39,111.7,1126.27,8504.09
FERT_GRAN_0250,8.62,251.28,144.23,1971.57,8809.37
FERT_GRAN_0251,7.97,564.89,101.94,1026.23,7795.58
FERT_GRAN_0252,7.62,511.2,94.35,2759.0,5601.34
FERT_GRAN_0253,7.85,462.66,128.71,1561.66,4875.58
FERT_GRAN_0254,8.79,593.53,141.95,1910.1,5097.71
FERT_GRAN_0255,8.05,227.82,107.55,1704.91,9539.79
FERT_GRAN_0256,7.99,345.64,134.16,2236.91,4625.2
FERT_GRAN_0257,8.53,248.07,132.97,1408.85,6233.2
FERT_GRAN_0258,7.14,237.65,105.53,1763.61,4670.03
FERT_GRAN_0259,7.26,284.02,112.57,1409.94,6629.86
FERT_GRAN_0260,7.5,416.31,75.25,2572.86,9606.27
FERT_GRAN_0261,8.61,379.26,60.45,2466.28,8842.39
FERT_GRAN_0262,7.38,457.5,55.69,2903.93,6924.01
FERT_GRAN_0263,7.46,321.82,116.2,2791.51,6308.71
FERT_GRAN_0264,7.06,529.3,123.18,1245.85,8754.15
FERT_GRAN_0265,8.0,488.39,85.54,2237.39,9142.52
FERT_GRAN_0266,8.02,471.78,136.69,2113.1,8777.12
FERT_GRAN_0267,8.3,431.93,94.58,1601.17,5909.09
FERT_GRAN_0268,7.3,343.0,57.92,1886.78,4800.89
FERT_GRAN_0269,8.58,591.27,118.08,1712.59,9095.95
FERT_GRAN_0270,7.24,508.42,85.84,1573.23,9051.85
FERT_GRAN_0271,7.01,381.02,80.68,2657.98,9893.18
FERT_GRAN_0272,8.65,497.23,68.6,2980.24,9993.38
FERT_GRAN_0273,8.85,240.74,61.41,2050.32,7540.54
FERT_GRAN_0274,8.26,343.42,87.04,2431.89,6884.22
FERT_GRAN_0275,7.8,481.1,147.93,1966.78,4660.5
FERT_GRAN_0276,7.98,508.74,148.59,1944.39,8543.18
FERT_GRAN_0277,8.36,556.29,51.18,1639.48,5257.73
FERT_GRAN_0278,7.2,418.58,55.56,2487.63,6690.17
FERT_GRAN_0279,7.34,543.32,136.98,2192.57,8558.8
FERT_GRAN_0280,7.79,265.97,74.92,1054.59,4664.03
FERT_GRAN_0281,7.57,291.97,82.01,1175.45,8822.87
FERT_GRAN_0282,8.04,463.43,57.46,2377.04,8218.41
FERT_GRAN_0283,8.3,491.18,129.96,2707.82,8245.43
FERT_GRAN_0284,8.83,396.16,83.64,2001.52,4007.27
FERT_GRAN_0285,7.97,522.98,149.44,1736.32,4260.57
FERT_GRAN_0286,7.97,289.94,111.96,1733.41,8822.39
FERT_GRAN_0287,7.94,353.82,84.37,1472.46,8991.16
FERT_GRAN_0288,7.84,581.75,120.58,1217.52,9993.14
FERT_GRAN_0289,8.7,431.37,110.05,1743.14,7355.31
FERT_GRAN_0290,7.73,278.19,132.05,1112.4,6568.74
FERT_GRAN_0291,8.48,473.59,91.05,2350.08,9734.59
FERT_GRAN_0292,8.59,364.43,102.89,1390.34,8904.05
FERT_GRAN_0293,8.92,369.82,129.99,2259.05,5725.38
FERT_GRAN_0294,7.51,384.55,123.13,1266.43,4724.39
FERT_GRAN_0295,7.46,428.85,61.57,1129.41,6370.52
FERT_GRAN_0296,8.99,540.48,104.86,2641.83,7271.17
FERT_GRAN_0297,7.98,386.24,120.97,1764.59,4090.05
FERT_GRAN_0298,7.44,265.69,108.51,1724.88,8281.46
FERT_GRAN_0299,8.5,509.74,103.39,1006.62,7544.83
FERT_GRAN_0300,8.85,246.69,121.66,2655.93,6807.88
FERT_GRAN_0301,7.54,212.5,97.91,1720.12,8468.1
FERT_GRAN_0302,8.72,467.07,72.63,1871.52,4009.37
FERT_GRAN_0303,8.81,370.36,103.2,2190.11,5714.65
FERT_GRAN_0304,8.69,354.15,114.68,1521.19,7275.72
FERT_GRAN_0305,7.41,318.2,97.52,1430.46,8147.09
FERT_GRAN_0306,8.2,285.43,50.83,2724.22,5401.06
FERT_GRAN_0307,7.66,459.56,105.3,2527.54,4654.02
FERT_GRAN_0308,7.79,533.09,86.33,2070.31,8249.1
FERT_GRAN_0309,8.27,543.0,113.15,1452.16,9545.84
FERT_GRAN_0310,7.77,554.22,59.52,1489.6,9652.49
FERT_GRAN_0311,7.19,335.03,54.26,2777.34,6446.57
FERT_GRAN_0312,7.13,583.82,106.08,1826.66,6743.8
FERT_GRAN_0313,7.32,555.37,90.79,1582.61,5971.5
FERT_GRAN_0314,7.78,490.04,143.55,1305.71,4596.67
FERT_GRAN_0315,7.66,375.13,84.69,1334.47,4782.76
FERT_GRAN_0316,7.05,482.47,53.16,2556.91,6785.39
FERT_GRAN_0317,7.01,238.12,75.45,1239.34,4615.95
FERT_GRAN_0318,8.03,544.4,125.63,2706.13,9219.79
FERT_GRAN_0319,7.4,374.23,94.2,1386.09,6170.43
FERT_GRAN_0320,8.35,504.04,90.68,1790.47,8149.56
FERT_GRAN_0321,8.32,212.86,52.23,2095.68,9622.86
FERT_GRAN_0322,8.32,304.97,82.66,1532.41,7052.14
FERT_GRAN_0323,8.06,277.55,103.99,1730.15,7552.41
FERT_GRAN_0324,8.71,430.72,54.63,2005.82,7710.25
FERT_GRAN_0325,7.71,426.59,99.5,2997.89,8126.97
FERT_GRAN_0326,7.42,589.75,116.71,2282.46,6852.66
FERT_GRAN_0327,9.0,493.33,120.39,2773.66,8949.18
FERT_GRAN_0328,7.76,313.99,90.24,1621.51,8677.03
FERT_GRAN_0329,7.82,270.47,137.52,1740.31,7229.11
FERT_GRAN_0330,8.66,476.1,105.37,1960.66,6623.22
FERT_GRAN_0331,8.14,311.52,138.94,2047.52,6493.87
FERT_GRAN_0332,8.99,574.39,130.51,1334.47,4921.39
FERT_GRAN_0333,7.42,280.17,53.83,2137.73,6554.43
FERT_GRAN_0334,8.32,272.99,141.29,1718.67,7357.43
FERT_GRAN_0335,7.11,507.6,71.12,1393.28,5245.06
FERT_GRAN_0336,8.47,419.06,145.82,1693.89,4683.07
FERT_GRAN_0337,7.69,314.56,71.46,2860.16,4061.12
FERT_GRAN_0338,8.27,519.67,119.25,2356.86,8754.9
FERT_GRAN_0339,8.21,348.63,88.06,1395.74,8187.65
FERT_GRAN_0340,7.93,592.15,121.44,1964.55,9009.43
FERT_GRAN_0341,8.04,389.52,118.05,2415.65,9494.97
FERT_GRAN_0342,8.44,272.49,146.38,2137.73,7717.86
FERT_GRAN_0343,8.58,230.83,129.17,1387.76,6844.62
FERT_GRAN_0344,8.5,491.73,85.2,1467.0,6108.73
FERT_GRAN_0345,8.75,544.28,68.05,2388.23,7420.39
FERT_GRAN_0346,7.78,363.2,78.75,2947.12,4082.57
FERT_GRAN_0347,8.71,281.49,124.47,1765.85,4328.08
FERT_GRAN_0348,8.11,317.81,131.21,2380.85,7961.3
FERT_GRAN_0349,7.06,521.32,138.53,2677.13,6046.64
FERT_GRAN_0350,7.72,542.65,76.79,1318.53,5878.46
FERT_GRAN_0351,8.35,406.02,104.1,1136.8,4816.45
FERT_GRAN_0352,8.48,568.48,56.65,1575.95,4564.72
FERT_GRAN_0353,8.27,288.61,96.85,1079.47,5898.56
FERT_GRAN_0354,7.94,385.36,146.04,1501.09,6360.11
FERT_GRAN_0355,8.59,519.41,51.62,1431.66,7387.61
FERT_GRAN_0356,7.62,212.05,75.02,1956.01,9297.59
FERT_GRAN_0357,7.29,403.08,78.57,2197.85,6877.09
FERT_GRAN_0358,7.38,422.2,75.01,2485.28,9681.08
FERT_GRAN_0359,8.71,550.48,80.9,2281.95,9155.16
FERT_GRAN_0360,8.19,461.52,51.99,1575.55,9192.9
FERT_GRAN_0361,7.04,527.24,116.81,1936.34,5909.81
FERT_GRAN_0362,8.16,506.37,97.19,1739.58,7646.29
FERT_GRAN_0363,9.0,245.85,139.63,1255.53,5344.74
FERT_GRAN_0364,8.41,508.84,106.93,1854.46,4885.95
FERT_GRAN_0365,7.13,550.97,131.25,1781.83,7953.14
FERT_GRAN_0366,7.18,341.19,138.37,1591.73,9976.42
FERT_GRAN_0367,7.22,254.44,78.28,2202.56,9692.2
FERT_GRAN_0368,8.85,528.06,72.29,2289.17,6675.31
FERT_GRAN_0369,7.13,328.05,103.46,1122.03,9409.26
FERT_GRAN_0370,8.69,355.42,82.25,2506.91,8218.72
FERT_GRAN_0371,7.66,222.11,145.0,1104.71,6630.21
FERT_GRAN_0372,8.97,513.46,131.19,1020.3,4707.97
FERT_GRAN_0373,8.03,346.68,89.25,1479.33,6600.76
FERT_GRAN_0374,7.04,445.75,149.14,2172.49,5509.2
FERT_GRAN_0375,8.89,402.82,62.87,1216.81,4619.34
FERT_GRAN_0376,7.54,417.5,69.98,1469.21,8995.7
FERT_GRAN_0377,8.97,416.16,133.48,1716.23,7345.3
FERT_GRAN_0378,8.1,378.21,74.46,1031.99,6847.04
FERT_GRAN_0379,7.39,461.55,110.55,1650.38,4971.39
FERT_GRAN_0380,7.51,513.76,77.72,1122.9,5042.56
FERT_GRAN_0381,8.13,555.16,69.3,2485.45,5915.19
FERT_GRAN_0382,8.28,341.95,117.98,1354.83,6146.87
FERT_GRAN_0383,7.99,401.27,53.45,2657.39,6553.76
FERT_GRAN_0384,8.04,231.18,50.97,2630.04,9544.88
FERT_GRAN_0385,7.7,211.72,51.62,1357.16,8672.29
FERT_GRAN_0386,8.7,537.04,88.49,1623.31,5073.37
FERT_GRAN_0387,8.88,337.44,125.76,2392.43,4799.08
FERT_GRAN_0388,7.49,321.5,79.04,2046.03,4121.04
FERT_GRAN_0389,9.0,587.28,95.74,2434.45,5906.38
FERT_GRAN_0390,7.66,579.97,141.53,2489.48,5666.03
FERT_GRAN_0391,8.7,471.44,70.02,2806.62,6341.29
FERT_GRAN_0392,7.96,253.78,89.7,2558.27,6806.67
FERT_GRAN_0393,7.35,269.78,117.39,2189.88,8969.72
FERT_GRAN_0394,7.88,319.58,77.78,1479.61,6505.69
FERT_GRAN_0395,8.87,209.35,126.63,2290.64,6837.03
FERT_GRAN_0396,7.55,296.25,133.78,2902.58,6989.32
FERT_GRAN_0397,7.78,496.23,99.58,2588.92,8338.68
FERT_GRAN_0398,7.11,309.54,131.92,1283.95,6617.38
FERT_GRAN_0399,8.21,432.73,115.94,1415.43,4826.14
FERT_GRAN_0400,8.61,312.24,87.59,1237.44,5035.38
FERT_GRAN_0401,7.81,455.06,109.24,1247.84,5077.7
FERT_GRAN_0402,7.6,499.91,144.28,2891.5,6195.39
FERT_GRAN_0403,7.59,463.95,102.86,2009.09,6000.0
FERT_GRAN_0404,7.41,498.73,133.26,2141.9,4286.8
FERT_GRAN_0405,8.4,534.22,67.98,1076.97,6214.76
FERT_GRAN_0406,8.48,229.12,137.19,1331.13,5677.43
FERT_GRAN_0407,7.76,333.51,102.9,2158.3,8481.51
FERT_GRAN_0408,8.3,392.0,149.5,1825.21,7824.38
FERT_GRAN_0409,7.04,292.17,73.15,2999.95,9345.14
