Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
FERT_NITR_0096,7.45,97.56,11.29,109.34,7972.63
FERT_NITR_0097,7.63,134.08,38.9,151.08,7304.79
FERT_NITR_0098,6.09,136.98,10.15,136.25,5509.12
FERT_NITR_0099,7.42,136.44,26.6,278.79,7167.74
FERT_NITR_0100,7.42,93.59,22.99,117.23,5837.14
FERT_NITR_0101,7.47,63.59,21.72,245.19,5960.32
FERT_NITR_0102,7.57,130.91,30.5,290.06,6878.55
FERT_NITR_0103,7.87,134.0,21.68,130.07,7638.5
FERT_NITR_0104,7.53,77.26,14.77,224.94,6349.59
FERT_NITR_0105,7.74,123.6,39.82,113.86,4551.63
FERT_NITR_0106,7.37,148.27,38.17,224.05,5917.71
FERT_NITR_0107,7.14,125.29,35.81,124.24,3559.05
FERT_NITR_0108,6.12,128.42,14.16,137.02,4377.6
FERT_NITR_0109,6.16,114.04,39.08,164.33,6693.47
FERT_NITR_0110,7.27,51.35,24.98,256.65,6416.26
FERT_NITR_0111,7.82,92.29,24.3,202.06,7432.3
FERT_NITR_0112,6.52,103.18,18.56,116.48,6000.84
FERT_NITR_0113,7.79,101.53,24.19,139.63,6335.25
FERT_NITR_0114,7.71,133.26,10.57,185.38,3421.66
FERT_NITR_0115,6.26,132.73,25.04,282.08,5695.65
FERT_NITR_0116,6.71,113.44,38.41,203.24,4460.67
FERT_NITR_0117,7.3,51.31,36.76,177.18,3342.34
FERT_NITR_0118,7.83,78.35,16.46,246.86,4501.49
FERT_NITR_0119,7.7,59.68,12.47,282.67,6685.78
FERT_NITR_0120,6.58,125.04,13.33,213.07,3938.13
FERT_NITR_0121,6.97,90.92,33.49,200.71,4808.44
FERT_NITR_0122,7.72,56.04,15.48,267.25,7945.75
FERT_NITR_0123,7.18,64.6,15.72,175.91,5933.0
FERT_NITR_0124,7.31,118.89,18.85,228.18,5382.57
FERT_NITR_0125,7.31,81.09,33.44,100.22,4466.05
FERT_NITR_0126,7.97,95.33,16.92,282.98,4540.02
FERT_NITR_0127,7.29,117.29,15.81,288.51,7742.45
FERT_NITR_0128,7.31,96.2,12.36,263.36,5171.55
FERT_NITR_0129,7.39,96.22,26.35,193.41,7875.39
FERT_NITR_0130,6.94,100.28,10.72,264.57,5638.22
FERT_NITR_0131,7.25,81.98,24.46,132.43,6472.95
FERT_NITR_0132,6.11,68.13,15.41,156.67,3240.66
FERT_NITR_0133,6.93,68.01,14.79,150.81,6727.49
FERT_NITR_0134,7.0,60.37,36.14,126.58,3165.54
FERT_NITR_0135,7.7,75.54,12.28,186.86,7264.98
FERT_NITR_0136,7.57,87.13,31.49,239.82,4561.52
FERT_NITR_0137,6.03,132.51,18.2,217.49,7111.39
FERT_NITR_0138,7.94,94.95,14.28,241.67,5354.01
FERT_NITR_0139,7.79,112.21,36.68,243.46,5995.86
FERT_NITR_0140,7.3,98.2,12.45,257.04,4778.44
FERT_NITR_0141,7.07,118.87,24.85,119.44,7920.71
FERT_NITR_0142,6.47,92.97,27.81,180.25,5254.44
FERT_NITR_0143,7.72,135.38,29.08,239.28,6552.64
FERT_NITR_0144,7.5,103.93,18.53,221.26,7826.58
FERT_NITR_0145,7.28,120.82,23.14,210.94,4383.38
FERT_NITR_0146,7.09,100.42,11.6,237.02,5557.67
FERT_NITR_0147,6.33,118.68,37.13,215.65,5298.21
FERT_NITR_0148,6.52,66.07,16.45,169.7,6842.01
FERT_NITR_0149,6.57,117.86,33.3,126.47,5671.21
FERT_NITR_0150,6.11,53.02,22.39,254.44,3953.12
FERT_NITR_0151,6.67,71.3,12.96,200.78,5666.98
FERT_NITR_0152,7.27,77.25,36.69,220.08,7949.06
FERT_NITR_0153,6.1,100.65,29.98,184.96,4531.56
FERT_NITR_0154,7.11,136.12,36.46,151.1,4704.52
FERT_NITR_0155,6.99,130.41,14.45,267.29,7699.57
FERT_NITR_0156,6.36,110.38,33.98,249.63,5407.8
FERT_NITR_0157,6.54,55.79,25.71,102.3,6261.54
FERT_NITR_0158,7.07,120.84,27.58,221.38,4621.54
FERT_NITR_0159,6.43,62.09,22.78,196.31,3261.08
FERT_NITR_0160,6.7,118.61,39.03,231.65,4743.58
FERT_NITR_0161,6.9,110.38,11.78,152.46,4276.14
FERT_NITR_0162,7.73,55.81,21.7,237.95,5402.39
FERT_NITR_0163,7.33,89.68,37.54,265.55,6945.61
FERT_NITR_0164,6.4,82.83,16.46,259.29,4378.79
FERT_NITR_0165,6.17,72.17,24.99,117.12,7209.41
FERT_NITR_0166,7.71,130.88,36.2,231.83,4046.05
FERT_NITR_0167,7.49,121.48,28.47,108.54,4060.61
FERT_NITR_0168,7.43,125.5,38.01,139.73,4630.88
FERT_NITR_0169,6.91,142.48,21.04,282.91,6332.8
FERT_NITR_0170,7.0,124.17,22.09,283.58,4708.74
FERT_NITR_0171,7.67,137.49,19.86,112.28,4042.62
FERT_NITR_0172,6.53,113.7,16.93,153.64,7641.46
FERT_NITR_0173,7.93,106.5,24.61,170.8,6959.25
FERT_NITR_0174,7.08,136.7,17.24,102.96,7010.91
FERT_NITR_0175,6.78,102.38,25.82,171.35,7519.88
FERT_NITR_0176,7.07,120.23,22.14,267.74,3687.86
FERT_NITR_0177,7.11,112.46,20.66,154.16,7426.63
FERT_NITR_0178,6.72,85.18,14.53,230.42,3802.79
FERT_NITR_0179,7.57,102.81,35.28,120.22,4794.24
FERT_NITR_0180,7.69,70.75,24.95,119.57,3939.33
FERT_NITR_0181,7.4,85.53,26.42,139.08,7785.07
FERT_NITR_0182,6.7,101.3,33.58,144.49,3763.77
FERT_NITR_0183,6.43,122.55,35.08,203.93,3662.83
FERT_NITR_0184,6.91,97.36,23.34,229.05,7013.71
FERT_NITR_0185,6.33,112.18,31.0,149.7,4011.49
FERT_NITR_0186,6.13,113.51,20.65,115.17,3143.89
FERT_NITR_0187,7.71,77.86,18.15,204.88,3291.96
FERT_NITR_0188,7.38,68.36,14.76,104.09,7038.96
FERT_NITR_0189,7.23,115.77,23.88,219.93,4967.56
FERT_NITR_0190,6.45,54.38,22.32,228.52,6986.98
FERT_NITR_0191,7.39,93.89,30.14,186.49,6423.15
FERT_NITR_0192,7.06,79.18,14.47,258.1,5822.18
FERT_NITR_0193,7.27,87.61,26.8,115.47,7215.14
FERT_NITR_0194,7.32,121.02,31.75,183.39,4019.8
FERT_NITR_0195,7.73,66.27,25.72,108.41,3397.64
FERT_NITR_0196,6.01,88.89,33.59,263.46,4831.5
FERT_NITR_0197,7.46,145.11,14.02,154.1,3307.38
FERT_NITR_0198,6.71,132.19,30.11,249.52,3497.38
FERT_NITR_0199,6.73,74.22,35.85,244.0,3416.67
FERT_NITR_0200,7.33,56.29,11.25,243.99,5018.19
FERT_NITR_0201,6.97,110.74,28.44,198.44,5629.57
FERT_NITR_0202,6.02,112.47,16.94,220.71,3665.69
FERT_NITR_0203,7.45,149.81,19.88,215.4,5853.27
FERT_NITR_0204,7.84,121.36,16.21,261.33,5356.8
FERT_NITR_0205,6.93,136.43,23.56,258.87,3108.76
FERT_NITR_0206,7.26,128.22,28.86,221.39,6837.52
FERT_NITR_0207,6.24,106.95,20.27,202.2,6788.87
FERT_NITR_0208,7.62,89.93,25.15,209.71,5008.04
FERT_NITR_0209,6.93,92.34,11.56,299.96,5175.51
FERT_NITR_0210,6.88,84.74,27.62,214.32,6343.63
FERT_NITR_0211,6.9,91.58,27.88,217.3,7161.31
FERT_NITR_0212,7.35,104.35,33.49,171.99,7681.73
FERT_NITR_0213,7.22,76.11,38.16,165.62,3724.43
FERT_NITR_0214,7.87,146.24,34.46,239.68,4526.2
FERT_NITR_0215,7.04,53.0,16.14,247.41,4499.22
FERT_NITR_0216,6.64,79.69,19.26,145.97,5856.31
FERT_NITR_0217,7.49,98.71,21.04,263.1,7363.04
FERT_NITR_0218,6.23,97.57,27.88,208.34,3804.81
FERT_NITR_0219,6.55,145.78,22.43,278.58,6177.63
FERT_NITR_0220,7.22,136.53,12.78,135.0,4207.21
FERT_NITR_0221,6.78,96.8,16.43,270.77,5368.04
FERT_NITR_0222,6.3,88.83,19.4,297.07,4817.8
FERT_NITR_0223,6.93,66.69,34.09,282.62,3033.28
FERT_NITR_0224,7.28,67.46,39.33,238.47,3974.76
FERT_NITR_0225,7.99,136.51,22.99,270.91,4771.76
FERT_NITR_0226,6.77,82.8,17.14,108.49,7205.92
FERT_NITR_0227,6.3,93.31,28.91,265.96,3941.05
FERT_NITR_0228,7.94,95.02,34.65,210.86,4851.85
FERT_NITR_0229,7.04,85.18,22.56,214.79,3980.81
FERT_NITR_0230,6.32,67.79,32.96,202.88,3998.24
FERT_NITR_0231,6.38,70.2,36.99,232.33,5319.35
FERT_NITR_0232,6.32,136.52,28.92,166.23,4692.76
FERT_NITR_0233,7.71,129.6,10.12,150.94,3645.58
FERT_NITR_0234,6.69,97.64,34.91,292.09,7650.2
FERT_NITR_0235,7.04,76.78,21.35,271.63,4477.49
FERT_NITR_0236,7.74,132.76,23.74,147.6,7587.98
FERT_NITR_0237,6.11,113.72,31.2,296.27,5293.18
FERT_NITR_0238,7.43,93.06,32.69,287.12,7775.85
FERT_NITR_0239,6.47,74.06,34.91,127.04,6139.24
FERT_NITR_0240,6.47,73.57,12.34,136.05,6410.23
FERT_NITR_0241,7.2,143.32,11.4,217.74,7079.74
FERT_NITR_0242,6.19,99.47,23.12,239.9,5979.32
FERT_NITR_0243,7.88,113.85,15.95,235.26,4769.81
FERT_NITR_0244,7.27,115.84,30.39,207.12,4948.47
FERT_NITR_0245,6.88,120.92,27.1,267.57,3768.07
FERT_NITR_0246,7.0,141.0,18.95,223.73,3662.38
FERT_NITR_0247,7.78,117.53,23.33,219.4,7402.75
FERT_NITR_0248,6.45,116.74,33.29,112.92,6698.35
FERT_NITR_0249,7.99,50.8,14.82,271.97,4988.11
FERT_NITR_0250,6.95,69.16,11.95,235.74,4614.98
FERT_NITR_0251,6.68,148.18,30.19,115.25,5010.49
FERT_NITR_0252,6.88,98.31,14.32,298.25,3986.22
FERT_NITR_0253,7.51,58.57,19.85,208.75,6797.71
FERT_NITR_0254,7.55,135.16,23.2,208.93,7752.04
FERT_NITR_0255,6.61,82.71,29.26,188.51,3124.59
FERT_NITR_0256,6.42,125.73,36.0,144.95,3113.12
FERT_NITR_0257,7.47,138.35,32.83,285.5,6907.98
FERT_NITR_0258,7.51,120.84,39.36,169.44,3947.11
FERT_NITR_0259,7.71,137.62,30.64,145.15,6762.11
FERT_NITR_0260,7.92,91.31,24.48,171.11,4239.76
FERT_NITR_0261,7.26,110.21,15.7,200.39,5058.41
FERT_NITR_0262,6.17,88.27,17.39,117.65,5953.22
FERT_NITR_0263,6.88,85.77,29.64,296.13,5597.77
FERT_NITR_0264,7.46,67.76,16.54,287.51,6917.55
FERT_NITR_0265,6.8,52.48,30.3,228.38,3116.24
FERT_NITR_0266,6.5,136.51,30.53,188.8,5708.25
FERT_NITR_0267,7.89,117.22,12.31,106.32,7945.71
FERT_NITR_0268,6.11,125.96,14.45,136.04,5985.21
FERT_NITR_0269,6.67,53.11,26.38,262.48,6038.5
FERT_NITR_0270,7.01,78.67,39.5,184.02,4005.15
FERT_NITR_0271,6.45,100.3,30.09,266.57,7005.41
FERT_NITR_0272,7.1,138.1,32.46,197.73,6920.26
FERT_NITR_0273,7.35,52.04,24.54,126.04,6878.51
FERT_NITR_0274,6.01,102.83,24.13,120.38,5109.72
FERT_NITR_0275,6.79,70.45,26.43,205.11,3231.49
FERT_NITR_0276,7.92,104.67,17.72,265.24,6209.81
FERT_NITR_0277,7.87,149.46,32.08,109.35,3530.53
FERT_NITR_0278,7.9,119.88,15.8,178.87,4274.78
FERT_NITR_0279,7.94,141.74,20.26,219.36,3101.89
FERT_NITR_0280,7.15,144.01,14.31,238.75,3348.25
FERT_NITR_0281,6.79,65.53,29.51,140.88,7949.02
FERT_NITR_0282,6.79,78.39,38.09,222.28,3488.23
FERT_NITR_0283,6.69,63.94,18.26,294.17,6853.44
FERT_NITR_0284,6.47,115.85,22.03,274.95,6033.39
FERT_NITR_0285,7.15,91.39,13.79,185.8,3377.27
FERT_NITR_0286,7.16,110.16,27.12,137.14,5673.36
FERT_NITR_0287,6.26,116.25,14.39,252.62,6959.33
FERT_NITR_0288,7.88,136.77,13.07,119.66,7781.78
FERT_NITR_0289,6.28,103.53,39.75,153.05,5368.31
FERT_NITR_0290,7.43,111.25,11.28,111.24,5072.42
FERT_NITR_0291,6.23,146.66,39.64,179.98,7787.07
FERT_NITR_0292,7.52,124.12,15.32,119.35,3940.1
FERT_NITR_0293,7.42,124.98,29.23,246.72,4887.97
FERT_NITR_0294,6.06,132.39,29.8,292.02,7790.5
FERT_NITR_0295,6.78,101.59,32.01,239.71,6997.5
FERT_NITR_0296,7.31,69.95,17.65,261.9,7587.12
FERT_NITR_0297,7.63,89.04,34.48,271.84,5618.21
FERT_NITR_0298,7.59,122.27,26.83,192.16,7033.79
FERT_NITR_0299,7.83,71.26,10.6,117.61,7383.51
FERT_NITR_0300,6.83,95.26,36.3,270.46,6186.53
FERT_NITR_0301,6.9,128.37,18.79,140.98,6484.27
FERT_NITR_0302,7.37,81.26,22.15,144.26,6334.54
FERT_NITR_0303,6.3,99.16,23.37,199.85,6188.39
FERT_NITR_0304,6.57,123.36,12.34,111.17,4637.57
FERT_NITR_0305,7.55,87.03,17.85,277.09,7438.55
FERT_NITR_0306,7.07,114.99,16.28,262.45,4183.56
FERT_NITR_0307,7.04,130.32,34.13,124.63,7884.03
FERT_NITR_0308,7.09,84.62,36.36,284.61,4527.85
FERT_NITR_0309,7.61,108.36,33.14,138.83,3193.45
FERT_NITR_0310,6.01,95.62,39.01,113.93,4259.43
FERT_NITR_0311,7.33,87.01,17.16,116.05,5533.07
FERT_NITR_0312,6.63,102.22,31.05,134.52,7174.29
FERT_NITR_0313,6.79,63.07,23.05,226.04,5122.87
FERT_NITR_0314,6.81,103.13,13.75,175.16,3837.1
FERT_NITR_0315,6.72,141.59,34.52,226.39,7231.28
FERT_NITR_0316,6.23,87.71,33.56,174.24,7870.05
FERT_NITR_0317,6.66,126.3,21.48,133.35,7563.74
FERT_NITR_0318,7.5,128.94,16.26,207.05,5594.21
FERT_NITR_0319,7.59,101.2,14.6,196.89,6205.92
FERT_NITR_0320,6.96,82.31,18.36,233.29,3902.77
FERT_NITR_0321,6.39,110.58,10.57,213.27,7927.32
FERT_NITR_0322,7.86,142.43,35.0,242.76,3970.31
FERT_NITR_0323,7.83,147.87,38.54,246.11,4464.53
FERT_NITR_0324,7.92,94.24,39.77,158.35,6149.1
FERT_NITR_0325,7.68,133.22,28.42,119.02,7287.11
FERT_NITR_0326,7.84,139.74,34.36,275.54,3024.79
FERT_NITR_0327,6.96,72.6,19.36,178.36,7560.52
FERT_NITR_0328,7.06,115.63,29.71,152.07,6157.38
FERT_NITR_0329,6.24,70.48,21.04,238.3,4337.31
FERT_NITR_0330,7.63,118.33,16.22,121.6,7209.34
FERT_NITR_0331,6.93,61.64,15.78,125.47,6189.24
FERT_NITR_0332,7.76,126.44,26.46,291.74,4084.72
FERT_NITR_0333,7.07,129.1,36.42,166.0,7069.42
FERT_NITR_0334,7.32,91.09,16.23,142.48,4991.7
FERT_NITR_0335,7.38,65.83,14.84,225.39,3933.75
FERT_NITR_0336,7.05,60.23,29.85,281.02,3485.19
FERT_NITR_0337,6.39,123.54,20.92,201.43,3914.04
FERT_NITR_0338,7.55,145.05,12.75,258.11,5194.32
FERT_NITR_0339,6.24,82.51,38.21,166.48,4045.56
FERT_NITR_0340,7.86,74.87,15.85,250.33,3181.84
FERT_NITR_0341,7.6,147.82,35.59,118.24,7616.63
FERT_NITR_0342,6.12,127.29,28.41,155.49,4931.35
FERT_NITR_0343,6.6,126.75,35.85,128.67,6290.07
FERT_NITR_0344,7.43,50.85,16.8,277.4,3645.43
FERT_NITR_0345,7.38,145.39,32.94,287.95,4390.94
FERT_NITR_0346,6.52,85.58,33.96,173.67,7807.87
FERT_NITR_0347,6.65,116.25,21.51,253.78,5093.62
FERT_NITR_0348,7.24,50.34,39.35,118.71,6537.74
FERT_NITR_0349,7.47,65.79,37.43,257.55,7276.98
FERT_NITR_0350,7.59,133.93,21.18,279.56,3268.65
FERT_NITR_0351,6.11,123.07,35.05,210.42,3986.93
FERT_NITR_0352,7.67,65.8,22.5,160.13,4608.3
FERT_NITR_0353,7.21,100.11,12.68,280.8,6239.62
FERT_NITR_0354,6.5,116.82,29.52,212.95,4472.21
FERT_NITR_0355,6.31,51.24,35.16,261.97,6319.18
FERT_NITR_0356,6.71,84.87,11.61,137.71,4945.02
FERT_NITR_0357,7.63,60.35,12.46,203.03,3580.85
FERT_NITR_0358,6.99,122.25,22.03,277.01,6918.21
FERT_NITR_0359,7.07,56.27,38.09,194.37,5292.15
FERT_NITR_0360,6.84,140.76,19.96,272.82,5775.08
FERT_NITR_0361,6.24,149.96,33.1,257.66,4378.29
FERT_NITR_0362,6.88,86.45,20.24,158.85,3753.33
FERT_NITR_0363,7.87,111.66,14.07,240.83,5804.74
FERT_NITR_0364,6.63,145.58,10.99,120.48,4570.15
FERT_NITR_0365,6.11,112.44,25.63,293.72,4657.61
FERT_NITR_0366,6.33,98.82,38.46,175.12,6017.73
FERT_NITR_0367,7.82,50.74,29.64,261.06,4438.57
FERT_NITR_0368,6.28,90.35,26.49,249.19,5954.76
FERT_NITR_0369,6.63,146.89,10.39,241.0,7273.11
FERT_NITR_0370,7.19,93.87,37.07,237.88,5280.42
FERT_NITR_0371,7.91,106.87,18.06,203.51,6297.4
FERT_NITR_0372,7.85,54.38,14.06,221.44,3128.27
FERT_NITR_0373,6.87,145.35,33.07,103.82,5552.88
FERT_NITR_0374,6.42,144.65,31.23,121.5,5836.45
FERT_NITR_0375,6.55,146.41,25.91,138.29,3079.08
FERT_NITR_0376,7.42,128.52,36.16,296.28,3605.2
FERT_NITR_0377,7.7,70.54,15.29,172.66,5462.63
FERT_NITR_0378,6.4,68.1,15.43,137.49,5835.53
FERT_NITR_0379,7.39,108.05,35.06,114.03,6593.79
FERT_NITR_0380,7.95,56.53,15.28,127.81,6580.92
FERT_NITR_0381,6.43,105.99,26.63,298.68,7700.61
FERT_NITR_0382,7.11,89.0,11.82,135.56,4737.21
FERT_NITR_0383,6.17,74.43,28.18,238.21,4675.64
FERT_NITR_0384,6.39,102.48,14.19,169.33,3516.46
FERT_NITR_0385,6.81,83.52,17.26,172.49,4350.1
FERT_NITR_0386,6.18,85.16,32.16,263.15,5437.77
FERT_NITR_0387,7.35,54.17,20.7,166.51,5689.6
FERT_NITR_0388,6.31,75.46,36.12,207.91,4342.61
FERT_NITR_0389,7.75,129.98,38.68,114.0,3556.07
FERT_NITR_0390,6.61,146.83,21.24,196.42,7250.51
FERT_NITR_0391,6.32,53.65,17.84,255.4,6063.87
FERT_NITR_0392,7.03,135.58,10.97,260.47,6903.51
FERT_NITR_0393,6.82,76.95,22.85,269.36,3313.69
FERT_NITR_0394,7.19,102.07,29.0,152.6,5460.65
FERT_NITR_0395,6.12,50.38,34.23,130.23,6149.86
FERT_NITR_0396,6.03,129.72,13.18,190.57,6831.99
FERT_NITR_0397,6.98,75.04,29.99,294.38,5989.91
FERT_NITR_0398,7.39,95.1,31.48,207.1,6765.06
FERT_NITR_0399,6.45,95.54,15.7,196.22,7829.62
FERT_NITR_0400,6.28,94.04,30.22,238.36,7326.47
FERT_NITR_0401,6.84,132.56,35.51,273.65,3157.97
FERT_NITR_0402,7.39,74.72,34.05,140.94,4850.84
FERT_NITR_0403,6.15,79.44,29.43,197.25,3363.28
FERT_NITR_0404,7.04,110.8,29.08,224.37,3862.95
FERT_NITR_0405,6.15,82.66,11.94,159.82,7079.34
FERT_NITR_0406,6.57,67.41,19.66,166.23,7416.76
FERT_NITR_0407,6.97,82.19,10.26,218.89,7721.05
FERT_NITR_0408,7.53,89.15,19.46,135.01,4615.99
FERT_NITR_0409,6.32,59.04,24.08,294.1,7009.26
FERT_NITR_0410,7.93,128.75,27.27,185.2,5003.82
FERT_NITR_0411,6.51,123.23,38.08,271.9,5306.4
FERT_NITR_0412,7.31,104.98,26.76,228.38,5213.92
FERT_NITR_0413,6.58,135.56,31.86,280.25,6336.64
FERT_NITR_0414,6.18,146.69,21.97,253.96,6807.7
FERT_NITR_0415,6.45,141.75,13.42,261.06,6539.02
FERT_NITR_0416,6.02,93.46,24.73,241.67,3919.07
FERT_NITR_0417,7.72,129.73,13.15,285.14,6744.88
FERT_NITR_0418,6.93,52.8,14.44,104.01,7021.31
FERT_NITR_0419,6.6,113.21,28.51,169.35,3097.15
FERT_NITR_0420,7.93,107.61,14.15,292.41,6186.56
FERT_NITR_0421,6.03,122.72,29.71,207.33,7209.56
FERT_NITR_0422,6.83,115.1,29.38,294.2,6243.34
FERT_NITR_0423,6.21,100.99,33.44,101.26,7685.65
FERT_NITR_0424,7.47,57.32,20.89,265.22,4425.8
FERT_NITR_0425,6.5,106.86,29.04,270.4,7852.37
FERT_NITR_0426,7.11,137.51,19.12,187.07,3078.01
FERT_NITR_0427,7.53,87.13,39.81,145.07,7073.21
FERT_NITR_0428,7.41,94.01,30.06,264.17,4488.04
FERT_NITR_0429,6.97,62.59,16.78,280.19,5679.12
FERT_NITR_0430,7.67,94.1,20.21,296.16,4841.03
FERT_NITR_0431,7.26,90.0,13.65,278.38,3936.57
FERT_NITR_0432,7.46,135.28,26.7,202.11,7223.63
FERT_NITR_0433,6.82,59.11,36.92,209.71,6440.94
FERT_NITR_0434,6.4,91.3,10.79,124.46,4876.01
