Sample ID,pH,COD (mg/L),BOD (mg/L),TSS (mg/L),TDS (mg/L)
FERT_AMMO_0075,9.55,281.04,27.77,72.36,4913.55
FERT_AMMO_0076,9.59,207.89,48.51,148.26,3185.32
FERT_AMMO_0077,9.15,266.36,45.63,143.97,3020.09
FERT_AMMO_0078,10.04,124.06,47.56,187.69,3148.5
FERT_AMMO_0079,8.99,220.98,57.76,114.6,2908.39
FERT_AMMO_0080,8.64,153.34,44.98,104.48,4277.4
FERT_AMMO_0081,8.85,236.56,65.41,191.21,3998.58
FERT_AMMO_0082,8.75,180.0,65.01,109.51,4877.73
FERT_AMMO_0083,10.36,177.2,47.12,90.5,2840.99
FERT_AMMO_0084,9.33,102.87,61.21,74.72,2269.55
FERT_AMMO_0085,9.19,111.4,68.86,60.49,4215.0
FERT_AMMO_0086,8.88,241.37,43.9,125.74,3772.04
FERT_AMMO_0087,8.93,296.71,23.85,57.62,4401.02
FERT_AMMO_0088,10.09,131.93,43.38,166.85,4550.12
FERT_AMMO_0089,10.18,163.72,75.8,174.0,3264.82
FERT_AMMO_0090,8.51,259.68,21.49,89.87,4440.12
FERT_AMMO_0091,8.72,217.69,26.26,69.35,3980.12
FERT_AMMO_0092,8.88,281.71,32.4,169.1,3699.54
FERT_AMMO_0093,8.51,100.77,67.31,106.66,3359.02
FERT_AMMO_0094,9.66,118.98,70.43,185.65,2839.18
FERT_AMMO_0095,10.22,108.82,50.9,52.27,2401.27
FERT_AMMO_0096,10.11,173.17,58.12,123.18,2597.22
FERT_AMMO_0097,10.03,285.27,49.44,120.78,3142.04
FERT_AMMO_0098,10.41,152.79,65.91,148.11,2716.68
FERT_AMMO_0099,9.58,157.83,66.64,83.63,3292.51
FERT_AMMO_0100,9.46,109.75,59.33,157.04,3024.1
FERT_AMMO_0101,9.97,296.62,51.97,69.29,2303.78
FERT_AMMO_0102,9.63,126.45,57.67,159.95,3015.04
FERT_AMMO_0103,9.12,278.59,64.62,117.01,2629.33
FERT_AMMO_0104,9.04,293.68,33.56,70.54,4280.73
FERT_AMMO_0105,8.56,277.06,40.37,51.44,3119.15
FERT_AMMO_0106,9.66,119.26,71.24,171.24,3006.82
FERT_AMMO_0107,9.67,285.4,76.97,169.93,3443.14
FERT_AMMO_0108,9.69,214.79,55.68,157.08,3996.13
FERT_AMMO_0109,9.45,185.61,72.68,163.43,2396.46
FERT_AMMO_0110,9.95,217.43,76.68,180.46,2796.47
FERT_AMMO_0111,10.48,283.56,59.01,68.23,3415.49
FERT_AMMO_0112,9.08,258.86,66.22,134.24,3319.74
FERT_AMMO_0113,9.59,191.12,44.92,60.61,3855.11
FERT_AMMO_0114,8.78,266.1,67.27,138.1,4328.42
FERT_AMMO_0115,9.65,127.28,61.22,184.27,4075.86
FERT_AMMO_0116,9.26,222.9,76.64,64.47,3601.32
FERT_AMMO_0117,10.17,150.98,75.38,136.85,3079.74
FERT_AMMO_0118,8.8,287.62,75.29,156.98,2998.16
FERT_AMMO_0119,8.58,285.51,62.28,134.5,3983.98
FERT_AMMO_0120,8.52,167.23,72.12,85.44,2812.2
FERT_AMMO_0121,8.59,122.18,69.09,87.05,2920.36
FERT_AMMO_0122,9.85,281.97,51.54,84.2,4013.46
FERT_AMMO_0123,9.04,206.31,72.9,89.99,4095.01
FERT_AMMO_0124,9.25,260.36,49.49,164.34,4579.97
FERT_AMMO_0125,9.27,275.66,32.48,89.74,4479.03
FERT_AMMO_0126,8.67,162.99,41.37,51.32,3517.0
FERT_AMMO_0127,10.24,174.13,68.7,125.45,3720.47
FERT_AMMO_0128,9.09,255.57,28.42,101.21,3063.11
FERT_AMMO_0129,9.36,292.84,60.4,165.2,4933.19
FERT_AMMO_0130,9.26,144.98,42.9,110.67,4699.51
FERT_AMMO_0131,10.33,212.77,57.99,177.87,3808.87
FERT_AMMO_0132,9.14,273.7,74.52,145.71,4082.83
FERT_AMMO_0133,10.07,222.38,74.63,163.18,3485.83
FERT_AMMO_0134,8.84,188.89,43.13,181.88,3888.16
FERT_AMMO_0135,9.41,113.79,33.02,85.89,2707.08
FERT_AMMO_0136,9.07,167.41,33.54,193.38,2766.34
FERT_AMMO_0137,9.63,138.66,71.66,123.13,4253.4
FERT_AMMO_0138,8.7,216.12,65.76,170.24,3424.35
FERT_AMMO_0139,10.11,222.37,66.07,83.7,2961.52
FERT_AMMO_0140,9.72,249.64,50.07,81.99,2412.28
FERT_AMMO_0141,9.29,222.67,72.45,154.67,2032.15
FERT_AMMO_0142,8.51,286.15,43.44,179.73,2270.65
FERT_AMMO_0143,10.05,236.46,76.78,74.79,3967.82
FERT_AMMO_0144,9.55,264.39,45.06,56.24,2101.84
FERT_AMMO_0145,9.29,114.71,72.49,65.36,2142.72
FERT_AMMO_0146,9.22,141.76,54.0,56.63,2914.73
FERT_AMMO_0147,8.58,112.03,50.78,71.83,3350.21
FERT_AMMO_0148,8.66,101.02,61.76,100.38,4932.42
FERT_AMMO_0149,9.97,175.78,29.75,110.41,3645.68
FERT_AMMO_0150,9.64,299.53,55.62,182.58,2131.95
FERT_AMMO_0151,10.49,128.91,39.7,50.47,4133.06
FERT_AMMO_0152,9.58,277.64,64.09,102.01,4814.84
FERT_AMMO_0153,9.66,138.46,42.98,157.4,2123.11
FERT_AMMO_0154,8.91,238.42,37.17,173.56,4238.16
FERT_AMMO_0155,10.03,244.13,71.6,197.13,4903.99
FERT_AMMO_0156,9.41,208.42,52.39,58.75,4383.58
FERT_AMMO_0157,9.55,180.87,38.43,128.36,2977.61
FERT_AMMO_0158,9.42,167.73,64.0,52.55,4465.62
FERT_AMMO_0159,9.14,144.07,49.15,149.87,3485.85
FERT_AMMO_0160,9.4,133.82,39.17,139.08,4126.48
FERT_AMMO_0161,9.91,147.96,60.93,63.9,2550.25
FERT_AMMO_0162,9.33,254.45,79.8,186.89,3965.31
FERT_AMMO_0163,9.42,286.27,75.73,154.45,2957.71
FERT_AMMO_0164,8.7,261.31,70.84,102.27,3416.89
FERT_AMMO_0165,9.23,138.44,72.23,100.04,4932.82
FERT_AMMO_0166,9.81,299.2,28.5,116.0,3948.2
FERT_AMMO_0167,9.15,249.82,32.32,141.44,4063.2
FERT_AMMO_0168,8.83,169.68,66.8,124.36,4525.36
FERT_AMMO_0169,8.61,198.59,65.73,51.49,2741.22
FERT_AMMO_0170,9.13,295.98,63.31,50.86,2025.41
FERT_AMMO_0171,8.89,128.1,35.27,103.07,4415.38
FERT_AMMO_0172,10.04,229.39,34.6,94.31,3044.89
FERT_AMMO_0173,9.22,163.73,20.85,64.66,2798.74
FERT_AMMO_0174,10.02,245.52,67.17,106.48,3034.9
FERT_AMMO_0175,8.54,134.29,26.73,155.89,3336.47
FERT_AMMO_0176,9.82,207.53,75.28,101.33,2389.39
FERT_AMMO_0177,10.38,178.11,70.02,91.57,4692.12
FERT_AMMO_0178,8.69,265.86,74.2,137.2,3104.94
FERT_AMMO_0179,8.91,172.75,34.06,65.07,4360.72
FERT_AMMO_0180,9.59,142.67,40.95,186.51,4431.74
FERT_AMMO_0181,10.34,239.04,70.41,61.03,2038.44
FERT_AMMO_0182,9.17,146.23,79.65,138.3,2952.01
FERT_AMMO_0183,10.31,283.47,67.63,171.9,4285.05
FERT_AMMO_0184,8.78,188.39,76.58,50.34,3363.17
FERT_AMMO_0185,9.79,227.18,60.16,83.35,3924.58
FERT_AMMO_0186,10.44,225.2,24.82,120.45,2758.01
FERT_AMMO_0187,10.23,225.87,53.99,105.16,2625.71
FERT_AMMO_0188,9.91,114.19,67.11,113.1,2780.45
FERT_AMMO_0189,9.34,178.17,27.57,151.21,2729.33
FERT_AMMO_0190,10.12,234.17,65.37,57.63,4062.88
FERT_AMMO_0191,9.64,111.64,36.87,191.85,4463.96
FERT_AMMO_0192,9.87,236.29,56.69,152.18,4017.3
FERT_AMMO_0193,8.98,174.59,50.07,196.51,3308.93
FERT_AMMO_0194,8.56,299.51,77.42,123.08,4114.59
FERT_AMMO_0195,9.15,246.05,34.88,80.72,2700.63
FERT_AMMO_0196,8.62,238.35,75.36,173.42,4254.58
FERT_AMMO_0197,9.04,234.11,33.45,60.99,4696.6
FERT_AMMO_0198,8.96,104.64,28.72,190.8,4703.26
FERT_AMMO_0199,8.67,232.95,62.74,164.86,2572.84
FERT_AMMO_0200,9.4,206.16,37.22,66.72,2915.21
FERT_AMMO_0201,9.57,144.84,75.84,184.25,3583.34
FERT_AMMO_0202,9.14,161.56,24.19,107.06,4483.32
FERT_AMMO_0203,9.38,151.03,72.92,63.54,3648.07
FERT_AMMO_0204,9.1,287.35,24.81,72.11,4633.24
FERT_AMMO_0205,9.96,154.76,55.23,105.93,2304.83
FERT_AMMO_0206,10.28,192.51,69.37,192.13,2904.34
FERT_AMMO_0207,10.2,191.25,41.85,137.13,2913.27
FERT_AMMO_0208,10.08,220.96,39.56,129.23,2086.1
FERT_AMMO_0209,9.58,257.29,48.49,75.03,3619.63
FERT_AMMO_0210,9.98,148.58,56.54,148.5,4795.77
FERT_AMMO_0211,9.44,162.61,26.05,160.92,4750.18
FERT_AMMO_0212,9.62,151.94,51.63,74.87,3291.29
FERT_AMMO_0213,9.31,109.58,53.24,102.09,4525.24
FERT_AMMO_0214,10.48,102.6,71.88,54.57,2653.41
FERT_AMMO_0215,8.78,150.96,68.17,83.1,3353.07
FERT_AMMO_0216,9.37,280.36,54.94,84.35,2542.9
FERT_AMMO_0217,10.25,117.06,44.13,107.9,4228.19
FERT_AMMO_0218,9.76,298.79,58.16,118.84,4394.47
FERT_AMMO_0219,10.03,181.77,20.36,120.74,3126.32
FERT_AMMO_0220,8.63,168.16,48.17,85.49,2138.49
FERT_AMMO_0221,9.12,103.2,48.82,72.94,3103.6
FERT_AMMO_0222,10.37,115.44,26.83,147.71,4803.24
FERT_AMMO_0223,10.27,167.53,49.32,55.53,4976.24
FERT_AMMO_0224,10.38,221.32,20.77,73.7,2728.81
FERT_AMMO_0225,9.04,223.62,46.19,155.8,2728.49
FERT_AMMO_0226,9.88,199.54,30.91,128.52,3849.51
FERT_AMMO_0227,10.4,227.33,26.0,90.8,2259.04
FERT_AMMO_0228,10.44,105.08,62.96,51.12,2043.8
FERT_AMMO_0229,10.06,240.4,28.49,117.97,4722.05
FERT_AMMO_0230,10.14,261.38,40.28,64.79,4696.06
FERT_AMMO_0231,9.63,174.66,31.11,172.43,3029.02
FERT_AMMO_0232,9.19,131.49,41.71,110.14,2054.7
FERT_AMMO_0233,10.11,205.83,36.9,155.59,2072.2
FERT_AMMO_0234,8.68,154.63,26.72,168.83,3249.39
FERT_AMMO_0235,10.16,177.16,71.59,93.45,3413.43
FERT_AMMO_0236,10.26,205.12,64.09,106.22,3779.59
FERT_AMMO_0237,9.85,194.75,31.65,56.98,3688.6
FERT_AMMO_0238,9.64,181.48,77.79,88.1,2008.38
FERT_AMMO_0239,8.82,149.56,67.84,108.78,3952.61
FERT_AMMO_0240,9.68,161.19,54.2,88.2,3757.05
FERT_AMMO_0241,8.62,244.71,24.32,196.42,2243.84
FERT_AMMO_0242,9.8,240.87,29.35,64.71,4670.31
FERT_AMMO_0243,8.59,110.75,22.47,117.36,3463.96
FERT_AMMO_0244,10.48,153.05,63.24,199.72,2943.19
FERT_AMMO_0245,8.82,229.04,22.18,171.53,4945.23
FERT_AMMO_0246,8.78,177.53,32.54,68.64,2218.01
FERT_AMMO_0247,9.08,280.96,70.57,148.17,2613.28
FERT_AMMO_0248,10.3,226.89,42.06,86.43,2504.78
FERT_AMMO_0249,9.57,225.8,79.88,54.95,4288.02
FERT_AMMO_0250,9.61,268.41,40.38,101.1,4596.09
FERT_AMMO_0251,8.7,222.43,56.92,136.44,4115.66
FERT_AMMO_0252,8.99,211.89,72.52,196.07,3326.99
FERT_AMMO_0253,8.87,248.44,24.75,140.98,2265.45
FERT_AMMO_0254,10.2,113.01,57.7,145.82,3695.32
FERT_AMMO_0255,10.42,225.18,24.54,147.34,4239.74
FERT_AMMO_0256,9.21,267.58,30.41,102.77,2141.69
FERT_AMMO_0257,9.02,134.62,27.89,99.32,3116.34
FERT_AMMO_0258,10.13,232.88,60.04,107.55,3740.52
FERT_AMMO_0259,8.77,116.23,30.8,142.79,2979.32
FERT_AMMO_0260,10.15,155.56,62.05,197.74,3243.84
FERT_AMMO_0261,9.39,101.55,72.87,171.72,4368.64
FERT_AMMO_0262,9.02,144.06,78.99,137.74,2146.01
FERT_AMMO_0263,10.31,163.23,52.99,71.75,2875.25
FERT_AMMO_0264,9.97,114.45,46.81,84.5,2613.27
FERT_AMMO_0265,9.87,134.81,55.88,183.56,3039.57
FERT_AMMO_0266,8.88,295.39,21.57,57.19,3922.88
FERT_AMMO_0267,9.41,194.93,79.23,136.72,2432.67
FERT_AMMO_0268,10.46,111.29,46.63,198.14,2260.56
FERT_AMMO_0269,8.88,112.88,49.47,193.36,3793.51
FERT_AMMO_0270,8.76,128.23,29.95,127.86,4337.26
FERT_AMMO_0271,8.81,226.17,55.84,91.5,2999.97
FERT_AMMO_0272,9.44,140.65,49.92,139.25,3921.92
FERT_AMMO_0273,8.9,186.9,66.63,59.88,3338.46
FERT_AMMO_0274,8.73,123.24,29.75,58.24,4416.35
FERT_AMMO_0275,10.15,189.27,20.14,181.24,3783.59
FERT_AMMO_0276,9.73,271.53,59.93,72.68,2333.76
FERT_AMMO_0277,9.92,188.26,79.9,140.22,4577.75
FERT_AMMO_0278,10.35,221.05,52.97,128.66,4797.64
FERT_AMMO_0279,10.36,198.38,20.46,74.72,4435.31
FERT_AMMO_0280,9.29,273.61,30.47,133.55,2465.88
FERT_AMMO_0281,10.04,207.97,36.09,151.44,2697.15
FERT_AMMO_0282,9.62,292.36,77.24,79.91,4450.45
FERT_AMMO_0283,9.39,158.26,25.61,149.18,4331.02
FERT_AMMO_0284,8.83,142.84,48.81,198.26,2811.24
FERT_AMMO_0285,9.81,145.23,57.09,136.31,4963.73
FERT_AMMO_0286,8.83,149.72,20.12,184.22,4015.02
FERT_AMMO_0287,10.18,149.28,57.59,90.38,4532.62
FERT_AMMO_0288,8.95,282.67,49.27,197.41,2837.82
FERT_AMMO_0289,8.94,234.96,41.16,81.47,3155.89
FERT_AMMO_0290,10.25,167.28,64.7,56.76,4649.38
FERT_AMMO_0291,9.0,254.93,46.43,112.71,2406.85
FERT_AMMO_0292,9.07,171.63,70.69,72.0,3151.96
FERT_AMMO_0293,10.25,285.85,74.68,56.48,2665.89
FERT_AMMO_0294,9.1,282.97,54.15,183.13,2154.95
FERT_AMMO_0295,8.82,157.02,28.13,76.08,3369.48
FERT_AMMO_0296,8.73,154.44,53.89,118.89,3960.5
FERT_AMMO_0297,9.53,165.09,35.95,133.98,3509.79
FERT_AMMO_0298,8.5,137.98,33.94,185.47,2779.87
FERT_AMMO_0299,9.53,206.43,76.86,128.95,4188.36
FERT_AMMO_0300,8.63,253.42,79.33,156.53,4577.34
FERT_AMMO_0301,9.13,275.71,67.43,179.6,3707.4
FERT_AMMO_0302,9.73,171.63,69.21,68.22,3228.54
FERT_AMMO_0303,9.02,137.69,65.65,62.96,4445.53
FERT_AMMO_0304,9.45,279.02,54.33,121.42,3491.36
FERT_AMMO_0305,9.84,268.84,43.94,121.24,2800.97
FERT_AMMO_0306,10.41,244.22,35.23,199.92,3732.9
FERT_AMMO_0307,9.31,191.2,49.4,184.26,2193.52
FERT_AMMO_0308,8.93,283.26,54.76,168.62,3579.66
FERT_AMMO_0309,8.79,215.86,22.32,59.54,2703.66
FERT_AMMO_0310,10.14,248.53,60.84,126.15,4076.43
FERT_AMMO_0311,9.85,143.44,79.59,62.99,4767.27
FERT_AMMO_0312,9.34,226.46,39.21,151.26,2228.57
FERT_AMMO_0313,9.98,141.48,23.87,94.34,4502.6
FERT_AMMO_0314,10.13,174.25,32.86,90.82,3708.18
FERT_AMMO_0315,9.83,212.96,41.3,106.11,3873.31
FERT_AMMO_0316,9.11,287.87,36.32,90.58,3098.95
FERT_AMMO_0317,9.07,190.43,39.19,178.71,3980.42
FERT_AMMO_0318,8.93,272.53,61.28,79.52,3786.94
FERT_AMMO_0319,9.78,162.32,25.33,85.25,2593.33
FERT_AMMO_0320,8.7,125.68,58.34,143.92,2500.96
FERT_AMMO_0321,9.04,104.28,69.67,193.88,3259.33
FERT_AMMO_0322,9.54,250.2,45.2,118.87,2405.57
FERT_AMMO_0323,9.39,113.34,72.99,56.48,4015.28
FERT_AMMO_0324,9.57,219.6,24.22,125.5,4095.66
FERT_AMMO_0325,10.4,106.53,75.59,54.31,3903.15
FERT_AMMO_0326,9.8,212.13,74.65,66.44,2701.92
FERT_AMMO_0327,9.53,250.12,37.61,111.44,4877.35
FERT_AMMO_0328,9.41,165.58,40.61,96.47,3627.29
FERT_AMMO_0329,9.76,187.74,44.9,99.58,3538.56
FERT_AMMO_0330,10.27,247.63,64.77,83.33,3529.91
FERT_AMMO_0331,8.91,235.51,69.52,175.85,4184.99
FERT_AMMO_0332,10.18,225.46,77.9,64.67,3654.05
FERT_AMMO_0333,9.01,245.77,31.26,163.43,4893.5
FERT_AMMO_0334,10.27,265.57,41.1,51.67,2185.87
FERT_AMMO_0335,10.01,205.56,74.99,50.3,3626.01
FERT_AMMO_0336,9.15,208.62,52.69,121.91,2730.93
FERT_AMMO_0337,8.94,206.97,47.66,117.54,4595.1
FERT_AMMO_0338,10.21,277.36,44.86,105.73,4868.33
FERT_AMMO_0339,9.69,226.28,63.84,82.01,2673.62
FERT_AMMO_0340,9.57,297.06,74.72,102.65,3839.29
FERT_AMMO_0341,9.45,145.18,29.46,58.66,3345.3
FERT_AMMO_0342,10.04,245.52,27.86,161.63,3343.57
FERT_AMMO_0343,9.21,152.16,53.01,79.9,2712.82
FERT_AMMO_0344,10.22,107.01,60.23,198.02,4777.05
FERT_AMMO_0345,10.12,143.15,78.11,191.65,4080.22
FERT_AMMO_0346,9.68,205.52,60.38,106.88,4851.96
FERT_AMMO_0347,10.48,250.25,59.81,122.08,3213.37
FERT_AMMO_0348,9.53,236.82,79.56,86.35,3702.69
FERT_AMMO_0349,10.07,176.63,43.48,86.74,4897.83
FERT_AMMO_0350,10.31,277.65,38.89,126.94,2961.04
FERT_AMMO_0351,9.85,214.9,55.99,126.33,2026.87
FERT_AMMO_0352,10.12,112.66,77.52,114.41,2152.91
FERT_AMMO_0353,9.65,111.7,64.08,157.7,4246.24
FERT_AMMO_0354,9.43,263.65,20.94,75.32,3877.37
FERT_AMMO_0355,10.47,141.32,50.78,169.26,3564.98
FERT_AMMO_0356,9.32,179.61,56.04,54.06,4623.8
FERT_AMMO_0357,9.9,143.21,55.9,181.2,4720.23
FERT_AMMO_0358,9.67,290.57,56.58,88.71,2019.99
FERT_AMMO_0359,10.06,115.38,50.19,139.59,2051.16
FERT_AMMO_0360,8.65,217.06,47.01,62.25,4582.47
FERT_AMMO_0361,8.82,167.36,72.74,129.95,4185.97
FERT_AMMO_0362,10.06,102.08,62.13,61.58,4216.86
FERT_AMMO_0363,9.25,240.78,57.58,107.9,4790.78
FERT_AMMO_0364,9.54,219.5,20.71,138.1,3588.32
FERT_AMMO_0365,9.51,173.66,32.34,94.41,4909.36
FERT_AMMO_0366,8.76,252.14,53.76,182.68,3767.68
FERT_AMMO_0367,8.91,174.58,41.8,73.04,2616.15
FERT_AMMO_0368,8.56,113.83,20.38,55.14,4273.32
FERT_AMMO_0369,8.61,178.0,60.55,182.4,3419.52
FERT_AMMO_0370,9.75,211.55,54.67,189.48,3492.6
FERT_AMMO_0371,8.75,273.97,46.89,149.31,3974.87
FERT_AMMO_0372,9.9,139.84,47.93,58.49,2308.2
FERT_AMMO_0373,8.71,126.55,44.62,51.69,4146.55
FERT_AMMO_0374,10.04,270.41,68.1,135.28,2963.96
FERT_AMMO_0375,9.21,162.61,40.13,158.24,2230.5
FERT_AMMO_0376,9.3,142.64,58.64,184.35,4882.58
FERT_AMMO_0377,10.46,278.28,37.6,109.83,4128.43
FERT_AMMO_0378,8.93,266.16,63.47,187.11,3606.6
FERT_AMMO_0379,9.61,201.4,29.71,110.07,4797.82
FERT_AMMO_0380,10.13,124.68,44.83,61.79,4639.06
FERT_AMMO_0381,10.27,155.18,67.49,132.85,4451.34
FERT_AMMO_0382,8.52,219.95,64.91,129.63,3310.01
FERT_AMMO_0383,9.02,185.93,34.81,181.54,2311.52
FERT_AMMO_0384,8.75,190.32,34.35,54.93,4454.8
FERT_AMMO_0385,8.76,285.21,39.18,95.29,2932.47
FERT_AMMO_0386,9.54,272.62,41.59,86.99,4738.25
FERT_AMMO_0387,10.02,247.81,28.06,68.06,2956.78
FERT_AMMO_0388,10.26,293.01,49.95,93.26,2656.72
FERT_AMMO_0389,8.93,189.18,38.54,192.23,4212.55
FERT_AMMO_0390,10.15,170.27,70.23,132.24,2921.77
FERT_AMMO_0391,8.5,163.77,74.99,89.31,2476.51
FERT_AMMO_0392,9.71,206.35,36.72,142.41,2746.21
FERT_AMMO_0393,9.89,194.21,23.01,182.7,3822.34
FERT_AMMO_0394,9.84,107.64,71.19,175.96,4715.94
FERT_AMMO_0395,10.01,230.94,35.68,132.22,4653.55
FERT_AMMO_0396,10.19,232.25,62.44,137.15,3566.82
FERT_AMMO_0397,8.75,217.36,46.92,111.99,3252.4
FERT_AMMO_0398,8.96,282.13,20.32,124.18,4908.31
FERT_AMMO_0399,9.54,122.06,27.21,55.25,4218.43
FERT_AMMO_0400,9.85,204.86,44.44,128.56,3728.15
FERT_AMMO_0401,9.59,245.04,41.84,84.3,2689.32
FERT_AMMO_0402,10.05,128.46,35.62,122.88,2749.23
FERT_AMMO_0403,10.41,119.79,61.67,129.26,4983.83
FERT_AMMO_0404,8.71,208.58,24.56,152.87,3020.74
FERT_AMMO_0405,8.92,161.47,45.22,83.34,2431.37
FERT_AMMO_0406,10.03,259.04,72.67,88.93,3758.12
FERT_AMMO_0407,9.33,158.94,29.29,56.11,2771.18
FERT_AMMO_0408,9.69,239.69,68.42,112.51,4455.84
FERT_AMMO_0409,10.26,194.31,52.82,168.14,2120.12
FERT_AMMO_0410,10.28,143.08,48.93,189.99,2568.58
FERT_AMMO_0411,9.65,165.36,47.05,131.46,4688.45
FERT_AMMO_0412,10.4,165.56,42.36,91.68,4540.52
FERT_AMMO_0413,10.01,292.22,61.67,102.79,3171.5
FERT_AMMO_0414,9.05,139.69,42.74,161.03,4063.35
FERT_AMMO_0415,8.78,164.37,45.41,169.93,2857.7
FERT_AMMO_0416,8.7,163.82,71.3,159.7,3589.52
FERT_AMMO_0417,8.88,178.75,38.04,169.45,3111.0
FERT_AMMO_0418,10.0,266.99,76.94,170.1,2066.59
FERT_AMMO_0419,10.33,250.81,53.43,168.72,2361.35
FERT_AMMO_0420,9.0,235.52,32.61,99.42,3074.91
FERT_AMMO_0421,8.6,261.37,49.45,90.51,4941.51
